SATD	 optimization classofstaticmethod set then have already been here and determined that this static method invocation note maybe factor this out with path below clean 
SATD	 this will probably not get used object type 
SATD	 windows jdk workaround 
SATD	 this listener priority thing bad hack 
SATD	 this doesnt look pretty and mode line should probably split into seperate componentsstrings 
SATD	 this stupid and misleading but path not used anywhere except the above line and this done after the continue then will either hang forced duplicate inside the buffer null add finally clause you decide which ones worse 
SATD	 workaround for hang match was zerowidth not sure there better way handle this 
SATD	 windows paths the form list the last working directory that drive list the root the drive you must use however the vfs browser and friends strip off trailing path separators for various reasons work around that add drive letter paths windows 
SATD	 unix set permissions port file that broken unices which give everyone read access user home dirs people cant see your port file and hence send arbitriary beanshell code your way nasty 
SATD	 this should only called with fully loaded action set 
SATD	 broken eclipse workaround febuary 
SATD	 notes this broken finds public but less specific methods over nonpublic but more specific ones this method needs rewritten eliminate should implement the that uses the publiconly flag should also operate two passes give standard java assignable matches priority over extended bsh type matches 
SATD	 xxx this should not hardcoded 
SATD	 interval operator reintervals renobkbraces reintervals renobkbraces open question what proper interpretation start string 
SATD	 xxx does this really belong here 
SATD	 need save every possible point but the number clone invocations here really killer for performance nonstingy repeat operators open suggestions 
SATD	 note this should really just throw need change related signatures and code 
SATD	 split the methods into constructors and regular method lists 
SATD	 need add static block here 
SATD	 output stream that compresses into the bzip format without the file header chars into another stream todo update bzip author liddlea 
SATD	 parse the xml declaration pre xmldecl ltxml versioninfo encodingdecl sddecl versioninfo version sddecl standalone yes standalone yes encodingdecl encoding qencoding pre are also significant pthe codeltxmlcode and whitespace have already been read ptodo validate value standalone see parsetextdecl see checkencoding 
SATD	 implement the recursion for getclassimpl 
SATD	 need some format checking here 
SATD	 need calculate this just fudging here for now 
SATD	 todo also check reganchorindex anchor 
SATD	 skip header bytes maybe should check theyre valid not 
SATD	 debug utils are static that they are reachable code that doesnt necessarily have interpreter reference tracing utils the future may want allow debugtrace turned per interpreter basis which case well need use the parent reference some way determine the scope the command that turns off 
SATD	 parse elementcontent model elements choice seq cps choice ctokplus ctoks ctokplus cps cps ctoks cps cps seq stoks stoks stoks cps cps note the opening and have already been read todo over parameter entity boundaries more carefully 
SATD	 this convention may change 
SATD	 parse the attribute type atttype stringtype tokenizedtype enumeratedtype stringtype cdata tokenizedtype idref idrefs entity entities nmtoken nmtokens enumeratedtype notationtype enumeration todo validate the type 
WITHOUT_CLASSIFICATION	 constructor 
WITHOUT_CLASSIFICATION	 getrate method 
WITHOUT_CLASSIFICATION	 writemarkers method 
WITHOUT_CLASSIFICATION	 instance variables 
WITHOUT_CLASSIFICATION	 private members 
WITHOUT_CLASSIFICATION	 addnotify method 
WITHOUT_CLASSIFICATION	 foldlevelchanged method 
WITHOUT_CLASSIFICATION	 this will result slight speed since dont need read the dtd anyway aelfred nonvalidating 
WITHOUT_CLASSIFICATION	 startelement method 
WITHOUT_CLASSIFICATION	 createtoc method 
WITHOUT_CLASSIFICATION	 selectionhandler class 
WITHOUT_CLASSIFICATION	 ensures that active view saved last created last next load front next load 
WITHOUT_CLASSIFICATION	 memorystatus class 
WITHOUT_CLASSIFICATION	 writestringarray method 
WITHOUT_CLASSIFICATION	 nexttip method 
WITHOUT_CLASSIFICATION	 create the buttons 
WITHOUT_CLASSIFICATION	 contentremoved method 
WITHOUT_CLASSIFICATION	 installbutton class 
WITHOUT_CLASSIFICATION	 undo method 
WITHOUT_CLASSIFICATION	 cant the backward scan start 
WITHOUT_CLASSIFICATION	 create new hashtable necessary 
WITHOUT_CLASSIFICATION	 getname method 
WITHOUT_CLASSIFICATION	 lineelement constructor 
WITHOUT_CLASSIFICATION	 save method 
WITHOUT_CLASSIFICATION	 try super import available note this last allow explicitly imported classes and packages take priority this method will also throw error indicating ambiguity exists 
WITHOUT_CLASSIFICATION	 clear method 
WITHOUT_CLASSIFICATION	 begin static members 
WITHOUT_CLASSIFICATION	 bgenjjtree returnstatement 
WITHOUT_CLASSIFICATION	 arbitrary flag 
WITHOUT_CLASSIFICATION	 leave buffer consistent state error occurs 
WITHOUT_CLASSIFICATION	 the code above builds indexed suffix array but shift indexed ignoring the original element 
WITHOUT_CLASSIFICATION	 addkeybinding method 
WITHOUT_CLASSIFICATION	 load method 
WITHOUT_CLASSIFICATION	 setting typed variable always local operation 
WITHOUT_CLASSIFICATION	 bufferopened method 
WITHOUT_CLASSIFICATION	 contentinserted method 
WITHOUT_CLASSIFICATION	 isexpanded method 
WITHOUT_CLASSIFICATION	 loadtoolbutton method 
WITHOUT_CLASSIFICATION	 setlineendoffset method 
WITHOUT_CLASSIFICATION	 return type class 
WITHOUT_CLASSIFICATION	 index zptr original string after sorting 
WITHOUT_CLASSIFICATION	 updatemodel method 
WITHOUT_CLASSIFICATION	 used for the stringreplace and beanshell replace radio buttons that the user can press tab from the find field the replace field one 
WITHOUT_CLASSIFICATION	 hashcode method 
WITHOUT_CLASSIFICATION	 file begins with utfy signature discard the signature and read the remainder utf 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 use contentundeclared avoid overwriting existing element declaration 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 dont overstrike were the end the line 
WITHOUT_CLASSIFICATION	 hidelibrariesbutton class 
WITHOUT_CLASSIFICATION	 registerfoldhandler method 
WITHOUT_CLASSIFICATION	 getlastview method 
WITHOUT_CLASSIFICATION	 keywordmap constructor 
WITHOUT_CLASSIFICATION	 change import precedence are class bodyinstance 
WITHOUT_CLASSIFICATION	 getfoldhandlers method 
WITHOUT_CLASSIFICATION	 physdown method scroll down physical line amount 
WITHOUT_CLASSIFICATION	 default implementation subclasses can extend this 
WITHOUT_CLASSIFICATION	 null from type corresponds type primitivenull assign any object type 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 statical import fields from the interface that code inside can refer the fields directly height 
WITHOUT_CLASSIFICATION	 setbounds method 
WITHOUT_CLASSIFICATION	 read the external identifiers 
WITHOUT_CLASSIFICATION	 stop method 
WITHOUT_CLASSIFICATION	 point return statement point had one else was implicit return whats the case here 
WITHOUT_CLASSIFICATION	 geticon method 
WITHOUT_CLASSIFICATION	 dockingoptionpane constructor 
WITHOUT_CLASSIFICATION	 setexpansion method 
WITHOUT_CLASSIFICATION	 createeditpane method 
WITHOUT_CLASSIFICATION	 start method 
WITHOUT_CLASSIFICATION	 repaint the gutter that the border color reflects the focus state 
WITHOUT_CLASSIFICATION	 invoke method 
WITHOUT_CLASSIFICATION	 systemerrprintlnx overflow 
WITHOUT_CLASSIFICATION	 inner classes 
WITHOUT_CLASSIFICATION	 non word character selection behavior 
WITHOUT_CLASSIFICATION	 onlystatic 
WITHOUT_CLASSIFICATION	 evaluate block two passes first class declarations then everything else 
WITHOUT_CLASSIFICATION	 actionhandler class 
WITHOUT_CLASSIFICATION	 animatedicon constructor 
WITHOUT_CLASSIFICATION	 completeword command needs list all nonalphanumeric characters used keyword map 
WITHOUT_CLASSIFICATION	 end constructors 
WITHOUT_CLASSIFICATION	 structure highlight 
WITHOUT_CLASSIFICATION	 end instance data 
WITHOUT_CLASSIFICATION	 were removing from the first visible after the last visible 
WITHOUT_CLASSIFICATION	 static initializer 
WITHOUT_CLASSIFICATION	 the vfs browser has what you might call design flaw doesnt update properly unless the vfs update for parent arrives before any updates for the children sorting the list alphanumerically guarantees this 
WITHOUT_CLASSIFICATION	 getexpansion method 
WITHOUT_CLASSIFICATION	 statusbaroptionpane constructor 
WITHOUT_CLASSIFICATION	 createinputstream method 
WITHOUT_CLASSIFICATION	 temp true hide search bar after user done with 
WITHOUT_CLASSIFICATION	 gutterborderwidth new gutterborderwidth 
WITHOUT_CLASSIFICATION	 foldhandler constructor 
WITHOUT_CLASSIFICATION	 unwrap any primitives 
WITHOUT_CLASSIFICATION	 wrapper primitive convert value primitive and checkcast 
WITHOUT_CLASSIFICATION	 getfoldmodes method 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 buttonlayout class 
WITHOUT_CLASSIFICATION	 stylerenderer constructor 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 onlystatic 
WITHOUT_CLASSIFICATION	 setvalueat method 
WITHOUT_CLASSIFICATION	 buttoncellrenderer class 
WITHOUT_CLASSIFICATION	 getabbrevfield method 
WITHOUT_CLASSIFICATION	 foldhandlerchanged method 
WITHOUT_CLASSIFICATION	 xtoscreenlineoffset method 
WITHOUT_CLASSIFICATION	 getfield method 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 runscript method 
WITHOUT_CLASSIFICATION	 getselection method 
WITHOUT_CLASSIFICATION	 expand those that are nonempty and remove those that are empty 
WITHOUT_CLASSIFICATION	 field try property acces 
WITHOUT_CLASSIFICATION	 word boundary means inputindex was word character and inputindex not inputindex word character and inputindex was not the string one two three these positions match one two three current character letter digit previous character letter digit 
WITHOUT_CLASSIFICATION	 need this public not protected 
WITHOUT_CLASSIFICATION	 start not skip tokennull 
WITHOUT_CLASSIFICATION	 not field try property access 
WITHOUT_CLASSIFICATION	 empty drive not reported file 
WITHOUT_CLASSIFICATION	 redraw the whole table because second shortcut might have changed too 
WITHOUT_CLASSIFICATION	 set the method parameters the local namespace 
WITHOUT_CLASSIFICATION	 needs this simplify its code 
WITHOUT_CLASSIFICATION	 undone when file lets get the username use 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 primitive wrapper type 
WITHOUT_CLASSIFICATION	 how much occurrence the title worth 
WITHOUT_CLASSIFICATION	 setrate method 
WITHOUT_CLASSIFICATION	 getcolumnname method 
WITHOUT_CLASSIFICATION	 seticon method 
WITHOUT_CLASSIFICATION	 getcompletions method 
WITHOUT_CLASSIFICATION	 updateenabled method 
WITHOUT_CLASSIFICATION	 actionbar constructor 
WITHOUT_CLASSIFICATION	 modeproperties class 
WITHOUT_CLASSIFICATION	 gotoactionbar method 
WITHOUT_CLASSIFICATION	 bind any port localhost accept simultaneous connection attempts before rejecting connections 
WITHOUT_CLASSIFICATION	 getframes method 
WITHOUT_CLASSIFICATION	 getcursor method 
WITHOUT_CLASSIFICATION	 only allow legal java assignment unless were cast operation 
WITHOUT_CLASSIFICATION	 complete method 
WITHOUT_CLASSIFICATION	 removeposition method 
WITHOUT_CLASSIFICATION	 completionpopup class 
WITHOUT_CLASSIFICATION	 getmenuname method 
WITHOUT_CLASSIFICATION	 ishorizontallayout method 
WITHOUT_CLASSIFICATION	 alias 
WITHOUT_CLASSIFICATION	 because its preferred size can quite wide dont want make the browser way too big set the preferred width 
WITHOUT_CLASSIFICATION	 figure out what were reading from 
WITHOUT_CLASSIFICATION	 closeview method 
WITHOUT_CLASSIFICATION	 only add the plugins branch there are optionpanes 
WITHOUT_CLASSIFICATION	 exit does editor event save 
WITHOUT_CLASSIFICATION	 getcode method 
WITHOUT_CLASSIFICATION	 bshsystem 
WITHOUT_CLASSIFICATION	 enhancedmenu constructor 
WITHOUT_CLASSIFICATION	 loadmodecatalog method 
WITHOUT_CLASSIFICATION	 thanks sreenivasa viswanadha for suggesting how get rid expensive lookahead here 
WITHOUT_CLASSIFICATION	 only one clean untitled buffer open replace 
WITHOUT_CLASSIFICATION	 the caret collapsed fold collapse the parent fold 
WITHOUT_CLASSIFICATION	 site properties are loaded default properties overwriting jedits system properties 
WITHOUT_CLASSIFICATION	 maintain backwards compatibility 
WITHOUT_CLASSIFICATION	 this vfs has extended attribute which not the list add the end with ref count 
WITHOUT_CLASSIFICATION	 update method 
WITHOUT_CLASSIFICATION	 packageprivate members 
WITHOUT_CLASSIFICATION	 the first subfold used 
WITHOUT_CLASSIFICATION	 copy indexes copy sizes instructions resized future offset jump instruction 
WITHOUT_CLASSIFICATION	 equals not explicitly defined must override the default implemented the this object protocol for scripted object support xthis equals must test for equality with the generated proxy object not the scripted bsh this object otherwise callers from outside java will not see the proxy object equal itself 
WITHOUT_CLASSIFICATION	 set rename false file selected 
WITHOUT_CLASSIFICATION	 addcurrenttohistory method 
WITHOUT_CLASSIFICATION	 enhancedmenu has reference editbusstub but not the other way around when the enhancedmenu being garbage collected its finalize method removes the editbusstub from the edit bus 
WITHOUT_CLASSIFICATION	 tipoftheday constructor 
WITHOUT_CLASSIFICATION	 fontrendercontext frc new fontrendercontext nullfalsefalse rectangled bounds getfont dimension dim new intboundsgetheight setpreferredsizedim setmaximumsizedim 
WITHOUT_CLASSIFICATION	 method 
WITHOUT_CLASSIFICATION	 getfoldlevel method 
WITHOUT_CLASSIFICATION	 init the callstack 
WITHOUT_CLASSIFICATION	 bshcwd 
WITHOUT_CLASSIFICATION	 references may allowed 
WITHOUT_CLASSIFICATION	 actionperformed method 
WITHOUT_CLASSIFICATION	 dont want show bytes for size etc 
WITHOUT_CLASSIFICATION	 private members 
WITHOUT_CLASSIFICATION	 ends current block with many new successors 
WITHOUT_CLASSIFICATION	 evaluate finally block 
WITHOUT_CLASSIFICATION	 bshclassmanager 
WITHOUT_CLASSIFICATION	 look for scripted class object 
WITHOUT_CLASSIFICATION	 applets cant see sys props 
WITHOUT_CLASSIFICATION	 gotoprevmarker method 
WITHOUT_CLASSIFICATION	 bshinteractive 
WITHOUT_CLASSIFICATION	 adds new insert entry the allindexes and allsizes arrays 
WITHOUT_CLASSIFICATION	 still need call the status check even the option off that the write protection updated changes disk 
WITHOUT_CLASSIFICATION	 cancel method 
WITHOUT_CLASSIFICATION	 case already initialized uninitialize 
WITHOUT_CLASSIFICATION	 changedupdate method 
WITHOUT_CLASSIFICATION	 install instance this method the namespace see notes bshmethod 
WITHOUT_CLASSIFICATION	 this helps little 
WITHOUT_CLASSIFICATION	 iterate niters times improve the tables 
WITHOUT_CLASSIFICATION	 keyhandler class 
WITHOUT_CLASSIFICATION	 constants for input 
WITHOUT_CLASSIFICATION	 try sync the console 
WITHOUT_CLASSIFICATION	 dont generate private constructors 
WITHOUT_CLASSIFICATION	 setmodel method 
WITHOUT_CLASSIFICATION	 symbol 
WITHOUT_CLASSIFICATION	 documenthandler class 
WITHOUT_CLASSIFICATION	 helpindex constructor public helpindexstring filelistpath string wordindexpath this 
WITHOUT_CLASSIFICATION	 actiontextfield class 
WITHOUT_CLASSIFICATION	 read the value normalizing whitespace not cdata 
WITHOUT_CLASSIFICATION	 insertupdate method 
WITHOUT_CLASSIFICATION	 older jedit versions used doctype catalog which incorrect since the doctype must the name the root element which modes 
WITHOUT_CLASSIFICATION	 getwrappeddimension method 
WITHOUT_CLASSIFICATION	 component that will parent any dialog boxes 
WITHOUT_CLASSIFICATION	 istoolsjaravailable method 
WITHOUT_CLASSIFICATION	 init method 
WITHOUT_CLASSIFICATION	 gettooltiplocation method 
WITHOUT_CLASSIFICATION	 never called 
WITHOUT_CLASSIFICATION	 completeword constructor 
WITHOUT_CLASSIFICATION	 markfollowing 
WITHOUT_CLASSIFICATION	 closedialog constructor 
WITHOUT_CLASSIFICATION	 set non proxy hosts list 
WITHOUT_CLASSIFICATION	 ucs must begin with xml ucs unusual 
WITHOUT_CLASSIFICATION	 max line length 
WITHOUT_CLASSIFICATION	 selectlinerange constructor 
WITHOUT_CLASSIFICATION	 jump offset gotow newoffset now computed from start gotow 
WITHOUT_CLASSIFICATION	 bshhelp 
WITHOUT_CLASSIFICATION	 fontselectordialog constructor 
WITHOUT_CLASSIFICATION	 reload the fold handler doesnt change but still need recollapse folds dont this initial fold handler creation 
WITHOUT_CLASSIFICATION	 getdockable method 
WITHOUT_CLASSIFICATION	 loadsystemprops method 
WITHOUT_CLASSIFICATION	 show tip the day 
WITHOUT_CLASSIFICATION	 loaduserprops method 
WITHOUT_CLASSIFICATION	 bsh 
WITHOUT_CLASSIFICATION	 oneormore repeat operator depending rebkplusqm not available relimitedops set 
WITHOUT_CLASSIFICATION	 end abstractoptionpane implementation 
WITHOUT_CLASSIFICATION	 computes the stack size variation order not recompute several times this variation for the same item use the intval field this item store this variation once has been computed more precisely this intval field stores the sizes the arguments and the return value corresponding desc 
WITHOUT_CLASSIFICATION	 listhandler class 
WITHOUT_CLASSIFICATION	 begin beanshell modification made conditional debug 
WITHOUT_CLASSIFICATION	 minimumlayoutsize method 
WITHOUT_CLASSIFICATION	 closebuffer method 
WITHOUT_CLASSIFICATION	 its not the class hash and not marked nonexistent try loading from the classpath 
WITHOUT_CLASSIFICATION	 geticonheight method 
WITHOUT_CLASSIFICATION	 thisassemlen numtowrite thisrecordbuflength 
WITHOUT_CLASSIFICATION	 create copy this dockable window and float 
WITHOUT_CLASSIFICATION	 perform cast cast check assignability check param totype the class type the cast result which may include primitive types bytetype totype may null indicate loose type assignment which matches any fromtype param fromtype the class type the value cast including java primitive type classes for primitives fromtype should null indicate that the fromvalue would primitivenull param fromvalue object bshprimitive primitive value including primitivenull primitivevoid param checkonly checkonly true then fromvalue must null fromtype checked for the cast totype checkonly false then fromvalue must nonnull primitivenull and the actual cast performed throws utilevalerror invalid assignment when operation assignment throws utiltargeterror wrapping classcastexception cast error when operation cast param operation typescast typesassignment see primitivegettype 
WITHOUT_CLASSIFICATION	 fixes the hang that can occur save new filename which requires resorting 
WITHOUT_CLASSIFICATION	 completeword method 
