projectname,classification,commenttext
Storm,WITHOUT_CLASSIFICATION,//  timestamp either in milliseconds or seconds at which this metric is occurred. 
Storm,WITHOUT_CLASSIFICATION,//  NO-OP 
Storm,WITHOUT_CLASSIFICATION,// Update the current count for this object 
Storm,WITHOUT_CLASSIFICATION,//  Ranked fourth since rack-3 has alot of memory but not cpu 
Storm,WITHOUT_CLASSIFICATION,/*      * Each ControlMessage is encoded as:     *  code (<0) ... short(2)     * Each TaskMessage is encoded as:     *  task (>=0) ... short(2)     *  len ... int(4)     *  payload ... byte[]     *      */
Storm,WITHOUT_CLASSIFICATION,//  This call returns immediately 
Storm,WITHOUT_CLASSIFICATION,//  For testing 
Storm,WITHOUT_CLASSIFICATION,//  Test2: test when no more workers are available due to topology worker max heap size limit but there is memory is still available   wordSpout2 is going to contain 5 executors that needs scheduling. Each of those executors has a memory requirement of 128.0 MB   The cluster contains 4 free WorkerSlots. For this topolology each worker is limited to a max heap size of 128.0   Thus one executor not going to be able to get scheduled thus failing the scheduling of this topology and no executors of this 
Storm,WITHOUT_CLASSIFICATION,//  set clean time really high so doesn't kick in 
Storm,WITHOUT_CLASSIFICATION,// Set it for nimbus only 
Storm,WITHOUT_CLASSIFICATION,//  1s   no lag 
Storm,WITHOUT_CLASSIFICATION,//  creates array[largestId+1] filled with nulls 
Storm,WITHOUT_CLASSIFICATION,//         builder.setStateSpout("stateSpout" mock(IRichStateSpout.class) 0);      } 
Storm,WITHOUT_CLASSIFICATION,//  close the input stream 
Storm,WITHOUT_CLASSIFICATION,//  Dependency uploading only makes sense for distributed mode 
Storm,WITHOUT_CLASSIFICATION,//  read 2nd line and ACK 
Storm,WITHOUT_CLASSIFICATION,//  USED_CPU 
Storm,WITHOUT_CLASSIFICATION,//  2) If no failed tuples to be retried then send tuples from hdfs 
Storm,WITHOUT_CLASSIFICATION,//  it happens when part is just '*' rather than denoting some directory 
Storm,WITHOUT_CLASSIFICATION,// Next verify that the blob store is correct before we start it up. 
Storm,WITHOUT_CLASSIFICATION,//  The connection is ready once the channel is active.   See:   - http://netty.io/wiki/new-and-noteworthy-in-4.0.html#wiki-h4-19 
Storm,WITHOUT_CLASSIFICATION,//  test for keylist to download 
Storm,WITHOUT_CLASSIFICATION,//  tuples should be available in store before they are added to window manager 
Storm,WITHOUT_CLASSIFICATION,//  memory required by topo-t0   memory required by topo-t1 
Storm,WITHOUT_CLASSIFICATION,//  This is a DSL (YAML etc.) topology... 
Storm,WITHOUT_CLASSIFICATION,//  check for required fields   check for sub-struct validity 
Storm,WITHOUT_CLASSIFICATION,//  periodically calls refreshLoad in 1 sec to simulate worker load update timer 
Storm,WITHOUT_CLASSIFICATION,//  [remoteTaskId] -> JCQueue. Some entries maybe null (if no emits to those tasksIds from this worker)
Storm,WITHOUT_CLASSIFICATION,//  Encoders 
Storm,WITHOUT_CLASSIFICATION,//  -- commit frequency - count 
Storm,WITHOUT_CLASSIFICATION,// check if iterable 
Storm,WITHOUT_CLASSIFICATION,//  set acl to below so that it can be shared by other users as well but allows only read 
Storm,WITHOUT_CLASSIFICATION,// Emit any remaining messages 
Storm,WITHOUT_CLASSIFICATION,// If AutoHDFS is specified do not attempt to login using keytabs only kept for backward compatibility. 
Storm,WITHOUT_CLASSIFICATION,//  ======== Ack ======= 
Storm,WITHOUT_CLASSIFICATION,//  task ids should be pulled first 
Storm,WITHOUT_CLASSIFICATION,//  referenced from a metric. 
Storm,WITHOUT_CLASSIFICATION,//  PULSE 
Storm,WITHOUT_CLASSIFICATION,//  add reference to one and then remove reference again so it has newer timestamp 
Storm,WITHOUT_CLASSIFICATION,//  writes multiple metric values into the database as a batch operation.  The tree map keeps the keys sorted 
Storm,WITHOUT_CLASSIFICATION,//  Get first and last block times for multiple runs and strategies 
Storm,WITHOUT_CLASSIFICATION,// The worker is up and running check for profiling requests 
Storm,WITHOUT_CLASSIFICATION,//  if the other config does not have it set. 
Storm,WITHOUT_CLASSIFICATION,//  MEM_OFF_HEAP 
Storm,WITHOUT_CLASSIFICATION,//  CAPACITY 
Storm,WITHOUT_CLASSIFICATION,//  new line is at beginning of each line (instead of end) for better recovery from 
Storm,WITHOUT_CLASSIFICATION,//  Exceptions are captured and thrown at the end of the batch by the executor 
Storm,WITHOUT_CLASSIFICATION,//  This thread will send out messages destined for remote tasks (on other workers) 
Storm,WITHOUT_CLASSIFICATION,// do another conversion (lets just make this all common) 
Storm,WITHOUT_CLASSIFICATION,//  Store the time at which the query started executing. The SQL   standard says that functions such as CURRENT_TIMESTAMP return the   same value throughout the query. 
Storm,WITHOUT_CLASSIFICATION,//  Maintain backward compatibility for 0.10 
Storm,WITHOUT_CLASSIFICATION,//  checkpoint the state every 5 seconds 
Storm,WITHOUT_CLASSIFICATION,// We cannot launch the container yet the resources may still be updating 
Storm,WITHOUT_CLASSIFICATION,// Use a bootstrap tuple to wait for topology to be running 
Storm,WITHOUT_CLASSIFICATION,//  AZE 
Storm,WITHOUT_CLASSIFICATION,// Spout - 500 MB 50% CPU 0 GPU  bolt-1 - 500 MB 50% CPU 0 GPU  bolt-3 500 MB 50% cpu 2 GPU  Total 1500 MB 150% CPU 2 GPU -> this node has 0 MB 0% CPU 0 GPU left 
Storm,WITHOUT_CLASSIFICATION,/*                         This case will arise in case of non-sequential offset being processed.                        So if the topic doesn't contain offset = nextCommitOffset (possible                        if the topic is compacted or deleted) the consumer should jump to                        the next logical point in the topic. Next logical offset should be the                        first element after nextCommitOffset in the ascending ordered emitted set.                      */
Storm,WITHOUT_CLASSIFICATION,// A topology can set resources in terms of CPU and Memory for each component 
Storm,WITHOUT_CLASSIFICATION,//  add with past ts 
Storm,WITHOUT_CLASSIFICATION,//  When moving to pacemaker workerbeats can be leaked too... 
Storm,WITHOUT_CLASSIFICATION,//  5 seconds 
Storm,WITHOUT_CLASSIFICATION,//  race condition with another thread and we lost. try again 
Storm,WITHOUT_CLASSIFICATION,// The producers are shut down first so keep going until the queue is empty. 
Storm,WITHOUT_CLASSIFICATION,//  we don't allow any cluster wide configuration 
Storm,WITHOUT_CLASSIFICATION,//  evicted metadata needs to be stored immediately.  Metadata lookups count on it being in the cache 
Storm,WITHOUT_CLASSIFICATION,//  will have the correct settings that cannot be overriden by the submitter. 
Storm,WITHOUT_CLASSIFICATION,//  A map describing which topologies are using which slots on this node.  The format of the map is the following: 
Storm,WITHOUT_CLASSIFICATION,//  track how many times each supervisor slot has been listed as bad 
Storm,WITHOUT_CLASSIFICATION,//  when they are successfully processed. 
Storm,WITHOUT_CLASSIFICATION,// all sent events are stored in pending 
Storm,WITHOUT_CLASSIFICATION,//  topo2 has 4 large tasks 
Storm,WITHOUT_CLASSIFICATION,// Ignore any exceptions we might be doing a test for authentication 
Storm,WITHOUT_CLASSIFICATION,// First failure is the initial delay so not interesting 
Storm,WITHOUT_CLASSIFICATION,/*      * Bolt-specific configuration for windowed bolts to specify the window length in time duration.      */
Storm,WITHOUT_CLASSIFICATION,//  RESOURCES_MAP 
Storm,WITHOUT_CLASSIFICATION,//  contains one Tuple per Stream being joined   refs to fields that will be part of output fields 
Storm,WITHOUT_CLASSIFICATION,// remote subject 
Storm,WITHOUT_CLASSIFICATION,/*          *  By default parser uses [ ] for quoting identifiers. Switching to DQID (double quoted identifiers)         *  is needed for array and map access (m['x'] = 1 or arr[2] = 10 etc) to work.          */
Storm,WITHOUT_CLASSIFICATION,// The second tuple should NOT be ack'd because the batch should be cleared and this will be
Storm,WITHOUT_CLASSIFICATION,// We need to adjust the throughput accordingly (so that it stays the same in aggregate) 
Storm,WITHOUT_CLASSIFICATION,/*      * test scheduling does not cause negative resources      */
Storm,WITHOUT_CLASSIFICATION,//  Return now *WITHOUT* sending upstream here since client   not authorized. 
Storm,WITHOUT_CLASSIFICATION,//  reader 
Storm,WITHOUT_CLASSIFICATION,//  Ranked first since rack-0 has the most balanced set of resources 
Storm,WITHOUT_CLASSIFICATION,//  Configs 
Storm,WITHOUT_CLASSIFICATION,// Waiting to be returned 
Storm,WITHOUT_CLASSIFICATION,//  validate path defined 
Storm,WITHOUT_CLASSIFICATION,//  Blostore launch command with topology blobstore map   Here we are giving it a local name so that we can read from the file   bin/storm jar examples/storm-starter/storm-starter-topologies-0.11.0-SNAPSHOT.jar   org.apache.storm.starter.BlobStoreAPIWordCountTopology bl -c 
Storm,WITHOUT_CLASSIFICATION,//  for some odd reason they are leaked.
Storm,WITHOUT_CLASSIFICATION,// get topology constraints 
Storm,WITHOUT_CLASSIFICATION,// Ensure the second file has a later modified timestamp as the spout should pick the first file first. 
Storm,WITHOUT_CLASSIFICATION,//  launch heartbeat threads immediately so that slow-loading tasks don't cause the worker to timeout 
Storm,WITHOUT_CLASSIFICATION,//  Tuple contains String Object in JSON format 
Storm,WITHOUT_CLASSIFICATION,/*      * returns list of Tuple3 (key val from table val from row)      */
Storm,WITHOUT_CLASSIFICATION,// bolt-3 - 500 MB 50% CPU 2 GPU  Total 500 MB 50% CPU 2 - GPU -> this node has 1000 MB 100% cpu 0 GPU left 
Storm,WITHOUT_CLASSIFICATION,// The priority of a topology describes the importance of the topology in decreasing importance   starting from 0 (i.e. 0 is the highest priority and the priority importance decreases as the priority number increases).  Recommended range of 0-29 but no hard limit set.   If there are not enough resources in a cluster the priority in combination with how far over a guarantees 
Storm,WITHOUT_CLASSIFICATION,// The second tuple is used to wait for the spout to rotate its pending map 
Storm,WITHOUT_CLASSIFICATION,//  StatefulBoltExecutor does the actual ack when the state is saved. 
Storm,WITHOUT_CLASSIFICATION,//  unknown version should be treated as "current version" which supports RPC heartbeat 
Storm,WITHOUT_CLASSIFICATION,// There are a few possible files that we would want to clean up  baseDir + "/" + "_tmp_" + baseName  baseDir + "/" + "_tmp_" + baseName + ".current"  baseDir + "/" + baseName.<VERSION>  baseDir + "/" + baseName.current  baseDir + "/" + baseName.version  In general we always want to delete the _tmp_ files if they are there. 
Storm,WITHOUT_CLASSIFICATION,// Check for : in case someone called their user "User Name"  This line contains the user name for the pid we're looking up  Example line: "User Name:    exampleDomain\exampleUser" 
Storm,WITHOUT_CLASSIFICATION,//  need to reverse the order of elements in PQ to delete files from oldest to newest
Storm,WITHOUT_CLASSIFICATION,// Ignored the file did not match
Storm,WITHOUT_CLASSIFICATION,// cleanup internal assignments 
Storm,WITHOUT_CLASSIFICATION,//  JMS options 
Storm,WITHOUT_CLASSIFICATION,//  has been acked 
Storm,WITHOUT_CLASSIFICATION,// check if exec satisfy spread 
Storm,WITHOUT_CLASSIFICATION,// if no event sent no checkpoint shall be created 
Storm,WITHOUT_CLASSIFICATION,//  dynamic fields 
Storm,WITHOUT_CLASSIFICATION,//  wait for more ACKs before proceeding 
Storm,WITHOUT_CLASSIFICATION,// get query filter 
Storm,WITHOUT_CLASSIFICATION,//  allocate another array to be switched 
Storm,WITHOUT_CLASSIFICATION,// JUMP 
Storm,WITHOUT_CLASSIFICATION,// verify that Offset 10 was last committed offset since this is the offset the spout should resume at 
Storm,WITHOUT_CLASSIFICATION,//   "modprinc -maxlife 3mins <principal>" in kadmin. 
Storm,WITHOUT_CLASSIFICATION,//  acquire lock on file1 
Storm,WITHOUT_CLASSIFICATION,//  now selecting from the full set should cause the fourth task to be chosen. 
Storm,WITHOUT_CLASSIFICATION,//  NODE 
Storm,WITHOUT_CLASSIFICATION,//  PREV_STATUS 
Storm,WITHOUT_CLASSIFICATION,//  configs 
Storm,WITHOUT_CLASSIFICATION,// The new partition should be discovered and the message should be emitted
Storm,WITHOUT_CLASSIFICATION,// error message returned is something went wrong
Storm,WITHOUT_CLASSIFICATION,//  The failed executions should not cause rotations and any new files 
Storm,WITHOUT_CLASSIFICATION,//  Producers 
Storm,WITHOUT_CLASSIFICATION,//  only log/set when there's been a change to the assignment 
Storm,WITHOUT_CLASSIFICATION,//  SingleRel 
Storm,WITHOUT_CLASSIFICATION,//  only if some data has arrived on each input stream 
Storm,WITHOUT_CLASSIFICATION,//  if an ack is for a message that failed once at least and was re-emitted then the record itself will be in   failedAndFetchedRecords. We use that to   determine if the FailedMessageRetryHandler needs to be told about it and then remove the record itself to 
Storm,WITHOUT_CLASSIFICATION,//  metric name 
Storm,WITHOUT_CLASSIFICATION,// bolt-1 - 500 MB 50% CPU 0 GPU  bolt-2 - 500 MB 50% CPU 1 GPU  bolt-2 - 500 MB 50% CPU 1 GPU  Total 1500 MB 150% CPU 2 GPU -> this node has 0 MB 0% CPU 0 GPU left 
Storm,WITHOUT_CLASSIFICATION,//  COMPONENT_EXECUTORS 
Storm,WITHOUT_CLASSIFICATION,//  The manually set STORM_WORKER_CGROUP_CPU_LIMIT config on supervisor will overwrite resources assigned by 
Storm,WITHOUT_CLASSIFICATION,//  When this master is not leader and get heartbeats report from supervisor/node just ignore it. 
Storm,WITHOUT_CLASSIFICATION,//  try locking another file2 at the same time 
Storm,WITHOUT_CLASSIFICATION,// Each time we try to schedule a new component simulate taking 1 second longer 
Storm,WITHOUT_CLASSIFICATION,// Now we need to build the array 
Storm,WITHOUT_CLASSIFICATION,// File 1 should be moved to archive
Storm,WITHOUT_CLASSIFICATION,// 1) create a couple files to consume 
Storm,WITHOUT_CLASSIFICATION,//  REQUESTED_REGULAR_OFF_HEAP_MEMORY 
Storm,WITHOUT_CLASSIFICATION,//  Current state 
Storm,WITHOUT_CLASSIFICATION,//  if # of workers requested is less than we took   then we know some workers we track died since we have more workers than we are supposed to have 
Storm,WITHOUT_CLASSIFICATION,// returns void if the event should continue false if the event should not be done 
Storm,WITHOUT_CLASSIFICATION,// user jerry submits another topology into a full cluster 
Storm,WITHOUT_CLASSIFICATION,//  Doing nothing (probably due to an oom issue) and hoping Utils.handleUncaughtException will handle it 
Storm,WITHOUT_CLASSIFICATION,//  should remain unchanged @ 2 
Storm,WITHOUT_CLASSIFICATION,// Just to be sure 
Storm,WITHOUT_CLASSIFICATION,//  LAUNCH_TIME_SECS 
Storm,WITHOUT_CLASSIFICATION,//  there won't be a BatchInfo for the success stream 
Storm,WITHOUT_CLASSIFICATION,//  Strategy to determine the fetch offset of the first realized by the spout upon activation 
Storm,WITHOUT_CLASSIFICATION,// start accepting requests 
Storm,WITHOUT_CLASSIFICATION,//  This could fail if a blob gets deleted by mistake.  Don't crash nimbus.
Storm,WITHOUT_CLASSIFICATION,//  STATUS 
Storm,WITHOUT_CLASSIFICATION,//  Create a default pipeline implementation. 
Storm,WITHOUT_CLASSIFICATION,//  public Object execute(Context) 
Storm,WITHOUT_CLASSIFICATION,// Scheduling changed after we killed all of the processes 
Storm,WITHOUT_CLASSIFICATION,//  this finds all active topologies blob keys from all local topology blob keys 
Storm,WITHOUT_CLASSIFICATION,// Sasl transport 
Storm,WITHOUT_CLASSIFICATION,// For cgroups no limit is max long. 
Storm,WITHOUT_CLASSIFICATION,// Not available 
Storm,WITHOUT_CLASSIFICATION,//  scheduled 
Storm,WITHOUT_CLASSIFICATION,//  config main.methods
Storm,WITHOUT_CLASSIFICATION,// if any error/exception thrown fetch it from zookeeper 
Storm,WITHOUT_CLASSIFICATION,//  initial state 
Storm,WITHOUT_CLASSIFICATION,//  error/exception thrown just skip 
Storm,WITHOUT_CLASSIFICATION,//  METRIC_NAME 
Storm,WITHOUT_CLASSIFICATION,// Verify the signature... 
Storm,WITHOUT_CLASSIFICATION,// Empty 
Storm,WITHOUT_CLASSIFICATION,//  set really small so will do cleanup 
Storm,WITHOUT_CLASSIFICATION,//  Look for deleted log timeouts 
Storm,WITHOUT_CLASSIFICATION,//  [ authz authn password ] 
Storm,WITHOUT_CLASSIFICATION,//  ASSIGNED_REGULAR_ON_HEAP_MEMORY 
Storm,WITHOUT_CLASSIFICATION,//  But that is only if there is a bug in one of the password providers.
Storm,WITHOUT_CLASSIFICATION,//  NUM_USED_WORKERS 
Storm,WITHOUT_CLASSIFICATION,//  bolt3 should also receive from checkpoint streams of bolt1 bolt2 
Storm,WITHOUT_CLASSIFICATION,// It already points where we want it to 
Storm,WITHOUT_CLASSIFICATION,//  to really make this work well. 
Storm,WITHOUT_CLASSIFICATION,// Mapping of key->upstreamBolt->count 
Storm,WITHOUT_CLASSIFICATION,//  Equivalent create command on command line 
Storm,WITHOUT_CLASSIFICATION,// topoConf.put(Config.TOPOLOGY_STATE_PROVIDER_CONFIG "{\"keyClass\":\"String\"}"); 
Storm,WITHOUT_CLASSIFICATION,//  1) If there are any abandoned files pick oldest one 
Storm,WITHOUT_CLASSIFICATION,// assigning internally 
Storm,WITHOUT_CLASSIFICATION,// topology priority 
Storm,WITHOUT_CLASSIFICATION,//  TOTAL_SHARED_OFF_HEAP 
Storm,WITHOUT_CLASSIFICATION,//  retry till at least 1 element is drained 
Storm,WITHOUT_CLASSIFICATION,//  schedule mid block (10% - 90%) 
Storm,WITHOUT_CLASSIFICATION,//  key fields 
Storm,WITHOUT_CLASSIFICATION,// NO OP 
Storm,WITHOUT_CLASSIFICATION,// request from authorized hosts and group should be allowed. 
Storm,WITHOUT_CLASSIFICATION,// Now we need to free up some resources... 
Storm,WITHOUT_CLASSIFICATION,//  All internal state except for the current buckets are 
Storm,WITHOUT_CLASSIFICATION,// update the isLeader field for each nimbus summary 
