projectname,classification,commenttext
Dubbo,SATD,//  can't shutdown nioEventLoopGroup because the method will be invoked when closing one channel but not a client   but when and how to close the nioEventLoopGroup ?   nioEventLoopGroup.shutdownGracefully(); 
Dubbo,SATD,/*  * FIXME: is this really necessary? PropertiesConfiguration should have already covered this: * @see PropertiesConfiguration * @See ConfigUtils#getProperty(String)  */
Dubbo,SATD,/*      * the resident routers must being initialized before address notification.     * FIXME: this method should not be public      */
Dubbo,SATD,//  TODO there may have duplicate refresh 
Dubbo,SATD,// fixme replace this with better method 
Dubbo,SATD,//  TODO for now we don't consider the differences of encoding and server limit 
Dubbo,SATD,/*      * FIXME check @Parameter(required=true) and any conditions that need to match.      */
Dubbo,SATD,/*           RMI needs extra parameter since it uses customized remote invocation object          The customized RemoteInvocation was firstly introduced in v2.6.3; The package was renamed to 'org.apache.*' since v2.7.0          Considering the above two conditions we need to check before sending customized RemoteInvocation:          1. if the provider version is v2.7.0 or higher send 'org.apache.dubbo.rpc.protocol.rmi.RmiRemoteInvocation'.          2. if the provider version is v2.6.3 or higher send 'com.alibaba.dubbo.rpc.protocol.rmi.RmiRemoteInvocation'.          3. if the provider version is lower than v2.6.3 does not use customized RemoteInvocation.          */
Dubbo,SATD,//  TODO exist concurrent gap 
Dubbo,SATD,//  TODO: 2017/8/31 FIXME The thread pool should be used to refresh the address otherwise the task may be accumulated. 
Dubbo,SATD,/*      * If there's no dynamic tag rule being set use static tag in URL.     * <p>     * A typical scenario is a Consumer using version 2.7.x calls Providers using version 2.6.x or lower     * the Consumer should always respect the tag in provider URL regardless of whether a dynamic tag rule has been set to it or not.     * <p>     * TODO to guarantee consistent behavior of interoperability between 2.6- and 2.7+ this method should has the same logic with the TagRouter in 2.6.x.     *     * @param invokers     * @param url     * @param invocation     * @param <T>     * @return      */
Dubbo,WITHOUT_CLASSIFICATION,//  Construct using org.apache.dubbo.common.serialize.protobuf.support.MapValue.Map.newBuilder() 
Dubbo,WITHOUT_CLASSIFICATION,//  1. No service provider 2. Service providers are disabled 
Dubbo,WITHOUT_CLASSIFICATION,//  closing closed means the process is being closed and close is finished 
Dubbo,WITHOUT_CLASSIFICATION,//  get data length. 
Dubbo,WITHOUT_CLASSIFICATION,//  The monitoring center is responsible for deleting outdated dirty data 
Dubbo,WITHOUT_CLASSIFICATION,//  Key-Value pair stores both match and mismatch conditions 
Dubbo,WITHOUT_CLASSIFICATION,//  -default is not included 
Dubbo,WITHOUT_CLASSIFICATION,//  allow string arg to enum type @see PojoUtils.realize0() 
Dubbo,WITHOUT_CLASSIFICATION,//  check length. 
Dubbo,WITHOUT_CLASSIFICATION,//         assertEquals(echo.$echo("test") "test");          assertEquals(echo.$echo("abcdefg") "abcdefg");          assertEquals(echo.$echo(1234) 1234); 
Dubbo,WITHOUT_CLASSIFICATION,/*  translate stored positions  */
Dubbo,WITHOUT_CLASSIFICATION,// final int length = PerformanceUtils.getIntProperty("length" 1024); 
Dubbo,WITHOUT_CLASSIFICATION,//  Dubbo RPC protocol version for compatibility it must not be between 2.0.10 ~ 2.6.2
Dubbo,WITHOUT_CLASSIFICATION,//  desc2name 
Dubbo,WITHOUT_CLASSIFICATION,//  The parameters of the test service query need to be with the providermerge.
Dubbo,WITHOUT_CLASSIFICATION,//  for test 
Dubbo,WITHOUT_CLASSIFICATION,//  for the exception not found in method's signature print ERROR message in server's log. 
Dubbo,WITHOUT_CLASSIFICATION,// yyline = yychar = yycolumn = 0; 
Dubbo,WITHOUT_CLASSIFICATION,//  Use PBResponseType.newBuilder() to construct. 
Dubbo,WITHOUT_CLASSIFICATION,//  check duplicated candidate bean 
Dubbo,WITHOUT_CLASSIFICATION,// mark the future is sent 
Dubbo,WITHOUT_CLASSIFICATION,//  Remove async property to avoid being passed to the following invoke chain. 
Dubbo,WITHOUT_CLASSIFICATION,//  should not override
Dubbo,WITHOUT_CLASSIFICATION,//  This should never happen;
Dubbo,WITHOUT_CLASSIFICATION,//  other thread cancel this timeout or stop the timer. 
Dubbo,WITHOUT_CLASSIFICATION,/* invoker = protocol.refer( Demo.class url );        Assertions.assertNotNull( invoker );        RpcInvocation invocation = new RpcInvocation();        invocation.setMethodName( "echoString" );        invocation.setParameterTypes( new Class<?>[]{ String.class } );        String arg = "Hello World!";        invocation.setArguments( new Object[] { arg } );        Result result = invoker.invoke( invocation );        Assertions.assertEquals( arg result.getResult() ); */
Dubbo,WITHOUT_CLASSIFICATION,//  "[[Ljava/lang/Object;" ==> "[[Ljava.lang.Object;" 
Dubbo,WITHOUT_CLASSIFICATION,//  search in caller's classloader 
Dubbo,WITHOUT_CLASSIFICATION,//  logging output 
Dubbo,WITHOUT_CLASSIFICATION,// Boundary condition test . 
Dubbo,WITHOUT_CLASSIFICATION,/*  first: make room (if you can)  */
Dubbo,WITHOUT_CLASSIFICATION,//  concurrent cache initialization 
Dubbo,WITHOUT_CLASSIFICATION,//  parameters 
Dubbo,WITHOUT_CLASSIFICATION,//  test timeout of lease 
Dubbo,WITHOUT_CLASSIFICATION,//  When starting the subscription center 
Dubbo,WITHOUT_CLASSIFICATION,// Check whether the mock value is legal 
Dubbo,WITHOUT_CLASSIFICATION,//  take first one 
Dubbo,WITHOUT_CLASSIFICATION,//  null out prev next and bucket to allow for GC. 
Dubbo,WITHOUT_CLASSIFICATION,//  Resolve placeholders 
Dubbo,WITHOUT_CLASSIFICATION,//  TEST Pb Service metaData builder 
Dubbo,WITHOUT_CLASSIFICATION,//  Start reconnection timer 
Dubbo,WITHOUT_CLASSIFICATION,//  If the Config Center is given the highest priority it will override all the other configurations 
Dubbo,WITHOUT_CLASSIFICATION,// |10011111|20-stats=ok|id=0|length=0 
Dubbo,WITHOUT_CLASSIFICATION,//  begin to construct a NullPointerException with empty stackTrace 
Dubbo,WITHOUT_CLASSIFICATION,// Merged with this configuration 
Dubbo,WITHOUT_CLASSIFICATION,//  Healthy Instances 
Dubbo,WITHOUT_CLASSIFICATION,//  for test validation 
Dubbo,WITHOUT_CLASSIFICATION,//  ============================A gorgeous line of segmentation================================================ 
Dubbo,WITHOUT_CLASSIFICATION,// private int port; 
Dubbo,WITHOUT_CLASSIFICATION,//  ~ end of method decode 
Dubbo,WITHOUT_CLASSIFICATION,//   If the server side has synchronized data just write a single machine 
Dubbo,WITHOUT_CLASSIFICATION,//  check for required fields   check for sub-struct validity 
Dubbo,WITHOUT_CLASSIFICATION,//  test recover 
Dubbo,WITHOUT_CLASSIFICATION,//  since security manager is not installed.
Dubbo,WITHOUT_CLASSIFICATION,//  parameter fields 
Dubbo,WITHOUT_CLASSIFICATION,//  The parameters of the provider for the inspection service need merge
Dubbo,WITHOUT_CLASSIFICATION,/*  If the Config Center product you use have some special parameters that is not covered by this class you can add it to here.    For example with XML:      <dubbo:config-center>           <dubbo:parameter key="{your key}" value="{your value}" />      </dubbo:config-center>      */
Dubbo,WITHOUT_CLASSIFICATION,//  Restore any other contexts in here if necessary.
Dubbo,WITHOUT_CLASSIFICATION,// cancel a future 
Dubbo,WITHOUT_CLASSIFICATION,//  If the bean is not initialized invoke init()   issue: https://github.com/apache/dubbo/issues/3429 
Dubbo,WITHOUT_CLASSIFICATION,//  callback method when async-call has exception thrown 
Dubbo,WITHOUT_CLASSIFICATION,// check format of pattern 
Dubbo,WITHOUT_CLASSIFICATION,//  test all methods 
Dubbo,WITHOUT_CLASSIFICATION,//  ================== Util methods ================== 
Dubbo,WITHOUT_CLASSIFICATION,//  ======================================================     invoker related data preparing 
Dubbo,WITHOUT_CLASSIFICATION,//  from api 
Dubbo,WITHOUT_CLASSIFICATION,//  Should remain unchanged. 
Dubbo,WITHOUT_CLASSIFICATION,// Check the index of current selected invoker if it's not the last one choose the one at index+1. 
Dubbo,WITHOUT_CLASSIFICATION,//  Map<serviceName List<notificationListener>> 
Dubbo,WITHOUT_CLASSIFICATION,// argument type 
Dubbo,WITHOUT_CLASSIFICATION,// default base64. 
Dubbo,WITHOUT_CLASSIFICATION,//  Record the index of the least active invoker in leastIndexes order 
Dubbo,WITHOUT_CLASSIFICATION,//  G for GET and P for POST 
Dubbo,WITHOUT_CLASSIFICATION,//  1 : 9 : 6 
Dubbo,WITHOUT_CLASSIFICATION,//  callback method when async-call is invoked 
Dubbo,WITHOUT_CLASSIFICATION,//  write header. 
Dubbo,WITHOUT_CLASSIFICATION,//  copy reference 
Dubbo,WITHOUT_CLASSIFICATION,//  as proto3 only accept one protobuf parameter 
Dubbo,WITHOUT_CLASSIFICATION,//  First try picking a invoker not in `selected`. 
Dubbo,WITHOUT_CLASSIFICATION,//  throw demo exception
Dubbo,WITHOUT_CLASSIFICATION,//  set category 
Dubbo,WITHOUT_CLASSIFICATION,//  merge override parameters 
Dubbo,WITHOUT_CLASSIFICATION,// SPI should be get from SpiExtensionFactory
Dubbo,WITHOUT_CLASSIFICATION,//  update registry 
Dubbo,WITHOUT_CLASSIFICATION,// test multiple urls 
Dubbo,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)         * @see org.apache.dubbo.remoting.transport.support.ChannelHandlerAdapter#caught(org.apache.dubbo.remoting.Channel java.lang.Throwable)          */
Dubbo,WITHOUT_CLASSIFICATION,//  decode object. 
Dubbo,WITHOUT_CLASSIFICATION,//  create 
Dubbo,WITHOUT_CLASSIFICATION,//  fall back to use method getResourceAsStream 
Dubbo,WITHOUT_CLASSIFICATION,//  add constructors 
Dubbo,WITHOUT_CLASSIFICATION,//  Notify the other threads waiting for the initialization at start(). 
Dubbo,WITHOUT_CLASSIFICATION,//  skip test. 
Dubbo,WITHOUT_CLASSIFICATION,//  Check the file change 
Dubbo,WITHOUT_CLASSIFICATION,//  if "getName" method is absent 
Dubbo,WITHOUT_CLASSIFICATION,//  update local exporter 
Dubbo,WITHOUT_CLASSIFICATION,//  Ignore those fields 
Dubbo,WITHOUT_CLASSIFICATION,//  save bind port used as url's key later 
Dubbo,WITHOUT_CLASSIFICATION,//  ~ end of method destroy 
Dubbo,WITHOUT_CLASSIFICATION,//  impl constructor 
Dubbo,WITHOUT_CLASSIFICATION,//  For test purpose 
Dubbo,WITHOUT_CLASSIFICATION,//  AbstractChannelBuffer 
Dubbo,WITHOUT_CLASSIFICATION,//  handle nested generic type 
Dubbo,WITHOUT_CLASSIFICATION,//                  ^^^^^^^ Caution  parse as host 
Dubbo,WITHOUT_CLASSIFICATION,//  Local disk cache where the special key value.registries records the list of registry centers and the others are the list of notified service providers 
Dubbo,WITHOUT_CLASSIFICATION,// Initial value 0 
Dubbo,WITHOUT_CLASSIFICATION,//  If you only have a single redis you need to take a rest to avoid overtaking a lot of CPU resources 
Dubbo,WITHOUT_CLASSIFICATION,//  service not found.
Dubbo,WITHOUT_CLASSIFICATION,// private int yycolumn; 
Dubbo,WITHOUT_CLASSIFICATION,//  callback method when async-call is returned 
Dubbo,WITHOUT_CLASSIFICATION,//  Reset the number of least active invokers 
Dubbo,WITHOUT_CLASSIFICATION,//  if it's declared as local reference   'scope=local' is equivalent to 'injvm=true' injvm will be deprecated in the future release 
Dubbo,WITHOUT_CLASSIFICATION,// change recycle time to 1 ms 
Dubbo,WITHOUT_CLASSIFICATION,//  The KV part of the condition expression 
Dubbo,WITHOUT_CLASSIFICATION,//  multicast ipv6 address 
Dubbo,WITHOUT_CLASSIFICATION,//  .addParameter("refer.autodestroy" "true") 
Dubbo,WITHOUT_CLASSIFICATION,//  Any exception will be ignored to handle 
Dubbo,WITHOUT_CLASSIFICATION,//  only for attachments 
Dubbo,WITHOUT_CLASSIFICATION,//  check deleted invoker 
Dubbo,WITHOUT_CLASSIFICATION,//  guess version fro jar file name if nothing's found from MANIFEST.MF 
Dubbo,WITHOUT_CLASSIFICATION,//  skip multicast registry since we cannot connect to it via Socket 
Dubbo,WITHOUT_CLASSIFICATION,//     public List<URL> getBackupUrls() {          List<org.apache.dubbo.common.URL> res = super.getBackupUrls();          return res.stream().map(url -> new URL(url)).collect(Collectors.toList());      } 
Dubbo,WITHOUT_CLASSIFICATION,//  @@protoc_insertion_point(builder_scope:org.apache.dubbo.common.serialize.protobuf.model.PBResponseType) 
Dubbo,WITHOUT_CLASSIFICATION,//  ======================================================     test Start   ====================================================== 
Dubbo,WITHOUT_CLASSIFICATION,//  present in both local and remote uses local url params 
Dubbo,WITHOUT_CLASSIFICATION,//  for reuse SerializeWriter buf 
Dubbo,WITHOUT_CLASSIFICATION,//  Bean compare 
Dubbo,WITHOUT_CLASSIFICATION,//  If (not every invoker has the same weight & at least one invoker's weight>0) select randomly based on    totalWeight. 
Dubbo,WITHOUT_CLASSIFICATION,//  check against type and superclasses 
Dubbo,WITHOUT_CLASSIFICATION,//  create request. 
Dubbo,WITHOUT_CLASSIFICATION,//  trim the leading "/" 
Dubbo,WITHOUT_CLASSIFICATION,//  timeout after 5 seconds. 
Dubbo,WITHOUT_CLASSIFICATION,//  add invocationid in async operation by default 
Dubbo,WITHOUT_CLASSIFICATION,//  Appends value array attributes 
Dubbo,WITHOUT_CLASSIFICATION,//  just add urls which needs retry. 
Dubbo,WITHOUT_CLASSIFICATION,//  Optional 
Dubbo,WITHOUT_CLASSIFICATION,/*  user code:  */
Dubbo,WITHOUT_CLASSIFICATION,//  Append backup parameter as other servers 
Dubbo,WITHOUT_CLASSIFICATION,//     public PropertyInjector getPropertyInjector() {          return propertyInjector;      } 
Dubbo,WITHOUT_CLASSIFICATION,//  Get invokers from cache only runtime routers will be executed. 
Dubbo,WITHOUT_CLASSIFICATION,//  store back cached position 
Dubbo,WITHOUT_CLASSIFICATION,//  Use default configs defined explicitly on global configs 
Dubbo,WITHOUT_CLASSIFICATION,//  doesn't need to distinguish version for callback 
Dubbo,WITHOUT_CLASSIFICATION,//  Register @Reference Annotation Bean Processor 
Dubbo,WITHOUT_CLASSIFICATION,//  @@protoc_insertion_point(builder_scope:org.apache.dubbo.common.serialize.protobuf.model.PBRequestType) 
Dubbo,WITHOUT_CLASSIFICATION,//  allow repeats in siblings 
Dubbo,WITHOUT_CLASSIFICATION,//  test group 
Dubbo,WITHOUT_CLASSIFICATION,//  create Proxy class. 
Dubbo,WITHOUT_CLASSIFICATION,// zzAtBOL  = true; 
Dubbo,WITHOUT_CLASSIFICATION,//  If override url is not enabled or is invalid just return. 
Dubbo,WITHOUT_CLASSIFICATION,//  this is a defensive operation to avoid client is closed by accident the initial state of the client is false 
Dubbo,WITHOUT_CLASSIFICATION,//  current node 
Dubbo,WITHOUT_CLASSIFICATION,//  report same error when get is invoked for multiple times 
Dubbo,WITHOUT_CLASSIFICATION,//  @@protoc_insertion_point(interface_extends:org.apache.dubbo.common.serialize.protobuf.model.PBResponseType) 
Dubbo,WITHOUT_CLASSIFICATION,//  parameter callback rule: method-name.parameter-index(starting from 0).callback 
Dubbo,WITHOUT_CLASSIFICATION,/*  The namespace of the config center generally it's used for multi-tenant    but it's real meaning depends on the actual Config Center you use.     */
Dubbo,WITHOUT_CLASSIFICATION,//  available to test 
Dubbo,WITHOUT_CLASSIFICATION,//  no match category 
Dubbo,WITHOUT_CLASSIFICATION,//  now just added some very common classes 
Dubbo,WITHOUT_CLASSIFICATION,//  if it's callback service on client side 
Dubbo,WITHOUT_CLASSIFICATION,//  directly throw if it's dubbo exception 
Dubbo,WITHOUT_CLASSIFICATION,//  callback instance when async-call is invoked 
Dubbo,WITHOUT_CLASSIFICATION,//  Fill the unprocessedTimeouts so we can return them from stop() method. 
Dubbo,WITHOUT_CLASSIFICATION,//  since the rule can be changed by config center we should copy one to use. 
Dubbo,WITHOUT_CLASSIFICATION,//  Null Point check 
Dubbo,WITHOUT_CLASSIFICATION,//  get status. 
Dubbo,WITHOUT_CLASSIFICATION,//  init table. 
Dubbo,WITHOUT_CLASSIFICATION,//  this UT maybe only works on particular platform assert only when value is not null. 
Dubbo,WITHOUT_CLASSIFICATION,//  At least one single machine is available. 
Dubbo,WITHOUT_CLASSIFICATION,//  ~ end of loop method map 
Dubbo,WITHOUT_CLASSIFICATION,//  default deregister critical server after 
Dubbo,WITHOUT_CLASSIFICATION,//  encode response data or error message. 
Dubbo,WITHOUT_CLASSIFICATION,//         this.context = context;      }        public String getContext() {          return context;      } 
Dubbo,WITHOUT_CLASSIFICATION,//  Because it's a strictly round robin so the abs delta should be < 10 too 
Dubbo,WITHOUT_CLASSIFICATION,//  header. 
Dubbo,WITHOUT_CLASSIFICATION,//  should output cost or not 
Dubbo,WITHOUT_CLASSIFICATION,//  @@protoc_insertion_point(builder_implements:org.apache.dubbo.common.serialize.protobuf.model.PhoneNumber) 
Dubbo,WITHOUT_CLASSIFICATION,//  confirm only 1 register success 
Dubbo,WITHOUT_CLASSIFICATION,//  should not happen here 
Dubbo,WITHOUT_CLASSIFICATION,//  this only works for servlet containers 
Dubbo,WITHOUT_CLASSIFICATION,//  column definition 
Dubbo,WITHOUT_CLASSIFICATION,//  it can be invoke successfully 
Dubbo,WITHOUT_CLASSIFICATION,//  check pong at client 
Dubbo,WITHOUT_CLASSIFICATION,//  create new decode table. 
Dubbo,WITHOUT_CLASSIFICATION,//  Integer representation of value 
Dubbo,WITHOUT_CLASSIFICATION,//  if only one empty 
Dubbo,WITHOUT_CLASSIFICATION,/*  Linux Pause  */
Dubbo,WITHOUT_CLASSIFICATION,// force:direct mock 
Dubbo,WITHOUT_CLASSIFICATION,// ignore concurrency problem 
Dubbo,WITHOUT_CLASSIFICATION,//  prevents grpc on sending watchResponse to a closed watch client. 
Dubbo,WITHOUT_CLASSIFICATION,//  the sumInvoker1 : sumInvoker2 approximately equal to 1: 9 
Dubbo,WITHOUT_CLASSIFICATION,//  #5 ReferenceBean (Field Injection #3) 
Dubbo,WITHOUT_CLASSIFICATION,//  add imported packages 
Dubbo,WITHOUT_CLASSIFICATION,/*      * <p>Repeat a String {@code repeat} times to form a     * new String with a String separator injected each time. </p>     *     * <pre>     * StringUtils.repeat(null null 2) = null     * StringUtils.repeat(null "x" 2)  = null     * StringUtils.repeat("" null 0)   = ""     * StringUtils.repeat("" "" 2)     = ""     * StringUtils.repeat("" "x" 3)    = "xxx"     * StringUtils.repeat("?" " " 3)  = "? ? ?"     * </pre>     *     * @param str       the String to repeat may be null     * @param separator the String to inject may be null     * @param repeat    number of times to repeat str negative treated as zero     * @return a new String consisting of the original String repeated     * {@code null} if null String input     * @since 2.5      */
Dubbo,WITHOUT_CLASSIFICATION,//  <ip:port channel> 
Dubbo,WITHOUT_CLASSIFICATION,//  init task and start timer. 
Dubbo,WITHOUT_CLASSIFICATION,//  generic invocation is not local reference 
Dubbo,WITHOUT_CLASSIFICATION,/*                  *  if we have no interface watcher listener                 *  find the current listener or create one for the current root put or get only once.                  */
Dubbo,WITHOUT_CLASSIFICATION,/*                                                  *  if new interface event arrived we watch their direct children                                                 *  eg: /dubbo/interface /dubbo/interface and so on.                                                  */
Dubbo,WITHOUT_CLASSIFICATION,//  check if notify successfully 
Dubbo,WITHOUT_CLASSIFICATION,//  full list of addresses from registry classified by method name. 
Dubbo,WITHOUT_CLASSIFICATION,//  List<U> urls = mockRegistry.getSubscribedUrls(); 
Dubbo,WITHOUT_CLASSIFICATION,// java.sql.Date 
Dubbo,WITHOUT_CLASSIFICATION,//  TODO for now just do xml output 
Dubbo,WITHOUT_CLASSIFICATION,//  check for primitive array types because they   unfortunately cannot be cast to Object[] 
Dubbo,WITHOUT_CLASSIFICATION,// r times [sleep] r 10 or r 10 100 
Dubbo,WITHOUT_CLASSIFICATION,//  Request a non-exists method
Dubbo,WITHOUT_CLASSIFICATION,// release mina resouces. 
Dubbo,WITHOUT_CLASSIFICATION,//         Thread.sleep(100000); 
Dubbo,WITHOUT_CLASSIFICATION,// verifyExporterUrlGeneration(regConfForService regConfForServiceTable); 
Dubbo,WITHOUT_CLASSIFICATION,/*  Used to specify the key that your properties file mapping to most of the time you do not need to change this parameter.    Notice that for Apollo this parameter is meaningless set the 'namespace' is enough.     */
Dubbo,WITHOUT_CLASSIFICATION,//  ================ complex POJO ============= 
Dubbo,WITHOUT_CLASSIFICATION,//  echo(int) 
Dubbo,WITHOUT_CLASSIFICATION,//  The sum of weights 
Dubbo,WITHOUT_CLASSIFICATION,//  cast to EchoService 
Dubbo,WITHOUT_CLASSIFICATION,//  end construct a NullPointerException with empty stackTrace 
Dubbo,WITHOUT_CLASSIFICATION,// test multiple unregisters 
Dubbo,WITHOUT_CLASSIFICATION,//  did not find parameter in URL type 
Dubbo,WITHOUT_CLASSIFICATION,//  TODO protocol 
Dubbo,WITHOUT_CLASSIFICATION,// can't find command 
Dubbo,WITHOUT_CLASSIFICATION,//  Every invoker has the same weight? 
Dubbo,WITHOUT_CLASSIFICATION,//  loop up before registry 
Dubbo,WITHOUT_CLASSIFICATION,//  Rely on reconnect timer to reconnect when AbstractClient.doConnect fails to init the connection 
Dubbo,WITHOUT_CLASSIFICATION,//  data to collect from url 
Dubbo,WITHOUT_CLASSIFICATION,//  normal case 
Dubbo,WITHOUT_CLASSIFICATION,//  Initialization at the time of injection the assertion is not null   Initialization at the time of injection the assertion is not null 
