@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'todo validate for ',positive
'mng neither have reserved all the above magic expressions nor their set fixedwellknown gets occasionally extended newer maven versions this imposes the risk for existing plugins unintentionally use such magic expression for ordinary system property here check whether ended with magic value that not compatible with the type the configured mojo parameter string could still converted the configurator leave those alone back off evaluating the expression from properties only ',positive
'this not ideal but there are events specifically for configuration from the cli which dont believe are really valid but there are its which assert the right events are published this needs supported the eventspydispatcher needs put the clirequest that can accessed configuration processors ',positive
'todo could use map maybe the parent did that for components too this too vulnerable ',positive
'todo current policy retain the original version this correct need strategies that handled elsewhere ',positive
'todo the configuration for the lifecycle needs externalized that can use the annotations properly for the wiring and reference and external source for the lifecycle configuration ',positive
'todo similar test should created test the dependency management basically all usages are affected mng ',positive
'todo shouldnt the versions merged across relocations ',positive
'todo this should not need handed off ',positive
'note this will not hit for maven projectxml incompatible schema ',positive
'todo push all common bits back plexus cli and prepare for transition guice dont need ways make clis ',positive
'metadata resolution exceptions ',positive
'todo why this using the context ',positive
'todo jul check this were using and there are aggregator tasks this will result weirdness ',positive
'validate versions arent inherited when using parent ranges the same way when read externally ',positive
'todo need externalize clirequest ',positive
'should get whole slew dependencies resolving this artifact transitively ',positive
'note should not inheriting status since this assessment the pom quality note should not inheriting relocation since this relates single pom ',positive
'todo could more efficient sorting the list and then moving along the restrictions order ',positive
'set the recommended version todo maybe its better just pass the range through retrieval and use transformation ',positive
'there are too many dont know which one run report the error ',positive
'any ',positive
'exception that occurs when artifact file used but has not been resolved author portera todo may better for artifactgetfile throw perhaps runtime exception ',positive
'todo log message throw exception ',positive
'note this exists merely for backwardcompat with legacystyle lifecycle definitions and allows configuration injection work instead failing ',positive
'this class needs stick around because was exposed the the remote resources plugin started using instead getting the repositories from the project ',positive
'maven quirk artifact always points the local repo regardless whether resolved not ',positive
'todo optimize maybe just rewrite the whole way aggregating mojos are being run ',positive
'note getid was added and such not implemented plugins compiled against apis ',positive
'todo dont catch exception ',positive
'todo use settings ',positive
'todo whether duplicates should removed looks like option for the generated merger ',positive
'todo these two tests display lack symmetry with respect the input which free form string and the mojo descriptor which comes back all the free form parsing needs done somewhere else this really the function the cli and then the preprocessing that output still needs fed into hinting process which helps flesh out the full specification the plugin the plugin manager should only deal concrete terms all version finding mumbo jumbo customization base functionality the plugin manager provides ',positive
'todo this will the basis the customizable lifecycle execution need figure this out quickly ',positive
'todo use the following two instead manageartifact todo remove interface ',positive
'have collected all the problems lets mimic the way the old code worked and just blow right here thats right lets just let rip right here and send big incomprehensible blob text unsuspecting users bad dog ',positive
'note see mng this causes problem but fixing may break more ',positive
'fixme this hacky what module directory doesnt match artifactid and parent coming from the repository ',positive
'note currently unchecked careful removing this trycatch this necessary avoid creating compatibility problems for existing plugins that use ',positive
'describes version transformation during artifact resolution author portera todo try and refactor remove abstract mainmethods not particular happy about current design ',positive
'return the required dependencies specified scope todo the name not intelligible ',positive
'todo shouldnt need double this work only done for simplicity handling recommended ',positive
'trying give loggers back bad idea ceki said notice self what was this method supposed ',positive
'todo kristian wonders this class really necessary and overlaps other concepts ',positive
'todo might better have sourceretrieve throw specific exception for this situation ',positive
'this really wagon something went wrong after successfully retrieved the metadata ',positive
'filter exclude from list artifact patterns author portera todo think this equiv exclusion set filter mavencore ',positive
'todo this only provide project for plugins that dont need project execute but need some the values from mavenproject ideally this should something internal and nothing outside maven ',positive
'todo why mvn adds dot paths ',positive
'todo introducing space herenot sure what else but collapse whitespace ',positive
'igorf way too many declared exceptions ',positive
'describes repository directory metadata author portera todo not happy about the store method they use this ',positive
'todo currently cannot tell which section contained the management information when the resolver provides this information these log messages should updated contain ',positive
'todo hack make the cycle detection the same for the new graph builder ',positive
'todo the antrun plugin has its own configurator the only plugin that does might need think about how that works todo remove the ',positive
'todo jvz why isnt all this checking the job the duty the workspace resolver know that have model that suitable yet more checks are done here and the one for the version problematic before because with parents ranges will never work this scenario ',positive
'todo the order the merged list could controlled attribute the model association targetfirst sourcefirst dominantfirst recessivefirst ',positive
'todo add better exception ',positive
'todo let the scope handler deal with this ',positive
'artifact not things like the stupid dummy artifact coming from surefire ',positive
'this just silly lookuplist should return empty list ',positive
'todo this needs colorized ',positive
'todo whether the merge continues recursively into existing node not could option for the generated merger ',positive
'specific problems during resolution that want account for limissing metadatali liversion range violationsli liversion circular dependenciesli limissing artifactsli linetworktransfer errorsli lifile system errors permissionsli author jason van zyl todo carlos all these possible hasexceptions and getexceptions mainmethods make the clients too complex requiring long list checks need create for the types exceptions ',positive
'todo this needs accept link returned link but its not used like that link ',positive
'mavenapi fixme the dag used not only used represent the dependency relation but also for parent buildplugin reports need multiple dags since dag can only handle type relationship properly usecase this detected cycle parent orgapachemavenmaven inherited reporting dependency this case both the verify and the report goals are called different lifecycle though the compilerplugin has valid usecase although that seems work fine need take versions and lifecycle into account ',positive
'dont want the artifacts version here this stored the directory above that ',positive
'use regular expression search find and resolve expressions within the pom author jdcasey created feb todo consolidate this logic with the minus deprecationsbans ',positive
'fixme filter out the inherited false stuff ',positive
'todo plugindescriptor classrealm and artifacts are set side effect this call which not nice throws ',positive
'need set the file here the resolver will fail with npe not fully equipped deal with multiple local repository implementations yet ',positive
'todo was null really need find them now this taken care the ordering ',positive
'this wont valid but constructs something easy read the error message ',positive
'todo this should eventually migrated ',positive
'note other configurators like the maporiented one dont call into the listener the hard way ',positive
'wraps active project instance able receive updates from its artifact without affecting the original attributes this artifact author portera todo think this exposes design flaw that the immutable and mutable parts artifact are one class and should split scope file etc depend the context use whereas everything else immutable ',positive
'some better conventions for the test poms needs created and each these tests that represent verification specification item needs couple lines most the expressions help lot but need clean pick directory poms automatically load them into resolver create the expression extract the data validate the model and the uri validate the properties also need way navigate from the tex specification documents ',positive
'todo classpath check doesnt belong here thats the other method ',positive
'todo not entirely the same message ',positive
'todo this could lot nicer should really the snapshot transformation ',positive
'todo should this part mediation ',positive
'fixme somehow report the user that there are too many elements for now ignore the extra ',positive
'mng hack workaround deficiency legacy api which makes impossible for plugins access the global profile manager which required build pom like cli invocation does failure consider the activated profiles can cause repo declarations lost which turn will result artifact resolution failures particular when using the enhanced local repo which guards access local files based the configured remote repos ',positive
'todo without this could just evaluate call ',positive
'builder concurrency and parallelism preserve the existing mainmethods for builder selection which look for various inputs the threading configuration dont have easy way allow pluggable builder provide its own configuration parameters but this sufficient for now ultimately want components like builders provide way extend the command line accept its own configuration parameters ',positive
'todo ick this forces the oce that should have come from the previous call still ',positive
'maybe its better move some those mainmethods separate class soc ',positive
'todo not sure how best set these for this implementation ',positive
'note this should considered quirk support interop with mavens legacy artifactdeployer which processes one artifact time and hence cannot associate the artifacts from the same project use the same version index allowing the caller pass metadata from previous deployment allows reestablish the association between the artifacts the same project ',positive
'todo shouldnt need file intermediatary improve wagon take stream ',positive
'todo should deprecate ',positive
'shouldnt javasources given the classifier shouldnt false given the classifier ',positive
'validation error continue project building and delay failing help ides ',positive
'the bean containing the mojo descriptorbr for more information about the usage tag have look todo there need for the delegation mavenmojodescriptor this why not just extend componentdescriptor here ',positive
'todo add better exception that can detail the two conflicting artifacts ',positive
'todo remove this ',positive
'todo also this logging for other metadata ',positive
'note from empty string and null both denote classifier however some plugins only check for null sure nullify empty classifier ',positive
'todo not sure that should assume this maybe the calls addmetadata should premerge then artifact replaces ',positive
'why are just ignoring this exception are exceptions are being used for flow control ',positive
'todo this too early for build extensions maybe just remove ',positive
'the workspacereactor flux better not assume definitive information for any its artifactsprojects ',positive
'blech this isnt even intelligible method name provided for consistency ',positive
'pseudo test generate documentation fragment about supported cli options todo such documentation generation code should not necessary unit test but should run during site generation velocity doxia macro ',positive
'todo throw something instead ',positive
'will reported via ',negative
'messageappend there was validation error else messageappend there was messagessize validation errors newline ',negative
'then relative path calculation will fail during build from disk but success when calculated from repo ',negative
'workspace ',negative
'note enforce recursive merge trigger merginginheritance logic for executions ',negative
'nonjavadoc see ',negative
'sunoracle advises empty the char array ',negative
'requirements ',negative
'arch ',negative
'comments ',negative
'constants ',negative
'noop ',negative
'used remote resources plugin ',negative
'metaversions are not valid version valuesdont write them ',negative
'post ',negative
'mng the probably relocated artifact excluded could process exclusions relocated artifact details the step but that would require resolving the pom from the repository very early the build ',negative
'updatepolicy ',negative
'disown the parent ',negative
'',negative
'',negative
'phase ',negative
'was not expression ',negative
'includes ',negative
'the plugin has custom component configurator but does not have custom mojo execution configurator fall back the default mojo execution configurator ',negative
'need take multiple lifecycles ',negative
'mng ',negative
'',negative
'cleanclean resourcesresources compilercompile itgeneratemetadata compilertestcompile surefiretest jarjar installinstall ',negative
'acceptable versions for continuous delivery changelist revision sha ',negative
'baseencoder new baseencoder ',negative
'want eliminate any relative path nonsense and lock down the path need fully resolve before any submodules use the path this can happen when you are using custom settingsxml that contains relative path entry for the local repository setting ',negative
'enter the session scope right after the mavensession creation and before any the lookups that sessionscoped components can injected into ',negative
'mng the check below compensates for our bad plugin support where ended with aggregator plugins that require dependency resolution although they usually run phases the build where project artifacts havent been assembled yet the prime example this mvn releaseprepare ',negative
'exact matches win first ',negative
'alright heres the justification for all the regexp wizardry below continuum and other serverlike apps may need locate the userlevel and globallevel settings somewhere other than userhome and mavenhome respectively using simple replacement these patterns will allow them specify the absolute path these files customized componentsxml file ideally wed full patternevaluation against the sysprops but this first step there are several replacements below order normalize the path character before operate the string regex input and order avoid surprises with the file construction ',negative
'for the special case driverelative windows path make sure its absolute save plugins from trouble ',negative
'path utils ',negative
'todo figure out how use the same plugindescriptor when running mojos ',negative
'reactor failure mode ',negative
'populate the configuration section ',negative
'this should never happen since checked all possible error sources before but better sure ',negative
'keep this class sync with ',negative
'groupidartifactid ',negative
'mng ',negative
'contributor ',negative
'version but the restriction identical ',negative
'everything below will removed for maven ',negative
'likely boolean boolean short int etc conversions its not the problem case try avoid ',negative
'should have been abstracttoolchain ',negative
'last ansi escape code reset next color ',negative
'guard against modificationremoval keys the given properties mng mng mng ',negative
'only check for cause there another module with the same this will fail the build earlier like project duplicated the reactor sufficient check only and not the packaging type ',negative
'most existing extensions dont define exported packages classes are exposed plugins yet the components provided the extension artifact handlers must accessible still must import the extension realm into the project realm ',negative
'',negative
'',negative
'version skew drop back resolution from the repository ',negative
'aliases ',negative
'goal specific configuration ',negative
'used meclipse ',negative
'group ',negative
'normal for nonhttp wagons ',negative
'phase ',negative
'see ',negative
'pass initialization resolve and build parent necessary ',negative
'',negative
'workspace resolver workspace resolver returned null model not workspace ',negative
'processed the outer catch block ',negative
'hide constructor ',negative
'string version string artifacturi ',negative
'nothing ',negative
'this live injected collection ',negative
'the remaining are basically for future expansion ',negative
'optional flag not managed ',negative
'remove once createartifacts removed ',negative
'checkstyleoff magicnumber ',negative
'mng ',negative
'mng ',negative
'ignore the parent artifact will handle metadata must fail silently here avoid problems with the artifact transformers ',negative
'note this provide migration path for implementors the legacy api which did not know about getlifecycles ',negative
'lower than ',negative
'pluginprefixgoal ',negative
'',negative
'cause ',negative
'add default toolchain ',negative
'switch dominant with recessive ',negative
'dependencies ',negative
'',negative
'',negative
'this node ',negative
'packaging ',negative
'snapshotrepository ',negative
'avoid concurrent modification someone else setsremoves unrelated system property ',negative
'the parents inherited flag set true ',negative
'resolve plugin artifacts ',negative
'prefixes ',negative
'public api ',negative
'plugin management aggregate ',negative
'used dependency plugin archetype downloader ',negative
'developerconnection ',negative
'',negative
'backward compat ',negative
'parent references child with directory name which not artifact ',negative
'its pom dont need retrieve first ',negative
'mng ',negative
'todo deep compare the lists ',negative
'dependencies ',negative
'unsubscribe ',negative
'ensure canonical order standard lifecycles ',negative
'this being lazy instead making interface ',negative
'system ',negative
'rebuild pom with modified parent ',negative
'added retain compile artifactscope remove you want compile inherited runtime ',negative
'mng ',negative
'havent added this arg the buffer and are building argument buffer then append with preceding spaceagain not sure what else other than collapse whitespace ',negative
'keep the checksum files from showing the download monitor ',negative
'targetpath ',negative
'only show msg change actually taking place ',negative
'overlaps ',negative
'prime realm cache ',negative
'modelversion ',negative
'groupidartifactid ',negative
'',negative
'see ',negative
'inheritance assembly ',negative
'buildbase ',negative
'getartifact ',negative
'',negative
'still unreadable even nonstrict mode rethrow original error ',negative
'unset the firstrun flag dont get caught infinite loop ',negative
'mng guard against mng guard against key without value ',negative
'path was already absolute just normalize file separator and were done ',negative
'project collection ',negative
'changes above not being propagated the map ',negative
'collect drop list ',negative
'dont call itll ignore test and provided scopes ',negative
'clear the calculated artifactmap ',negative
'for each finished project ',negative
'else fall back default log level specified conf see ',negative
'plugin plexus ',negative
'the order these two nondeterministic based when theyre added the reactor ',negative
'special case there windows drive letter then keep the original return value ',negative
'not going happen ',negative
'site ',negative
'model path translation ',negative
'',negative
'plugins ',negative
'nop ',negative
'properties ',negative
'leaving the setting system properties here not break the this wont harm embedding jvz ',negative
'add missing between url and path ',negative
'excludedefaults ',negative
'the projects need topologically after the participants have run their because the participant free change the dependencies project which can potentially change the topological order the projects and therefore can potentially change the build order note that participants may affect the topological order the projects but not expected that participant will add remove projects from the session ',negative
'keep this class sync with ',negative
'mainmethods ',negative
'exceptions ',negative
'this logic using filesystem against wanted independence from the user environment exists only for the sake backwardcompat with mng general wrong base url inheritance the module directory names this information unavailable for poms the repository other words modules where artifactid moduledirname will see different effective urls depending how the model was constructed from filesystem from repository ',negative
'need allow per execution user and global settings the embedder might running mode where its executing many threads with totally different settings ',negative
'fail fast runtimeexceptions errors and other throwables assume these are system errors and further build meaningless ',negative
'but from repo local disk ignored ',negative
'end hack ',negative
'options that are set the command line become system properties and therefore are set the session properties system properties are most dominant ',negative
'insert classifier only was used the artifact ',negative
'nothing here ',negative
'',negative
'build project once ',negative
'all this needs away and couched terms the execution request ',negative
'build from disk expected fail ',negative
'null ',negative
'were building argument keep doing ',negative
'mng aether part supports wildcard expressions for exclusions ',negative
'only set those phase ignore pass ',negative
'empirical data from actual ',negative
'enabled ',negative
'mng ',negative
'else assume never ',negative
'expect most implementations available the implementation always available the core and likely always will but may have another present supplied the user the rule that only allow the execution one there more than one then execute the one supplied the user otherwise execute the the default ',negative
'exclusions ',negative
'tests which exercise the lifecycle executor when dealing with default lifecycle phases ',negative
'for some reason with the introduction mng have the case yoko where depman section has something like the following dependencies yoko modules dependency dependency and the range not set well check here and set jvz ',negative
'',negative
'driverelative windows path ',negative
'checksum policy ',negative
'does nothing ',negative
'mocks inject into toolchainmanager ',negative
'recursive really just process the toplevel pom ',negative
'needs away ',negative
'mng ',negative
'these are local ',negative
'mng ',negative
'optional ',negative
'marker interface for cache keys ',negative
'the declaring project must listed after the plugin and its pluginlevel dep though ',negative
'sleep for just case this windows holding file lock ',negative
'propagate the parallel flag the root session and all the cloned sessions each project segment ',negative
'dont canonicalize unix avoid interfering with symlinks ',negative
'mng ',negative
'notify listeners about soft project build failures only ',negative
'setup initial properties validate local repository directory accessible create create mavensession execute get reactor projects looking for general pom errors create using trimming which takes into account projects and reactor mode this ensures that the projects passed into the reactorreader are only those specified create reactorreader with the getprojectmap projects note that the code that checks for duplicate projects definitions the build ideally this type duplicate checking should part getting the reactor projects the duplicate checking conflated with execute create without trimming trimming was done new topological sort required after the execution the are free mutate the mavenproject instances which may change dependencies which can turn affect the build order execute ',negative
'local wins now and irrelevant not local testprovided arent transitive assertequals check artifactscope ',negative
'',negative
'ignore see above ',negative
'test projects for each these how categorize the problems that the the problem can match page with descriptive help and the test project nice little sample projects that could run the core well integration testsall possible errors invalid lifecycle phase maybe same bad cli param though you were talking about embedder too module specified not found malformed settings malformed pom local repository not writable remote repositories not available artifact metadata missing extension metadata missing extension artifact missing artifact metadata retrieval problem version range violation circular dependency artifact missing artifact retrieval exception checksum doesnt match for local artifact need redownload this pom doesnt exist for goal that requires one parent pom missing both the repository relative path component not foundplugins plugin metadata missing plugin metadata retrieval problem plugin artifact missing plugin artifact retrieval problem plugin dependency metadata missing plugin dependency metadata retrieval problem plugin configuration problem plugin execution failure due something that know possibly wrong like compilation failure plugin execution error due something that not expected wrong the compiler executable missing asking use plugin for which you not have version defined tools easily select versions goal not found plugin probably could list the ones that are ',negative
'plugin management injection ',negative
'would ever need this should not exposed public api ',negative
'mng see ',negative
'publisher ',negative
'repositories ',negative
'this supports painless invocation the verifier during embedded execution the core its ',negative
'nonjavadoc see ',negative
'reactor failure modes ',negative
'extensions are accumulated ',negative
'check all transitive deps compile dependency are compile scope except for runtime and test ',negative
'use the local copy doesnt exist the remote repo for ',negative
'rootartifactgetfile null ',negative
'checksumpolicy ',negative
'string version string artifacturi ',negative
'verifies profile applied ',negative
'load the child project which inherits from ',negative
'cyclic dependency error ',negative
'installresult install session installrequest request throws release snapshot unique non unique attachment ',negative
'more englishfriendly methodkeep the code clean ',negative
'artifacts ',negative
'plugin antlr ',negative
'beer comes straight after package stub much like real life ',negative
'they are not both null ',negative
'not then need grab the mojo descriptor and look the phase that specified ',negative
'tests ',negative
'assume wont ever ',negative
'versions with string lengths from ',negative
'update snapshots ',negative
'has been terminated this entry setnn ins ',negative
'resourcesresources compilercompile itgeneratemetadata compilertestcompile surefiretest jarjar ',negative
'metadata cannot retrieved ',negative
'todo configure these the repository ',negative
'sure were testing the right class ',negative
'cipher uses strings ',negative
'mng ',negative
'check with getpom basename expected ',negative
'retriever ',negative
'this will run most twice the first time the firstrun flag turned off and the retry flag set the first run will turned off and not reset the second try this because the ',negative
'file ',negative
'make sure not equal ',negative
'previously cloned the artifact but more efficient just update the artifactscope problems are later discovered that the original object needs its original artifactscope value cloning may again appropriate ',negative
'length chars ',negative
'very important use the parentplugins list rather than ',negative
'metadata added via ',negative
'our settingsxml source historically how have configured maven from the cli are going have honour its existence forever lets run ',negative
'localrepository localrepository ',negative
'base directory ',negative
'multi projects build entry point ',negative
'versionrangeresult resolveversionrange session versionrangerequest request throws ',negative
'activation ',negative
'initial try use locally cached metadata ',negative
'default fail fast default true default false optional optional ',negative
'mng ',negative
'only merge plugin definition from the parent least one these true were not processing the plugins inheritancebased merge the parents inherited flag not set ',negative
'parent references child with artifactid which not directory name ',negative
'',negative
'the root artifact may may not resolved need check before attempt resolve this often artifact like pom that taken from disk and already have hold the file reference but this may maven plugin that need resolve from remote repository well its dependencies ',negative
'',negative
'otherwise trim the trailing and append the buffer ',negative
'read poms separately ',negative
'outputdirectory ',negative
'for performance check digits instead relying later catching ',negative
'retain baseversion ',negative
'organization ',negative
'tests which exercise the lifecycle executor when dealing with individual goals ',negative
'',negative
'note theres notion tasksegment equality ',negative
'remove remaining transferlistener instances checksum handlers removed above finally clause ',negative
'note the case trailing quote handled nullifying the arg buffer ',negative
'',negative
'raw file transfers ',negative
'have metadata retrieval problems there are cycles that have been detected give this back the calling code and let them deal with this information appropriately ',negative
'file system errors ',negative
'repository ',negative
'',negative
'effective line with indent and reset end colored ',negative
'the moment this class totally immutable and this line with thoughts about the precalculated execution plan that stays the same during the execution deciding add mutable state this class should least considered separate this into separate mutable structure ',negative
'pure user error suppress stack trace ',negative
'from here the end the method dealing with merging the executions section ',negative
'family ',negative
'the system scoped dependencies will present the classloader for the plugin ',negative
'would cool there was hook that could use setup test environment want setup localremote repositories for testing but dont want have change them when change the layout the repositories want generate the structure want test using the artifact handler manager which dictates the layout used for particular artifact type ',negative
'start building argument here ',negative
'',negative
'this was failed transfer and dont want retry ',negative
'previous one more dominant ',negative
'plugin groups ',negative
'wont happen ',negative
'have pom file ',negative
'are taking much can from the the requested artifact has file want remove that from the comparison ',negative
'jdk ',negative
'site ',negative
'taken from ',negative
'will attempt get nab system property way specify parameter plugins particular case here allowing the surefire plugin run single test want specify that class the cli parameter ',negative
'tag ',negative
'run the user supplied ',negative
'check all transitive deps default dependency are compile scope except for runtime and test ',negative
'directory ',negative
'note not used maven core only here provide backwardcompat with plugins like the install plugin ',negative
'string nonproxyhosts proxyinfo proxyinfo new proxyinfo proxyinfosethost host proxyinfosettype protocol proxyinfosetport port nonproxyhosts username password proxiesput protocol proxyinfo protocol host port username password nonproxyhosts ',negative
'distribution ',negative
'nothing ',negative
'deps new new public int compare metadatagraphedge metadatagraphedge ',negative
'',negative
'todo mavensiteplugin not used the plugin directly but used doxia integration tool mpir ',negative
'this the case where someone has executed single goal from the command line the form mvn from the metadata stored the server which has been created part standard maven plugin deployment will find the right plugindescriptor from the remote repository ',negative
'this used the site plugin ',negative
'inverse order ',negative
'append childpathadjustment and childdirectory parent url ',negative
'redirect stdout and stderr file ',negative
'the rest deprecated used maven assembly plugin beta ',negative
'deprecated ',negative
'null ',negative
'mng ',negative
'farthest runtime ',negative
'are going take the project packaging and find all plugin the default lifecycle and create fully populated plugin objects including executions with goals and default configuration taken from the pluginxml inside plugin todo this whole method could probably removed injecting straight into client site todo but for some reason the whole plexus appcontext refuses start when try this ',negative
'',negative
'new interface mainmethods for the repository system ',negative
'projectbuild ',negative
'are typical indication threading issues ',negative
'noinspection objectequality ',negative
'used import dependencies ',negative
'now add all options except for with cli first then config file ',negative
'online offline requirement ',negative
'want see all toplevel thread groups ',negative
'transfer listeners ',negative
'code taken from ',negative
'reactor ',negative
'update policy doesnt affect contents ',negative
'the parent version not range have version skew drop back resolution from repo ',negative
'expression messagebuffer ',negative
'scope ',negative
'url ',negative
'dont need any this ',negative
'plugins ',negative
'exists ',negative
'',negative
'then relative path calculation will success during build from disk but fail when calculated from repo ',negative
'this here can checksum the artifact metadata too otherwise could metadata itself ',negative
'testsourcedirectory ',negative
'deployresult deploy session deployrequest request throws deploymentexception ',negative
'errors ',negative
'string tokenizer wont detect these and ignores them ',negative
'contextualizable mainmethods ',negative
'nonjavadoc see ',negative
'remove whitespaces the end ',negative
'would like throw this but have crappy stuff the repo ',negative
'mng ',negative
'copy fields ',negative
'transfer error ',negative
'continue the build ',negative
'beer comes straight after package stub ',negative
'note the check for missing plugin versions handled directly the model builder ',negative
'qualifier the whole version including ',negative
'building project name version ',negative
'inceptionyear ',negative
'but was reset the call setversionrange restricting the version ',negative
'dependency management import ',negative
'here just need know that version fine use but this validation can our workspace resolver ',negative
'write basename actual ',negative
'field validation ',negative
'not sure its necessary provide default toolchain here only version can eventually supplied and ',negative
'fail should have failed since module reference artifactid directory name ',negative
'special case omitted protocol keep path ',negative
'the same instance can provided multiple times under different keys deduplicate instances avoid redundant beforexxxafterxxx callbacks ',negative
'runtime exceptions are most likely bugs maven let them bubble the user ',negative
'this required the surefire plugin ',negative
'enables noarg constructor ',negative
'ifnotmaven ',negative
'the args are easy cli first then config file ',negative
'version schemes not really supported fully transformed qualifier ',negative
'',negative
'test interpolation basedir values mojo configuration ',negative
'wont happen ',negative
'read and validate raw model ',negative
'verify ',negative
'empty path entry remove ',negative
'todo ',negative
'object overrides ',negative
'update the build number anyway that doesnt get lost requires the timestamp take effect ',negative
'this the case dfoobar then need adjust the buffer ',negative
'mng ',negative
'validation error continue project building and delay failing help ides ',negative
'mng mng mng the build section present and the project directory nonnull should make sure interpolation the directories below uses translated paths afterward well double back and translate any paths that werent covered during interpolation via the code below ',negative
'override from command line ',negative
'check with getpom ',negative
'',negative
'use key ',negative
'ensure resulting url ends with slash initial url was ',negative
'',negative
'adding this back for compatibility with the verifier that hard codes this option ',negative
'log streams ',negative
'children ',negative
'message ',negative
'interactive ',negative
'ordering ',negative
'inceptionyear ',negative
'conflict resolution ',negative
'rethrow original errors and runtime exceptions ',negative
'managedversionmap ',negative
'test and provided are not transitive exclude them ',negative
'alpha beta milestone ',negative
'used tycho and will break users and force them upgrade maven should really leave this here possibly indefinitely ',negative
'artifactid neither inherited nor injected ',negative
'missing ',negative
'mng ',negative
'layout ',negative
'system scope historic only and simple ',negative
'pluginartifact ',negative
'artifactid ',negative
'used remote resources plugin dependency plugin shade plugin ',negative
'organizationurl ',negative
'nonjavadoc see ',negative
'todo consider throwing hashcodeequals ',negative
'invalid version range drop back resolution from the repository ',negative
'unless its entry point currently processing the entry point should not have any entry incident edges ',negative
'use for compatibility with maven and earlier ',negative
'version range violation ',negative
'edges dont need this vertex any more ',negative
'schedule independent projects ',negative
'proxies proxy activetrueactive portport proxy proxies ',negative
'overwrite existing values model properties otherwise its not possible ',negative
'',negative
'mng ',negative
'igorf plugin realm comes later assertnotnull ',negative
'relativepath ',negative
'valid check greater than the currently matched version ',negative
'this appears only used test code ',negative
'prefixgoal ',negative
'system scopes come through unchanged ',negative
'advance res ',negative
'select appropriate available version from the now restricted range note this version was selected before get the appropriate pom ',negative
'',negative
'mng ',negative
'default the standard multithreaded builder ',negative
'have value has match the system value ',negative
'exports descriptors are entirely optional ',negative
'reset only needed for getid ',negative
'check for exact match ',negative
'notice extension and classifier not really used this test ',negative
'subscribe ',negative
'defaultgoal ',negative
'this fails forget about well try overwrite anyway need ',negative
'dont use snapshot metadata for latest which issnapshot returns true for ',negative
'mng ',negative
'pluginmanagement ',negative
'enables default constructor ',negative
'cimanagement ',negative
'advance res ',negative
'nice whittle this down session maybe add task segments the session the session really the the place store reactor related information ',negative
'asserttrue new alpha compareto new alpha ',negative
'used the site plugin ',negative
'todo figure out how reuse here ',negative
'remove any previous repository with this ',negative
'retrieve the pom below the retrieval step ',negative
'schedule dependent projects all their requirements are met ',negative
'mng ',negative
