@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'todo these fail because regexpliterals are converted into stringliterals the antlr ast ',positive
'todo remove this once support declarations the while condition ',positive
'todo have think about how optimize this ',positive
'todo cache these ',positive
'todo find way inject any ',positive
'todojwagenleitner remove fix future release according the spec getcontentencoding returns the contentencoding http header which typically carries values such gzip deflate and not the character set encoding for compatibility this behavior retained but should removed fixed parse charset from contenttype header future releases see groovy and ',positive
'todo test this with new mop should changed dont want the exception being unwrapped but the case for example want the unwrapping from the runtime note the reason want unwrapping sometimes and sometimes not that the method invocation tries invoke the method with and then reacts with type transformation the invocation failed here this for but possible that reflector will used execute the call and then exception from inside the method not wrapped and will end here boolean setreason egetclass this instanceof return invoke method this object argumentarray setreason ',positive
'todo deprecated ',positive
'should throw invalid binding exception fail quietly ',positive
'todo there anything with the module ',positive
'todo should consider calling this one directly for metaclassimpl then save the new method selection ',positive
'todo will super allowed nonparentheses method call styles ',positive
'todo antlrparserplugin unexpected node type found when expecting type identifier fails after parser ',positive
'todo should better check for case when only diff modifiers can synthetic flag methodgetmodifiers amethodgetmodifiers ',positive
'todo checking for isthisorsuper enough for attributeexpression but this moved into handle attributes and properties equally then the extended check should done ',positive
'todo these are the arguments for and why are searching using groovy script extensions where this documented ',positive
'todo decide should support volatile ',positive
'the system property experimental and may change default value removed future version groovy ',positive
'todo delete this constant ',positive
'todo track deprecated usage and give warning ',positive
'fail early with direct message possible ',positive
'javagroovy produces slightly different tree structure todo fix converter javag instead ',positive
'todo maybe use different bootstrap method since arguments are needed here ',positive
'todo enable auto groovy extension replacing here ',positive
'todo spread safe should handled inside ',positive
'todo need lock down things like ownclass ',positive
'todo are there other import types that can specified ',positive
'todo consider creating element for this ',positive
'try get better error message location based the property ',positive
'todo add more tests here there way share snippets with sourceprintertest ',positive
'todo create writeonlyexception class ',positive
'todo our code can never access inspect this way would better ',positive
'todo investigate the trait exclusion bit further needed otherwise fails saying not static method cant called from static context ',positive
'todo need errors for writeonly too ',positive
'todo optimize add guard based type closure ',positive
'todo fix ',positive
'todo remove ',positive
'todo should this directly handled ',positive
'todo apply generics parameter storetypepexp ',positive
'todo more than one lower bound for wildcards ',positive
'bug exception phase conversion source unit scriptgroovy null fails after parser ',positive
'todo add methods like addmetaconstructor addmetaattribute addmetaannotation etc ',positive
'todo above not quite the spacing would expect but good enough for now todo not yet implemented parser assertequalsnew outersuper prettynew outersuper ',positive
'groovy apparently legal thing allow this its not type safe ',positive
'todo handle accsynthetic for enum method parameters ',positive
'todo change this exception type ',positive
'default use grapeivy todo metainfservices resolver ',positive
'this limitation that must removed future version cannot check generic type arguments there are default parameters ',positive
'todo type inference maps and lists possible ',positive
'hack javastubgenerator could have snuck constructor dont want ',positive
'todo apply right generics here ',positive
'todo get the types the expressions specify the list type listx possible ',positive
'todo better way this ',positive
'todo make lookup smarter that dont need both these maps ',positive
'todo that just quick prototype not the real thing ',positive
'todo for margincharlength support string marker ',positive
'todo the spacing here unusual ',positive
'should check interfaces well what level ',positive
'todo add generics support this can used for eahc ',positive
'since the calling code will push the type again better remove here ',positive
'cater for explicit href see todo push this earlier ',positive
'todo rhs variableslotloader already then skip crating new one ',positive
'todo inner class nodes dont have constructors field available ',positive
'frickin hack for some reason deleting string offset does not get done properly first replace and remove after parsing ',positive
'note def not needed parameter declarations but valid todo strip out def from parameter declarations ',positive
'todo get the types the expressions specify the map type mapx possible ',positive
'todo spacing odd last space class interface above ',positive
'todo july test fine however this parses but causes error antlrparserplugin fails after parser ',positive
'todo expose this for stream based scenarios ',positive
'todo this the only area where this metaclass needs some interception because groovys current metaclass uses hard coded references the class you cant simply inject constructor like you can properties methods and fields when groovys metaclassimpl refactored can fix this ',positive
'todo there better way this ',positive
'todo fix empty assertionwriter fails because source text null ',positive
'todo this wont strictly true when using list expansion argument calls ',positive
'should always the case but safe guard better ',positive
'todo remove this method possible switchpoint usage ',positive
'are local variable should not explicitly this qualified method call and the current class should have possible method ',positive
'todo move somewhere else ',positive
'todo shouldnt these extensions kept elsewhere what about this method probably shouldnt groovymain either ',positive
'should make the following method private ',positive
'fixme the warning message will npe with what have ',positive
'todo need here ',positive
'fixme really want this create new object regardless the position for example not first statement constructor thisfirst statement constructor handled ',positive
'todo order methods alphabetically implement compareto enough ',positive
'todo performance would better created stringbuilder ',positive
'todo remove dupe with simplegroovytype ',positive
'todo more finals ',positive
'ugly hack type definition int ',positive
'groovy precompiled classes lose synthetic boolean todo fix earlier per groovy then remove extra check here ',positive
'todo should have some unified function like ',positive
'todo check this part actually used ',positive
'todo above not quite the spacing would expect but good enough for now ',positive
'todo consider moving next two statements level have just one more widely invoked ',positive
'todo this should away once have proper tags ',positive
'todo should check have the property with the metaclass instead trycatch ',positive
'todo shouldnt really treating annotation fields methods remove this hack ',positive
'todo intern types todo configureast ',positive
'todo inline open block great but doesnt work one would expect yet with slist inside method body needed label distinguish from closure slist inside each case body ',positive
'todo treble equal return node case return node case return node ',positive
'fixme what should use the base uri unlikely get this point with relative uri since making url from will make absolute think but lets handle the simple case using file paths and turning that into absolute file uri will use the current working directory the base ',positive
'todo the following legal java but pretty strange fails after parser ',positive
'todo should this really static cleared build safe ',positive
'todo validate args ',positive
'todo joche replace with real implementation ',positive
'shall allow this using boolean ctors usually not what user wants ',positive
'groovy wed like stricter checking here but many drivers currently use just arent consistent enough log ',positive
'create one script per socket connection this purposefully not caching the script that the script source file can changed the fly each connection made the server fixme groovy has other mechanisms specifically for watching see source code changes should probably using that here see also the comment about the fact recompile script that cant change ',positive
'todo test newlines inside strings somehow ',positive
'todo maybe use more special type stringbuffer here ',positive
'other internal error perhaps syntax ',positive
'currently leaving biginteger and bigdecimal list but see also color not final while not normally used with child classes isnt strictly immutable use your own risk this list can extended providing known immutable classes via ',positive
'todo incomplete body dowhile should executed least once which this doesnt provide ',positive
'found multiple matching methods this problem because can use only one getter then use the most general return type decide which method use setter ',positive
'todo replace with real fast path unary expression helper when available ',positive
'todo would know exactly which paths require the exceptions and which paths not can sometimes save this guard ',positive
'todo blackdrag this branch needs rework there should direct method calls produced the handling thissuper could much simplified see the field accessibility check could moved directly into the search which would also longer require the groovybugerror then the outer class field access seems without any tests there are tests for that then the code here dead code ',positive
'todo dont allow override ',positive
'todo need process multi ',positive
'does this operator make any sense ',positive
'todo should use the real josh bloch algorithm here ',positive
'have duplicate class one possibility for this that declared script and class the same file and named the class like the file ',positive
'todo there compileunit scope class name checking wont work but that mostly affects the bytecode generation rather than viewing the ast ',positive
'todo maybe double dispatch thing handle new large numbers ',positive
'todo this logic mostly duplicates they should probably unified ',positive
'should called when descending into loop that defines also scope calls pushvariablescope and prepares labels for loop structure creates element for the state stack pop has called later todo deprecate ',positive
'todo check that reset everything here ',positive
'todo jochen replace with new metamethod ',positive
'todo deprecated now assertequalsassert true prettyassert btrue ',positive
'todo ait dont know why these strange tricks needed and comment following effects some grails tests ',positive
'todo implement int operations for this ',positive
'todo should able remove the klazz field once becomes the mainline release gradle has cleanup mechanism place reflectively access this klazz field the klazz field being kept for compatibility not break builds that depend versions groovy after the field was changed weakreference classref appears that gradle only performs the cleanup when detects groovy version the klazz field and placeholder sentinel class can likely safely removed once the release version bumps beyond see ',positive
'todo suspicious spacing the following assertion ',positive
'more than one matching method found ambiguous ',positive
'the method javalangobject has incorrect modifier volatile ',positive
'todo should the colon postfixed the label ',positive
'bad enough have side effects but worse their behavior wonky ',positive
'todo could made more efficient using reverse index ',positive
'todo cater for comments ',positive
'linesaddnew stringbuilder dummy row for position the list ',negative
'true either ',negative
'character ',negative
'fallback mapget ',negative
'use comparator one item two ',negative
'the basic strategy optimisticstyle scheme based the guarantee that the hash table and its lists are always kept consistent enough state read without locking read operations first proceed without locking traversing the apparently correct list the apparently correct bin entry found but not invalidated value field null returned not found operations must recheck after memory barrier make sure they are using both the right list and the right table which can change under resizes invalidated reads must acquire main update lock wait out the update and then retraverse all list additions are the front each bin making easy check changes and also fast traverse entry next pointers are never assigned remove builds new nodes when necessary preserve this remove also clear invalidates removed nodes alert read operations that they must wait out the full modifications ',negative
'path for javastubgenerator ',negative
'lets invoke the closure method ',negative
'load the file name list ',negative
'structural match route ',negative
'add property setter dispatcher ',negative
'classloader parentloader ',negative
'noop ',negative
'adjust stack length ',negative
'note its important lookup against script files here since the groovyclassloader would create new compilationunit ',negative
'execute the script represented scriptstr using the supplied codebase missingpermission nonnull then this invocation expects with missingpermission the reason missingpermission null the script expected execute successfully ',negative
'and then apply the found information refine the method level information this way the method level information slowly turns ',negative
'note might return false here even found class because want give possible script chance recompile this can only done the loader was not ',negative
'check have like windows its not reset otherwise the just consummed ',negative
'make sure switch over callback manager ',negative
'should called when descending into loop that does not define scope creates element for the state stack pop has called later todo deprecate ',negative
'here just additionally tried find another noarg mixin method the same name and register that well found safe ignore this additional exercise groovy ',negative
'add method return ',negative
'visit slcomment never visitedcreated parser ',negative
'throw new method respondsto must type javalangclass ',negative
'process args input files ',negative
'byte char and short require extra cast ',negative
'the nonhidden ones ',negative
'otherwise the file would not human readable ',negative
'warning levels ',negative
'receiver ',negative
'after states can only empty try and catch statements all return which case nothing ',negative
'message text data when the message text identifier ',negative
'import like import foo ',negative
'may have ckv should become ckv ',negative
'disable the replacement whilst the closure being executed ',negative
'nonjavadoc see javalangrunnablerun ',negative
'the current meta class ',negative
'load this ',negative
'now output ',negative
'locate the specific method based the name and number parameters ',negative
'parameters ',negative
'avoids too many errors ',negative
'else try statically typed method gdk method ',negative
'register metamethods ',negative
'and add this interface the list implemented interfaces ',negative
'todo check this should not change iterator based call logic ',negative
'unknown type annotationdef ',negative
'todo value annotation here ',negative
'set html default ',negative
'the compilation unit global ast transformations are applied collected ast transformation names ',negative
'generates arg arg ',negative
'resource found with the default locale try without any locale ',negative
'the current call itself with empty arg class array need recurse with new class ',negative
'call immediately ',negative
'',negative
'',negative
'and now use the string section mangle the line numbers that they refer the ',negative
'literals ',negative
'execute the assignment this will leave the right side here the method call result the stack ',negative
'remove from here and let the caller reposition ',negative
'origint and withoutcustomhandle ',negative
'empty loop read all characters till the end the reader has side effects filling the buffer ',negative
'cant seem one with java regex ',negative
'null element found the list skip because well use the other elements from the list ',negative
'case there call method the closure can create fast invocation paths avoid going through closuremetaclass callobject method ',negative
'nonjavadoc see ',negative
'',negative
'groovy this check the hierarchy needed ',negative
'load array stack ',negative
'extension methods ',negative
'number parameters does not match have match ',negative
'targettype abstract collection fitting for hashset arraylist ',negative
'used only set the source position ',negative
'extension methods ',negative
'now dont finish with break need jump past the next comparison ',negative
'and object collection array ',negative
'double double ',negative
'bug qualified exception types ',negative
'note this method not called number biginteger bigdecimal because ',negative
'writevolatile ',negative
'code tag ',negative
'handle any callback thats been set ',negative
'worked ',negative
'nonjavadoc see ',negative
'rhs ready use reference just put the field ',negative
'the type name was resolved before can try the successfully resolved packages first which are much less and very likely successful resolve result can avoid trying other default import packages and further resolving which can improve the resolving performance some extent ',negative
'delegate the get operation the metaproperty ',negative
'only case left argumentslength ',negative
'todo get normal resolving set declaring class ',negative
'hashcode function that pairs with fastequals following the normal equalshashcode contract return the calculated hash code ',negative
'set the delegate fbs the closure closes over the builder ',negative
'value could not placed existing lines place new lines ',negative
'inner class case ',negative
'type coersions ',negative
'ensure that hasnext has been called before next called ',negative
'easier massage here than the grammar ',negative
'boolean ',negative
'set the args they might have gotten newify transformed groovy ',negative
'this why shouldfail exists groovy tests ',negative
'this arbitrary value picked reasonable choice for rounding point ',negative
'now inner class node access outer class fields ',negative
'the computer language benchmarks game based contribution eckehard berns based code heiner marxen and the ats version hongwei convert java the anh tran ',negative
'bind idempotent state checking ',negative
'public groovytag tagsstring arg todoreturn null ',negative
'this will overwrite possible field property ',negative
'calculate whole list this case recommend avoiding ves this obviously not efficient ',negative
'make the constructor call ',negative
'the range size then can use the existing ',negative
'the following fields are only used internally every occurrence userdefined expression the same kind has its own instance preserve line information consequently test for such expression dont compare against the field but call isxxxexpression instead ',negative
'important for static compilation ',negative
'new ',negative
'fill slots with nulls necessary ',negative
'note that this getboolean access may well synced ',negative
'hand crank can add our own compiler configuration ',negative
'todo remove ',negative
'this function will correctly print first permutations ',negative
'verify passing xlint compilerarg had its effect ',negative
'the original program used hashtable new hashtable john olsson points out that hashtable for synchronized access and should use instead ',negative
'todo remove after jdk the minimum jdk supported jdk correctly accounts for the synthetic parameter and when becomes the minimum version this method should longer required ',negative
'push this operation master list and then process ',negative
'the number arguments correct but the last argument array have wrap array the last argument null then dont have anything ',negative
'loop simplification for sourceunit operations ',negative
'not java actually def blahs not java ',negative
'prepare target newproxyinstance for fold drop additional arguments needed newconvertedclosure ',negative
'assert ',negative
'the double quote only escaped the value for attribute and the builder configured output attribute values inside double quotes ',negative
'the backing data store holding the keyvalue associations ',negative
'this saved field named this ',negative
'lets check already implements interface ',negative
'create shell ',negative
'true part load and cast ',negative
'potentially skip empty varargs ',negative
'dummy fields are only used carry annotations instance field ',negative
'start try block label needed for exception table ',negative
'treat like singleton list per java ',negative
'primitive primitive conversion those case are also solved ',negative
'finally see the parameter and the argument fit together use the provided information transform the parameter ',negative
'should produce clean placeholder classnode here ',negative
'intercepts setxxx call param object the target object param property the property set param newvalue the new value ',negative
'the computer language benchmarks game contributed anthony donnefort redone enotus ',negative
'case the operator the receiver and the arguments are reversed use the reversedexpression and get the target method from ',negative
'multiple assignment ',negative
'int ',negative
'restore original metadata ',negative
'remove text and reselect the text ',negative
'provide setter for cli builder purposes unless final ',negative
'double ',negative
'byte ',negative
'ignore outoforder write operations ',negative
'todo one day could try return the previously registered closure listener for easy removal ',negative
'visit shcomment never visitedcreated parser ',negative
'set the script context ',negative
'order matters here ',negative
'package private and used only the groovyclassloader ',negative
'evaluate the template ',negative
'the inputstream from which produce reader ',negative
'dont rewrite assertions with message ',negative
'ensure variablearguments are read not stored ',negative
'empty line ',negative
'bata multiplied transposed ',negative
'try parent loader ',negative
'tmv ',negative
'handle back beginning due modulo incrementing ',negative
'the arguments come like namedargs args closure peel off hashmap from the front and closure from the end and presume that what they meant since there way distinguish nodeabcd from nodeabcd the user can deliberately confuse the builder and there nothing can really prevent that ',negative
'now lets try the classloader which loaded ',negative
'transform into def tmp asetxtmp tmp ',negative
'arg not null and not assignment compatible ',negative
'add the cell the table ',negative
'flag the classes its members are annotated ',negative
'result the stack which can remove now inside constructor ',negative
'because type inferrence must perform additional check the right expression empty list expression that case and only that case the inferred type will wrong will prefer the left type ',negative
'class map ',negative
'number number newvalue newvalue array return integer newvalue public static long putatlong array int idx object newvalue ',negative
'internal helper method ',negative
'the size the map ',negative
'not overwrite interface methods with instance methods not overwrite private methods note private methods from parent classes are not shown here but when doing the multimethod connection step overwrite methods the parent class with methods subclass and that case want keep the private methods ',negative
'groovify the fat javalike groovy ast ',negative
'fast path for gettersetters etc ',negative
'print nothing ',negative
'int ',negative
'diamond always matches ',negative
'replaced with proper test whether return value should used not ',negative
'nlogn version ',negative
'boolean boolean ',negative
'display our type text and optional meaning ',negative
'add one dist sure interfaces are preferred ',negative
'jump dont want continue ',negative
'the new script base class does not have contextual constructor glbinding then wont either have things this way and rely just default constructors because the logic that generates ',negative
'this should never happen ',negative
'extension method found ',negative
'check for null ',negative
'note ifeq tests for boolean false ',negative
'find method call target ',negative
'the generic method valid available null static ',negative
'create values method ',negative
'use propx when lazy because lazy only allowed fieldsproperties ',negative
'',negative
'unchecked assignment within ternaryelvis examples lista list existingas that case the inferred type the rhs the type the rhs completed with generics type information available the lhs ',negative
'the method call usually simply object operandstack ',negative
'add method void listener ',negative
'current label for break ',negative
'create lexer ',negative
'emptybody true then generate empty body instead throwing error unimplemented methods ',negative
'',negative
'multiply vector matrix ',negative
'mark all methods visited cant this visitmethod because the type checker ',negative
'nonjavadoc see ',negative
'there must four continuation bytes the form xxxxxx otherwise the following character not valid utf construct ',negative
'needs all package names needs all packages class names needs all packages ',negative
'ignore methods already owner ',negative
'look for full match match excluding package ',negative
'remove the temporary variable keep the ',negative
'for statement contains unexpected tokens possible attempt use unsupported javastyle for loop fails after parser ',negative
'lets try getting the property the second object ',negative
'receiver messagename ',negative
'must write under lock ',negative
'ignore case some exception release info not available ',negative
'keywords reserved ',negative
'does getter exists ',negative
'object object ',negative
'literals ',negative
'long ',negative
'xml namespace always defined ',negative
'this part should never reached ',negative
'get the output stream writer from the binding ',negative
'from and step nothing return ',negative
'the byte has the form xxx then its the first byte threebytes sequence character param byte return true its the first byte threebytes sequence ',negative
'noarg closure same number arguments implicit vargs ',negative
'use doprivileged here many different properties need read and the policy shouldnt have list them all ',negative
'look see perfield handlers will catch this one ',negative
'null ',negative
'the try finally case ',negative
'introspect ',negative
'groovy following javas behavior for protected modifier inner classes should public ',negative
'build the specified type type was specified the smallest type which the number will fit ',negative
'the phase which the failures occurred ',negative
'both converter and reverseconverter must set not ',negative
'look for one these import static someclasssomeprop othername ',negative
'spg modified reflect defaultgroovymethod name change and expected result from ',negative
'heapsortjavav bfulgham exp ',negative
'create groovy assertion style error message for template error example error parsing expression line column message such property jboss for for class dummy syntax error ',negative
'all objects pending cleanup ',negative
'because compiler clients are free choose any groovyclassloader for resolving classnodes such annotatedtype have compare name and cannot cast the return value ',negative
'duplicate int arguments ',negative
'defaultpackage for default package path rather than null ',negative
'this loop builds name from right left each name part separated ',negative
'deprecated ',negative
'outerthis special constructor call ',negative
'fails after parser fails after parser ',negative
'set real fixed generics for extension methods ',negative
'bigdecimal conversion done using the double value ',negative
'just for uniformity ',negative
'have declare the namespace choose tag the namespace has been declared the gpath expression use that tag ',negative
'visit ast xforms ',negative
'get the class and calculate its filesystem name ',negative
'case theres nothing else invoke the objects own invokemethod ',negative
'check for propertymissing provided through category ',negative
'copy annotations from field dummy field ',negative
'lets use the field expression its available ',negative
'mvvisitinsnnop ',negative
'passed the first argument implicitly ',negative
'different variable based checks ',negative
'first test special cases ',negative
'wrong list must restart traversal new first ',negative
'',negative
'short ',negative
'packageprivate for use testing avoid calling serviceloaderload ',negative
'need remove double quotes string literals ',negative
'cast prevent incorrect since warning ',negative
'append classpath not already defined ',negative
'the provided classnode subclass the upper bound then check that the generic types supplied the class node are compatible with this generics specification for example could have the spec saying liststring but provided classnode ',negative
'this class not instance script its fullblown class then simply return that class ',negative
'',negative
'todo corner case ',negative
'slow path ',negative
'dont want lose anything log ',negative
'clear properties avoid generation methods ',negative
'fallback the compiler classloader ',negative
'statement printstatement ',negative
'tagjsrbasic ',negative
'any explicit false for enabled disables functionality this allows for example configscript set all classes true and one class explicitly disabled ',negative
'first pass collect nodes ',negative
'override ',negative
'type inference has been made variable whose type was defined instanceof block erase available information with the new type ',negative
'are done are now the declaring class ',negative
'interfaces have constructors but this code expects one create dummy and dont add the class node ',negative
'test for jdk jigsaw ',negative
'fibojavav igouyguest exp ',negative
'getmap already loaded using null classloader ',negative
'same except that annotation closures declared type bound parameterized type affects stub generation ',negative
'nonjavadoc see ',negative
'need keep the track the mismatch any means could let look like direct match want add one because there interface between the interface search for and the interface are ',negative
'left expression closure shared variable second pass should done ',negative
'lets apply the method each item the collection ',negative
'throws throws ',negative
'remember annos auto collecting repeatable annotations handled elsewhere ',negative
'',negative
'test subclass groovyobjectsupport ',negative
'constructor used makearray real class available ',negative
'are number literal then lets just parse the negation operator minint causes rounding long ',negative
'nonjavadoc see javalangobject ',negative
'keywords ',negative
'this line should useless but well just case ',negative
'message string ',negative
'last label default which added first app ',negative
'expands the properties inside the given string its values ',negative
'param meta method ',negative
'now the business ',negative
'dont generate stubs for private classes they are only visible the same file ',negative
'groovy ',negative
'start ',negative
'scheme specified for the repository root then turn into uri relative that the source file ',negative
'type hierarchies ',negative
'mme was ensued here stating tstart was available ',negative
'simple check being subclass ',negative
'todo remove classic references from the tck ',negative
'but allowed ',negative
'the phase which the failures occurred the unit object this exception wraps ',negative
'for additional options passed javac ',negative
'voidclass voidtype ',negative
'nothing that case ',negative
'store array ',negative
'wrap arguments into array ',negative
'nonjavadoc see ',negative
'visitat token type should never visited annotation definitions and usage and direct field access should have all moved this token out the way test needed ',negative
'high surrogate ',negative
'lets compare their generics type ',negative
'short ',negative
'the notification queue and listener ',negative
'this optional shortcut each recursive call check see the elements this subset are already ordered further comparisons are needed the subarray can just copied the array must copied rather than assigned otherwise sister calls the recursion might get out sync when the number elements three they are partitioned that the first set low mid has one element and and the second mid high has two skip the optimisation when the number elements three less the first compare the normal merge will produce the same sequence steps this optimisation seems worthwhile for partially ordered lists but some analysis needed find out how the performance drops nlogn the initial order diminishes may drop very quickly ',negative
'package local ',negative
'byte ',negative
'decimal number ',negative
'argument null take the static type ',negative
'handle catch body ',negative
'anything that prevents from being cast ',negative
'not java doclet api ',negative
'and prevents from infinite loops ',negative
'edit input files place ',negative
'since possible that the callsite uses some generics well ',negative
'avoid double initialization case several constructors ',negative
'not using groups return the nth occurrence the pattern ',negative
'return closures object initializers ',negative
'undoredo names ',negative
'the calls and sdynsetboolean need ordered even though metaclassinfo threadsafe included the block the meta classes are added the queue the same order ',negative
