@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'apply custom filter custom autofilter specifies operator and value there can most two customfilters specified and that case the parent element specifies whether the two conditions are joined and for any cells whose values not meet the specified criteria the corresponding rows shall hidden from view when the filter applied example blockquotepre autofilter filter filterapplyfilter filterapplyfilter preblockquote param columnindex based column index param operator the operator apply param criteria top bottom value used the filter criteria todo think how combine autofilter with with they are really close relatives void applyfilterint columnindex filteroperator operator string criteria ',positive
'todo this data seems require two extra bytes padding not sure where original file its not bug attachment ',positive
'fixme this function selffulfilling prophecy this test will always pass long ',positive
'fixme xssfcell and hssfcell expose different interfaces geterrorcellstring would helpful here ',positive
'exponent sign handling complex decimalformat you never put the sign the format and the sign only comes out the format negative excel you always say whether always show the sign only show negative signs also excel where you put the sign the format not where comes out the result the format the sign goes with the the output goes with the exponent value that you say you get not this makes sense suppose but complicates things finally everything else this formatting code assumes that the base the result the original format and that starting from that situation the indexes the original special characters can used place the new characters just described this not true for the exponents sign here how handle when parsing the format remove the sign from after the and put before the first digit the exponent where will shown determine the results sign its missing put the sign into the output keep the result lined with the output the result after the and before the first digit are the same because the result has extra chars the way the output remove the sign should not shown was used and the sign negative set the correct value ',positive
'fixme forgot reassign cols ',positive
'expptg used for array formulas and shared formulas currently unsupported and may not even get implemented here ',positive
'avoid accident changes the template you should able create sxssfworkbook from readonly xssf one then change save that only see bug todo fix this work ',positive
'its special formula condition todo check whether the condition cell contains formula and return value doesnt ',positive
'todo would nice remove this ',positive
'this override used only order test failing for hssf please remove method after code fixed hssf that original method from can executed ',positive
'int not short ',positive
'todo add getformat interface picturedata and genericise wbgetallpictures ',positive
'todo remove null condition once areaeval fixed ',positive
'todo remove this method ',positive
'poi uses unknownptg when the encoded ptg array seems corrupted this seems occur very rare cases unused name formulas bug attachment any case formulas are reparsed before execution unknownptg should not get here ',positive
'hack the fat that goes ',positive
'todo shouldnt blankevalinstance used always instead null null seems occur when the blank cell part area ref but not reliably ',positive
'todo commoncrawl the one above below ',positive
'todo read byte figure out the type error ',positive
'todo handle paintstyle ',positive
'this already failed hexdec did not correctly handle refeval ',positive
'todo column styles are not yet supported xssf ',positive
'todo add support for removing these kinds nested runs which arent the ctp array but ctp xxx array ',positive
'dear something has gone wrong ',positive
'not implemented also not the specs ',positive
'fix header size sometimes this invalid ',positive
'todo how best warn short read ',positive
'this class friendly wrapper top the more scary hslfslideshow todo figure out how match notes their correct sheet will involve understanding docslidelist and docnoteslist handle slide creation cleaner ',positive
'todo idea this right ',positive
'todo convert the data the cell format ',positive
'todo when does this occur ',positive
'ensure can create file size well extend existing files past the boundary note that run this test you will require free space your tmptemp partitiondisk note that run this test you need able mmap files which may need bigger kernelshmmax and vmmaxmapcount settings linux todo fix this work ',positive
'this bug currently open this test will fail with expected error not thrown when the bug has been fixed when this happens change this from testexpected test ',positive
'fixme change protected ifwhen sxssfhyperlink class created ',positive
'test see rangereplacetext works even the range contains characterrun that uses unicode characters todo reenable when unicode paragraph stuff fixed ',positive
'represents autofiltering for the specified worksheet filtering data quick and easy way find and work with subset data range cells table for example you can filter see only the values that you specify filter see the top bottom values filter quickly see duplicate values todo for now aug poi only supports setting basic autofilter range cells future when support more autofilter functions like custom criteria sort etc will add corresponding methods this interface ',positive
'fixme remove try catch and testpassesnow skiptest when test passes ',positive
'fixme copied from link ',positive
'todo check contents ',positive
'this handles reading and writing stream within link poifsfilesystem can supply iterator read blocks and way write out existing and new blocks most users will want higher level version this which deals with properties track which stream this this only works big block streams doesnt handle small block ones this uses the new nio code todo implement streaming write method and append ',positive
'fixme move these constants into enum ',positive
'fixme should false need create rows where src only copy them dest ',positive
'todo add support for targetmodeexternal relations ',positive
'todo dollar function impl nqr result should stringeval with leading and thousands separators ',positive
'sets the url the link todo figure out should always set both ',positive
'fixme this class implements lot path joining and splitting logic that already implemented javaniofilepath this class should heavily leverage java library code reduce the number lines code that poi has maintain and test ',positive
'the directory lacks name ',positive
'dont really need this spec confusing regarding this sprm ',positive
'todo current examples from junits only have zero length username ',positive
'todo handle relative coordinates ',positive
'todo xls version available too add hssf support then check ',positive
'todo calculation tint might incorrect ',positive
'dummy implementation not used ',positive
'not sure why this only bytes but figure ',positive
'todo implement the rest this see bug ',positive
'todo what about namex ',positive
'todo implement this ',positive
'todo make writing possible ',positive
'fixme array formula set with instead cellsetformula ',positive
'todo check for xxe ',positive
'todo add support for evenodd headings and footers ',positive
'fixme sheetname may null depending the entry point perhaps would better declare sheetname never null using empty string represent reference ',positive
'todo random tests should completely deterministic ',positive
'fixme may want defer the tempfile with persistent file creation strategy the test output dir ',positive
'todo figure out were excel functions round nearly half second probably prevent floating point ',positive
'fixme array formula set with instead cellsetformula assertequalsarray formula cell type celltypeformula cellgetcelltype assertequalsarray formula cell formula sumhj cellgetcellformula cell col fixme array formula set with instead cellsetformula assertequalsarray formula cell type celltypeformula cellgetcelltype assertequalsarray formula cell formula sumhj cellgetcellformula ',positive
'todo repeat above code for missing charts bubble doughnut ofpie and stock ',positive
'todo decode this properly ',positive
'ones are outlook specific and not standard mapi todo see for some info how might decode them properly the future ',positive
'formula based strings todo find some then test ',positive
'implementation the dmin function finds the minimum value column area with given conditions todo wildcards and string conditions functions conditions ',positive
'workaround for too wide pens just arbitrary reduce high values ',positive
'tood implement noncmaplookup correctly ',positive
'comes from iterators etc todo decide can handle these better whilst still sticking the iterator contract ',positive
'todo very nonoptimal ',positive
'todo add trailing ',positive
'fixme what happens level between two levels even number ',positive
'get the raw value flags todo also provide getters for the flag meanings ',positive
'fixme test failing case ',positive
'note this test runs several times ensure that things dont get broken write out and read back again todo make this work with runs ',positive
'todo support charts properly usermodel ',positive
'workaround for xmlbeans ensure that when parse the file start with fresh xml parser each time and avoid the risk getting saxhandler thats error ',positive
'todo ignore ',positive
'todo read from graphics context ',positive
'todo recheck sheet contents todo recheck formula evaluation ',positive
'todo fix the exception this incorrectly triggers assertequals todo fix these not have incorrect bonus the end assertequals pound assertequals euro ',positive
'todo bring more the logic over from xwpfparagraph ',positive
'todo assertequalsminimum row number egetmessage ',positive
'fixme byte array properties not yet implemented ',positive
'builds picture object for picture stored escher todo need pass the picf data too somehow ',positive
'index the parent group chunks for easy lookup todo this the right way ',positive
'todo support iconset other cfs with rules assertequals cfgetnumberofrules cfgetrule cfgetrule crgetconditiontype todo why arent these two the same between formats ',positive
'todo look more these the latest msxls doc and move getbiffname ',positive
'todo better exception class ',positive
'todo check why always clear this ',positive
'todo enable xssf test ',positive
'todo validated like anisotropic but use xaxis reference ',positive
'tricky not stored directly poifs todo ',positive
'todo add other shape types which can not contain text ',positive
'find better solution ',positive
'todo decode the value into offset todo look the chunk based that ',positive
'test getpath method class dconrefrecord todo different types paths ',positive
'todo trivial differences continuerecord break locations sample data should checked against what most recent excel version produces maybe tweaks are required seroutput ',positive
'todo handle cell shading ',positive
'todo good ignore ',positive
'todo velvetsweatshop the default password ',positive
'fixme byte array properties not yet implemented assertequalsp dsigetheadingpair ',positive
'too bad this start field mark doesnt have corresponding end field mark separator field mark fields table ',positive
'todo load element with xmlbeans dynamic table todo check every elementnamespace for compliance ',positive
'something went wrong just print the whole stack trace ',positive
'excel places restrictions the available operations within list formula some things like union and intersection are not allowed ',positive
'todo actually evaluate the formula npe checks ',positive
'given that basically iterate through the rows order for performance improvement would better return instance iterator and use that instance throughout rather than recreating one and having move the right position ',positive
'todo need similar that namenum ',positive
'tricky fourth arg supplied but evaluates blank this does not get the default value ',positive
'bad because zero not valid row number this should get parsed ',positive
'todo handle crc checking the output side ',positive
'warning this wrong the file name should showing but bug fixed ',positive
'not available here unless exists and unimplemented cfrulerecord ',positive
'todo support inline table style ',positive
'todo shouldnt become like the others ',positive
'todo detect multivalued since then even fixedlength strings store their multiple values another chunk much variable length ones ',positive
'todo avoid ',positive
'todo some files such are currently triggering this for values that dont look like codepages see bug for details ',positive
'todo are these field used necessary ',positive
'todo parse conditional format formulas properly produce trefn and tarean instead tref and tarea this call will produce the wrong results the formula contains any cell references one approach might apply the inverse int int note two extra parameters rowix amp colix will required they probably come from one the region objects param formula the formula parse excluding the leading equals sign param sheet the sheet that the formula return codenullcode ttformulatt was null ',positive
'can this clumsy generic syntax improved ',positive
'todo check issuername different gettbscertificate issuername ',positive
'param fcstart the start the text for this property characters param fcend the end the text for this property characters param buf fixme old documentation grpprl the property description compressed form ',positive
'todo calculate integrity hmac while reading the stream for postvalidation the data ',positive
'workaround for not having the vmldrawing filled ',positive
'not implemented only for ole objects the specs ',positive
'see password verification standard encryption the number bytes used the encrypted verifier hash must todo check and trimpad the hashes ',positive
'todo shouldnt use xwpfnumbering similar here todo make easier change ',positive
'chooses new boolean value for the cell when its type changingp usually the caller calling setcelltype with the intention calling setcellvalueboolean straight afterwards this method only exists give the cell somewhat reasonable value until the setcellvalue call all todo perhaps method like object should introduced avoid this ',positive
'todo update this test for meaningful functional behavior ',positive
'todo handle word defined table styles ',positive
'determines there page break the indicated row param row fixme document this return fixme document this ',positive
'todo identify were doing date windowing ',positive
'todo not real ptg ',positive
'hack cheat clone see recordjava for more information ',positive
'not very good but what can without breaking current api sergey ',positive
'the integrity hmac needs contain the streamsize its not possible calculate onthefly while buffering todo add stream size parameter getdatastream ',positive
'todo unused but changing next line causes test fail ',positive
'todo what the reaction for readonlyfalse and stylesisempty ',positive
'formats the given numeric date cells contents string close can the way that excel would uses the various format records manage this todo move this central class such way that hssfusermodel can make use too param cell the cell return the given numeric date cells contents string ',positive
'xorobfuscation todo xorobfuscation currently flawed although the deobfuscation initially works suddenly differs from the result encrypted files via office and only very small files can opened without file validation errors ',positive
'workaround cellgetcolumnindex false false ',positive
'normalize uripart name todo find better way ',positive
'todo the colors dont match the results powerpoint maybe because still operate srgb and not scrgb work progress ',positive
'work out what add the picture then add both the picture and the relationship for todo should have interface for this sort thing ',positive
'xxx shall support fill ',positive
'todo casesensitive ',positive
'todo find out how can find the mastersheet base the slide layout type ',positive
'todo close rewrites the samplefile resort revert for now close file handle ',positive
'todo fix this convert line equivalent value deprecate this ',positive
'todo implement support for denormalized xmls see openoffice part chapter ',positive
'check cell range contains cell range todo move this into link param cra cell range param crb cell range return true cell range contains cell range ',positive
'check for bits that only apply when attached core document todo make this nicer tracking the xwpffootnotes directly ',positive
'todo would not required calling code used recordstream similar ',positive
'todo handle srcunit ',positive
'todo what this ',positive
'todo simplify logic using generalised record ordering ',positive
'fixme performance optimization this should moved outside the forloop that comments only needs iterated over once ',positive
'fixme serves same purpose ',positive
'fixme can these merged with link celltype are the numbers specific the hssf formula record format just poormans enum ',positive
'fixme bug closing xmlslideshow that was created with link modifies the file param filename the sample filename full path the slideshow check before and after closing param the slideshow close revert ',positive
'xxx temporary workaround for old word document ',positive
'todo check the contents ',positive
'tricky indexing outside ',positive
'this not very useful test written not worth the execution time for unit test ',positive
'todo implement ',positive
'todo this should but dont support cfex formattings yet see ',positive
'todo check for nan ',positive
'todo fix ',positive
'todo support rich text fragments ',positive
'todo dead fields ',positive
'todo some documents fail currently evaluator new ',positive
'todo are these right ',positive
'todo any properties ',positive
'fixme byte array properties not yet implemented assertequalsp dsigetdocparts ',positive
'this complete hack the challenge that there can many length junk streams that are uncompressed look the first characters for attribute ',positive
'todo possible have sdt that contains cell within row need modify this code that pulls out sdt wrappers around cells too ',positive
'todo implement setting bullet color null ',positive
'todo convert this generate areareference ',positive
'todo fails xmlexporttest this ',positive
'fixme byte array properties not yet implemented ',positive
'tests that the create record function returns properly constructed record the case continued record todo need real world example put unit test ',positive
'casting here wrong but theres other way getting the value doesnt seem exposed complex types even though this mixed type ',positive
'todo prune this method out the hierarchy ',positive
'wrong size ',positive
'todo check why original bitmaps scalebehave differently vector based images ',positive
'todo could the readonly case with mapmodeprivate instead see should have modes instead the current boolean readwrite readonly ',positive
'todo find out character style for empty but bulletednumbered lines ',positive
'retrieves the region the rowcolumn indicated param main fixme document this return the break null break exists the rowcol specified ',positive
'this not implemented yet ',positive
'todo refactor cell reference parsing logic one place current known incarnations here inverse ',positive
'fixme byte array properties not yet implemented sigetthumbnail ',positive
'todo fix line width calculation ',positive
'note this currently based current behavior poi somehow what poi returns the calls collapsedhidden not fully matching the examples the spec did not fully understand how poi stores the data internally ',positive
'not really like ',positive
'todo replace noarg constructor with this logic ',positive
'determines there page break the indicated column param column fixme document this return fixme document this ',positive
'hack because cant figure out how get xmlbeans parse subelement standalone manner ',positive
'todo make sense the remaining bytes according the spec they consist byte guid this field must equal xdb xaf serial version this field must equal present uri flags ',positive
'todo implement second operation based playback device context ',positive
'todo use simple jdk methods link file insteadbr link filegetparentfile instead link link filegetname instead link ',positive
'todo implement throw exception not supported ',positive
'todo rowrecord column boundaries need updated for cell comments too ',positive
'the tokencolumns and tokenrows not follow the documentation the number physical rows and columns actually these values which not explicitly documented ',positive
'todo need thisrecordsremove similar that thisremovenameint namenum ',positive
'fixme this may faster looped over array formulas directly rather than looping over each cell the region and searching that cell belongs array formula ',positive
'todo immutable ',positive
'passing hssfrichtextstring incorrect ',positive
'workaround for ibm jdk assigning the classname the lowercase instance provided definer could not find out why that happens the wrong assignment seems done somewhere deep inside ant itself even ibm jdk oracle jdk does not have this problem ',positive
'check the colours todo ',positive
'fixme should protected findbugs category maliciouscode classs finalize method should have protected access not public ',positive
'todo would like keep the chart aggregate packed but one unit test needs attention recordsaddchartagg ',positive
'protected sheet with comments when written out poi ends upsetting excel todo identify the cause and add extra asserts for the bit excel cares about ',positive
'todo while this internally consistent not completely clear all cases what its supposed doing someone who understands the goals little better should really review this ',positive
'variable length link propertyvalue that backed link chunk todo provide way link these with the chunks ',positive
'todo figure out why this isnt working data bytexf data bytexd assertcharequalsucf data ',positive
'todo implement textcfexception structure ',positive
'todo update ooo document include this value ',positive
'reading the clipboarddata packet vtcf not quite correct the size the data determined the first four bytes the packet while the current implementation calculates the section constructor test files bugzilla and clearly show that this approach does not always work the workaround below attempts gracefully handle such cases instead throwing exceptions august ',positive
'todo this code probably never executes ',positive
'return the blur radius the shadow todo figure out how make sense this property when rendering shadows ',positive
'todo problems with obj subrecords stream spec says first subrecord always and last always endsubrecord ooo spec does not mention objrecordxd existing poi test data seems violate that rule some test data seems contain garbage and crash only averted stopping what looks like the endsubrecord ',positive
'deprecated beta will only work verticalalignment enums instead codes the future ',positive
'todo these are all formulas which currently apr break ooxml ',positive
'fixme byte array properties not yet implemented static final byte pthumbnail new byte ',positive
'todo are confident that this sanity check not required can remove value from plain value cache entry ',positive
'todo simplify this get ibody elements order ',positive
'todo replace applytransform ',positive
'this one defines todo save somewhere ',positive
'this enumeration value indicates the type vertical alignment for cell whether aligned top bottom vertically centered justified distributed fixme identical link should merge these link the future ',positive
'todo bug elsewhere poi something wrong with encoding not function ',positive
'fixme remove type casting when copycellfromcell cellcopypolicy added cell interface ',positive
'this casesensitive that correct ',positive
'can you believe excel returns nper fraction ',positive
'some files from crystal reports lack the isbitunicode byte the remaining fields which naughty ',positive
'todo this needs migrated out into section code ',positive
'todo should have this stuff the formulaevaluator ',positive
'had add this and timezonepat handle with colons when move java should able add another date format dateformats that uses xxx and get rid this and timezonepat todo fix this after the java upgrade ',positive
'make sure the encoded using the same order present within the certificate this office workaround should reverted back xxx not correct according rfc return when true the issuer used instead the issuer principal ',positive
'todo check approximation via rotating only the bounds instead the shape sufficient ',positive
'this includes text booleans true and false they are not valid ',positive
'this class performs calculation takes link idstaralgorithm object and uses for calculating the result value iterating database and checking the entries against the set conditions done here todo wildcards and string conditions functions conditions ',positive
'todo fix for word ',positive
'todo what this ',positive
'convert string link javaneturi part name not valid uri resolved follows percentencode each open bracket and close bracket percentencode each percent character that not followed hexadecimal notation octet valueli unpercentencode each percentencoded unreserved character unpercentencode each forward slash and back slash convert all back slashes forward slashes present segment containing nondot characters remove trailing dot characters from each segment replace each occurrence multiple consecutive forward slashes with single forward slash single trailing forward slash present remove that trailing forward slash remove complete segments that consist three more dots resolve the relative reference against the base uri the part holding the unicode string defined rfc the path component the resulting absolute uri the part name param value the string parsed into uri return the resolved part name that should construct uri todo for now this method does only finish the rest ',positive
'determines there page break the indicated column param column fixme document this return fixme document this ',positive
'todo move test file framework and fix this ',positive
'the example file attached bugzilla clear example name records being present without external book supbook record excel has trouble reading this filebr todo get ooo documentation updated reflect this that externalbook optional its not clear what exact steps need taken excel create such workbook ',positive
'todo fix this are randomly adding the end that shouldnt there assertequals ',positive
'todo add methods allow adding hyperlinkrun fieldrun ',positive
'then iterate through the scratchpad renderers this could nicely implemented via juserviceloader but osgi makes things complicated ',positive
'todo discover these older documents can ever hold unicode strings think not because they seem lack piece table what have here wretched hack need figure out how get the correct charset for the doc ',positive
'number rendering examples observed from excel todo some are currently disabled because poi does not pass these cases yet ',positive
'copy attributes they might removed merging with the new column todo check this fix really necessary the sweeping algorithm addcleancolintocols needs adapted ',positive
'todo figure out why these two arent passing assertcontainstxt blockmake sure smart quote extracted correctly ',positive
'disabled test from superclass todo support shifting page breaks ',positive
'todo check for recursive loops when color getter also reference different color type ',positive
'types ignored workbook and worksheet error todo implement these for hssf too using featformulaerr see bugzilla bug for details ',positive
'tood get real example file actual test the fbse entry not sure where the fodelay block ',positive
'tood set width according unit type provide logic for different start and end cap provide standard caps like diamondd support custom caps ',positive
'format value according the standard excel behavior this standard not explicitly documented microsoft the behavior determined experimentation see the tests excel format has four parts separated semicolons each part specifies what with particular kinds values depending the number parts given dtone part example ttgreenttdt ddif the value number display according this one part example green text with two decimal points the value text display isdd dttwo parts example ttgreenredttdt ddif the value positive number zero display according the first part example green text with two decimal points negative number display according the second part example red text with two decimal points the value text display isdd dtthree parts example ttgreenblackredttdt ddif the value positive number display according the first part example green text with two decimal points zero display according the second part example black text with two decimal points negative number display according the third part example red text with two decimal points the value text display isdd dtfour parts example ttgreenblackredttdt ddif the value positive number display according the first part example green text with two decimal points zero display according the second part example black text with two decimal points negative number display according the third part example red text with two decimal points the value text display according the fourth part example text the cells usual color with the text value surround bracketsdd given format part may specify given locale including something like tttt ttpoundtt ttctt these are currently largely ignored you can use link dateformatconverter look these into java locales desired addition these there general format that used when format specified todo merge this with link dataformatter only have one set code for formatting numbers todo reuse parts this logic with link link for reporting stylings which dodont apply todo support the full set modifiers including alternate calendars and native character numbers documented ',positive
'todo may fix subclasses areaptg arean which are used shared formulas see similar comment referenceptg ',positive
'todo write text ',positive
'todo identify what excel doesnt like and check for that ',positive
'helper class handle the visio compatible streaming lzw compression need our own class handle keeping track the code buffer pending bytes write out etc todo fix this starts wrong large streams ',positive
'excel supports part conditional data formats negative java doesnt handle these kinds different formats for different ranges just veve need handle these ourselves special way for now detect parts call out cellformat handle todo going forward should really merge the logic between the two classes ',positive
'todo additionally the lbplypos positionofbof field the boundsheet record must not encrypted return codetruecode record type specified ttsidtt never encrypted ',positive
'todo refactor this fetch dir then the rest ',positive
'todo use stronger typed exception for this condition expected during successful test ',positive
'todo check for svg copying ',positive
'this pure hackery for specifying the font this happens work this test file but you need ',positive
'why why ask why but dont drink bud dry its really crappy beer try the czech budvar beer which the real budweiser though its ironically goodits sold the uss czechvar odd that they had the name first but cant use ',positive
'fixme replace with ',positive
'todo fix this are randomly adding the end that shouldnt there assertequals ',positive
'todo check paragraphchars can handled the same ',positive
'todo sometimes last byte nonzero ',positive
'todo should the colours slightly different between formats would cfex support help for hssf ',positive
'todo adjust data validations ',positive
'todo check this java compatible ',positive
'todo return more specialised form this see bug should include the cached values for case that book isnt available ',positive
'get more text todo ',positive
'exsharedformulaxls heavily cutdown version the spreadsheet from the attachment bugzilla this was done make the sample file smaller which hopefully allows the special data encoding condition seen more easily care must taken when modifying this file since the special conditions are easily destroyed which would make this test useless seems that removing the worksheet protection has made this more the current file resaved excel the bug condition disappears using biffviewer one can see that there are two shared formula groups representing the essentially same formula over cells the shared group ranges overlap and are and the locator cell first cell for the second group which not the top left cell the enclosing range this specific condition which caused the bug occur ',positive
'todo move table from one sheet another needs updated both sheets ',positive
'implementation for the excel function note that excel bit picky about the arguments this function when serialised into link ptgs hssf file while most cases are pretty chilled about the state link refptg arguments for special care needed avoid excel showing value see bug numbers and for the full details this todo fix this ',positive
'force all children commit their changes into the underlying ooxml package todo shouldnt they committing the new one instead ',positive
'trigger the ondocumentread for all the child parts otherwise well hit issues styles settings etc save todo refactor this not need access protected method from other package remove the static helper method once fixed ',positive
'todo probably shouldnt initialize area ref when text really cell ref need fix some named range stuff get rid this ',positive
'todo find out how set this value ',positive
'ignoretodo work out why the thu monday problem occurring and fix ',positive
'collection convenience chunks for standard parts the msg file not all these will present any given file partial list available todo deprecate the public chunks favour property lookups ',positive
'todo streaming write support todo then convert fixed sized write use streaming internally todo append write support probably streaming ',positive
'todo what about values between supsup and supsup ',positive
'todo fix these that they work ',positive
'workaround for office prettyprinted rels files ',positive
'todo use the correct spreadsheetversion ',positive
'xxx sprm code sprmpbrcbetween but accessed property linked sprmpbrcbar ',positive
'todo provide way get the one with the filename ',positive
'should able write then read formulas with references cells other files httpblankxlssheeta additionally reference that file provided should possible evaluate them too todo fix this evaluate for xssf todo fix this work all for hssf ',positive
'not sure why allow this countifs only available ooxml was introduced with office ',positive
'column formula todo formulas are not yet supported sxssf rowindex rowindex ',positive
'simple interface describing both link xwpfparagraph and link xwpfsdt todo should this based extend link paragraph ',positive
'this lacks the byte header size ',positive
'todo support headers ',positive
'todo document each alignment option ',positive
'need extend the stream todo replace this with proper append support for now the extending hand ',positive
'deprecated beta will only work horizontalalignment enums instead codes the future ',positive
'does this hssfpatriarch contain chart technically reference chart since they get stored different block records fixme detect chart all cases only seems work some charts far ',positive
'todo this right ',positive
'debug only todo encapsulate ',positive
'todo should this supported shapesetshapetype assertequals shapegetshapetype shapesetshapetype assertequals shapegetshapetype ',positive
'todo make hssfcomment more consistent when created read from file currently hssfcomment has two main forms corresponding the two constructors there are certain operations that only work comment objects one the forms deleting comments poi also deficient its management rowrecord fields firstcol and lastcol those fields are supposed take comments into account but poi does not this yet feb seems like hssfrow should manage collection local hssfcomments ',positive
'todo what does mean here error check bail out gracefully ',positive
'todo handle vfliphflip ',positive
'todo render full row and full column refs properly ',positive
'fixme byte array properties not yet implemented static final byte pheadingpair new byte ',positive
'todo init classid directly the constructor when old statics have been removed from classid ',positive
'todo this test probably isnt testing much anymore ',positive
'todo anything else dont handle yet such top ',positive
'index seems like what index the cellstyle the list styles for workbook not good compare ',positive
'fixme cell belongs merged region some the merged region may have fallen outside the random access window this case getting the column width may result error need gracefully handle this ',positive
'todo instantiable superclass arbitrarily selected may need increase ',positive
'notes duplicate values dont work most the time because the way the math library handles multiple regression the math library currently fails when the number variables the sample size see ',positive
'todo find way choose the correct date format ',positive
'todo this isnt right but its what currently generate ',positive
'currently not implemented ',positive
'todo charset conversion see ecma spec ',positive
'page main document must found examining the piece table entries from the piece table entry from the piece table entry that describes cpfibccptext todo review return new range this page noncomplex file this means text the main document begins fibfcmin the file and continues through fibfcminfibccptext int bytesstart int charsstart bytesstart int charsend charsstart subdocumenttypemain ',positive
'fixme most cells are not merged calling getcellwidth twice recomputes the same value twice need rewrite this avoid unnecessary computation this proves performance bottleneck ',positive
'fixme replace with wbclose when bug resolved ',positive
'fixme byte array properties not yet implemented static final byte pdocparts new byte ',positive
'doesnt work use just color with transparency ',positive
'utilities read hex from files todo move test packages ',positive
'todo test for tick not bullet ',positive
'todo check font group defaulting symbol ',positive
'todo validate formula here before changing the cell ',positive
'todo handle tile settings currently the pattern always streched heightwidth ',positive
'undocumented ',positive
'todo these values are suspected wrong ',positive
'factory method allowing create conditional formatting rule with cell comparison operatorp todo formulas containing cell references are currently not parsed properly param comparisonoperation constant value from ttlink libetweenli linotbetweenli liequalli linotequalli ligtli liltli ligeli lileli param formula formula for the valued compared with the cell param formula second formula only used with link and link operations ',positive
'note removal doesnt currently reset the first column probably should but doesnt ',positive
'hurts hurts hurts create new byte array for every record however large excel spreadsheet this parser was faster than the ooxml sax parser seconds for xssfb and seconds for xssf the code far cleaner have the parser read all the data rather than having every component promise that will read ',positive
'manually check make sure file isnt corrupted todo develop process for occasionally manually reviewing workbooks verify workbooks are not corrupted ',positive
'todo how does xssf encode this ',positive
'todo horribleproxy cant convert array input params yet ',positive
'todo full column references not rendering properly absolute markers not present either ',positive
'fixme java use ',positive
'todo keep looping expect multiple matches ',positive
'todo data tables are stored the workbook level xssf but are bound single sheet the current code structure has them hanging off xssfsheet but formulas reference them only name names are global and case insensitive this map stores names lower case for caseinsensitive lookups fixme caching tables name here for fast formula lookup means the map out date table renamed addedremoved sheet after the map created perhaps tables can managed similar pivottable references above ',positive
'todo fix this not have extra the end assertequalspound ',positive
'ignore not implemented ',positive
'todo check the formula once tables and ',positive
'todo fix and enable ',positive
'ignoretodo work out why the fri monday problem occurring and fix ',positive
'xxx should possible derive this without concatenating the array too ',positive
'this the default watermark paragraph the only variable the text message todo manage all the other variables ',positive
'todo defaults are different hssf and xssf ',positive
'fixme whitespace wasnt stripped ',positive
'todo test manipulation package part which not signed maybe combination with ',positive
'todo this right ',positive
'fixme this should changed private and the class marked final once hssfdateutil can removed ',positive
'todo default guts different hssf and xssf ',positive
'work around issues with dates like which appear here ',positive
'todo the object specified this record must deleted from the emf object table the deleted object currently selected the playback device context the default object for that graphics property must restored ',positive
'todo run more than once ',positive
'todo decimalpoint null index return the whole list ',positive
'todo add the rest the types ',positive
'todo this only prototype ',positive
'todo support formulas ',positive
