@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'todo finish unmarshalling all available properties ',positive
'todo implement ',positive
'todo implement this ',positive
'create subject headerfield using the senders message subject and prepending not already there param header which contains the headerfields the message want replyforward fixme author fdietz need this ',positive
'todo author karlpeder implementation undoredo missing ',positive
'html quoting done inserting div around the message formattet with blue line left edge todo author fdietz implement quoting font color stylesheet blockquote ',positive
'todo author fdietz show error dialoghere ',positive
'todo author fdietz add error dialog ',positive
'todo show dialog ',positive
'todo author fdietz make ',positive
'todo author can enabled paragraphcombobox when implemented ',positive
'todo add dialog inform user that the smtp server does not support authentication ',positive
'todo author hubms show there already virtual folder for this tag ',positive
'update status message todo author fdietz ',positive
'todo author fdietz keep track progress here ',positive
'todo localize filter action names ',positive
'todo author fdietz ',positive
'todo implement clear ',positive
'todo author fdietz implement action for font size combo box ',positive
'todo author fdietz ',positive
'fixme threadedview auto collapse ',positive
'todo author fdietz implement test ',positive
'test cases for generating subject lines when replying andor forwarding messages todo author fdietz ',positive
'todo test mac keyboard accelerator changes done here mlivingstone shortcut key ',positive
'fixme missing full tests for leap year ',positive
'todo fix testcase assertequalsfilter result true result ',positive
'gets the location external commandline tool todo test this method param toolid tool return location tool ',positive
'get selected folder ',negative
'create formlayout instance ',negative
'gsetcolorfillcolor gfillrectwh ',negative
'filterlist treenode found create new one ',negative
'associate with javahelp ',negative
'scroll pane then add the end the list ',negative
'try get instance filteraction ',negative
'remove from headerlist ',negative
'notify folder tree model ',negative
'telephonetextfield ',negative
'set component values ',negative
'write text file ',negative
'cancel ',negative
'user didnt select any folder make inbox the default folder ',negative
'fullnamebutton ',negative
'all match any jcombobox ',negative
'karlpeder added html support mimepart ',negative
'remove xmlelement ',negative
'check firstname middlename lastname contain only valid characters ',negative
'string uservisiblename ',negative
'filter description jtextfield ',negative
'cgridx canchor removebutton paneladd removebutton ',negative
'karlpeder remove html comments they are not displayed properly the composer ',negative
'get values from components ',negative
'set source reference composermodel when replying this the original senders message you selected and replied ',negative
'int type actiongetactionint ',negative
'calendarlabel ',negative
'jcheckbox ',negative
'date header got date header store this fact for later use ',negative
'iterate through all foldertypes find suitable ones ',negative
'bufferedreader new bufferedreader new inputstreamreader new fileinputstreamfile modelgetcharsetname ',negative
'getting next node ',negative
'add child parent ',negative
'decoding stuff ',negative
'table registers interest tree selection events ',negative
'enableddisabled ',negative
'nonjavadoc see ',negative
'textfieldgettext ',negative
'create configfolder file file new filetestconfig filemkdir new configfile loggingdebug true init mail component new mailmaininit new addressbookmaininit now load all available plugins ',negative
'fall back today ',negative
'ensure tzid matches datetime timezone parameter tzid parametertzid ',negative
'create form builder ',negative
'get root folder ',negative
'wrong xmlformat ',negative
'create mandatory imap inbox folder ',negative
'titledborder etched login etched ',negative
'private jlabel ',negative
'taglist taglist new contacttaglistthis jscrollpane taglistscrollpane new jscrollpanetaglist taglistscrollpane ',negative
'couldnt find folder associated with this uid open the select folder dialog ',negative
'mod switt for redirecting feature from value was set take this from else take identity ',negative
'add the custom color item ',negative
'insets ',negative
'use mark read default fallback mechanism ',negative
'set source reference composermodel when replying this the original senders message you selected and replied ',negative
'focus name textfield ',negative
'columns nonnls ',negative
'add message folder ',negative
'associate inbox with root folder ',negative
'author tstich added lucene gui element here ccxy ',negative
'where the drag image the mouse was clicked ',negative
'which parents are possible ',negative
'select new item ',negative
'create formlayout instance nonnls ',negative
'attachments found insert start and end for html ',negative
'return the result boolean value true false ',negative
'you need soundwav your program folder ',negative
'convert the condition string int which easier handle ',negative
'public abstract iheaderliststorage ',negative
'just simple example ',negative
'parent directory for mail folders for example columbamail ',negative
'parsing body for attachments ',negative
'create copy command ',negative
'debug messages for diagnostics ',negative
'server does not support utf fall back system default ',negative
'adjust description field ',negative
'the cause smtpexcpetion then only password wrong else bogus authentication mechanism ',negative
'groups are separated least one character ',negative
'validation disable sebastian witt name emailsomewhatde isnt true which should rootlocalhost valid but not with this check root also valid with local mailserver but not with this check ',negative
'charset specified find ',negative
'setpreferredsizenew dimension ',negative
'add email addresses ',negative
'logginglogsevere error while looking for charset ',negative
'bufferappend bufferappend ',negative
'roll correctly over years ',negative
'nonnls ',negative
'bottomadd ',negative
'user changed folder name ',negative
'encrypt the cleartext ',negative
'create emptyborder between components and dialogframe ',negative
'mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont ',negative
'charset found from line not lcline not forced lower case ',negative
'group ',negative
'add components the panel ',negative
'contenttype header was found necessary construct new one for outgoing msg eudora never includes contenttype html msg not shown correctly ',negative
'jpanel panel new jpanel panelsetlayoutnew borderlayout paneladdresetbutton borderlayouteast builderaddpanel ccxywh ',negative
'test for ',negative
'new jcheckboxoverwrite global settings ',negative
'null ',negative
'nonnls nonnls nonnls nonnls nonnls ',negative
'search across all providers ',negative
'cgridwidth ',negative
'linkedlist testlist new new new new new ',negative
'there search engine try the default one ',negative
'execute command use mock object class worker which does nothing ',negative
'read attribute value ',negative
'save boolean headerfields compressing them one int value ',negative
'protected remotesearchengine searchengine ',negative
'such header used eudora indicate attachments for outgoing messages outgoing messages have contenttype specified therefore the contenttype header can safely set here without risk conflicts with the modifications made above ',negative
'ashape textshape new textashapetext gridrowname textrect font fgcolor atfractioncenter atstartstart booleanfalse ',negative
'only local folders have fulltext indexing capability ',negative
'mainconstraintsfill new insets ',negative
'todo close button ',negative
'get unique boundary not checked against att list part but guess its ',negative
'get column list ',negative
'user cancelled task exit immediately ',negative
'display status message ',negative
'group item ',negative
'parameters rest string ',negative
'enable lucene search index default nonnls nonnls ',negative
'save last message while loop terminated before last msg was saved ',negative
'create the header the multipart ',negative
'logginglogsevere not enough tokens datestr create date header returning null ',negative
'notify configuration changes listeners see ',negative
'mixed unknown multipart type treated mixed this typically message with attachments eudora just stores links them therefore create new multipartmixed message with part html page with links attachments ',negative
'get list all uids ',negative
'tablemodeleventthis logmessagessize ',negative
'move message trash marked expunged ',negative
'ask the user about the destination file ',negative
'dont instantiate this class ',negative
'register for configuration changes ',negative
'get headerfield search for example subject ',negative
'button panel ',negative
'listener updates menu case the tags where changed ',negative
'return chatmediator chatlistgetindex ',negative
'notify listeners see ',negative
'nonjavadoc see ',negative
'send notification event see ',negative
'apply transparent icon ',negative
'example remove jabberclient ',negative
'replace with mylistcellrenderer for simple oneline renderer replace with for additional description line ',negative
'notify listeners ',negative
'mandatory stringbased attribute ',negative
'gets the platform specific default theme this all cases but macos the plastic theme macos use the system ',negative
'skip the first column ',negative
'selected buddy buddylist ',negative
'private void addstatusstring tooltip imageicon icon jlabel label new jlabelicon ',negative
'update list view ',negative
'didnt find any group for this buddy ',negative
'set recipients from the recipients vector ',negative
'border border new border ',negative
'this unixbased system check the bestknown areas for the aspell binary ',negative
'create new default options ',negative
'add all groups folder jtree ',negative
'add new element ',negative
'update status information ',negative
'remove all old elements ',negative
'create headerfield ',negative
'author fdietz moved code for updating mailfolderinfo markmessage intentionally ',negative
'some other version the constructor ',negative
'execute resyncing command ',negative
'reselect folder make changes visible the user ',negative
'update treenode ',negative
'setup references and account ',negative
'composer ',negative
'columns rows are added dynamically need define them here ',negative
'buildernextline ',negative
'int ',negative
'reuse identity type for recipient list ',negative
'set color chooser for setting quoted color ',negative
'clear the tooltip message previously displayed the status bar ',negative
'tree has focus ',negative
'convert criteria into intvalue ',negative
'create chat connection not available yet ',negative
'private jcombobox loginmethodcombobox string loginmethod ',negative
'create command ',negative
'shadow ',negative
'view model ',negative
'modify card properties folder ',negative
'jpanel mainpanel new jpanelmainlayout ',negative
'implement your own searchengine here ',negative
'this the last token check the last element the same than the array ',negative
'model view ',negative
'test method for ',negative
'used virtual folder only ',negative
'counts how many messages has been processed date fetched from from ',negative
'putvaluelargeicon ',negative
'get message body ',negative
'html insertion text before and after original message get necessary headerfields ',negative
'create filter ',negative
'create group containing first contact ',negative
'fnull because deleted fallback inbox ',negative
'get selected contactgroup card ',negative
'top panel ',negative
'users cant edit default account ',negative
'centerpanel ',negative
'check number cached messagenodes assertequals modelgetmapsize ',negative
'create stream from string ',negative
'toppanelsetlayout ',negative
'execute command use mock object class worker which does nothing ',negative
'something goes wrong here fall back mark read ',negative
'check number cached messagenodes assertequals modelgetmapsize ',negative
'must backwards else the list will remove the wrong filters ',negative
'columns rows are added dynamically need define them here ',negative
'nonjavadoc see ',negative
'cfill ',negative
'try fill the contact list ',negative
'dragsourcestartdrag event new new point new this ',negative
'toplevel structure ',negative
'string search ',negative
'disabled imap folder tests they require connection remote imap server setupsuite new imaptstfactory ',negative
'cancel headerfield doesnt exist ',negative
'nonjavadoc see ',negative
'buildernextline ',negative
'finally add all external extension menu additions for example hello world plugin ',negative
'add all addresses ',negative
'debug mode register context debugger view ',negative
'create list unsubscribed folders ',negative
'create one list containing the marked items which have unmarked and another list containing the items remained marked ',negative
'see theirs match ',negative
'check mediator supports docking ',negative
'decode headerfield ',negative
'imaprootfolder parentfolder imailfolder inbox inbox ',negative
'get condition and convert constant defined filtercriteria ',negative
'cacheclear ',negative
'folders have same root folder for example two imap folders the same server this means use serverside copying which much faster than using inputstreams here also used for local folders which saves some parsing work ',negative
'process personal namespaces ',negative
'create command for every action this filter create compound object which encapsulates all commands ',negative
'deactivate this vfolder because changes are about happen and the search needs redone ',negative
'vertical light gray column separator line ',negative
'first sort that events from one folder stick together ',negative
'end because the draw should correct ',negative
'create default namespace ',negative
'line doesnt start with from line length save everything stringbuffer ',negative
'something wrong sync again ',negative
'now have the subscribed folders subscribedfolders and the unsubscribed folders unsubscribedfolders next step create treestructure ',negative
'get message header ',negative
'register for text selection changes ',negative
'bottomadd ',negative
'set initial enabled state combo boxes xmlelement optionselement xmlelement htmlelement string false boolean enablehtml ',negative
'inbox always subscribed ',negative
'handling paragraph combo box select the item the combo box corresponding present format ',negative
'headeritem items new items selection ',negative
'formlayout layout new formlayout default dlu default dlu default dlu default dlu default dlu default dlu default dlu default dlu default dlu default dlu filldefault panelbuilder new panelbuilderthis layout cellconstraints new cellconstraints ccxy baddsizelabel ccxy baddsizecombobox ccxy ccxy ccxy ccxy ccxy ccxy ccxy ccxy ',negative
'this can throw ',negative
'can only one ',negative
'get selected search criteria ',negative
'get list all filter actions ',negative
'add stream folder ',negative
'removeelement ',negative
'this action disabled when the textplain editor used its safe just cast here ',negative
'select search folder ',negative
'interate through all filter actions ',negative
'check three entries ',negative
'message size should least ',negative
'karlpeder method signature changed take instead texteditorview parameter since the view longer directly available ',negative
'name used load plugin ',negative
'defaultitem item new defaultitemelement getstate ',negative
'con ',negative
'buildernextline buildernextline buildernextline buildernextline ',negative
'plain text components dont fire these events ',negative
'check for new files the scripts directory ',negative
'match with link tags ',negative
'enabledisable textfield independency selected criteria ',negative
'register for configuration changes for the htmlenableddisabled state ',negative
'show all search results ',negative
'small icon for menu putvaluesmallicon imageloader ',negative
'create command reference ',negative
'encapsulate bodytext htmlcode ',negative
'get inputstream this message from folder ',negative
'view headerlist message list viewer ',negative
'create filter criteria based selected type ',negative
'else set ',negative
'headeritem ',negative
'karlpeder changed handling dates previously columbadate header was used now use the date header instead ',negative
'execute custom search ',negative
'typecast here safe ',negative
'assertequalscopied message should marked recent true flags getrecent assertequalscopied message should marked flagged true flags getflagged assertequalscopied message should marked not expunged false flagsgetexpunged ',negative
'set criteria for search folder ',negative
'set source folder uid ',negative
'remove old filters ',negative
'synchronize the complete folder ',negative
'add search history ',negative
'nonjavadoc see ',negative
'get search folder ',negative
'tree selection event ',negative
'choice btw text and html will based stored option ',negative
'create selection handlers ',negative
'the following lines add actions support using the columba action objects this means that only have single instance these specific actions which shared all menuitems and toolbar buttons ',negative
'directly execute search ',negative
'resetting contents buffer assuming that tags either tag content children not both this usually the case with xml that representing data strucutures programming language independant way this assumption not typically valid where xml being used the classical text mark style where tagging used style content and several styles may overlap once ',negative
'get currently selected folder ',negative
'get command reference ',negative
'necessary decryptverify message ',negative
'execute command use mock object class worker which does nothing ',negative
'public icontentpane getcontentpane return this ',negative
'header columbaheader ',negative
'add message eml inputstream folder ',negative
'register altup hotkey for moving folder when folder tree table have focus ',negative
'register hotkey for renaming folder when the folder tree itself has focus ',negative
'register altdown hotkey for moving folder when folder tree table have focus ',negative
'set flags ',negative
'folderbased configuration ',negative
'light gray line every day ',negative
'simply demonstration how change the docking title ',negative
'update message list view title ',negative
'private jtextfield textfield private jpanel leftpanel private jtabbedpane rightpanel private jbutton addbutton private jbutton removebutton private jbutton editbutton private jbutton upbutton private jbutton downbutton private jframe frame ',negative
'show message content ',negative
'update frame title ',negative
'close columba composer only visible frame ',negative
'select node ',negative
'the message marked draft ',negative
'bottomaddc borderlayoutcenter ',negative
'get selected row ',negative
'return arg arg arg arg ',negative
'edit message composer ',negative
'get inboxfolder from popserver preferences ',negative
'open message new messageframe ',negative
'remember search folder for show total results action ',negative
'mail folder tree ',negative
'contains headerfields which are displayed ',negative
'message list ',negative
'have new messages add them the headerlist ',negative
'this has set themes setdividersize ',negative
'tooltip text ',negative
'overwrite this method ',negative
'setdividersize ',negative
'small icon for menu ',negative
'add message eml inputstream folder ',negative
'which bodypart shall shown htmlplain ',negative
'author fdietz never request focus requestfocus ',negative
'add contact addressbook ',negative
'short cut key ',negative
'some server have bogus apop try userpass check the password correct ',negative
'dark gray line and ',negative
'dont need any configuration here ',negative
'new selection ',negative
'lyear new jlabel paddlyear ',negative
'pass along parent frame ',negative
'notify all interested listeners ',negative
'putvaluelargeicon ',negative
'exit immediately ',negative
'delete all files folder ',negative
'copy selected url clipboard string ',negative
'save previously selected folder options ',negative
'create address from url ',negative
'get current message list selection ',negative
'map new reference ',negative
'create empty value ',negative
'because the decrement line removedlocaluids localuidssize position ',negative
'old commandspecific selection ',negative
'login and get messages server ',negative
'icons ',negative
'second row showing the minutes ',negative
'register for status events ',negative
'bappendpassword passwordtextfield ',negative
'ensure that there html part the email otherwise jtextpanel throws runtimeexception ',negative
'select message message list ',negative
'jpanel bottom new jpanel bottomsetlayoutnew borderlayout ',negative
'getting current node under the selection ',negative
'this has set themes ',negative
'the node not null ',negative
'update only the selection did not change ',negative
'find missing uids loop ',negative
'initialize file observer thread with reference our beanshellscripts map ',negative
'show selected message ',negative
'set name organization ',negative
'create new search folder but reuse old search folder ',negative
'from email address ',negative
'add command for execution ',negative
'create message value ',negative
'fill semantic context ',negative
'nonnls nonnls ',negative
'display changes ',negative
'nonnls nonnls ',negative
'get messagecontroller frame ',negative
'set value ',negative
'nonnls nonnls ',negative
'get flags ',negative
'disable toolbar text ',negative
'get selected message uid ',negative
'check the message still exists has been moved filter ',negative
'case attachment handler was executed correctly fall back default handler ',negative
'test for boolean equalsobject ',negative
'empty line means new contactcard ',negative
'attachment cant opened save only ',negative
'abort nothing selected ',negative
'substitute special characters like ',negative
'table then need insert the selected position ',negative
'decode filename ',negative
'remove from old mediators listener list ',negative
'create string from inputstream ',negative
'updatebackground ',negative
'reset progress bar ',negative
'show context menu ',negative
'sanity tests ',negative
'rename part file destination file ',negative
'add initial messageframe treenode ',negative
'get pop imap account xml node ',negative
'use global table options ',negative
'create reference this message ',negative
'check the returned string has length ',negative
'updateobservable null ',negative
'just show the encrypted raw message ',negative
'subject test create filter configuration check subject contains pattern test ',negative
'return null ',negative
'call abstractfilter the tricky part ',negative
'init configuration ',negative
'construct new message from decrypted string ',negative
'example ',negative
'else set the body the string ',negative
'the first child must the signed part ',negative
'add the rest the original body and transfer back body var ',negative
'get selected message ',negative
'the second child must the pgpsignature ',negative
'update connection state ',negative
'determine whether there are names specified these names should separated spaces commas comma separates the first two names assume that the last name specified first otherwise assume the first name specified first middle name always specified after the first name ',negative
'fall back first account default ',negative
'create filter configuration ',negative
'name font ',negative
'nonjavadoc see ',negative
'parse for email addresses and substite with htmlcode ',negative
'item and item should two different objects ',negative
'create filterlist datastructure ',negative
'check single entry selected ',negative
'register interest configuratin changes ',negative
'create the closing boundary ',negative
'edges the poly shape ',negative
'query provider ',negative
'dont use this here actions like reply would only work the the encrypted message ',negative
'insert document type decl ',negative
'replyto headerfield isnt specified try use from instead ',negative
'prepend ',negative
'reset the selection ',negative
'cast local safe here ',negative
'item and item should not equal ',negative
'size than transform ',negative
'check the charset usascii then there something wrong switch utf and write logfile ',negative
'add rest body until start body ',negative
'private file file ',negative
'quotedcolorbutton buildernextline ',negative
'spellbutton buildernextline ',negative
'get array source references ',negative
'add smilies ',negative
'how retrieve the mime parts contentid string contentid urlgetref initialize stuff here ',negative
'nonjavadoc see javalangobject int boolean boolean ',negative
'does the server support the namespace extension ',negative
'new dimension ',negative
'parse for quotings and color the darkgray ',negative
'are done clear the status message with delay ',negative
'process other users namespaces ',negative
'norebuild spam single ',negative
'get interval value ',negative
'all characters are digits ',negative
'paint right outside border gdsetpaintp ',negative
'handle special case which inbox has nil delimiter there might exist pseudo hierarchy under inboxdelimiter ',negative
'get outbox folder from reference ',negative
'get text for icon ',negative
'add this message frequency database ',negative
'split the hierarchical name with the delimiters ',negative
'wait for stream threads die ',negative
'nothing ',negative
'nonjavadoc see ',negative
'add filter criteria ',negative
'update headerlist destinationfolder this necessary reflect the changes visually but only the target folder still sync ',negative
'false searchreplace currently working ',negative
'doubleclick mouse listener ',negative
'expect different hashcode from newly created item ',negative
'display resulting mimeparts ',negative
'create folder use homedirectory toplevel folder this has absolute path ',negative
'set doubleclick action for attachment viewer ',negative
'register hotkey for renaming folder when the message panel has focus ',negative
'nonjavadoc see ',negative
'listen for configuration changes ',negative
'get tooltip for icon ',negative
'nonnlsnonnls nonnlsnonnls ',negative
'public jcomponent getcontentpane jcomponent supergetcontentpane return ',negative
'load xml document ',negative
'titletextfield ',negative
'get message node selected row ',negative
'nonjavadoc see ',negative
'singleton ',negative
'nonnls nonnls nonnls ',negative
'found match ',negative
'definition second ',negative
'timer use ',negative
'nonnls nonnls nonnls ',negative
'add new renderer ',negative
'does not occur ',negative
'add headerfields which are about show ',negative
'make columba logger parent macchiato logger ',negative
'enabledisable smilies configuration ',negative
'not access the inputstream after this line ',negative
'public string type public istructuretype unmarshallstring xmlstring ',negative
'get composer controller get all the account information from the controller ',negative
'supernode folderitem ',negative
'something with could but then the pattern would match whitespace htmlencoded followed anything orpunc any punctuation trailing end string ',negative
'apply additional handcrafted rules ',negative
'shall use the htmliviewer ',negative
'which charset shall use ',negative
'check this message was already learned only add this not the case ',negative
'get header from folder ',negative
'validate command parameters the moment only checks there are any invalid email addresses ',negative
'read stream string ',negative
'this html message ',negative
'execute filter ',negative
'strip html message remove all html tags ',negative
'nonjavadoc see ',negative
'xmlelement selectedbrowser ',negative
'init new renderer ',negative
'same object ',negative
'nonjavadoc see javalangobject ',negative
'apply model ',negative
'open connection smtp server ',negative
'parse keyvalue lines ',negative
'nonjavadoc see see javalangobject ',negative
'this textplain message ',negative
'now send message source ',negative
'remove old renderer ',negative
'settextbody ',negative
'use new viewitem ',negative
'final url url extracturlev ',negative
'icon putvaluesmallicon imageloader ',negative
'some error the clientserver communication fall back default login process ',negative
'have already suitable folder skip the search ',negative
'shortcut key shortcut here because conflicts with system accelerator key ',negative
'return defaultaccount spamitem instead ',negative
'nonjavadoc see javalanginteger ',negative
'todo author fdietz this should changed into real window ',negative
'table value isselected hasfocus row column ',negative
'nonjavadoc see ',negative
'this ',negative
'open contextmenu this has happen the awtevent dispatcher thread ',negative
'nonjavadoc see javalangstring ',negative
'scale image ',negative
'synchronize local uid list with server uid list ',negative
'private boolean pop ',negative
'nonjavadoc see ',negative
'bufappendb title bbr ',negative
'nonjavadoc see javalangobject boolean boolean int int ',negative
'return defaultaccount imapitem instead ',negative
'nonjavadoc see ',negative
'fetch date from from ',negative
'vectoraddmorebutton ',negative
'nonjavadoc see ',negative
'create multipartmixed necessary ',negative
'insert head section with charset def ',negative
'columns ',negative
'parse line line ',negative
'custom headers ',negative
'nonjavadoc see ',negative
'note ssl possible just need the plain login since ssl does the encryption for ',negative
'remove body part already shown text viewer ',negative
'concrete implementation actions ',negative
'set from address ',negative
'update folder selection ',negative
'wait seconds and check for pending commands again this useful command causes deadlock ',negative
'todo help button ',negative
'leave dialog empty source contact model specified ',negative
