'check the item the last item for the series and number items cant draw area for single point ',negative
'set start and end date ',negative
'tblrc left and center items ',negative
'create the canvas and add the required listeners ',negative
'fillpaintlist ',negative
'test onesegment and adjacent segments ',negative
'get the origin the zoom selection the javad space used for drawing the chart that before any scaling fit the panel ',negative
'fixed auto range then derive lower bound ',negative
'set the new dataset and register the chart change listener ',negative
'advance line stroke ',negative
'only draw have good values ',negative
'offset ',negative
'check the item the last item for the series null value and number items cant draw area for single point ',negative
'try null key should throw exception ',negative
'compute common denominator ',negative
'private double fixedautorange ',negative
'paint ',negative
'case comparing general object ',negative
'ticklabelpaint ',negative
'register listener with subcomponents ',negative
'categorylabelurls ',negative
'draw domain crosshair required ',negative
'now draw annotations and render data items ',negative
'ticklabelpaint ',negative
'test base timeline for mstimeline using included and excluded segments timeline start time eeeeeeee eeeeeeee msbasetimeline segment group segment size ',negative
'private shape leftarrow ',negative
'verify attributes set during object construction ',negative
'after removed from the collection should able set the key anything want ',negative
'cycle bound mapping ',negative
'many the zoom methods need screen location all have the zoompoint but might null here grab the and coordinates use defaults ',negative
'private methods ',negative
'make sure binsbinslengths upper boundary ends maximum avoid the rounding issue the bins lower boundary guaranteed start from min ',negative
'generic map for each series ',negative
'reduce the default margins ',negative
'advance line visible ',negative
'for macosx cant use the ctrl key for mouse drags see ',negative
'put exclusions test ',negative
'try dataset with some content ',negative
'set start time ',negative
'lower bound and margin get log lower bound ',negative
'create segmented time line segment size minutes ',negative
'redrawing the chart every time ',negative
'these constants control test cycles the validatexxxx methods ',negative
'make the chart area square ',negative
'quarter ',negative
'make the background the buffer clear and transparent ',negative
'add minor ticks for gridlines ',negative
'doublenan should ignored ',negative
'calculate the first monday after ',negative
'default instances ',negative
'low ',negative
'calculate the max label width from the plot dimensions because circular pie can leave lot more room for labels ',negative
'the anchor point typically the point where the mouse last clicked the crosshairs will driven off this point ',negative
'there explicit mapping the default group counted ',negative
'test ampm monday through friday timeline ',negative
'the segment entirely the front the chart ',negative
'range none ',negative
'test some included and excluded segments ',negative
'stroke ',negative
'tblrc bottom item only ',negative
'zap the buffer onto the panel ',negative
'logically consecutive segments nonphysically consecutive with noncontained time between ',negative
'positive item label position ',negative
'verify segments are consecutive and correct ',negative
'get the data point ',negative
'test inc method ',negative
'create new but empty chartmouselisteners list ',negative
'visible flag ',negative
'dmo end dmo additions ',negative
'try next segment ',negative
'itemlabelsvisible ',negative
'exclude current exception and last one ',negative
'test inc methods ',negative
'check that the series visible flag observed ',negative
'another segment continue test ',negative
'data the parent plot ',negative
'make the link area square the pie chart circular circular ',negative
'test incn method ',negative
'fixed domain axis space ',negative
'select tick unit that the next one bigger than the current log range divided ',negative
'font ',negative
'tick label insets ',negative
'the link area defines the dog leg points for the linking lines the labels ',negative
'verify list exceptions ',negative
'lowerbound ',negative
'tick labels visible flag ',negative
'fill the exceptions ',negative
'rangeaxislocation longer separate field but test anyway ',negative
'should excluded segment ',negative
'add entity for the item but only falls within the data area ',negative
'should included segment ',negative
'include current exception and last one ',negative
'tick mark paint ',negative
'need guard against thiszoompoint being null ',negative
'long stltotimelinevaluel ',negative
'strokelist ',negative
'ticklabeloffset ',negative
'multiple axes are mapped the first the list should returned ',negative
'only add exception currently included segment ',negative
'consider time periods ordered after general objects ',negative
'add our exceptions and store locally arraylist longs ',negative
'private plot parent dont clone the parent plot but take care childs combined plots instead ',negative
'some checks that the clone independent the original ',negative
'make array exceptions ',negative
'the dataset not then just revert the superclass behaviour ',negative
'start time ',negative
'try replacing existing value ',negative
'add the base timeline exclusions timelines esceptions ',negative
'adjust the plot area the interior spacing value ',negative
'jan ',negative
'remove series and add new series ',negative
'sublabelpaint ',negative
'more than demo applications are included with the jfreechart developer guidefor more information see ',negative
'default the renderer with index used ',negative
'ensure the autorange least minrange size ',negative
'test serialization ',negative
'set info collection ',negative
'sublabelfont ',negative
'this replaces the entry with the current minimum value but the new minimum value now different item ',negative
'verify all timeline segments included the basetimelinesegment are now exceptions ',negative
'stat function for linear slope ybar xbar sumx sum sumy sum sumx ',negative
'subcategories ',negative
'utility methods ',negative
'physically consecutive ',negative
'hasnt implemented domaininfo iterate ',negative
'there separator assume the first four characters are yyyy ',negative
'label font ',negative
'adjust the drawing area for the plot insets any ',negative
'label ',negative
'prefetch the colors for each keythis because the subplots may not display every key but need the coloring consistent ',negative
'label paint ',negative
'holds the moving average sum ',negative
'attributed label ',negative
'now add some more data ',negative
'label insets ',negative
'the box has been drawn backwards restore the auto bounds ',negative
'high ',negative
'lots can wrong while fiddling with images color models such anything all goes awry just return the original texturepaint texturepaints are immutable anyway harm done ',negative
'axis line stroke ',negative
'add each point area ',negative
'label angle ',negative
'the axis not visible additional space required ',negative
'axis line visible ',negative
'none fixed ',negative
'tblrc top and center only ',negative
'axis line visible flag ',negative
'jfreechart free chart library for the javatm platform copyright object refinery limited and contributors project info this library free software you can redistribute andor modify under the terms the gnu lesser general public license published the free software foundation either version the license your option any later version this library distributed the hope that will useful but without any warranty without even the implied warranty merchantability fitness for particular purpose see the gnu lesser general public license for more details you should have received copy the gnu lesser general public license along with this library not write the free software foundation inc franklin street fifth floor boston usa oracle and java are registered trademarks oracle andor its affiliates other names may trademarks their respective owners chartfactoryjava copyright object refinery limited and contributors original author david gilbert for object refinery limited contributors serge grachov joao guilherme del valle bill kelemen jon iles jelai wang richard atkinson david browning for australian institute marine science benoit xhenseval changes oct version most methods transferred from jfreechartjava oct added methods create stacked bar charts renamed datasourcejava datasetjava etc oct added deffect vertical bar and stackedbar charts contributed serge grachov nov added flag control whether not legend added the chart nov for pie chart changed dataset from categorydataset piedataset nov removed trycatch handlers from chart creation the exception are now runtimeexceptions suggested joao guilherme del valle dec added methods dec added method dec updated methods for charts with new renderers jan added import for jan changed the method use renderer feb added new method createwindplot apr updates the chart and plot constructor api may added new method createareachart jun added new method createganttchart jun renamed for consistency aug updated javadoc comments aug added method oct fixed errors reported checkstyle oct added methods including tooltips and url flags nov moved renderers into separate package nov changed categorydataset tabledataset mar incorporated see bug may merged some horizontal and vertical methods may added support for timeline createhighlowchart jul added createhistogram method contributed jelai wang jul added method aug added new method sep changed valueaxis api oct added stepped area chart contributed matthias rose nov added method nov set rendering order for bar charts fix overlapping problems nov added createwafermapchart method dec renamed createpiedchart createpiechartd for consistency jan added createpolarchart method jan fixed bug with axis range method feb renamed xytooltipgenerator mar updated for pie chart changes apr added new createpiechart method contributed benoit xhenseval see rfe may split and jan removed deprecated methods jan added new constructor feb added docs createbubblechart method mar added createringplot method apr replaced insets with rectangleinsets nov removed signal chart jfreechart jan corrected api docs for createscatterplot aug modified use because doesnt handle negative values sep update createpiechart method for deprecated code nov update createxybarchart use time based tool tip generator dateaxis requested jan added method from patch submitted darren jung jul added new methods create pie charts with locale for section label and tool tip formatting aug added charttheme facility oct check for legacy theme setcharttheme and reset default bar painters dec set category margin jul use paramchecks class ',negative
'label location ',negative
'tick label paint ',negative
'through each zoom menu item and decide whether not enable ',negative
'tick mark inside length ',negative
'the source point doesnt fall within subplot the zoom all subplots ',negative
'fixed dimension ',negative
'tick mark outside length ',negative
'none range ',negative
'get absolute value log value ',negative
'private shape downarrow ',negative
'upper bound and margin get log upper bound ',negative
'private shape rightarrow ',negative
'add second renderer with the same index dataset now will used ',negative
'private shape uparrow ',negative
'none none ',negative
'the rendering process there special handling for item zero cant support processing visible data items only ',negative
'verticalticklabels ',negative
'update and and using intersections then recheck ',negative
'axislinestroke ',negative
'yearformatter ',negative
'check arguments ',negative
'locale ',negative
'series are columns then the categories are the row keys ',negative
'showyear ',negative
'when the dataset contains series expect the range null ',negative
'chars ',negative
'now repeat for vertical axis ',negative
'fixed range ',negative
'draw the annotations any ',negative
'end point lower right corner diagonal gradient ',negative
'the next functions implement the rangeinfo interface using saved limits updated each updatetime call significantly improves performance warning this code makes the simplifying assumption that data never negative expand needed for the general case ',negative
'fixed none ',negative
'range fixed ',negative
'main include and excluded segments ',negative
'tblrc left item only ',negative
'this the last period but only partially visible check that the label will fit before displaying ',negative
'tblrc right item only ',negative
'check that there some data display ',negative
'fixed fixed ',negative
'case comparing another timeseriesdataitem object ',negative
'tblrc ',negative
'only power value its and its resulting tick value will larger than lower bound data decrement generate more ticks ',negative
'draw the block without collecting entities ',negative
'try case where right item shorter than center item ',negative
'initialize chartpanelspecific tool tip delays with values the from ',negative
'should items ',negative
'the incoming state null information will passed back the caller but create temporary state record the plot area since that used later the axes ',negative
'tblrc right and center items ',negative
'check this addition will exceed the maximum item count ',negative
'try case where left item shorter than center item ',negative
'here check that the average marker will fact visible before drawing ',negative
'tblrc top left and right ',negative
'check series with one item ',negative
'weve been panning need reset now that the mouse released ',negative
'tblrc left and right items ',negative
'add entity for the item ',negative
'otherwise look the generator table ',negative
'tblrc left right and center items ',negative
'try array containing single number and null ',negative
'case comparing another minute object ',negative
'tblrc ',negative
'tblrc ',negative
'add value that isnt the xrange ',negative
'tblrc all ',negative
'collection containing nan will return doublenan for the result ',negative
'tblrc ',negative
'special case the underlying rectangle uses ints need create one that uses doubles ',negative
'create dataset ',negative
'set popup menu ',negative
'need create entity cant save anyways ',negative
'erase the zoom rectangle ',negative
'secondary ',negative
'test series with item ',negative
'the initial averaging period excluded then calculate the lowest xvalue have average calculated ',negative
'tblrc top bottom and right ',negative
'tblrc ',negative
'initialize the members seriesnames array they wont null ',negative
'remove value ',negative
'wrong outcome ',negative
'tblrc bottom right and center ',negative
'change rendering order ensure that bar overlapping the right way around ',negative
'check that removing index also works ',negative
'additional methods required ',negative
'now should allowed change key anything but ',negative
'standard case plain xydataset ',negative
'either autowidth off autointervalwidth was not set ',negative
'dmo added this panel for colorbar control start dmo additions ',negative
'tblrc top right and center ',negative
'tblrc bottom left and right ',negative
'tblrc bottom left and center ',negative
'tblrc top item only ',negative
'check that the new bin doesnt overlap with any existing bin ',negative
'tblrc right and top only ',negative
'tblrc ',negative
'defer null argument check ',negative
'some setup ',negative
'nothing item not visible null ',negative
'format ',negative
'handle three cases dataset type ',negative
'tooltip format ',negative
'extras found useful when analyzingverifying class behavior public number series int item return item public float getuntranslatedyint series int item return supergetyseries item ',negative
'date format ',negative
'data can the next methods should modified ',negative
'create subplot ',negative
'create new dataset with keys above threshold percentthreshold ',negative
'try null value ',negative
'now extrapolate based label height and unit height ',negative
'another test ',negative
'end period not original series this first item after end period this last item before end ',negative
'the reverse transformed value will the start the next nonexcluded and nonexception segment ',negative
'number format ',negative
'format string ',negative
'add last point for fillpath and close path ',negative
'date format ',negative
'number format ',negative
'orientation ',negative
'from seriesdataset ',negative
'create subplot ',negative
'yadj descent leading float boundsgetheight ',negative
'add the subplots ',negative
'the actual panning occurs later the mousedragged method ',negative
'separatorpaint ',negative
'apply upper margin increasing upper bound ',negative
'now get the data and plot the visual representation will depend the mrenderer that has been set ',negative
'for item labels have special case because there the possibility draw the regular item label near just the upper yvalue the regular item label near the upper yvalue plus additional item label near the lower yvalue ',negative
'axisoffset ',negative
'absolute value since the relative positions are reversed for horizontal orientation ',negative
'tblrc items ',negative
'request with negative index ',negative
'try negative row index ',negative
'domainaxes ',negative
'work out the number periods skip for labelling ',negative
'private attributes ',negative
'turn off antialiasing when filling rectangles ',negative
'draw shared domain axis ',negative
'tblrc ',negative
'check handling when the dataset regular xydataset not xyzdataset ',negative
'get the previous data point ',negative
'rendering order ',negative
'calculate the data area ',negative
'domainaxislocations ',negative
'case object mutable and publiccloneable ',negative
'try default instance ',negative
'renderers ',negative
'forces recalculation the axis range ',negative
'closetickpaint ',negative
'rangeaxes ',negative
'fake dataset change event update axes ',negative
'rangeaxislocations ',negative
'get list keys ',negative
'first tick group create label text ',negative
'annotations ',negative
'handle panning have start point ',negative
'draw the arrow ',negative
'there alignment adjustment made ',negative
'rangegridlinepaint ',negative
'generate the grid ',negative
'delegate argument checking xydataitem ',negative
'rangegridlinestroke ',negative
'from outlier array sort out which are outliers and put these into arraylist there are any farouts set the flag the ',negative
'rectangled hotspot ',negative
'rowrenderingorder ',negative
'key that hasnt been mapped should return the default group ',negative
'background range markers ',negative
'this should never happen with the existing code but throw exception case future changes make possible ',negative
'rangecrosshairvalue ',negative
'default notify listeners when the chart changes ',negative
'parameter value calculate log using positive value ',negative
'starts the front finishes the back going around the left side ',negative
'labelgenerator ',negative
'assum super always initialized allzero matrix the total sum should upon initialization however set doubleminvalue get the same effect and yet avoid division upon initialization ',negative
'starts back finishes front clockwise ',negative
'background domain markers ',negative
'override default ',negative
'foreground range markers ',negative
'special case where the lowest xvalue xlow ',negative
'foreground domain markers ',negative
'make sure there are exceptions ',negative
'return ',negative
'calculate power using positive value then negate ',negative
'create new space object one wasnt supplied ',negative
'check for independence ',negative
'define the default locations for axes ',negative
'series outline paint ',negative
'fixed range axis space ',negative
'send dataset change event self ',negative
'shadowgenerator ',negative
'axis line paint ',negative
'try dataset with single value ',negative
'parameter value use asis ',negative
'didnt get exception all good ',negative
'the value not within the axis range ',negative
'correct outcome ',negative
'should equal ',negative
'dial outline paint ',negative
'add second dataset ',negative
'get the current data item ',negative
'check second argument less than first argument ',negative
'labelpaint ',negative
'check index getitemcount throws exception ',negative
'should able give dataset arbitrary index ',negative
'the plot area too small just return ',negative
'set xor mode draw the zoom rectangle ',negative
'should able give renderer arbitrary index ',negative
'outline paint ',negative
'domaingridlinepaint ',negative
'are using the chart buffer ',negative
'draw average special aims requirement ',negative
'tooltipgenerator ',negative
'adjust the drawing area for plot insets any ',negative
'drawborder ',negative
'can pan this plot ',negative
'tick label paint ',negative
'force redraw new entity code ',negative
