@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'fixme total hack get flash rails session okwe need totally change marshalling work with overridden core classes ',positive
'todo this method not present mri ',positive
'fixme ideally javaobject instances should marshallable which means that the javaobject metaclass should have appropriate allocator jruby ',positive
'todo public only ',positive
'fixme this should probably some translation from ruby priority levels java priority levels until have green threads ',positive
'todo consider better way synchronizing ',positive
'using ioinputstream may not the most performance way but its easy ',positive
'fixme should not regenerating this over and over ',positive
'xxx this check previously used callmethod check for equality between classes when scanning the hierarchy however the check may safe should only ever have one instance bound given typeconstant its found unsafe examine ways avoid the call ',positive
'todo why are duplicating the constants here and then fileconstants below fileconstants included ',positive
'cloned method now belongs new class set todo make dynamicmethod immutable ',positive
'todo these were missing were not handling them elsewhere ',positive
'todo cache ',positive
'fixme wtf this why would these use the class ',positive
'todo figure out how this can happen and possibly remove ',positive
'fixme dont like this ',positive
'fixme these descriptions should probably moved out constantine project which deals with all platformdependent constants ',positive
'fixme this below temporary but its much safer for cow prevents not shared strings with begin this allows now bytelistset not begin aware ',positive
'todo what about arg ',positive
'fixme think this chunk equivalent mri idname and not our public method idname make into method used more than once ',positive
'fixme this probably not very efficient since loads all methods for each call ',positive
'hack replace usual readline with this ',positive
'get here found matching method use todo choose narrowest method continuing search ',positive
'todo this kinda gross ',positive
'fixme order for thread play well with the standard new behavior must provide allocator that can create empty object instances which initialize then fills with appropriate data ',positive
'these extra arrays are really unfortunate split some these paths out eliminate ',positive
'clone dynamic scope because this will new instance block any previously captured instances this block may still around and not want start overwriting those values when create new one enebo once make self lastclass and lastmethod immutable can remove duplicate ',positive
'todo protected methods this going require rework some the mechanism ',positive
'not overloaded add method that guesses which signature use todo just adding first one right nowadd signatureguessing logic ',positive
'sss fixme this should never get called for constant svalues ',positive
'todo this version better than the hackish previous one windows behavior needs defined though suppose this version could improved more too todo etcpasswd also inadequate for macosx since does not use etcpasswd for regular user accounts ',positive
'fixme theres some code duplication here with rubyobjectinspect ',positive
'for visibility checking without requiring frame self todo dont bother passing when fcall vcall and adjust callsite appropriately ',positive
'fixme figure out why get null sometimes ',positive
'hacky advance position eat newline here ',positive
'need reexamine this ',positive
'fixme this currently only here because some problems with iooutputstream writing bare runtime without proper scope ',positive
'workaround for jruby ',positive
'using iooutputstream may not the most performance way but its easy ',positive
'ignorebean doesnt get registered todo why does that bother ',positive
'enebo lots optz parser here ',positive
'fixme move out this class ',positive
'fact should probably raise error yes ',positive
'todo arysortcheck should done here ',positive
'todo get rid this lax returns strict will throw ',positive
'bit risky someone changes completor but useful for method calls ',positive
'todo the rest thisseeking same position unnecessary since share channel but some this may needed ',positive
'todo this the right thing ',positive
'fixme this probably belongs different package ',positive
'fixme not very efficient ',positive
'this gross but java apis arent iso compliant all ',positive
'todo this correct ',positive
'workaround for jruby mri does not enter this production for some reason ',positive
'create block for this iter node fixme shouldnt use the current scope its not actually from the same hierarchy static scopes ',positive
'sss fixme need check same whatever popped ',positive
'sss fixme where this set how this diff from classvardeclnode ',positive
'fixme need the check does mainjava not call thisthey should consolidate ',positive
'fixme this table will get moved into posix library can get all actual supported signals this quick fix support basic signals until that happens ',positive
'fixme this worries bit since could allocate lot with large newlength ',positive
'todo this filtering kind grossit would nice get some parser help here ',positive
'todo decompose dont parse fullname ',positive
'fixme get rid laziness and handle restricted access elsewhere ',positive
'todo for now use faithful reimplementation mris algorithm but should use utfencoding facilities from joni once starts prefroming utf content validation ',positive
'dont have opt args start after args they will assigned later this for crap like def fooa true which numbers before fixme only starting after required args since opt args may access others and rest args conflicts with compileroot using indicate signature ',positive
'fixme determine real allocator needed here people want extend javaclass want them that can you classnewjavaclass should you able todo probably here since dont intend for people monkey with this type and cant marshalled confirm jruby ',positive
'grrr arghh want subclass but cant must all this the next lines code which has already been done floatingdecimal ',positive
'fixme really want declared methods includes privateprotected and does not include superclass methods also the getdeclared calls may throw securityexception were running under restrictive security policy ',positive
'small hack save cast later ',positive
'this perhaps innefficient timewise optimal spacewise ',positive
'todo confirm expected args are irubyobject similar ',positive
'theres not compelling reason keep javaclass instances weak map any proxies created are were kept nonweak map most cases they will stick around anyway and some good reasons not javaclass creation expensive for one many lookups are performed when passing parameters tofrom methods etc todo faster custom concurrent map ',positive
'todo check for java reserved names and raise exception encountered ',positive
'fixme jruby ends with condition returning nullquick fix until can dig into ',positive
'workaround for bug suns jdk see ',positive
'fixme weakrefrb also does caller here for the backtrace ',positive
'fixme remove this from grammars ',positive
'todo its perhaps just coincidence that all the channels for which should raise are instanceof selectablechannel since stdio notso this bothers slightly con ',positive
'fixme not sure what the semantics transfer are ',positive
'fixme this pretty gross should have cleaner initialization that doesnt depend packagevisible fields and ideally atomic probably using immutable structure replace all once lazy null when groups defined ',positive
'this dummy scope should find way make that more explicit ',positive
'fixme resolve what the hell going ',positive
'rbobjid return the internal object fixme should this renamed match its ruby name ',positive
'again shouldnt happen todo might want throw exception instead ',positive
'fixme maybe not best place but move good home ',positive
'todo may here but its unclear how structs work with marshalling confirm behavior and ensure were doing this correctly jruby ',positive
'todo should next and return also catch here ',positive
'always prepend orgjrubyproxy package the beginning because java and javax packages are protected and signed jars prevent generating new classes with those package names see jruby ',positive
'todo should able optimize this quite bit post javaclass already has all the methods organized method name the next version supporting protected methodsfields will have them organized even further collectmethods here can just lookup the overridden methods the javaclass map should much faster ',positive
'index for the item this could probably more efficient bailing out assigning args past the end ',positive
'todo make more efficient not creating irubyarray ',positive
'rbmodremovecvar fixme any good reason have two identical methods same removeclassvariable ',positive
'from dupsetup rbcopygenericivar from dupsetup here unlikely ',positive
'its singlearg when but contains array know its real literal array fixme this gross way figure out parser help similar yield argument passing expandarguments would better ',positive
'todo only setaccessible account for pattern found accessing constants included from nonpublic interface aka being implemented many classes ',positive
'not intended called directly users private old todo from ruby code this should implemented javaclassjava where can check for reserved ruby names conflicting methods etc ',positive
'fixme dont allow multiple threads this once ',positive
'todo bleeding runtime into parser arity may should parser keep bleeding oneway ',positive
'rbarypushm fixme whis this named pushm ',positive
'todo this probably isnt the best hack but works until can have different root frame setup for easily ',positive
'todo least passes argsnode null implicitnil wrong magic for setupargs since will irubyobject nil need figure out nice fast null pattern for setupargs assert argsnode null receivernode not null ',positive
'hack order have stdouterr act like ttys and flush always set anything assigned stdoutstderr sync ',positive
'todo people extending gzipwriterreader will break find better way here ',positive
'fixme set call configuration for this ',positive
'process streams get channelnewchanneled into filechannel but are not actually seekable instead just the isseekable check doing instanceof filechannel must also add this boolean check which set false when its known that the incoming channel from process fixme this gross and its nios fault for not providing nice way tell channel really seekable ',positive
'fixme somehow feel better this could get the appropriate var index from the argumentnode ',positive
'fixme can get optimized for ieqlnode ',positive
'todo rounding mode should not hardcoded see mode ',positive
'fixme moved this here get whats obviously utility method out irubyobject perhaps security methods should find their own centralized home some point ',positive
'fixme nativeexception expected used from ruby code should provide real allocator used otherwise classnew will fail will marshalling jruby ',positive
'objecttoa obsolete match rubys hack until toa goes away then can remove this hack too ',positive
'todo callback for value would more efficient but unlikely big cost constants are rarely assigned ',positive
'fixme this should somewhere more generic maybe idutil ',positive
'sss fixme move this code some utils area probably there already method for this some jruby utils class holy cow just append two darned arrays ',positive
'todo set our metaclass targets class scary ',positive
'add new with full signature its guaranteed directly accessible todo need for this full formal jvm signature ',positive
'context null wipe out the softreference this could done with reference queue ',positive
'todo remove ',positive
'fixme big fat hack here because scope names are expected interned strings the parser ',positive
'todo this actually now returning the scope whoever called methodtoproc which obviously wrong but theres scope provide for many methods fixes jruby but needs better solution ',positive
'author headius fixme convert enum ',positive
'the following three methods must defined fast since they expect modify the current frame they expect frame will allocated for them jruby ',positive
'todo probably here since dont intend for people monkey with this type and cant marshalled confirm jruby ',positive
'sss fixme can this return anything other than nil ',positive
'xxx const lookup can trigger constmissing that enough warrant always being executed ',positive
'todo should frozen error have its own distinct class not should more share ',positive
'todo only used interface implementation eliminate ',positive
'fixme null check removable once figure out how assign unset named block args ',positive
'for jruby when met choose cet timezone work around joda ',positive
'fixme this gross dont this ',positive
'fixme think need these pushed somewhere ',positive
'sss fixme deprecated going forward all instructions should come from the cfg ',positive
'todo should probably apply the null object pattern for nonallowed class rather than null ',positive
'yowthis still ugly ',positive
'add method with full signature its guaranteed directly accessible todo need for this full formal jvm signature ',positive
'fixme this version faster than the previous but both suffer from crucial flaw impossible create objectspace with iterator that doesnt either hold objects that might otherwise collected have way guarantee that call hasnext will correct that subsequent call next will produce object for our purposes for now this may acceptable ',positive
'fixme clearing read buffer hereis this appropriate ',positive
'todo specifying soft refs may want compare memory consumption behavior with weak refs specify weak place soft below ',positive
'fixme lose syntactical elements here and others like this ',positive
'enebo totally weird naming mri not allocated and local var name ',positive
'fixme this doesnt actually support anything but string ',positive
'ten stuff into tmp locals load reverse order and assign fixme theres probably slightly smarter way but important ',positive
'xxx something ',positive
'todo only setaccessible account for pattern found accessing constants included from nonpublic interface aka being implemented many classes todo not sure need this all since only expose public fields ',positive
'fixme want eliminate these type casts when possible ',positive
'hack force clinit created ',positive
'fixme true array common enough should preallocate and stick somewhere ',positive
'optional args have irubyobject todo confirm ',positive
'todo this almost the metaclass perhaps refactor ',positive
'fixme added this because marshalspec seemed reconstitute objects without calling datawrapstruct this resulted object being null after unmarshalling ',positive
'todo factor this chunk mriyarv getaster ',positive
'exit monitor before making call fixme this not being finally little worrisome ',positive
'self args sss fixme verify that this correct ',positive
'this for jruby since after suspend the terminal seems need reinitialized since cant easily detect suspension initialize after every readline probably not fast but this for interactive terminals anywayso who cares ',positive
'todo above but not below for additional newline nodes ',positive
'sss fixme receiver this the class meta object basically operand receiver ',positive
'fixme this whole thing could probably implemented module and mixed into appropriate classes especially uses either ioinputoutputstream smart about the kind iolike object its being used against ',positive
'fixme bit kludge here noninterface classes assigned both class and module fields simplifies proxy extender code will away when overhauled and proxy extenders are deprecated ',positive
'fixme what should these really numeric assert instanceof rubycomplex instanceof rubycomplex ',positive
'were depending the side effect the load which loads the class but does not turn into script dont like but until restructure the code bit more well need quietly let here ',positive
'fixme should also support orgs that use capitalized package names including embarrassingly the one work for but this should enabled system property the expected default behavior for uppercase value should and treat class name and raise exception its not found ',positive
'todo this version differs from ioctl checking whether fcntl exists and raising notimplemented doesnt perhaps difference for ',positive
'fixme this temporary since the variable compilers assume want args already stack for assignment just pop and continue with args logic ',positive
'todo eliminate ',positive
'todo handle writing into original buffer better ',positive
'this fairly specific hack for empty string but does the job ',positive
'xxx this constructor hack implement the end syntax converting reader back into inputstream doesnt generally work ',positive
'method has more than lines well need split and therefore need use heapbased scope ',positive
'the implementations these are all bonus see todo above was going throw error from these but appears the wrong place ',positive
'entry exists proxy doesnt match replace this could happen old proxy was gced todo raise exception stored proxy nonnull not gced ',positive
'todo better algorithm set precision needed ',positive
'sss fixme used anywhere dont see calls this anywhere public operand node irscope dasgnnode dasgnnode dasgnnode node dasgnnodegetdepth ',positive
'todo make this more intelligible value ',positive
'todo split this into two subclasses that name and constnode can specified seperately ',positive
'not sure how well this works but works much better than just currenttimemillis itself ',positive
'fixme this copied code from rubyarray both struct and array should share one impl this also hacky since construct ruby objects access ruby arrays through aref instead something lower ',positive
'fixme dont like ',positive
'arguments compilers always create irubyobject but want use rubyarrayconcat here fixme result this not efficient since creates and then later unwraps array ',positive
'sss fixme what the difference between classvarasgnnode classvardeclnode ',positive
'fixme set callconfiguration for this ',positive
'todo readswrites from frame todo information scoping todo visibility ',positive
'fixme this almost entirely duplicated from mainjava ',positive
'might need perform dst correction ',positive
'fixme how much more obtuse can this heredoc already parsed this and saved stringdo not parsejust return ',positive
'this needs split since conditional calling inherited doesnt fit standard ruby semantics ',positive
'xxx again screwy evaling under previous frames scope ',positive
'sss fixme maybe this not really concern after all nesting level this scope the lexical nesting scopes the current file this not confused with semantic nesting scopes across files consider this code file class mmmc end lexical nesting level the file script the file semantically level are this primarily used ensure that variable names dont clash definition closure shouldnt override the use from the parent scope private int lexicalnestinglevel ',positive
'actual type does not exactly match method return type reget converter fixme when the only autoconversions are primitives this wont needed ',positive
'fixme should probably still dyncalling write here ',positive
'fixme finalizer should dupped here ',positive
'dont bother check final method wont there not generated cant ',positive
'todo generalize this typechecking code into irubyobject helper ',positive
'fixme needs rethought ',positive
'ruby constants for strings should this moved somewhere else ',positive
'lets only generate methods for those the user may actually intend override that includes any defined the current class and any ancestors that are also javaproxyclasses but none from any other ancestor classes methods defined mixins will considered intentionally overridden except those from kernel java and javaproxymethods well enumerable todo may want exclude other common mixins ',positive
'fixme dont like the null checks here ',positive
'invoke callmethodmissing method directly todo this could further optimized since some dsls hit methodmissing pretty hard ',positive
'todo this really ineffient and potentially problem everytime anyone requires something should try make loadpath special array object ',positive
'fixme why was this using before that did callsuper ',positive
'body rescue node inspect its pieces separately avoid disabling all optz todo this gross ',positive
'fixme this does not have exact same semantics rubyarrayjoin but they probably could consolidated perhaps joinargs sep dochomp ',positive
'lame generics issues making segment class static and manually inserting cache reference work around various problems generically referencing methodsvars across classes ',positive
'fixme this determine module strange location and should somehow block ',positive
'todo think this ends propagating from normal java exceptions ',positive
'this seems unlikely happen unless its totally bogus fileno even need bother trying create one ',positive
'todo turn off the negative will return lax mode ',positive
'todo listsublistfrom toclear supposed clear the sublist from the list how can support this operation ',positive
'see note below field kludge ',positive
'were not setting the provider anything but seems that bouncycastle does some internal things its providers constructor which require executed secure context ideally this hack should removed see jruby and this bug ',positive
'this rather ugly hack but similar mri see hashcrubysetenv and similar mri search all keys for caseinsensitive match and use that ',positive
'todo wrong get interfaces from class ',positive
'todo make callcoerced work block contextthen fix downto step and upto ',positive
'fixme the code below copy rubyioputs and should avoid copypaste ',positive
'install invokedynamic bootstrapper todo need abstract this setup behind another compiler interface ',positive
'fixme inefficient constructing bignum just for dumping ',positive
'todo ruby does not seem care about invalid numeric mode values not sure ruby overflows here also ',positive
'fixme obvious issue that not all platforms can display all attributes ugly hacks using generic posix library makes pushing inspect behavior into specific system impls rather painful ',positive
'rbcopygenericivar from dupsetup here unlikely ',positive
'fixme this really ought clinit but doesnt matter much ',positive
'using iochannel may not the most performant way but its easy ',positive
'todo this should entry into error handling somewhere ',positive
'todo make this specificarity calling ',positive
'sss fixme what happens the add class this case ',positive
'sss fixme are guaranteed that splats dont head multipleassignment nodes ',positive
'todo catch exception constant already set other thread ',positive
'todo implement tty and isatty have real capability determine this from java but could set tty status then could invoke jruby differently allow stdin return true this this would allow things like cgirb work properly ',positive
'fixme should getting this from the runtime rather than assume none return ',positive
'end hack ',positive
'todo this isnt exact port mris pipe behavior revisit ',positive
'todo protected methods this going require rework some the mechanism ',positive
'fixme what should this really assert instanceof rubycomplex ',positive
'fixme this isnt right for within ensuredrescued code ',positive
'sss fixme token can final for method implying that the token only for this particular implementation the method but the mehod modified create new method object which turn gets new token what makes sense intuitively seems the first one but let see current code version token for this method can change during execution methods get redefined ',positive
'todo would nice throw better error for this ',positive
'set field for the cacheentry todo make this array its not much class metadata similar abstractscript stuff ',positive
'todo newtypeerror does not offer enough for ruby error string ',positive
'sss fixme added this this correct ',positive
'uppercase package name todo toplevel uppercase package was supported the previous rubybased implementation leaving see note future approach below the toplevel ',positive
'todo wire into new exception handling mechanism ',positive
'todo this also defined the metaclass tooconsolidate somewhere ',positive
'fixme constdecl could two seperate classes done differently since constnode and name never exist the same time ',positive
'todo number formatting here mri uses api must ',positive
'todo need get this back into the method signaturenow too late ',positive
'super calls from proxies must use reflected method fixme possible make handles the superclass call ',positive
'todo better error handling ',positive
'sss fixme should this operand compoundstring can happen that symbols are built out other than compound strings can happen during optimizations that this becomes generic operand ',positive
'fixme should really not creating the dynamic scope for the root the ast before parsing this makes end needing readjust this dynamic scope coming out parse and for local static scopes will always happen because and fixme because end adjusting this afterthefact cant use any the specificsize scopes ',positive
'todo not sure that should skip calling join altogether threadjoin has some implications for java memory model etc ',positive
'hack get right style for input ',positive
'variables were added then may need grow the dynamic scope match the static one fixme make this only need check this for blockscope null cannot currently since create the dynamicscope for localstaticscope before parse begins refactoring should make this fixable ',positive
'sss fixme this method least the context multiple assignment little weird calls regular toary the object but encounters methodmissing the value inserted into element array try abc first then define fixnumtoary method and try again httpgistgithubcom ',positive
'fixme potentially could just use bytelist here ',positive
'ignore job was cancelled fixme this ',positive
'regular division with some default precision todo proper algorithm set the precision ',positive
'todo exec should replace the current process this could possible with jna ',positive
'sometimes the value can retrieved compile time succeed nothing like might not for the following reasons the constant missing the reference forwardreference the constants value only known runtime firstaccess but this runtime isnt our compiler isnt able right away infer that this constant sss fixme the operand can literal array range hash hence operand because array range and hash derive from operand and not constant there way fix this impedance mismatch should possible handle the forwardreference case creating new forwardreference operand and then inform the scope the forward reference which the scope can fix when the reference gets defined codegen time the reference unresolved when value retrieved for the forwardref and get null can throw constmissing exception not sure ',positive
'fixme probably not right here since might eventually want javaarray marshallable jruby ',positive
'todo this probably bad ',positive
'fixme really want declared methods includes privateprotected and does not include superclass methods ',positive
'fixme shouldnt need javaovrdmethods just query locally defined methods ',positive
'todo call config with scope but frame ',positive
'todo ruby truncates string specific size here but our bytelist should handle this already ',positive
'todo clonesetup here ',positive
'todo must override rubymodule pick constants ',positive
'todo nonstrict option ',positive
'todo adjust length wont fall the middle multibyte character mris sprintfc uses tables modified version regexc which assume some particular encoding for given see regexcrembcinit rubyp this only issue the user specifies precision that causes the string truncated the same issue would arise taking substring bytelistbacked rubystring ',positive
'fixme logic needed ',positive
'todo note lack commandcom support for win ',positive
'todo need calculate every time ',positive
'fixme create attrreadermethod attrwritermethod for faster attr access ',positive
'todo times calculate the same value below ',positive
'todo opt for and ',positive
'fixme optimize for cases where have false branch ',positive
'fixme dont use rubyio for this ',positive
'fixme after jump not here will ever label afterjmp new label ',positive
'todo missing additional logic for dealing with conflicting protected fields ',positive
'todo rescan code range ',positive
'todo deal with unc names ',positive
'todo pass this ',positive
'fixme missing arity check ',positive
'todo warn tried create proc object without block ',positive
'todo make threadsafe ',positive
'todo port exact behavior from mri and move most locking logic into channeldescriptor todo for all locknb cases return false they would block ',positive
'todo something here ',positive
'todo pipe handler reopened with path and mode ',positive
'todo check the return value here ',positive
'fixme when get jna need properly write this errno ',positive
'todo other reserved names ',positive
'todo better detection when path absolute not the path isnt absolute then prepend the current working directory the path ',positive
'todo deal with varargs ',positive
'todo store begin and end information into this node ',positive
'todo ruby locks the string here ',positive
'todo put these nil guards into tree bigger than want right now ',positive
'fixme should make this work with platforms locale continue hardcoding ',positive
'fixme make bodynode nonnull parser ',positive
'fixme pass block down ',positive
'todo add trace call ',positive
'todo call ruby method ',positive
'todo build arg list based number args optionals etc ',positive
'todo check for ascii string ',positive
'sss fixme traverse the scope hierarchy find the constant long the parent static scope ',positive
'xxx shouldnt check valid option variable ',positive
'sss fixme should returning the operand constructed here ',positive
'fixme argconcat missing for optcallargs ',positive
'todo add instructions for checking method arity opt rest ',positive
'todo add safety check for taintedness ',positive
'fixme ruby post args code needs come here ',positive
'todo make sure all appropriate open flags are added this check ',positive
'sss fixme somewhere here need record information the type this operand string ',positive
'xxx check its appropriate type ',positive
'fixme translate this call below sunwrappassedblock ',positive
'sublistclear sublist supposed share same backing store listtodo rubyarray asserttruelistsize ',positive
'sss fixme need build debug information tracking into the some fashion these methods below would have have equivalents irscope implementations ',positive
'fix replace type with isinstanceof ',positive
'sss fixme incomplete ',positive
'sss fixme pick one bytelist string add internal conversion methods convert the default representation ',positive
'todo check too many open files and try again ',positive
'sss fixme cannot optimize this without assuming that rangetoary method has not redefined for now return null ',positive
'todo this and recacherespondsto needed synchronized for jruby but this degraded performance nearly its still faster than mri but reanalysis this code may show faster way ensure were caching safely ',positive
'sss fixme done ',positive
'fixme argconcat logic missing for optcallargs ',positive
'todo implement wont this now ',positive
'fixme need detect magiccomment here for encoding ',positive
'fixme may interning more than once ',positive
'todo validate port numeric ',positive
'todo same zerolength checks file above ',positive
'todo this code should really check ruby equals method implemented not ',positive
'todo ruby unlocks the string here ',positive
'not already defined add new that guesses which signature use todo just adding first one right nowadd signatureguessing logic ',positive
'fixme make thread pool threads daemons necessary ',positive
'filter out any java primitive names todo should check against all java reserved names here not just primitives ',positive
'todo can probably release our references the constantfields array and staticinstance callback hashes this point ',positive
'not clone cached methods fixme mri copies all methods here ',positive
'todo check safe taint incoming string ',positive
'todo mri just when node need this extra logic for ide consumers null casenode statement should implicit nil ',positive
'todo formalize conversion mechanisms between java and ruby ',positive
'fixme when get jna need properly write this errno ',positive
'todo turn off readable reading this right this only seems used while duping below since modes gets reset actual modes afterward fptrmode fmodereadable fmodereadable fmodewritable ',positive
'todo someday enable ',positive
'bunch methods still not implemented ',positive
'todo make cross runtime safe cow eager copy ',positive
'todo dont calculate the same value times ',positive
'todo notify threads waiting descriptorsio probably not ',positive
'fixme this needs happen for lambdas parameterslength ',positive
'fixme add text mode mode flags ',positive
'todo something about pipe buffer length here ',positive
'todo mri also can hadle bignum here ',positive
'todo handle errors buffered write retrying until finished file closed ',positive
'todo this isnt handling multibyte yet ',positive
'todo safestringvalue here ',positive
'todo this should something else like tchar ',positive
'todo ruby rechecks that the buffer string hasnt been modified ',positive
'and shift the result back the left multiply absscale ',negative
'exceptionnext target for next that doesnt push new value like this one ',negative
'static methods only ',negative
'prepare call class definition method ',negative
'inside loop break out end loop leaving break value stack ',negative
'interrupt the target thread case its blocking waiting warning longer interrupt the target thread since this usually means interrupting and with nio that means the channel longer usable either need new way handle waking target thread thats waiting need accept that cant wake such threads and must wait for them complete their operation threadimplinterrupt ',negative
'ignore switch ',negative
'switch ',negative
'element count less than use helper methods ',negative
'todo ruby logic somewhat more complicated here see comments after ',negative
'return last value from execution ',negative
'rbencmbclen ',negative
'reverse the entire area the array selected its reversed ',negative
'place store that special hiding space that bindings need implement things like evala binding evalp all binding instances must get access this hidden shared scope store here this will null binding has yet been called ',negative
'this the order which mri does these two tests ',negative
'copy out any buffered bytes ',negative
'restore the original exception ',negative
'generate variable writers initialization code ',negative
'this the order which mri does these tests ',negative
'the length not multiple need pad the last byte ',negative
'systemerrprintln calculatelengthstr str ',negative
'used our ducktypification proc into interface types allow coercing simple proc into interface parameter ',negative
'basically just forcing typeerror here match mri ',negative
'bind normal parameter values the local scope for this method ',negative
'args ',negative
'con popen case where think should just always shell out ',negative
'end variable scope ',negative
'number just ignored ',negative
'mri doesnt support char strings but yarv does dont think hurts include this sprintfca nicer than sprintfca ',negative
'foo are not getting set from somewherei want the following assert true though assert null getting unassigned ',negative
'check arity the variablearity version ',negative
'the reason why need the stream able invoke available stdin java noninterruptible nonselectable and attempt read such stream might lead thread being blocked without any way unblock thats where available comes least could check whether anything available read without blocking ',negative
'grab nil for local variables ',negative
'there are two different popular formats legacy ast gmt and newer one uspacific americalosangeles this pattern detect the legacy format order convert the newer format understood java api ',negative
'special form sprintf that returns rubystring and handles tainted strings correctly version for ',negative
'extra args for rest ',negative
'thread context receiver and original args ',negative
'prepare string with the same number redundant slashes that easily can prepend the result ',negative
'append index ensure two identical method names will not conflict ',negative
'element set ',negative
'have body fullon method ',negative
'close without removing from finalizers ',negative
'special form sprintf that returns rubystring and handles tainted strings correctly ',negative
'otherwise decrement and possibly close normal ',negative
'last index accessed next last index accessed get ',negative
'isfoo foo isfoo foo ',negative
'logevery methods based configuration ',negative
'get the value from the map via the key ',negative
'finally grab the script ',negative
'only whitespace allowed after value for strict ',negative
'done processing args ',negative
'rest the argument array ',negative
'mri doesnt flag error width given multiple times number but does for ',negative
'new ',negative
'head must have nontrivial assigns array groupings basically ',negative
'truncate cant lengthen files save position seekwrite and back ',negative
'class could not found nor generated give jit and bail out ',negative
'scoped location this variable high bits how many scopes down and low bits what index the right scope set the value ',negative
'sizes must match ',negative
'well was worth try let handle ',negative
'get here optz cases work fall back unoptz ',negative
'super uses current block none given ',negative
'next jump ',negative
'test that requiring normal java class raises error jruby ',negative
'check args first since body inspection can depend args ',negative
'without flush ant will miss some our output ',negative
'intdigits isnt used here but were would ',negative
'create the closure class and instantiate ',negative
'ignore dont like doing but seems like really just need make all channels nonblocking default and use select when implementing blocking ops this remains set nonblocking perhaps its not such big deal ',negative
'noarg constructor using static references ruby and rubyclass ',negative
'create the default thread group ',negative
'there should only one more thread thread group than before started ',negative
'skip bytes will add where appropriate ',negative
'perform the dispatch ',negative
'and are the same ',negative
'keep ',negative
'broken symlinks considered exists nonexisting need check for symlinks explicitly ',negative
'dup since need return appropriately its false ',negative
'ruby uses qnil here use dummy because need class ',negative
'root method rescue compile light rescue ',negative
'gotta have least zero ',negative
'framegetfile framegetline redefining constant struct name name ',negative
'with space plus flags same ',negative
'load null block ',negative
'only supports simple parallel assignment values the same number assignees ',negative
'switch for exponent drop through for calculation ',negative
'this method has jited already has been abandoned bail out ',negative
'have read ahead and need back ',negative
'line followed blank line put back ',negative
'reuse trailing consecutive sequence same slot ',negative
'send along arityspecific dont need the array ',negative
'classes are directly the hierarchy special logic necessary for implementer ',negative
'create method for toplevel script ',negative
'promote our box being its own box since were changing visibilities and need reflected this method object independent any other sharing the box ',negative
'recv ',negative
'has the method that calling super received block argument ',negative
'argf object ',negative
'done done done nothing for done done done done done done done done done done done done done done done done done done case definednode return builddefinednode incomplete done done done done done done done done case ensurenode return buildensurenodenode deferred done done done done case flipnode return buildflipnode sss fixme what code generates this ast done done done done done done done done done done done done done done done done done done done done done done done done partially case opelementasgnnode return deferred sss fixme what code generates this ast done case postexenode return buildpostexenode deferred case preexenode return buildpreexenode deferred done done ',negative
'now have the significand digitsndigits and the exponent exponent were ready format ',negative
'serialization killed our dynamic scope can just create empty one since serialization cannot serialize eval which the only thing which capable having nonempty dynamic scope ',negative
'condition always true just compile and not body ',negative
'ruby ignores empty syswrites ',negative
'input record separator ',negative
