@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'the switch that delegates the codecreatexxxcode methods beginuserdoc enduserdoc generated ',negative
'property ',negative
'continue try different approach ',negative
'property ',negative
'eparameterimpl ',negative
'the work within operation because this long running activity that modifies the workbench ',negative
'identifies filetype absolute uri ',negative
'only handle classifiers from this package ',negative
'changedescription ',negative
'fill value byte ',negative
'create classes and their features ',negative
'fill value byte ',negative
'featurechange ',negative
'unqualified name will assume refers type parameter since dont support default package ',negative
'mark metadata indicate cant changed ',negative
'effectively passed null look the generalcontent feature ',negative
'egenerictype ',negative
'insert line break the first line there something before the node start and the beginning the line ',negative
'ecorefactory ',negative
'fill value byte ',negative
'eatm leave this disabled for now ',negative
'fill value byte ',negative
'fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte ',negative
'give all generator adapters the chance setup work ',negative
'javadoc copied from interface ',negative
'remove any nonjava dependencies from being added ',negative
'this should never happen ',negative
'clear old values ',negative
'cant update any properties via just url connection ',negative
'trim off the segments corresponding the package nesting ',negative
'ignore any exceptions and assume the class isnt available ',negative
'for archive uri check for the pluginproperties the archive ',negative
'create the for the password generation algorithm ',negative
'fill value byte ',negative
'opening the detail area ',negative
'fill value byte ',negative
'calls codevalidatexxxcode for the corresponding classifier the model beginuserdoc enduserdoc generated ',negative
'documentroot ',negative
'not want diagnose any errors that have already been diagnosed super type although ignore all the first supers features there may mixin classes that still would result duplicates ',negative
'loop for all commented out nodes ',negative
'need careful that the proxy may resolved while are attaching this adapter need avoid attaching the adapter during the resolve and also attaching again walk the econtents later checking here avoids having check during addadapter ',negative
'nonnls nonnls ',negative
'produce different levels diagnostic depending whether the names are exactly the same only matching ',negative
'switch the new selection provider ',negative
'look for duplicates among the generic super types ',negative
'keep trying other member types until all have failed ',negative
'match against every other operation but this one ',negative
'fake selection changed event update the menus ',negative
'the referencing generic type must contained scope ',negative
'check the type the specified child object and return the proper feature use for adding see link addcommand child ',negative
'none the generic super types are bounded then weve failed ',negative
'append extra dimensions since they are not stored type object ',negative
'check the bound specifies classifier ',negative
'trim off the bin runtime segment ',negative
'the classifier attributes generic type must data type ',negative
'compact the results remove unmatched objects ',negative
'neither approach finds contradiction must assume they are okay and then check all the arguments ',negative
'didnt find the pluginproperties the usual place nor the archive ',negative
'the type arguments generic super type must not wildcard ',negative
'can open input stream then the pluginproperties the folder and have good base url ',negative
'ignore ',negative
'still dont have good base url complain about ',negative
'consider the classifiers special way take into account the fact they they often acts wrappers for instance type names and that two classifiers that wrap the same instance type name should considered equal ',negative
'create the mapping domain with special command stack ',negative
'the switch that delegates the codecreatexxxcode methods beginuserdoc enduserdoc generated ',negative
'the content outline just tree ',negative
'get the adapter from the factory ',negative
'are still the root mapping itself ',negative
'the type also specifies classifier ',negative
'yield that mapping create stack record the next one prune and add the stack ',negative
'the classifiers are considered equal they wrap the same nonnull type ',negative
'',negative
'consider the instance type names they wrap see they are nonnull and equal ',negative
'get the top iterator retrieve its result and record the one which remove will delegated ',negative
'javadoc copied from interface ',negative
'the result about returned has children ',negative
'get the adapter from the factory ',negative
'record the iterator the next one prune and add the stack ',negative
'then eobject must that match ',negative
'there will iterator prune ',negative
'get the adapter from the factory ',negative
'while the current iterator has next ',negative
'get the adapter from the factory ',negative
'the given class subclass enum and node subclass type ',negative
'only the feature kind unspecified should return match otherwise might return attribute feature when element required vice versa this also can controlled ',negative
'pop from the stack ',negative
'get the adapter from the factory ',negative
'the stack empty were done ',negative
'get the adapter from the factory ',negative
'',negative
'get the adapter from the factory ',negative
'pop off the stack ',negative
'generate bit node identifier this alternative the ieee host address which not available java ',negative
'get the next one down and then test for has next ',negative
'',negative
'there iterator prune ',negative
'javadoc copied from source ',negative
'you can only prune once ',negative
'undo the preparation for previous and continue ',negative
'',negative
'dont create iterator stack until the root mapping itself has been returned next once after that the stack should nonempty and the top iterator should yield true for hasnext ',negative
'printadapters ',negative
'javadoc copied from interface ',negative
'',negative
'keys that will used record visibility for the accessors ',negative
'that iterator still the top the stack ',negative
'the referenced eobjects arent equal the feature maps arent equal ',negative
'allow for bitshift growth ',negative
'eobject has been compared already ',negative
'keep popping the stack until iterator that has next the top ',negative
'the feature maps must equal ',negative
'conditionally create the data ',negative
'the first case the most common case slightly cheaper call add without index since index will range checked ',negative
'modcount ',negative
'fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte ',negative
'javadoc copied from interface ',negative
'find match make this generic type for this type parameter and then stop the whole process ',negative
'javadoc copied from interface ',negative
'clockseqlow ',negative
'guard for data ',negative
'the system clock has been rewound the clock sequence must incremented ensure that duplicate uuid not generated ',negative
'guard for data ',negative
'javadoc copied from interface ',negative
'',negative
'suppress default constructor for noninstantiability ',negative
'modcount ',negative
'ensure that anything can handled even its not recognized ',negative
'javadoc copied from interface ',negative
'javadoc copied from interface ',negative
'javadoc copied from interface ',negative
'ignore ',negative
'',negative
'nonjavadoc see ',negative
'modcount ',negative
'strip off the array indices any ',negative
'',negative
'the entity handler the best place resolve and deresolve uris since can there just once produce the entity most often the entity handler will uri handler well and when used uri handler will identity handler ',negative
'javadoc copied from interface ',negative
'create page set the title and the initial model file name nonnls nonnls nonnls nonnls nonnls ',negative
'javadoc copied from interface ',negative
'calls codecasexxxcode for each class the model until one returns non null result yields that result beginuserdoc enduserdoc return the first nonnull result returned codecasexxxcode call generated ',negative
'javadoc copied from interface ',negative
'calls codecasexxxcode for each class the model until one returns non null result yields that result beginuserdoc enduserdoc return the first nonnull result returned codecasexxxcode call generated ',negative
'mappingrootimpl ',negative
'prepare for createsibling item addition removal nonnls nonnls ',negative
'fill value byte ',negative
'ignore weve already set generic versions these ',negative
'javadoc copied from interface ',negative
'nonnls ',negative
'',negative
'string getpackageid ',negative
'emfedit generation ',negative
'returns whether this class implements any the given features ',negative
'nonnls nonnls ',negative
'ignore rules for nodes different class ',negative
'remember the static instance ',negative
'',negative
'select the root object the view ',negative
'msggeteventtype msggetfeature substituteoldvalue substitutenewvalue msggetposition ',negative
'for ',negative
'create command removecommanddomain parentmapping mapping ',negative
'path segments cannot contain since pchar production was not changed rfc ',negative
'fill value byte fill value byte fill value byte ',negative
'todo ',negative
'processing unknown feature with xsitype xmitype ',negative
'for ',negative
'bidirectional references need use this less efficient approach because some all the changes may already have been made from the other end ',negative
'returns the package which this enum literal defined returns the name the enum literal get method the package interface ',negative
'the proxy holder can hold many values may contain duplicate that resulted when the other end was processed idref and hence did both sides the bidirectional relation ',negative
'data ',negative
'javadoc copied from interface ',negative
'conditionally create the data ',negative
'pretend there xmlns because really need ensure that the null prefix isnt used denote something other than the null namespace ',negative
'not add new line there one ',negative
'fill value byte fill value byte fill value byte fill value byte ',negative
'modcount ',negative
'excise the new root from the document root ',negative
'dont hold onto duplicate reference the last object ',negative
'specified treat these xml schema locations ',negative
'give all back the garbage collector ',negative
'there only whitespace after enum constant the same line not add line breaks ',negative
'write the capacity ',negative
'this happens when processing element with simple content that has elements content even though shouldnt ',negative
'fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte ',negative
'record nodes attributes ',negative
'try select the items the current content viewer the editor ',negative
'ignore ',negative
'fill value byte fill value byte fill value byte fill value byte fill value byte ',negative
'must have qualifier for attribute that needs qualified ',negative
'',negative
'theres eobject the stack already ',negative
'',negative
'the following method copied from because the mapping framework cannot have dependency what really need get methods like this moved vabase that everyone can use them change all occurrences oldpat newpat ',negative
'changing ',negative
'test for same document reference that would usually handled idref ',negative
'check for scheme which must before also handle names with dos drive letters character schemes are not allowed ',negative
'nothing ',negative
'need not call setsource because caller can not access this match instance ',negative
'only creates the other pages there something that can edited ',negative
'create the listener demand ',negative
'the pattern contains fixed string the engine checks with boyermoore whether the text contains the fixed string not not return with false ',negative
'need not call setsource because caller can not access this match instance ',negative
'publicid systemid notationname ',negative
'ignore ',negative
'ignore close since dont want let the parser close the stream when its done ',negative
'javadoc copied from interface ',negative
'',negative
'javadoc copied from interface ',negative
'well try adding shallow copy the clipboard contents instead full copy note cant just try adding the clipboard contents itself because the copy may different type then whats the clipboard ejb field rdb column ',negative
'the pattern has only fixed string the engine uses boyermoore ',negative
'fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte ',negative
'the pattern has only fixed string the engine uses boyermoore ',negative
'publicid systemid ',negative
'this ensures that handle selections correctly ',negative
'edate far too often overridden provide different mapping and therefor the default somewhat obscure its best delegate the factory ',negative
'the work within operation because this long running activity that modifies the workbench ',negative
'ignore ',negative
'this seems pretty sweet formula that supports good growth adding object list will create list capacity which just about the average list size ',negative
'convert attribute values amp quot ',negative
'caching parser does not parse file the same way javadoc package for example hence new parser created every time this method called ',negative
'fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte fill value byte ',negative
'this should transparent ',negative
'ucschar escaped ',negative
'modifierop charop for char backreference capture anchor ',negative
'ignore ',negative
'fill value byte ',negative
'',negative
'fill value byte ',negative
'nonjavadoc see ',negative
'fill value byte ',negative
'process estructuralfeatures for association endrole ',negative
'string ',negative
'calls codecasexxxcode for each class the model until one returns non null result yields that result beginuserdoc enduserdoc return the first nonnull result returned codecasexxxcode call generated ',negative
'javadoc copied from interface ',negative
'xsinil xsitype xmlnsxsi xsischemalocation ',negative
'nonnls nonnls nonnls ',negative
'look for substitution group feature the features containing class containing package ',negative
'remember the static instance ',negative
'produce the supplemental character entity ',negative
'remember the static instance ',negative
'its intentional keep going ',negative
'check which directive ',negative
'iri iri ',negative
'remember the static instance ',negative
'check its anonymous type ',negative
'for range nrange ',negative
'only get here should this ',negative
'readerresetstart return false ',negative
'javadoc copied from interface ',negative
'write all the entrydata there will size them ',negative
'empty ',negative
'fill value byte ',negative
'overlapped src sub sub sub sub ',negative
'restore the capacity there was any ',negative
'ignore ',negative
'read all size number entrydata ',negative
'ignore ',negative
'',negative
'empty ',negative
'this just represents going back the unset state but that doesnt affect the contents the list ',negative
'stringparsing implementation ',negative
'create page for the selection tree view ',negative
'generatecolor ',negative
'thisranges sorted and compacted ',negative
'',negative
'fill value byte fill value byte fill value byte ',negative
'create annotations ',negative
'src src res reuse src ',negative
'interpret the body nested ownedcomment commenttype and assign the eannotationsource the parent ',negative
'',negative
'xxxxxx ',negative
'',negative
'ignore ',negative
'emfedit generation ',negative
'',negative
'',negative
'',negative
'internal bootstrap uses literals constants must force initialization this inner interface first ',negative
'iri iri ',negative
'open editor the new file ',negative
'initialize classes and features add operations and parameters ',negative
'',negative
'ignore ',negative
'trying match the following productions hexseq hex hex hex hexdig ',negative
'checks whether the expression starts with ',negative
'parse the attrval pairs ',negative
'',negative
'ignore ',negative
'ignore ',negative
'',negative
'the pattern contains fixed string the engine checks with boyermoore whether the text contains the fixed string not not return with false ',negative
'skips ',negative
'the pattern has only fixed string the engine uses boyermoore ',negative
'create field initializer from enum constants arguments and body ',negative
'saves current position avoid zerowidth repeats ',negative
'off next ',negative
'different scheme need complete absolute uri ',negative
'apply the change ',negative
'straightforward matching ',negative
'delete the change information because invalid now that the objects have been changed ',negative
'static initializer for archiveschemes ',negative
'apply the change and reverse the change information ',negative
'ignore ',negative
'compute the url for where the classes for this project will located ',negative
'thisiri iri ',negative
'backsolidus posix character class such alnum ',negative
'public regularexpression createregexstring regex int options throws parseexception token tok thisparseregex options return new tok thisparennumber options ',negative
'compute the urls for all the output folder all the project dependencies ',negative
'ignore ',negative
'tokdumpranges ',negative
'saves current position avoid zerowidth repeats ',negative
'define class loader that will look the urls first and doesnt find the class there uses the emitters loader ',negative
'single character azaz azaz literal string and imsims yesno ',negative
'define class loader that will look the class the bundle and doesnt find there will look the parent ',negative
'class rosetoken ',negative
'strip off the trailing and load that class ',negative
'since the granularity time java only milliseconds add adjustment that the time represented nanoseconds the version number multiplexed into the most significant hex digit ',negative
'check that the class actually different from the one thats directly visible the jetemitter ',negative
'filtered for property keys remove duplicates ',negative
'javadoc copied from base class ',negative
'character class character class ',negative
'kick java build not already build ',negative
'src sub res empty reuse sub ',negative
'add the new entries including source jre container and added variables and classpath containers ',negative
'this will deal with all the subcommands modifying the root mapping tree ',negative
'skips ',negative
'the number bits int ',negative
'construct proper url for relative lookup ',negative
'src src res reuse the rest src ',negative
'remember the static instance ',negative
'create proper feature map entry ',negative
'check the type the specified child object and return the proper feature use for adding see link addcommand child ',negative
'ignore ',negative
'set original node annotations allow get methods work correctly ',negative
'ignore ',negative
'determine all the bundles that this project depends ',negative
'its not ascii character break here and use utf encoding ',negative
'this call should get the files checked out from version control the project team project ',negative
'like isstringtype but still returns true even multiplicitymany ',negative
'reverse the objects attach and detach lists ',negative
'thisoffset points the next modifiers imsw imsw ',negative
'make sure the changed values bidirectional reference lists are cached before start apply the change ',negative
'ignore ',negative
'this case will handled special during apply ',negative
'skips ',negative
'doesnt correspond bundle then try process project the workspace ',negative
'min max ',negative
'ignore ',negative
'must xxf ',negative
'for closure ',negative
'public string return ',negative
'there only whitespace this line need for line break ',negative
'this handles rose format logical viewjavaexceptionfd ',negative
'ignore ',negative
'ignore ',negative
'for string ',negative
'ignore ',negative
'',negative
'only creates the other pages there something that can edited ',negative
'move all children the type converting enum constants fields fields that are created conversion from enum constants must inserted after the last final field that used constructors for initializers ',negative
'escape form feed line feed crriage return horizontal tabulation case break vertical tabulation ',negative
'ignore ',negative
'ignore ',negative
'add jetbuilder ',negative
'literal char xyz azaz etc azaz etc strings back references imsims yesno ',negative
'clone includestack without cloning contents ',negative
'abc fcterminal fcany fccontinue ',negative
'create jetproperties file ',negative
'mark the bound unspecified that wont considered many but can nevertheless recognized being unspecified and perhaps still treat many ',negative
'',negative
'calls codecasexxxcode for each class the model until one returns non null result yields that result beginuserdoc enduserdoc return the first nonnull result returned codecasexxxcode call generated ',negative
'store the current state stack ',negative
'all the objects arent used the above then cant the command ',negative
'check the type the specified child object and return the proper feature use for adding see link addcommand child ',negative
'perl extension ',negative
'new template container entryfield ',negative
'ignore ',negative
'theres position the list being cleared ',negative
'',negative
'set the new variables ',negative
'keep trying other member types until all have failed ',negative
'theres position the list being cleared ',negative
'nothing ',negative
'the template path points project with jet nature then will assume that the templates want use are already compiled this plugin java project ',negative
'',negative
'when attached have recompute the erasure the type parameter ',negative
'build table values ',negative
'create key set that supports add ',negative
'suppress default constructor for noninstantiability ',negative
'get previous state stack ',negative
'',negative
'vaj kludge ',negative
'resultaddrange utfmax return ',negative
'make sure have something pop ',negative
'map eclass eenum einerface note that not map structure and primitive type class ',negative
'register the file and read its content ',negative
'the system time hasnt changed add some increment nanoseconds guarantee uniqueness ',negative
'stack created will happen the jet file were looking missing ',negative
'',negative
'',negative
'use alternate cant write this one ',negative
'and delegate the call ',negative
'the method not structural feature its modeled operation ',negative
'',negative
'continue with the established base url ',negative
'consume the open quote ',negative
'allow existing buildproperties overwritten since may have been created part empty emf project use the existence pluginxml guard against overwriting project that has already been generated ',negative
'restore parser state ',negative
'filter out explicit eobject from super types except the ecore package itself appears the model supertypes ',negative
'check for equal sign ',negative
'nonnls nonnls nonnls nonnls ',negative
'get the attribute value ',negative
'mark the bound unspecified that wont considered many but can nevertheless recognized being unspecified and perhaps still treat many ',negative
'',negative
'initialize created metadata ',negative
'insert line break there nonwhitespace before end the line ',negative
'error like cpadr cdx cxd cxx where non data ',negative
'dont any the other normally dynamic jetemitter project processing ',negative
'nonjavadoc see ',negative
'get the existing classpath and remove the project root necessary any new nonduplicate entries will added this ',negative
'set the tree viewer ',negative
'schema rec datatypes punctuation initial quote final quote ',negative
'note hierarchical authority null ',negative
'end the usebean tag ',negative
'represents least one bit group zeros ',negative
'emfeditor generation ',negative
