@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'xxx this array stuff remnant prev trials gotta remove ',positive
'set the number milliseconds leeway give before deciding target out date todo this not yet used param granularity the granularity used decide target out date ',positive
'this may change add advanced parsing capabilities ',positive
'assume that every output jikes does stands for errorwarning xxx this correct ',positive
'the line below hack the system must uri but not cleat get the uri resource just set the name the resource system ',positive
'xxx what the following doing should run javadoc executable null ',positive
'mac and previous todo have idea how get someone must fix ',positive
'todo nothing appears read this but set using public setter ',positive
'xxx are committing combiningchar and extender here ',positive
'xxx failed load the class properly should print warning here ',positive
'xxx could perhaps also call threadstop not sure anyone cares ',positive
'xxx perhaps shouldnt use properties for these three options emacs mode warnings and pedantic but include the javac directive ',positive
'xxx maybe use reflection addpathelement other patterns ',positive
'todo there problem with the constructor for the rbc you have provide the rules the constructors setters available ',positive
'probably not the best choice but solves the problem relative paths classpath ',positive
'fix for invalid characters you think more add the list ',positive
'fallback case have trouble loading the class dont know how handle there easy way know what idl mode would generate this supposed make ant always recompile the class file that name should not exist ',positive
'check out also ugly ',positive
'cant get head around this encoding treatment needed here ',positive
'quick dirty make nested mapped psets work ',positive
'xxx this code still necessary there any port pull zip from packages directory ',positive
'only the developer knows what she doing ',positive
'xxx unfortunately jdk adds entryset keyset values implementing this requires small hack can add later ',positive
'first developer could use little help ',positive
'xxx should throw exception instead ',positive
'xxx should throw exception instead ',positive
'xxx should throw exception instead ',positive
'xxx should silently catch possible exceptions and try load different implementation ',positive
'xxx should silently catch possible exceptions and try load different implementation ',positive
'since java return normalizedpathsplit workaround for java ',positive
'hammer end inline maingtu ',positive
'this array really shouldnt here again for historical purposes pfixme this array should private package private location since could modified malicious codep ',positive
'should move separate public class and have api add listeners etc ',positive
'should become single empty argument same for ',positive
'not very nice but will the job ',positive
'provide public visibility ',positive
'not used but public theoretically must remain for ',positive
'dont want call this method ',positive
'xxx what this for ',positive
'keep this have something delete later tests ',positive
'copied from concattest ',positive
'not sure whether this clean but this method declared not throw exceptions ',positive
'just set the prefix for this fileset and pass need this ',positive
'why nothing ',positive
'have deal with assembly the programmer can writing little byte chunks for all know and must assemble complete records for writing review maybe this should tarbuffer could that help eliminate some the buffer copying ',positive
'this the new better way use classespath instead sourcespath the code currently the same you need class files directory use this jar files ',positive
'xxx why not simply new filedir filename ',positive
'this ugly checking for the root folder ',positive
'todo parameterise call compiler class dont want fork again use classic compiler can parameterised ',positive
'xxx all this get package according weblogic standards can written better this too hacky careful similar code scandir but slightly different ',positive
'stolen from writemanifest ',positive
'the jarfile already exists then whack and recreate should probably think more elegant way handle this that case errors dont leave people worse off than when started ',positive
'xxx the following really necessary the same thread group ',positive
'have find cleaner way put this output ',positive
'this the old way and deprecated classespath the right way this and above ',positive
'for script example that modifies ided tasks other targets work very ugly the reference replaced runtimeconfigurable ',positive
'dont call superclose because that reader used other places ',positive
'report error something weird happensthis diagnostic ',positive
'sorry otherwise will get classcastexception because the mockcache loaded two different classloader ',positive
'hack ask the create instance voluntarily providing illegal arguments force the run the class static initializer while the same time not running valid constructor ',positive
'singleton for now may change perclassloader ',positive
'xxx shouldnt this always return false isolated mode ',positive
'delete the file not valid file ',positive
'todo comment field doesnt include all options yet ',positive
'delete the file not valid file ',positive
'this method checks the timestamp each file listed the code ejbfilescode and compares them the timestamp the codejarfile code the codejarfilecodes timestamp more recent than each ejb file codetruecode returned otherwise codefalse code returned todo find way check the manifestfile that found naming convention param ejbfiles hashtable ejb classes and other files that will added the completed jar file param jarfile jar file which will contain all the ejb classes and other files return boolean indicating whether not the codejarfilecode date ',positive
'have think about lazy initialization here jhm comparator new ',positive
'todo comment field doesnt include all options yet ',positive
'todo methods yet for getclassname todo method for newinstance using reverseclassloader ',positive
'the displayname variable stores the value the displayname element from the standard ejb descriptor future enhancement this task may determine the name the ejb jar file using this displayname but this has not implemented yet ',positive
'output stream that compresses into the bzip format without the file header chars into another stream pthe compression requires large amounts memory thus you should call the link close close method soon possible force release the allocated memoryp pyou can shrink the amount allocated memory and maybe raise the compression speed choosing lower blocksize which turn may cause lower compression ratio you can avoid unnecessary memory allocation avoiding using blocksize which bigger than the size the input pyou can compute the memory usage for compressing the following formulap pre codek blocksizecode pre pto get the memory required for decompression link cbzipinputstream cbzipinputstream usep pre codek blocksizecode pre table width border colgroup col width col width col width colgroup colspanmemory usage blocksizeth trtr usageth usageth trtr alignrightktd alignrightktd alignright ktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd trtr alignrightktd alignrightktd alignrightktd table pfor decompression allocates less memory the bzipped input smaller than one blockp pinstances this class are not threadsafep todo update bzip ',positive
'xxx log error throw exception ',positive
'todo allow user request the system parent ',positive
'there was any text before this add fragment todo this check could modified posprev seems like this current version could stick empty strings into the list ',positive
'xxx add exceptions ',positive
'todo this duplicating testresult information only the time not part the result wed better derive new class from testresult and deal with ',positive
'not sure whether this test needed but cost nothing put hope will reviewed anybody competent ',positive
'testcases for link xsltprocess task xxx merge with link xslttest version ',positive
'doesnt work depending the compression engine used compressed bytes may differ false errors would reported asserttruefile content mismatch ',positive
'this the wrong test the remote openvms but there doesnt seem way detect ',positive
'process doesnt die properly under this combination thus test fails workaround ',positive
'junit test assertequalserror runnergetretcode fixme now does not report the original stacktrace asserttrueerror errorindexofthrown purpose ',positive
'the property ids thing either property path need make sure that the object was created with the given dont have adequate way testing the actual value the path object though ',positive
'where where has test case gone ',positive
'attribute names and values while the xml spec doesnt require preserving the order afaik some ant tests rely the exact order the following code copied from attributeimpl could also just use sax attributes and convert sax dom attribute nodes can also stored sax attributes xxx under jdk you can just use linkedhashmap for this purpose jglick the only exception this order the treatment refid number datatypes check refid set when other attributes are set this check will not work the build script has the other attribute before the refid attribute now ant the refid attribute will processed first ',positive
'test process that runs and failed ',negative
'ignore ',negative
'process should abort ',negative
'notation ',negative
'param event the build event that being logged ',negative
'only track progress for files larger than verbose mode ',negative
'element doesnt handle text content ',negative
'send filesize filename where filename should not include ',negative
'clearcase items ',negative
'assign actual codes for the tables ',negative
'reserved ',negative
'size the central directory ',negative
'gcj doesnt support extension dir extdir well emulate for compatibility and convenience ',negative
'this point are probably failure mode but try use the bare uri last gasp ',negative
'unreserved ',negative
'datatype can have arg constructor take single project argument ',negative
'out ',negative
'may for success for error for fatal error ',negative
'not whitespace fail ',negative
'fall tru ',negative
'ndata ',negative
'filesize filename header for regular file time time present perserve time directory this the header for directory ',negative
'version ',negative
'fall tru ',negative
'wince isnt really but crippled enough muchness ant doesnt run anyway ',negative
'ignore ',negative
'nwarn ',negative
'label has been supplied and revision label use the raw the view the snapshot ',negative
'class doesnt have string constructor but decent factory method ',negative
'total number entries ',negative
'check for and rrn regard not followed two lines ',negative
'success the xmlcommons resolver library available use ',negative
'new file set the revision but not the prevrevision ',negative
'catch scriptant mismatch with meaningful message could ignore but there are likely other version problems stamp down the configuration now ',negative
'dont know the type should throw exception instead ',negative
'ignore ',negative
'char and character get special treatment take the first character ',negative
'nothing ',negative
'scan base dirs build compile lists only specific classname not given ',negative
'write properties file each directory ',negative
'simple name specified parent dir name ',negative
'requires version are going store length info the data descriptor ',negative
'the test runner that wrap the dummy formatter that interests ',negative
'off ',negative
'first try with project ',negative
'the resourcelocation may specify relative path for its location attribute this resolved using the appropriate base ',negative
'can return null represent the bootstrap class loader see api docs classgetclassloader ',negative
'start the central directory ',negative
'private static final int getentry ',negative
'file comment ',negative
'there were revisions this changelog entry lets move onto next file ',negative
'same date dest timestamp within granularity the srcfile ',negative
'must add ',negative
'somewhat arbitrary choices that are quite common for shared installations ',negative
'have their own helper class ',negative
'selectors are implicitly anded directoryscanner revert their logic wrap them into none selector instead ',negative
'first off make sure that weve got srcdir and destdir ',negative
'zips store time with granularity seconds round ',negative
'viewpath ',negative
'helper methods should buildfiletest ',negative
'build the command line from what got the format cleartool lsco options viewpath specified the cleartoolexe help ',negative
'off ',negative
'check list files check has been specified ',negative
'testnocrash the test invoked the capturetosummarys junit task ',negative
'the two substrings are longer than the original then name contains address reset the name null ',negative
'default ',negative
'log options used ',negative
'ignore ',negative
'version ',negative
'ignore ',negative
'nwarn ',negative
'ignore ',negative
'dummy formatter just catch the error ',negative
'dont expect find this ',negative
'resolve relative paths through project ',negative
'ignore ',negative
'patch file into the fileset ',negative
'dont expect find this ',negative
'type value ',negative
'bit set signal use data descriptor ',negative
'',negative
'default ',negative
'underscores front invalid start chars ',negative
'use scan own archive ',negative
'tests the link xsltprocess task xxx merge with link styletest since ant ',negative
'',negative
'modified file set the revision and the prevrevision ',negative
'throw drive letters ',negative
'set our parent dir ',negative
'promised eliminate consecutive slashes after drive letter ',negative
'',negative
'promised eliminate consecutive slashes after drive letter ',negative
'cfile ',negative
'avoid multiple configurations ',negative
'version use for addxxx and addconfiguredxxx ',negative
'',negative
'compare the destination with the temp file ',negative
'',negative
'cfile ',negative
'',negative
'smtp auth only allowed with mime mail ',negative
'all three specified and all three exist true ',negative
'cfile ',negative
'can return null represent the bootstrap class loader see api docs classgetclassloader ',negative
'address send from required ',negative
'file not found specified filepath ',negative
'set the character set not done already and required ',negative
'and even considered failure any platform currently supported executeisfailure ',negative
'',negative
'ignore ',negative
'eof has been reached ',negative
'decide whether copy the existing arg set build new one from the list all args excluding the special operations that only handle ',negative
'type ',negative
'off ',negative
'wait for timeout there should about timeout remaining before timeout ',negative
'pos prev pos ',negative
'well matching constructor ',negative
'check that dir and src are incompatible ',negative
'try without ',negative
'ignore ',negative
'',negative
'set vsshistory task ',negative
'ptime ',negative
'ignore ',negative
'throws ejbcexception unsuccessful ',negative
'tests one the file object ',negative
'make limited attempt extract sanitized name and email address algorithm based the one found ants mailmessagejava ',negative
'the file being added warn its not the one specified the appxml attribute its being added twice meaning the same file specified the appxml attribute and fileset element ',negative
'eolcount and trailing characters string are ctrlzs set eofstr ',negative
'have extra elements ',negative
'keep ',negative
'tests one the file object ',negative
'keep searching for the first ',negative
'viewpath ',negative
'identical ',negative
'conversion url via fileutils like xmlresultaggregator not suggested the bug report ',negative
'trailing characters are construct new line and eofstr ',negative
'off ',negative
'check for required attributes ',negative
'off ',negative
'nothing ',negative
'off ',negative
'permissible values for compression attribute ',negative
'fall tru ',negative
'build the command line from what got the format cleartool mkattr options viewpath specified the cleartool help ',negative
'testcases for the cache implementations ',negative
'default ',negative
'does the selection ',negative
'replace ',negative
'should full moon ',negative
'add addconfigured ',negative
'further ',negative
'for directories ',negative
'further ',negative
'recurse ',negative
'off ',negative
'renamed version original file exists ',negative
'order headers cannot guaranteed ',negative
'type ',negative
'ignore ',negative
'now stop the watchdog ',negative
'off ',negative
'the method called set the attribute ',negative
'off ',negative
'add the files found groupfileset fileset ',negative
'off ',negative
'can also handle empty archives ',negative
'off ',negative
'maintain sorted list targets ',negative
'off ',negative
'quick exit the target date ',negative
'off ',negative
'viewpath ',negative
'off ',negative
'choosing character set the mail message first looking from mimetype ',negative
'off ',negative
'next looking charset having explicit definition ',negative
'off ',negative
'scanner find our inputs list files process ',negative
'off ',negative
'src and dest dirs are the same require the extension set dont stomp every file one could still include file with the same extension but ',negative
'off ',negative
'viewpath ',negative
'off ',negative
'viewpath ',negative
'ignore ',negative
'clearcase items ',negative
'off ',negative
'clearcase items ',negative
'ignore ',negative
'off off ',negative
'off ',negative
'couldnt use the xerces jaxp calls ',negative
'off ',negative
'nwarn ',negative
'off ',negative
'',negative
'off ',negative
'',negative
'off ',negative
'enable schema false ',negative
'off ',negative
'cfile ',negative
'off ',negative
'first this line ',negative
'off ',negative
'this our context assume there must something here ',negative
'off ',negative
'wait for the thread die should the end the process ',negative
'off ',negative
'are recreating the archive need all resources ',negative
'off ',negative
'ptime ',negative
'off ',negative
'keep ',negative
'off ',negative
'windows quoting the value ',negative
'',negative
'macstyle linebreak eof both ',negative
'',negative
'build the command line from what got the format cleartool mkelem options viewpath specified the cleartoolexe help ',negative
'fall tru ',negative
'variables hold arguments ',negative
'impossible getmethods should only return public methods ',negative
'copy the source and support files ',negative
'boolean and boolean get special treatment because have nice method project ',negative
'create array strings for input the compiler one array comes from the compile options the other from the compilelist ',negative
'impossible getmethods should only return public methods ',negative
'should choose either nco ',negative
'impossible getmethods should only return public methods ',negative
'nco ',negative
'sync needed otherwise threads can load the same class twice resulting linkageerror duplicated class definition findloadedclass avoids that but without sync wont work ',negative
'nco ',negative
'make sure arent going get the path separator next ',negative
'error level logging for compiler errors ',negative
'execute the toplevel target ',negative
'need reset javaclasspath property since the netrexx compiler has option for the classpath ',negative
'the current character always emitted ',negative
'check the command line options ',negative
'eof with characters the buffer return eof ',negative
'ant task properties defaults off ',negative
'set inexcludes reasonable defaults needed ',negative
'delete bogus zip file but only its not the original one ',negative
'parent null then are the root the complain that cant find the build file ',negative
'',negative
'url ',negative
'object selector ',negative
'ignore path elements which are invalid relative the project ',negative
'this case using javautilzip will not work because does not permit zeroentry archive must create manually ',negative
'record data about the last scanned resource ',negative
'build the command line from what got the format cleartool uncheckout options viewpath specified the cleartoolexe help ',negative
'not significant for the class loader ',negative
'pkzip specification ',negative
'ignore ',negative
'master ',negative
'initialize the globalfilesets project ',negative
'',negative
'not significant for the class loader ',negative
'not fond this pattern submethod expected throw taskcancelling exceptions feels too much like programming for sideeffects ',negative
'dont have check for public since getmethod finds public method only dont have check for abstract since then taskclass would abstract too ',negative
'overriding target from imported buildfile allowed ',negative
'not significant for the class loader ',negative
'end trycatch ',negative
'not significant for the class loader ',negative
'',negative
'sorted newest kaffe version first ',negative
'remainder zeros ',negative
'first build exception ',negative
'eltype ',negative
'not been visited ',negative
'create the stream pumpers forward listcabs stdout and stderr the log note listcab interactive program and issues prompts for every new line therefore make show only with verbose logging turned ',negative
'ignore ',negative
'create ',negative
'ignore ',negative
'are recreating the archive need all resources ',negative
'attributes ',negative
'the buildfile use ',negative
'not included nothing ',negative
'process should dead and well finished ',negative
'mac ',negative
'end trycatch ',negative
'not included nothing ',negative
'already present ',negative
'empty ',negative
'initialresources not empty ',negative
'avoid double scanning directories can only happen fast mode ',negative
'initialresources not empty ',negative
'the current character always emitted ',negative
'default string type which means nothing ',negative
'ignore ',negative
'higher derived ',negative
'predefined filters ',negative
'are recreating the archive need all resources ',negative
'ignore ',negative
'only value specified the property set regardless its previous value ',negative
'common properties the following properties are required import and other tasks that read build files using projecthelper ',negative
'value and default are both specified and the property did not exist the property file the property set default ',negative
'empty ',negative
'are recreating the archive need all resources ',negative
'collect filesets pass them getresourcestoadd ',negative
'viewpath ',negative
'check what the classname ',negative
'version ',negative
'bad luck there are resources the filesets that make the archive out date but not the nonfileset resources need rescan the nonfilesets grab all them now ',negative
'emptybehavior handling since the fileset version will take care ',negative
'not significant for the class loader ',negative
'',negative
'may altered validate ',negative
'',negative
'calculate our destination directory either the destdir attribute the base dir the fileset for situ updates ',negative
'will return initialresources anyway reason scan further ',negative
'error messages ',negative
'cfile ',negative
'not known type ',negative
'cfile ',negative
'ignore ',negative
'point setting message ',negative
'filename does not match the attribute the mapper then filter out the files are considering ',negative
'will return initialresources anyway reason scan further ',negative
'the current character always emitted ',negative
'warn dont use the streamsourcefile ctor wont work with xalan prior because systemid bugs ',negative
'disk number start ',negative
'rmall force ',negative
'ignore ',negative
'byte byte compare ',negative
'ignore ',negative
'specify output utf otherwise accented characters will blow everything ',negative
'ignore ',negative
'had make two separate commands here because space inserted between the flag and the value treated windows filename with space and enclosed double quotes this breaks clearcase ',negative
'ignore ',negative
'print the stacktrace the build file always useful better have too much info than not enough ',negative
'may case insensitive file system want the results show whats really the disk need double check ',negative
'zips store time with granularity seconds round ',negative
'url ',negative
'build the command line from what got the format cleartool checkin options viewpath specified the cleartoolexe help ',negative
'put back the original security manager the following will never eval true ',negative
'identical ',negative
'the current character always emitted ',negative
'param event the build event that being logged ',negative
'all the names are the same check the class path the loader the same ',negative
'for debugging purposes uncomment orgwcdomcomment threadstack ',negative
'find the line breaks and pass other chars through blocks ',negative
'dont add directories weve already added warning try harmless and itself ',negative
'',negative
'check for required attributes ',negative
'off ',negative
'check for required attributes ',negative
'off ',negative
'replace ',negative
'off ',negative
'recurse ',negative
'off ',negative
'buildlogger interface ',negative
'off ',negative
'path swallows the basedir seems ',negative
'off ',negative
'use stream that you can close yourself quickly and avoid keeping the handle until the object garbaged always keep control otherwise you wont able delete the file quickly windows ',negative
'off ',negative
'returns list ejbs for processing ',negative
'off ',negative
'refid attribute for node within path object ',negative
'ignore exception ',negative
'typekindtypename ',negative
'off ',negative
'ignore ',negative
'off ',negative
'junit does not distinguish between errors and failures even the junit adapter need help bit retain compatibility for junit tests ',negative
'off ',negative
'get the fileset and its basedir ',negative
'off ',negative
'shouldnt happen ',negative
'off ',negative
'return the typeselector ',negative
'now another magic bit number indicate the end the last block sqrtpi you want know did want use but contains too much repetition for feel statistically comfortable call paranoid ',negative
'always end line crlf single ',negative
'off ',negative
'full ',negative
'off ',negative
'sort the list makes scm and manual diffs easier ',negative
'off ',negative
'create xml document ',negative
'ignore ',negative
'incremental ',negative
'off ',negative
'get the fileset and its basedir ',negative
'off ',negative
'without send buffer then add char ',negative
'off ',negative
'nlabel ',negative
'off ',negative
'implementation interface ',negative
'off ',negative
'baselinerootname ',negative
'off ',negative
'add into buffer ',negative
'off ',negative
'configured not care about whether the element already checked out the current view then check see checked out ',negative
'further ',negative
'viewpath ',negative
'info text list files expected result result ',negative
'call target ',negative
'just append begintoken and search further ',negative
'get the fileset and its basedir ',negative
'javahome bogus ',negative
'set sosget task ',negative
'try silly case ',negative
'either end buffer line separator char ',negative
'now ftab contains the first loc every small bucket calculate the running order from smallest largest big bucket ',negative
'',negative
'helper methods and classes ',negative
'cfile ',negative
'scenario tests ',negative
'build the command line from what got the format cleartool checkin options viewpath specified the cleartoolexe help ',negative
'testcases for the algorithm implementations ',negative
'ptime ',negative
'nonnls ',negative
'check for required attributes ',negative
'nearly all times zero most other cases ',negative
'check adapter ',negative
'finally create the huffman tables ',negative
'ignore ',negative
'nothing ',negative
'replace ',negative
'pattern and string not have the same size ',negative
'replace ',negative
'situation skip one ',negative
'default ',negative
'build the command line from what got the format label vss items llabel specified the ssexe help ',negative
'build the command line from what got the format cleartool lock options specified the cleartoolexe help ',negative
'getset methods setters course are where ant user passes values ',negative
'check the command line options ',negative
'ignore ',negative
'now instantiate ',negative
'getset methods setters course are where ant user passes values ',negative
'default ',negative
'either use default path root local mapping which now embedded the root folder ',negative
'check the command line options ',negative
'write the contents our master list links this method assumes that all links are defined terms absolute paths paths relative the working directory ',negative
'object selector ',negative
'mac does but thats tough distinguish from windows rnrn dont tackle that problem right now ',negative
'zips store time with granularity seconds round ',negative
'ssexe exits with when files have been skipped have ignore the failure ',negative
'ordinary ',negative
'ignore ',negative
'for debugging ',negative
'conversion url via fileutils like xmlresultaggregator not suggested the bug report ',negative
'set project references ',negative
'tests one the file object ',negative
'',negative
'tests one the file object ',negative
'log logname ',negative
'once find folder that isnt the repository know can add ',negative
'build the command line from what got the format cleartool lock options specified the cleartoolexe help ',negative
'the file doesnt pass the includeexclude tests skip ',negative
'graphical ',negative
'off ',negative
'overwrite ',negative
'crc ',negative
'set soscheckin task ',negative
'the readers return they end simply read the prepend after that the content and the end the append file ',negative
'our current message output status follows projectmsgxxx ',negative
'ignore ',negative
'duplicate equal add continue ',negative
'the permission was not explicitly granted revoked the original security manager will its work ',negative
'global ',negative
'ignore ',negative
'rename ',negative
'requires version are going store length info the data descriptor ',negative
'may altered validate ',negative
'initializes extra data empty byte array ',negative
'obsolete ',negative
'fall through ',negative
'noverwrite ',negative
'look through the source path elements the element dir look for the file zip look for the zip entry this isnt normal for source paths but get for free ',negative
'null ',negative
'local file header signature ',negative
'set userdefined properties ',negative
'ignore ',negative
'set java builtin properties separately wont inherit them ',negative
'ignore ',negative
'ctime ',negative
'verbosity msgverbose that mean are doing regular logging backwards that sounds that case want print one message about deleting the top the directory tree otherwise the removedir method will handle messages for all directories ',negative
'set soscheckin task ',negative
'methods below all add specific selectors ',negative
'expect the worst ',negative
'off ',negative
'set all properties from calling project ',negative
'now any inner assertions ',negative
'pbranch ',negative
'append the suffix not there already ',negative
'file filesindir directorylistfiles ',negative
'convert lower case the english locale ',negative
'has been set explicitly ',negative
'strip off drive letters review would better check fileseparator ',negative
'shared ',negative
'class found but restricted name this actually the case were looking for jdk catch the exception and return ',negative
'this the list ',negative
'change this get the objects from the other reference ',negative
'help the ',negative
'may null system property has been added after the project instance has been initialized ',negative
'have file create stream for ',negative
'methods below all add specific selectors ',negative
'remove duplicate properties last property wins needed for backward compatibility ',negative
'',negative
'set soscheckout task ',negative
'ignored ',negative
'set soscheckout task ',negative
'noop ',negative
'cycle through given args ',negative
'basedir therefore expect here the subant subdirectory ',negative
'now add all references that are not defined the subproject inheritrefs true ',negative
'helper methods should buildfiletest ',negative
'not clonable ',negative
'wait second extra allow for java start this time was win machine and nagoya ',negative
'set the flag display the targets and quit ',negative
'keep track what operating systems are supported here ',negative
'basedir and antfile get special treatment execute ',negative
'when the test started the buildxml ant the property not set the buildxml sysproperty with name and value will set are trying catch this here ',negative
'dont reset user properties avoid the warning message ',negative
'null jdbc driver just for simple test since there are driver available default ant ',negative
'default directory the projects base directory ',negative
'methods below all add specific selectors ',negative
'eat next arg present default buildxml ',negative
'private static final int bgblack private static final int bgred private static final int bggreen private static final int bgyellow private static final int bgblue private static final int bgmagenta private static final int bgcyan private static final int bgwhite ',negative
'user property ',negative
'off ',negative
'assume the worst ',negative
'conversion url via fileutils like xmlresultaggregator not suggested the bug report ',negative
'',negative
'file doesnt exist property test null ',negative
'get the subproject instance currently use return project since ant ',negative
'jasper found error file java returned ',negative
'create data input stream from the jar input stream ',negative
'conversion url via fileutils like xmlresultaggregator not suggested the bug report ',negative
'this iterator exhausted can pop one off the stack ',negative
'tests one the file object ',negative
'buildfile was not specified the command line ',negative
'off ',negative
'check make sure that the given dir isnt symlink the comparison absolute path and canonical path catches this ',negative
'doesnt have special meaning anymore this different from what the unix does but causes lot problems dos based platforms otherwise ',negative
'now recover all the dependencies collected and add the list ',negative
'order headers cannot guaranteed ',negative
'pick the last round dependencies that were determined ',negative
'off ',negative
'validation logic ',negative
'off ',negative
'right have good looking class file ',negative
'off ',negative
'int minorversion ',negative
'off ',negative
'have extra elements ',negative
'off ',negative
'but find then search for ',negative
'the argument not string location and there overloaded form this method already defined just override that with the new one this mechanism does not guarantee any specific order which the methods will selected any code that depends the order which set methods have been defined not guaranteed selected any particular order ',negative
'this isnt strictly needed but being fussy now can change implementation details later ',negative
'off ',negative
'int majorversion ',negative
'off ',negative
'int accessflags ',negative
'interestingly enough get here when user uses dnamevalue however some cases the goes ahead and parses this out args dname value instead parsing just make the characters away and skip one argument forward dont know how predict when the jdk going help not simply look for the equals sign ',negative
'special case single jar handling with signedjar attribute set ',negative
'off ',negative
'read the dependency cache from the disk ',negative
'off ',negative
'not cached need read directly from the class file ',negative
'convert the replyto string into vector emailaddresses ',negative
'make sure buildfile exists ',negative
'should always the case ',negative
'single jar processing ',negative
'optional methods you can override those methods you want optimize advanced things like support special syntax the methods not chain you should use them when embedding ant replacing the main helper ',negative
'this class depends each class the dependency list for each one those add this class into their affected classes list ',negative
'the capturetosummary test writes stdout and stderr good for verifying that the testlistener support doesnt break anything ',negative
'now determine which jars each class depends upon ',negative
'usually the initialized set true but here must not because the prepend and append readers have instantiated runtime ',negative
'return here ',negative
'also check for properly formed uris ant formerly recommended using nonsense uris such filefooxml xml includes you shouldnt that just fooxml correct but for compatibility specialcase things when the path not absolute and fall back the old parsing behavior ',negative
'write the dependency cache the disk ',negative
'filter classes ',negative
'need delete the main class ',negative
'just set the prefix for this fileset and pass ',negative
'set vssget task ',negative
'instance ',negative
'set our mapping policy ',negative
'default the viewpath basedir not specified ',negative
'now check classpath file dependencies ',negative
'constructors initializers ',negative
'mapper use the identity policy ',negative
'parse the attributes and text this node adding properties for each the path attribute specified then return the created path which will passed the children this node ',negative
'break the classlocations into its components ',negative
'return the path added the this node for children reference needed path objects are definitely used child path elements and may used for child text node ',negative
'search the various source path entries ',negative
