oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
1,0,1,0,1,1,1,"/* TODO: joinKeyColumnName & foreignKeyColumnName should be called either here or at a			 * slightly higer level in the stack (to get all the information we need)			 * Right now HbmBinder does not support the			 */"
1,1,1,1,1,1,1,//TODO: improve this hack!
1,0,1,1,1,1,1,//TODO: bad implementation, cos it depends upon ordering of mapping doc //      fixing this requires that Collection/PersistentClass gain access //      to the Mappings reference from Configuration (or the filterDefinitions //      map directly) sometime during Configuration.buildSessionFactory //      (after all the types/filter-defs are known and before building //      persisters).
1,1,0,1,0,1,1,//use of trim() here is ugly?
1,0,1,1,1,1,1,//TODO: ideally we need the construction of PropertyAccessor to take the following: //      1) EntityMode //      2) EntityMode-specific data (i.e., the classname for pojo entities) //      3) Property-specific data based on the EntityMode (i.e., property-name or dom4j-node-name) // The easiest way, with the introduction of the new runtime-metamodel classes, would be the // the following predicates: //      1) PropertyAccessorFactory.getPropertyAccessor() takes references to both a //          org.hibernate.metadata.EntityModeMetadata and org.hibernate.metadata.Property //      2) What is now termed a "PropertyAccessor" stores any values needed from those two //          pieces of information //      3) Code can then simply call PropertyAccess.getGetter() with no parameters; likewise with //          PropertyAccessor.getSetter()
1,0,0,0,0,0,0,// can happen because of the multiple ways Cache.remove() // can be invoked :(
1,0,0,0,0,0,0,//ick!
1,0,0,1,1,1,1,// TODO: this is very suboptimal for some subclasses (namely components), // since it does not take advantage of two-phase-load
1,0,1,1,1,1,1,//TODO: should this be Session.instantiate(Persister, ...)?
1,0,1,1,1,1,1,//TODO: suck this into initLaziness!
1,0,1,0,0,0,0,// 'hibernate.temp.use_jdbc_metadata_defaults' is a temporary magic value. // The need for it is intended to be alleviated with future developement, thus it is // not defined as an Environment constant... // // it is used to control whether we should consult the JDBC metadata to determine // certain Settings default values; it is useful to *not* do this when the database // may not be available (mainly in tools usage).
1,0,1,1,1,1,1,//TODO: is this right??
1,1,0,0,0,0,0,//ie. the subquery! yuck!
1,0,0,1,0,1,1,//use of a stringbuffer to workaround a JDK bug
1,0,1,1,1,1,1,//TODO: copy/paste from recreate()
1,0,0,1,0,1,1,//workaround, for backward compatibility of sets with no //not-null columns, assume all columns are used in the //row locator SQL
1,0,1,1,1,1,1,// todo : this eventually needs to be removed
1,0,1,1,1,1,1,// todo : remove
1,1,0,1,0,1,1,//just to help out during the load (ugly, i know)
1,1,1,0,1,1,1,// hack/workaround as sqlquery impl depend on having a key.
1,0,0,1,1,1,1,//TODO: handle the case of a foreign key to something other than the pk
1,0,0,1,1,1,1,//TODO: assumes all collections disassemble to an array!
1,0,1,1,1,1,1,// todo : would love to have this work on a notification basis //    where the successful binding of an entity/subclass would //    emit a notification which the extendsQueue entries could //    react to...
1,0,1,1,1,1,1,// TODO: is it really neceassry to provide Configuration to CollectionPersisters ? Should it not be enough with associated class ? // or why does EntityPersister's not get access to configuration ? // // The only reason I could see that Configuration gets passed to collection persisters // is so that they can look up the dom4j node name of the entity element in case // no explicit node name was applied at the collection element level.  Are you kidding me? // Trivial to fix then.  Just store and expose the node name on the entity persister // (which the collection persister looks up anyway via other means...).
1,0,1,1,1,1,1,//TODO: deprecated, remove eventually
1,0,0,1,1,1,1,//TODO possibly relax that
1,0,1,1,1,1,1,// TODO : this is a bit dodgy, come up with a better way to check this (plus see above comment)
1,0,0,0,0,0,0,//use a degenerated strategy for backward compatibility
1,0,1,1,1,1,1,//TODO: this is temporary in that the end result will probably not take a Property reference per-se.
1,0,1,1,1,1,1,// todo : better to handle dynamic filters through implicit DynamicFilterParameterSpecification // see the discussion there in DynamicFilterParameterSpecification's javadocs as to why // it is currently not done that way.
1,0,0,0,0,0,0,// get the right object from the list ... would it be easier to just call getEntity() ??
1,0,1,1,1,1,1,// TODO: should "record" how many properties we have reffered to - and if we  //       don't get'em'all we throw an exception! Way better than trial and error ;)
1,0,1,1,1,1,1,//TODO: this dependency is kinda Bad
1,0,1,1,1,1,1,//TODO: get SQL rendering out of this package!
1,0,1,1,0,1,1,// why does this matter?
1,0,1,1,1,1,1,// important, to account for newly saved entities in query // todo : some kind of check for new status...
1,0,1,1,1,1,1,//TODO: can we *always* use the "null property" approach for everything?
1,0,0,0,0,0,0,// does this need holdlock also? : return tableName + " with (updlock, rowlock, holdlock)";
1,0,1,1,1,1,1,//for sets, we should end the collection load after resolving //the entities, since we might call hashCode() on the elements //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays
1,0,1,1,1,1,1,// todo : remove this and just have subclasses use Isolater/IsolatedWork directly...
1,0,0,0,0,0,0,// sql-server, at least needed this dropped after use; strange!
1,0,0,0,0,0,0,// is it necessary to register %exact since it can only appear in a where clause?
1,0,1,0,1,1,1,//for arrays, we should end the collection load before resolving //the entities, since the actual array instances are not instantiated //during loading //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays
1,0,0,0,0,0,0,// Does this dialect support the ALTER TABLE syntax?
1,0,1,0,1,1,1,// This next bit is to allow for both unsaved-value="negative" // and for "older" behavior where version number did not get // seeded if it was already set in the object // TODO: shift it into unsaved-value strategy
1,0,1,1,1,1,1,//TODO: reenable if we also fix the above todo
1,0,0,0,0,0,0,// orphans should not be deleted during copy??
1,0,0,0,0,0,0,// orphans should not be deleted during merge??
1,0,1,1,1,1,1,//TODO: suck this logic into the collection!
1,0,1,1,1,1,1,// todo : we can actually just determine this from the incoming EntityEntry-s
1,0,1,1,1,1,1,//TODO: this bit actually has to be called after all cascades! //      but since identity insert is called *synchronously*, //      instead of asynchronously as other actions, it isn't
1,0,0,0,0,0,0,// this class has no proxies (so do a shortcut)
1,0,1,1,1,1,1,//TODO: Should this be an InitializeEntityEventListener??? (watch out for performance!)
1,0,1,1,1,1,1,// todo : need map? the prob is a proper key, right?
1,0,1,1,1,1,1,//TODO: better to pass the id in as an argument?
1,0,0,0,0,0,0,//do we even really need this? the update will fail anyway....
1,0,1,1,1,1,1,//TODO: would it be better to do a refresh from db?
1,0,0,1,1,1,1,"/**	 * This form used from annotations (?).  Essentially the same as the above using a	 * resultset-mapping reference, but without cacheMode, readOnly, and comment.	 *	 * FIXME: annotations do not use it, so it can be remove from my POV	 * @deprecated	 *	 *	 * @param query The sql query string	 * @param resultSetRef The result-set-mapping name	 * @param querySpaces Any specified query spaces (used for auto-flushing)	 * @param cacheable Whether the query results are cacheable	 * @param cacheRegion If cacheable, the region into which to store the results	 * @param timeout A JDBC-level timeout to be applied	 * @param fetchSize A JDBC-level fetch-size to be applied	 * @param flushMode The flush mode to use for this query	 * @param parameterTypes parameter type map	 * @param callable Does the query string represent a callable object (i.e., proc)	 */"
1,1,1,1,1,1,1,//TODO: ugly here:
1,0,1,1,1,1,1,//TODO: not quite sure about the full implications of this!
1,0,1,1,1,1,1,// this only works because collection entries are kept in a sequenced // map by persistence context (maybe we should do like entities and // keep a separate sequences set...) //TODO: calling entrySet on an IdentityMap is SLOW!!
1,0,1,1,1,1,1,// todo : i'd much rather have this done from #endLoadingCollection(CollectionPersister,LoadingCollectionEntry)...
1,1,1,1,1,1,1,// todo : hack!!! // NOTE : here we cleanup the load context when we have no more local // LCE entries.  This "works" for the time being because really // only the collection load contexts are implemented.  Long term, // this cleanup should become part of the "close result set" // processing from the (sandbox/jdbc) jdbc-container code.
1,0,1,0,1,1,1,// todo : add the notion of enabled filters to the CacheKey to differentiate filtered collections from non-filtered; //      but CacheKey is currently used for both collections and entities; would ideally need to define two seperate ones; //      currently this works in conjuction with the check on //      DefaultInitializeCollectionEventHandler.initializeCollectionFromCache() (which makes sure to not read from //      cache with enabled filters). // EARLY EXIT!!!!!
1,0,1,1,1,1,1,//PostLoad is needed for EJB3 //TODO: reuse the PostLoadEvent...
1,0,1,1,1,1,1,// todo : should we check the current isolation mode explicitly?
1,0,0,1,1,1,1,// brand new collection //TODO: or an array!! we can't lock objects with arrays now??
1,0,1,0,1,1,1,// TODO: iteratively get transient entities and retry merge until one of the following conditions: //       1) transientCopyCache.size() == 0 //       2) transientCopyCache.size() is not decreasing and copyCache.size() is not increasing // TODO: find out if retrying can add entities to copyCache (don't think it can...) // For now, just retry once; throw TransientObjectException if there are still any transient entities
1,0,0,0,0,0,0,// null or brand new collection // this will also (inefficiently) handle arrays, which have // no snapshot, so we can't do any better
1,0,1,1,1,1,1,// TODO : perhaps we should additionally require that the incoming entity // version be equivalent to the defined unsaved-value?
1,0,1,1,1,1,1,"/** * Provides query splitting methods, which were originally in QueryTranslator. * <br> * TODO: This will need to be refactored at some point. * * @author josh */"
1,0,1,1,1,1,1,// TODO : most of below was taken verbatim from DotNode; should either delegate this logic or super-type it
1,0,1,0,1,1,1,// todo : currently expects that the individual with expressions apply to the same sql table join. //      This may not be the case for joined-subclass where the property values //      might be coming from different tables in the joined hierarchy.  At some //      point we should expand this to support that capability.  However, that has //      some difficulties: //          1) the biggest is how to handle ORs when the individual comparisons are //              linked to different sql joins. //          2) here we would need to track each comparison individually, along with //              the join alias to which it applies and then pass that information //              back to the FromElement so it can pass it along to the JoinSequence
1,0,1,0,1,1,1,// No explicit select expression; render the id and properties // projection lists for every persister in the from clause into // a single 'token node'. //TODO: the only reason we need this stuff now is collection filters, //      we should get rid of derived select clause completely!
1,0,1,1,1,1,1,// TODO : better way?!?
1,0,1,1,1,1,1,/////////////////////////////////////////////////////////////////////// // HACK ALERT !!!!!!!!!!!!!!!!!!!!!!!!!!!! // Attempt to work around "ghost" ImpliedFromElements that occasionally // show up between the actual things being joined.  This consistently // occurs from index nodes (at least against many-to-many).  Not sure // if there are other conditions // // Essentially, look-ahead to the next FromElement that actually // writes something to the SQL
1,0,0,0,0,0,0,// Not possible to simply re-use the versionPropertyNode here as it causes // OOM errors due to circularity :(
1,0,1,1,1,1,1,// this function has a template -> restore output, apply the template and write the result out // TODO: Downcast to avoid using an interface?  Yuck.
1,0,1,1,0,1,1,// at some point the generate phase needs to be moved out of here, // because a single object-level DML might spawn multiple SQL DML // command executions. // // Possible to just move the sql generation for dml stuff, but for // consistency-sake probably best to just move responsiblity for // the generation phase completely into the delegates // (QueryLoader/StatementExecutor) themselves.  Also, not sure why // QueryLoader currently even has a dependency on this at all; does // it need it?  Ideally like to see the walker itself given to the delegates directly...
1,0,1,0,1,1,1,//TODO:this is only needed during compilation .. can we eliminate the instvar?
1,0,1,1,1,1,1,// TODO : absolutely no usages of this constructor form; can it go away?
1,1,1,1,1,1,1,//TODO: is this a bit ugly?
1,0,1,1,1,1,1,// even here, if only properties mapped to the "base table" are referenced // in the set and where clauses, this could be handled by the BasicDelegate. // TODO : decide if it is better performance-wise to perform that check, or to simply use the MultiTableUpdateDelegate
1,0,1,1,1,1,1,// TODO : remove these last two as batcher is no longer managing connections
1,0,0,0,0,0,0,// VERY IMPORTANT!!!! - This class needs to be free of any static references // to any CGLIB or Javassist classes.  Otherwise, users will always need both // on their classpaths no matter which (if either) they use. // // Another option here would be to remove the Hibernate.isPropertyInitialized() // method and have the users go through the SessionFactory to get this information.
1,0,1,1,1,1,1,// TODO : we really need to be able to deal with component paths here also; // this is difficult because the hql-sql grammar expects all those node types // to be FromReferenceNodes.  One potential fix here would be to convert the // IntoClause to just use a FromClause/FromElement combo (as a child of the // InsertStatement) and move all this logic into the InsertStatement.  That's // probably the easiest approach (read: least amount of changes to the grammar // and code), but just doesn't feel right as then an insert would contain // 2 from-clauses
1,0,0,1,1,1,1,// TODO : an optimization here would be to consider cascade deletes and not gen those delete statements; //      the difficulty is the ordering of the tables here vs the cascade attributes on the persisters -> //          the table info gotten here should really be self-contained (i.e., a class representation //          defining all the needed attributes), then we could then get an array of those
1,0,1,1,1,1,1,//TODO: switch statements are always evil! We already had bugs because  //      of forgotten token types. Use polymorphism for this!
1,0,0,0,0,0,0,// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
1,0,0,0,0,0,0,// implicit joins are always(?) ok to reuse
1,0,1,1,1,1,1,//TODO: used to be exprNoParens! was this needed?
1,0,1,1,1,1,1,// TODO : we may also want to check that the types here map to exactly one column/JDBC-type //      can't think of a situation where arithmetic expression between multi-column mappings //      makes any sense.
1,0,0,0,0,0,0,// we do not know either type //BLIND GUESS!
1,0,0,1,1,1,1,// TODO: get SQL rendering out of here, create an AST for the join expressions. // Use the SQL generator grammar to generate the SQL text for the index expression.
1,0,0,1,0,1,1,// We would probably refactor to have LogicParser (builds a tree of simple // expressions connected by and, or, not), ExpressionParser (translates // from OO terms like foo, foo.Bar, foo.Bar.Baz to SQL terms like // FOOS.ID, FOOS.BAR_ID, etc) and PathExpressionParser (which does much // the same thing it does now)
1,0,0,0,0,0,0,// short-circuit for performance...
1,0,0,0,0,0,0,// not absolutely necessary, but does help with aggressive release
1,1,1,1,1,1,1,// try block is a hack around fact that currently tuplizers are not // given the opportunity to resolve a subclass entity name.  this // allows the (we assume custom) interceptor the ability to // influence this decision if we were not able to based on the // given entityName
1,0,1,1,1,1,1,//TODO: this is one of the ugliest and most fragile pieces of code in Hibernate....
1,0,0,1,1,1,1,//TODO: implement functionality //  this might be painful to do here, as the "join post processing" for //  the subquery has already been performed (meaning that for //  theta-join dialects, the join conditions have already been moved //  over to the where clause).  A "simple" solution here might to //  perform "join post processing" once for the entire query (including //  any subqueries) at one fell swoop
1,1,0,0,0,0,0,//yuck!
1,0,1,0,0,0,0,// ignore it; the incoming property could not be found so we // cannot be sure what to do here.  At the very least, the // safest is to simply not apply any dereference toggling...
1,0,1,1,1,1,1,//TODO: make this a bit nicer
1,1,0,0,0,0,0,// yuck!
1,0,1,1,1,1,1,// todo : potentially look at optimizing these two arrays
1,0,0,0,0,0,0,//note that i parameter is now unused (delete it?)
1,0,1,1,1,1,1,// TODO: Figure out a better way to get the FROM elements in a proper tree structure. // If this is not the destination of a many-to-many, add it as a child of the origin.
1,0,1,0,1,1,1,// TODO : this constructor form is *only* used from constructor directly below us; can it go away?
1,0,0,0,0,0,0,// We should reengineer this class so that, rather than the current ad - // hoc linear approach to processing a stream of tokens, we instead // build up a tree of expressions.
1,0,1,1,1,1,1,// todo : should this get moved to PersistentContext? // logically, is PersistentContext the "thing" to which an interceptor gets attached?
1,0,1,1,1,1,1,// TODO: something much better - look at the type of the other expression! // TODO: Have comparisonExpression and/or arithmeticExpression rules complete the resolution of boolean nodes.
1,0,1,1,1,1,1,//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
1,0,1,1,1,1,1,//TODO: optimize this better!
1,0,1,1,1,1,1,//TODO: should we allow suffixes on these ?
1,0,1,1,1,1,1,//TODO: is this really necessary????
1,0,1,1,1,1,1,// TODO : not sure the best way to handle this. // The non-performant way :
1,0,1,1,1,1,1,//TODO: is there a better way?
1,0,0,0,0,0,0,//The class is now way to complex!
1,0,1,1,1,1,1,// TODO : would be really nice to cache the spec on the query-def so as to not have to re-calc the hash; // currently not doable though because of the resultset-ref stuff...
1,0,0,0,0,0,0,//name from a super query (a bit inelegant that it shows up here)
1,1,1,0,1,1,1,//real hacky... // used to count the nesting of parentheses
1,0,0,0,0,0,0,//put() has nowait semantics, is this really appropriate? //note that it needs to be async replication, never local or sync
1,1,1,1,1,1,1,// ugly hack for cases like "elements(foo.bar.collection)" // (multi-part path expression ending in elements or indices)
1,0,1,1,1,1,1,// FIXME Hacky workaround to JBCACHE-1202
1,0,1,1,1,1,1,//TODO: COPY/PASTE FROM SessionImpl, pull up!
1,0,1,1,1,1,1,// todo : need to find a clean way to handle the "event source" role // a seperate classs responsible for generating/dispatching events just duplicates most of the Session methods... // passing around seperate reto interceptor, factory, actionQueue, and persistentContext is not manageable...
1,1,0,0,0,0,0,//Must be done here because of side-effect! yuck...
1,0,1,0,0,0,0,//We should actually rework this class to not implement Parser //and just process path expressions in the most convenient way.
1,0,1,0,1,1,1,// TODO : should remove this exposure //  and have all references to the session's batcher use the ConnectionManager.
1,0,0,0,0,0,0,// we may be screwed here since the collection action is about to execute // and we do not know the final owner key value
1,0,1,1,1,1,1,// Needed the "clazz_" check to work around union-subclasses // TODO : is there a way to tell whether a persister is truly discrim-column based inheritence?
1,0,1,1,0,1,1,//work around a bug in all known connection pools....
1,0,1,1,1,1,1,//TODO: reuse the PreLoadEvent
1,0,1,1,0,1,1,// Need a better way to define the suffixes here...
1,0,1,1,0,1,1,//workaround for WebLogic
1,0,1,1,1,1,1,//TODO: temporary
1,0,1,1,1,1,1,// TODO : YUCK!!!  fix after HHH-1907 is complete
1,0,1,0,0,0,0,// would be great to move all this below here into another method that could also be used // from the new scrolling stuff. // // Would need to change the way the max-row stuff is handled (i.e. behind an interface) so // that I could do the control breaking at the means to know when to stop
1,0,1,1,1,1,1,//TODO: the i==entitySpan-1 bit depends upon subclass implementation (very bad)
1,0,0,0,0,0,0,// some messy, complex stuff here, since createCriteria() can take an // aliased path, or a path rooted at the creating criteria instance
1,0,1,1,1,1,1,//TODO: add a CriteriaImplementor interface //      this class depends directly upon CriteriaImpl in the impl package...
1,0,0,0,0,0,0,// polymorphism not really handled completely correctly, // perhaps...well, actually its ok, assuming that the // entity name used in the lookup is the same as the // the one used here, which it will be
1,0,0,0,0,0,0,//This is not very nice (and quite slow):
1,0,0,1,1,1,1,//TODO: get SQL rendering out of here
1,0,0,0,0,0,0,// meant to handle dynamic instantiation queries...(Copy from QueryLoader)
1,0,1,1,1,1,1,// Make sure this is a defined parameter and check the incoming value type // TODO: what should be the actual exception type here?
1,0,1,1,0,1,1,// worrying about proxies is perhaps a little bit of overkill here...
1,0,1,1,1,1,1,// todo : throw exception?  maybe warn if not the same?
1,0,1,1,1,1,1,//TODO: make EntityPersister *not* depend on SessionFactoryImplementor //interface, if possible
1,0,0,1,1,1,1,// TODO : what amount of significant digits need to be supported here? //      - from the DecimalFormat docs: //          [significant digits] = [minimum integer digits] + [maximum fraction digits]
1,0,1,0,1,1,1,//for backward compatibility, allow a set with no not-null  //element columns, using all columns in the row locater SQL //TODO: create an implicit not null constraint on all cols?
1,0,1,1,1,1,1,// TODO: copy/paste from ManyToOneType
1,0,1,1,1,1,1,//TODO: code duplication with SingleTableEntityPersister
1,0,1,1,1,1,1,// todo : throw exception?
1,0,0,0,0,0,0,//should this interface extend PropertyMapping?
1,0,1,1,1,1,1,// TODO: here is why we need to make bytecode provider global :( // TODO : again, fix this after HHH-1907 is complete
1,1,1,1,1,1,1,//TODO: currently keeps Getters and Setters (instead of PropertyAccessors) because of the way getGetter() and getSetter() are implemented currently; yuck!
1,1,1,1,1,1,1,//TODO: Yuck! This is not quite good enough, it's a quick //hack around the problem of having a to-one association //that refers to an embedded component:
1,0,1,1,1,1,1,//TODO: implement caching?! proxies?!
1,0,0,0,0,0,0,// is this really necessary?
1,0,1,1,1,1,1,//TODO: this is a little inefficient, don't need to do a whole //      deep replaceElements() call
1,0,1,1,1,1,1,//TODO: this is a bit arbitrary, expose a switch to the user?
1,0,0,1,1,1,1,"/**	 * @return collection removal	 * FIXME: even if isInverse=""true""?	 */"
1,0,1,1,1,1,1,// TODO: Fix this so it will work for non-POJO entity mode
1,0,1,1,1,1,1,//TODO: move these to a new JoinableType abstract class, //extended by EntityType and PersistentCollectionType:
1,0,1,1,1,1,1,//TODO: would be nice to handle proxy classes elegantly!
1,0,1,1,1,1,1,//SPACES //TODO: i'm not sure, but perhaps we should exclude //      abstract denormalized tables?
1,0,1,1,1,1,1,//TODO: is there a more elegant way than downcasting?
1,0,1,1,1,1,1,//TODO: remove use of instanceof!
1,0,1,1,1,1,1,//TODO: perhaps this should be some other RuntimeException...
1,0,0,0,0,0,0,//Yuck:
1,0,0,1,1,1,1,//TODO: need some caching scheme? really comes down to decision  //      regarding amount of state (if any) kept on PropertyAccessors
1,0,0,1,1,1,1,//TODO: design new lifecycle for ProxyFactory
1,0,1,1,1,1,1,// todo: we should really just collect these from the various SelectExpressions, rather than regenerating here
1,0,1,1,1,1,1,// TODO: Should this really return null?  If not, figure out something better to do here.
1,0,1,1,1,1,1,// todo : should seriously consider not allowing a txn to begin from a child session //      can always route the request to the root session...
1,0,1,1,1,1,1,// should indicate that we are processing an INSERT/UPDATE/DELETE // query with a subquery implied via a collection property // function. Here, we need to use the table name itself as the // qualification alias. // TODO : verify this works for all databases... // TODO : is this also the case in non-"indexed" scenarios?
1,0,1,1,1,1,1,// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
1,0,1,1,1,1,1,// TODO : make this the factory for "entity mode related" sessions; // also means making this the target of transaction-synch and the // thing that knows how to cascade things between related sessions // // At that point, perhaps this thing is a "SessionContext", and // ConnectionManager is a "JDBCContext"?  A "SessionContext" should // live in the impl package...
1,0,0,0,0,0,0,// create an index on the key columns??
1,0,0,0,0,0,0,//is this ok?
1,0,1,1,1,1,1,//init the table here instead of earlier, so that we can get a quoted table name //TODO: would it be better to simply pass the qualified table name, instead of //      splitting it up into schema/catalog/table names
1,0,0,1,0,1,1,// perhaps this should be an exception since it is only ever used // in the above method?
1,0,1,0,0,0,0,// NOTE: this assumes something about how propertySelectFragment is implemented by the subclass! // was toUnqotedAliasStrings( getdiscriminatorColumnName() ) before - now tried // to remove that unqoting and missing aliases..
1,0,0,0,0,0,0,// Put a placeholder in entries, so we don't recurse back and try to save() the // same object again. QUESTION: should this be done before onSave() is called? // likewise, should it be done before onUpdate()?
1,0,1,1,1,1,1,//before cascade! //TODO: should this be Session.instantiate(Persister, ...)?
1,0,1,1,1,1,1,//TODO: we should throw an exception if we really *know* for sure   //      that this is a detached instance, rather than just assuming //throw new StaleObjectStateException(entityName, id);
1,0,1,0,1,1,1,// TODO: The order in which entities are saved may matter (e.g., a particular transient entity //       may need to be saved before other transient entities can be saved; //       Keep retrying the batch of transient entities until either: //       1) there are no transient entities left in transientCopyCache //       or 2) no transient entities were saved in the last batch // For now, just run through the transient entities and retry the merge
1,0,0,1,1,1,1,//TODO: if object was an uninitialized proxy, this is inefficient, //      resulting in two SQL selects
1,0,1,1,1,1,1,//TODO: put this stuff back in to read snapshot from //      the second-level cache (needs some extra work)
1,0,0,0,0,0,0,//this is kinda the best we can do...
1,1,1,1,0,1,1,/* trim done to workaround stupid oracle bug that cant handle whitespaces before a { in a sp */
1,0,1,1,1,1,1,//TODO: this needn't exclude subclasses...
1,0,1,1,1,1,1,//TODO: we use two visitors here, inefficient!
1,0,1,1,1,1,1,//TODO: does this really need to be here? //      does the collection already have //      it's own up-to-date snapshot?
1,0,0,0,0,0,0,// otherwise, a trim-specification and/or a trim-character // have been specified;  we need to decide which options // are present and "do the right thing" // should leading trim-characters be trimmed? // should trailing trim-characters be trimmed? // the trim-character // the trim-source
1,0,1,1,1,1,1,//it is possible that the tree-walking in OuterJoinLoader can get to //an association defined by a subclass, in which case the property-ref //might refer to a property defined on a subclass of the current class //in this case, the table name is not known - this temporary solution  //assumes that the property-ref refers to a property of the subclass //table that the association belongs to (a reasonable guess) //TODO: fix this, add: OuterJoinLoadable.getSubclassPropertyTableName(String propertyName)
1,0,1,1,1,1,1,// TODO: an alternative is to check if the owner has changed; if it hasn't then // return collection.getOwner()
1,0,0,0,0,0,0,//I suppose?
1,0,0,0,0,0,0,"// TBD should this be varbinary($1)? //		registerColumnType(Types.VARBINARY,     ""binary($1)"");"
1,0,0,0,0,0,0,//shortcut
1,0,1,1,1,1,1,//TODO: we should provide some way to get keys of collection of statistics to make it easier to retrieve from a GUI perspective
1,0,1,1,1,1,1,// TODO : probably better to calculate these and pass them in, as it'll be more performant
1,0,1,1,1,1,1,// todo : should we additionally check the current isolation mode explicitly?
1,0,0,1,1,1,1,//TODO: simply remove this override //      if we fix the above todos
1,0,1,1,1,1,1,// todo : is there really any reason to kkeep trying if this fails once?
1,0,1,1,1,1,1,// TODO : not sure this is correct, could not find docs on how to do this.
1,0,0,0,0,0,0,//HSQL has no Blob/Clob support .... but just put these here for now!
1,0,1,1,1,1,1,"// merges don't cascade to uninitialized collections //			//TODO: perhaps this does need to cascade after all...."
1,0,0,0,0,0,0,// yick!  need this for proper serialization/deserialization handling...
1,0,0,1,1,1,1,//TODO: should orphans really be deleted during lock???
1,0,1,1,1,1,1,// todo : move to StringHelper?
1,0,0,0,0,0,0,// Sets can be just a view of a part of another collection. // do we need to copy it to be sure it won't be changing // underneath us? // ie. this.set.addAll(set);
1,0,1,1,1,1,1,// TODO: It would be really, really nice to use this to also model components!
1,0,1,1,1,1,1,//TODO: move to .sql package!!
1,0,0,1,1,1,1,//TODO: look at the owning property and check that it  //      isn't lazy (by instrumentation)
