oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
1,0,1,1,1,1,1,//  TODO From a concurrency perspective, this class is not good. The combination of mutable/immutable state is not nice 
1,0,1,1,1,1,1,//  TODO we probably want to warn the user that he is building an artifact with   different values than in dependencyManagement 
1,0,0,0,0,0,0,//  ---------------------------------------------------------------------------------   I'm not sure if this last regexp was really intended to disallow the usage of   network paths as user.home directory. Unfortunately it did. I removed it and   have not detected any problems yet.   ---------------------------------------------------------------------------------   path = path.replaceAll( "//", "/" ); 
1,0,1,1,1,1,1,//  TODO better way than static? this might hide messages in a reactor 
1,0,1,1,1,1,1,/*  * This exception is thrown if an application attempts to attach * two of the same artifacts to a single project. * * @author pgier * @author jdcasey * TODO Make this a checked exception, and modify the API of MavenProjectHelper. * Currently, this modification would create compatibility problems for existing plugins.  */
1,0,1,1,1,1,1,// TODO lifecycles being executed  TODO what runs in each phase  TODO plugins that need downloading  TODO project dependencies that need downloading  TODO unfortunately the plugins need to be downloaded in order to get the plugin.xml file. need to externalize this        from the plugin archive.  TODO this will be the class that people get in IDEs to modify 
1,0,0,0,0,0,0,/*          * NOTE: For plugins that depend on other plugin artifacts the plugin realm contains more than one plugin         * descriptor. However, only the first descriptor is of interest.          */
1,0,1,0,1,1,1,//  TODO not sure about this here, and may want a getLog on here as well/instead 
1,0,1,0,1,1,1,//  TODO Does this check need to happen here? Had to add the same call   below when we iterate on child nodes -- will that suffice? 
1,0,1,1,1,1,1,//  TODO MNG-5766 changes likely made this redundant 
1,0,1,1,1,1,1,//  TODO Move this to plexus-utils' PathTool. 
1,1,1,1,1,1,1,//  go find the version. This is a total hack. See previous comment. 
1,0,0,0,0,0,0,/*          * NOTE: This is primarily to keep backward-compat with Maven 2.x which did not validate that dependencies are         * unique within a single POM. Upon multiple declarations, 2.x just kept the last one but retained the order of         * the first occurrence. So when we're in lenient/compat mode, we have to deal with such broken POMs and mimic         * the way 2.x works. When we're in strict mode, the removal of duplicates just saves other merging steps from         * aftereffects and bogus error messages.          */
1,0,0,1,1,1,1,//  TODO Validate for < 0? 
1,0,0,0,0,0,0,/*          * MNG-4312: We neither have reserved all of the above magic expressions nor is their set fixed/well-known (it         * gets occasionally extended by newer Maven versions). This imposes the risk for existing plugins to         * unintentionally use such a magic expression for an ordinary system property. So here we check whether we         * ended up with a magic value that is not compatible with the type of the configured mojo parameter (a string         * could still be converted by the configurator so we leave those alone). If so, back off to evaluating the         * expression from properties only.          */
1,0,0,0,0,0,0,//    This is not ideal but there are events specifically for configuration from the CLI which I don't   believe are really valid but there are ITs which assert the right events are published so this   needs to be supported so the EventSpyDispatcher needs to be put in the CliRequest so that   it can be accessed by configuration processors. 
1,0,0,1,1,1,1,//  TODO could we use a map? Maybe if the parent did that for components too, as this is too vulnerable to 
1,0,1,1,1,1,1,//  TODO current policy is to retain the original version - is this correct, do we need strategies or is that handled elsewhere? 
1,0,1,1,1,1,1,//  TODO The configuration for the lifecycle needs to be externalized so that I can use the annotations properly for the   wiring and reference and external source for the lifecycle configuration. 
1,0,0,1,1,1,1,//  TODO a similar test should be created to test the dependency management (basically all usages   of DefaultModelBuilder.getCache() are affected by MNG-6530 
1,0,1,1,1,1,1,//  TODO shouldn't the versions be merged across relocations? 
1,0,1,1,1,1,1,//  TODO this should not need to be handed off... 
1,0,1,0,0,0,0,//  note this will not be hit for Maven 1.x project.xml as it is an incompatible schema 
1,0,1,1,1,1,1,//  TODO push all common bits back to plexus cli and prepare for transition to Guice. We don't need 50 ways to make CLIs 
1,0,0,0,0,0,0,//  ------------------------------------------------------------------------   Metadata Resolution Exceptions: ArtifactResolutionExceptions   ------------------------------------------------------------------------ 
1,0,1,1,1,1,1,// TODO why is this using the context 
1,0,1,0,1,1,1,//  TODO !![jc; 28-jul-2005] check this; if we're using '-r' and there are aggregator tasks, this will result in weirdness. 
1,0,0,0,0,0,0,//  Validate versions aren't inherited when using parent ranges the same way as when read externally. 
1,0,1,1,1,1,1,//  TODO need to externalize CliRequest 
1,0,0,0,0,0,0,//    We should get a whole slew of dependencies resolving this artifact transitively 
1,0,0,0,0,0,0,//  NOTE: We SHOULD NOT be inheriting status, since this is an assessment of the POM quality.   NOTE: We SHOULD NOT be inheriting relocation, since this relates to a single POM 
1,0,1,1,1,1,1,//  TODO could be more efficient by sorting the list and then moving along the restrictions in order? 
1,0,1,1,1,1,1,//  set the recommended version   TODO maybe its better to just pass the range through to retrieval and use a   transformation? 
1,0,0,0,0,0,0,//    There are too many ConfigurationProcessors so we don't know which one to run so report the error.   
1,0,0,0,0,0,0,//  1.any < 1.1 ? 
1,0,1,1,1,1,1,/*  * Exception that occurs when an artifact file is used, but has not been resolved. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO it may be better for artifact.getFile() to throw it - perhaps it is a runtime exception?  */
1,0,0,1,1,1,1,//  TODO log message or throw exception? 
1,0,1,0,0,0,0,/*      * NOTE: This exists merely for backward-compat with legacy-style lifecycle definitions and allows configuration     * injection to work instead of failing.      */
1,0,0,0,0,0,0,//  This class needs to stick around because it was exposed the the remote resources plugin started using it instead of   getting the repositories from the project. 
1,0,0,0,0,0,0,//  Maven 2.x quirk: an artifact always points at the local repo, regardless whether resolved or not 
1,0,1,1,1,1,1,//  TODO Optimize; or maybe just rewrite the whole way aggregating mojos are being run. 
1,0,0,0,0,0,0,/*              * NOTE: getId() was added in 3.x and is as such not implemented by plugins compiled against 2.x APIs.              */
1,0,0,1,1,1,1,//  TODO don't catch exception 
1,0,0,1,1,1,1,//  TODO use settings? 
1,0,1,1,1,1,1,/*      * TODO: Whether duplicates should be removed looks like an option for the generated merger.      */
1,0,1,1,1,1,1,// TODO These two tests display a lack of symmetry with respect to the input which is a free form string and the        mojo descriptor which comes back. All the free form parsing needs to be done somewhere else, this is        really the function of the CLI, and then the pre-processing of that output still needs to be fed into        a hinting process which helps flesh out the full specification of the plugin. The plugin manager should        only deal in concrete terms -- all version finding mumbo jumbo is a customization to base functionality        the plugin manager provides. 
1,0,0,1,1,1,1,// TODO this will be the basis of the customizable lifecycle execution so need to figure this out quickly. 
1,0,0,1,1,1,1,//  TODO Use the following two instead of manageArtifact   TODO Remove ResolutionListenerDM interface 
1,0,1,0,0,0,0,//  We have collected all the problems so let's mimic the way the old code worked and just blow up right here.   That's right lets just let it rip right here and send a big incomprehensible blob of text at unsuspecting   users. Bad dog!
1,0,1,0,0,0,0,//  note: see MNG-3454. This causes a problem, but fixing it may break more.
1,1,1,1,1,1,1,//  FIXME: This is hacky. What if module directory doesn't match artifactid, and parent   is coming from the repository?? 
1,0,0,0,0,0,0,//  NOTE: DuplicateArtifactAttachmentException is currently unchecked, so be careful removing this try/catch!   This is necessary to avoid creating compatibility problems for existing plugins that use   MavenProjectHelper.attachArtifact(..). 
1,0,1,1,1,1,1,/*  * Describes a version transformation during artifact resolution. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO try and refactor to remove abstract main.methods - not particular happy about current design  */
1,0,1,1,1,1,1,/*      * @return the required dependencies in a specified scope     * TODO the name is not intelligible      */
1,0,1,1,1,1,1,//  TODO shouldn't need to double up on this work, only done for simplicity of handling   recommended 
1,0,0,0,0,0,0,//    Trying to give loggers back is a bad idea. Ceki said so :-)   notice to self: what was this method supposed to do?   
1,0,1,1,1,1,1,//  TODO Kristian wonders if this class really is necessary and if it overlaps other concepts. 
1,0,1,1,1,1,1,//  TODO might be better to have source.retrieve() throw a specific exception for this   situation 
1,0,0,0,0,0,0,//  This is really a wagon TransferFailedException so something went wrong after we successfully   retrieved the metadata. 
1,0,0,1,1,1,1,/*  * Filter to exclude from a list of artifact patterns. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO I think this is equiv. to exclusion set filter in maven-core  */
1,0,1,0,1,1,1,//  TODO this is only to provide a project for plugins that don't need a project to execute but need some   of the values from a MavenProject. Ideally this should be something internal and nothing outside Maven 
1,0,0,1,1,1,1,//  TODO why MVN adds dot /./ in paths??? 
1,0,1,1,1,1,1,//  TODO introducing a space here...not sure what else to do but collapse whitespace 
1,0,0,0,0,0,0,//  igorf: Way too many declared exceptions!
1,0,1,1,1,1,1,/*  * Describes repository directory metadata. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO not happy about the store method - they use "this"  */
1,0,0,1,1,1,1,//  TODO We currently cannot tell which <dependencyManagement> section contained the management        information. When the resolver provides this information, these log messages should be updated        to contain it. 
1,0,1,1,1,1,1,//  TODO Hack to make the cycle detection the same for the new graph builder 
1,0,1,1,1,1,1,//  TODO the antrun plugin has its own configurator, the only plugin that does. might need to think about how that works   TODO remove the coreArtifactFilterManager 
1,0,1,1,1,1,1,//    TODO jvz Why isn't all this checking the job of the duty of the workspace resolver, we know that we   have a model that is suitable, yet more checks are done here and the one for the version is problematic   before because with parents as ranges it will never work in this scenario.   
1,0,1,1,1,1,1,/*      * TODO: The order of the merged list could be controlled by an attribute in the model association: target-first,     * source-first, dominant-first, recessive-first      */
1,0,1,1,1,1,1,//  TODO add better exception 
1,0,1,1,1,1,1,//  TODO let the scope handler deal with this 
1,1,0,0,0,0,0,//  artifact or not. things like the stupid dummy artifact coming from surefire.
1,1,1,0,0,0,0,//  this is just silly, lookupList should return an empty list! 
1,0,1,1,1,1,1,//  TODO This needs to be colorized 
1,0,1,1,1,1,1,/*      * TODO: Whether the merge continues recursively into an existing node or not could be an option for the generated     * merger      */
1,0,1,0,1,1,1,/*  * Specific problems during resolution that we want to account for: * <ul> *   <li>missing metadata</li> *   <li>version range violations</li> *   <li>version circular dependencies</li> *   <li>missing artifacts</li> *   <li>network/transfer errors</li> *   <li>file system errors: permissions</li> * </ul> * * @author Jason van Zyl * TODO carlos: all these possible has*Exceptions and get*Exceptions main.methods make the clients too *       complex requiring a long list of checks, need to create a parent/interface/encapsulation *       for the types of exceptions  */
1,0,1,0,1,1,1,/*      * TODO this needs to accept a {@link OverConstrainedVersionException} as returned by     *       {@link #getVersionRangeViolation(int)} but it's not used like that in     *       {@link org.apache.maven.repository.legacy.resolver.DefaultLegacyArtifactCollector}      */
1,0,0,1,1,1,1,//  MAVENAPI FIXME: the DAG used is NOT only used to represent the dependency relation,   but also for <parent>, <build><plugin>, <reports>. We need multiple DAG's   since a DAG can only handle 1 type of relationship properly.   Usecase:  This is detected as a cycle:   org.apache.maven:maven-plugin-api                -(PARENT)->   org.apache.maven:maven                           -(inherited REPORTING)->   org.apache.maven.plugins:maven-checkstyle-plugin -(DEPENDENCY)->   org.apache.maven:maven-plugin-api   In this case, both the verify and the report goals are called   in a different lifecycle. Though the compiler-plugin has a valid usecase, although   that seems to work fine. We need to take versions and lifecycle into account. 
1,0,0,0,0,0,0,//  Don't want the artifact's version in here, as this is stored in the directory above that 
1,0,1,1,1,1,1,/*  * Use a regular expression search to find and resolve expressions within the POM. * * @author jdcasey Created on Feb 3, 2005 * TODO Consolidate this logic with the PluginParameterExpressionEvaluator, minus deprecations/bans.  */
1,0,1,1,1,1,1,//  FIXME: Filter out the inherited == false stuff! 
1,0,1,1,1,1,1,/*      * TODO pluginDescriptor classRealm and artifacts are set as a side effect of this     *      call, which is not nice.     * @throws PluginResolutionException      */
1,0,0,0,0,0,0,//  We need to set the file here or the resolver will fail with an NPE, not fully equipped to deal   with multiple local repository implementations yet. 
1,0,1,1,1,1,1,//  TODO if it was null, we really need to go find them now... or is this taken care of by the ordering? 
1,0,0,0,0,0,0,//  This won't be valid, but it constructs something easy to read in the error message 
1,0,1,1,1,1,1,//  TODO This should eventually be migrated to DefaultPathTranslator. 
1,0,0,0,0,0,0,/*                      * NOTE: Other configurators like the map-oriented one don't call into the listener, so do it the                     * hard way.                      */
1,0,1,1,1,1,1,/*  * Wraps an active project instance to be able to receive updates from its artifact without affecting the original * attributes of this artifact. * * @author <a href="mailto:brett@apache.org">Brett Porter</a> * TODO I think this exposes a design flaw in that the immutable and mutable parts of an artifact are in one class and * should be split. ie scope, file, etc depend on the context of use, whereas everything else is immutable.  */
1,0,0,0,0,0,0,//  Some better conventions for the test poms needs to be created and each of these tests   that represent a verification of a specification item needs to be a couple lines at most.   The expressions help a lot, but we need a clean to pick up a directory of POMs, automatically load   them into a resolver, create the expression to extract the data to validate the Model, and the URI   to validate the properties. We also need a way to navigate from the Tex specification documents to 
1,0,1,1,1,1,1,//  TODO classpath check doesn't belong here - that's the other method 
1,0,1,1,1,1,1,//  TODO Not entirely the same message 
1,0,1,1,1,1,1,//  TODO this could be a lot nicer... should really be in the snapshot transformation? 
1,0,1,1,1,1,1,//  TODO should this be part of mediation? 
1,0,1,1,1,1,1,//  FIXME: somehow report to the user   that there are too many '..' elements.   For now, ignore the extra '..'. 
1,0,1,1,1,1,1,/*              * MNG-4900: Hack to workaround deficiency of legacy API which makes it impossible for plugins to access the             * global profile manager which is required to build a POM like a CLI invocation does. Failure to consider             * the activated profiles can cause repo declarations to be lost which in turn will result in artifact             * resolution failures, in particular when using the enhanced local repo which guards access to local files             * based on the configured remote repos.              */
1,0,1,1,1,1,1,//  TODO without #, this could just be an evaluate call... 
1,0,1,0,0,0,0,//    Builder, concurrency and parallelism     We preserve the existing main.methods for builder selection which is to look for various inputs in the threading   configuration. We don't have an easy way to allow a pluggable builder to provide its own configuration   parameters but this is sufficient for now. Ultimately we want components like Builders to provide a way to   extend the command line to accept its own configuration parameters.
1,0,1,0,1,1,1,//  TODO ick. this forces the OCE that should have come from the previous call. It is still 
1,0,0,1,0,1,1,// Maybe it's better to move some of those main.methods to separate class (SoC).
1,0,1,1,1,1,1,//  TODO Not sure how best to set these for this implementation... 
1,0,0,0,0,0,0,/*          * NOTE: This should be considered a quirk to support interop with Maven's legacy ArtifactDeployer which         * processes one artifact at a time and hence cannot associate the artifacts from the same project to use the         * same version index. Allowing the caller to pass in metadata from a previous deployment allows to re-establish         * the association between the artifacts of the same project.          */
1,0,0,1,1,1,1,//  TODO shouldn't need a file intermediatary - improve wagon to take a stream 
1,0,1,1,1,1,1,//  TODO should we deprecate? 
1,0,0,0,0,0,0,//  shouldn't it be java-sources given the classifier?   shouldn't it be false given the classifier? 
1,0,0,0,0,0,0,//  validation error, continue project building and delay failing to help IDEs   result.getProblems().addAll(e.getProblems()) ? 
1,0,1,1,1,1,1,/*  * The bean containing the Mojo descriptor.<br> * For more information about the usage tag, have a look to: * <a href="https://maven.apache.org/developers/mojo-api-specification.html"> * https://maven.apache.org/developers/mojo-api-specification.html</a> * * TODO is there a need for the delegation of MavenMojoDescriptor to this? * Why not just extend ComponentDescriptor here?  */
1,0,1,1,1,1,1,//  TODO add better exception that can detail the two conflicting artifacts 
1,0,1,1,1,1,1,//  TODO Remove this! 
1,0,0,1,1,1,1,//  TODO also do this logging for other metadata? 
1,0,0,0,0,0,0,/*          * NOTE: From Artifact.hasClassifier(), an empty string and a null both denote "no classifier". However, some         * plugins only check for null, so be sure to nullify an empty classifier.          */
1,0,1,1,1,1,1,//  TODO not sure that it should assume this, maybe the calls to addMetadata should pre-merge, then artifact   replaces? 
1,0,0,0,0,0,0,//  Why are we just ignoring this exception? Are exceptions are being used for flow control 
1,0,1,1,1,1,1,//  TODO This is too early for build extensions, so maybe just remove it? 
1,0,0,1,0,1,1,/*          * The workspace/reactor is in flux so we better not assume definitive information for any of its         * artifacts/projects.          */
1,0,0,0,0,0,0,//  blech! this isn't even intelligible as a method name. provided for   consistency... 
1,0,1,0,1,1,1,/*  * Pseudo test to generate documentation fragment about supported CLI options. TODO such documentation generation code * should not be necessary as unit test but should be run during site generation (Velocity? Doxia macro?)  */
1,0,1,1,1,1,1,//  TODO throw something instead? 
0,0,0,0,0,0,0,//  will be reported via storeInlocalRepository 
0,0,0,0,0,0,0,//         {              message.append( "There was 1 validation error: " );          }          else          {              message.append( "There was " + messages.size() + " validation errors: " + NEWLINE );          }   
0,0,0,0,0,0,0,//  then relative path calculation will fail during build from disk but success when calculated from repo
0,0,0,0,0,0,0,//  workspace 
0,0,0,0,0,0,0,//  NOTE: Enforce recursive merge to trigger merging/inheritance logic for executions
0,0,0,0,0,0,0,/*  (non-Javadoc)    * @see org.apache.maven.profiles.ProfileManager#explicitlyDeactivate(java.lang.String)     */
0,0,0,0,0,0,0,//  Sun/Oracle advises to empty the char array 
0,0,0,0,0,0,0,//  ----------------------------------------------------------------------   Requirements   ---------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  Arch 
0,0,0,0,0,0,0,//  Comments 
0,0,0,0,0,0,0,//  constants -------------------------------------------------------------- 
0,0,0,0,0,0,0,//  noop 
0,0,0,0,0,0,0,//  USED BY REMOTE RESOURCES PLUGIN 
0,0,0,0,0,0,0,//  meta-versions are not valid <version/> values...don't write them.
0,0,0,0,0,0,0,//  Post 
0,0,0,0,0,0,0,//  MNG-3769: the [probably relocated] artifact is excluded.   We could process exclusions on relocated artifact details in the   MavenMetadataSource.createArtifacts(..) step, BUT that would   require resolving the POM from the repository very early on in   the build.
0,0,0,0,0,0,0,//  UpdatePolicy 
0,0,0,0,0,0,0,//  disown the parent 
0,0,0,0,0,0,0,//  ------------------------------------------------------------------------   ErrorArtifactExceptions: ArtifactResolutionExceptions   ------------------------------------------------------------------------
0,0,0,0,0,0,0,//  @Configuration(source="org/apache/maven/lifecycle/lifecycles.xml") 
0,0,0,0,0,0,0,//  phase 1 
0,0,0,0,0,0,0,//  Was not an expression
0,0,0,0,0,0,0,//  Includes 
0,0,0,0,0,0,0,//    The plugin has a custom component configurator but does not have a custom mojo execution configurator   so fall back to the default mojo execution configurator.   
0,0,0,0,0,0,0,//  We need to take in multiple lifecycles
0,0,0,0,0,0,0,/*  MNG-3938  */
0,0,0,0,0,0,0,//  v1-->v2 
0,0,0,0,0,0,0,// [01] clean:clean  [02] resources:resources  [03] compiler:compile  [04] it:generate-metadata  [05] resources:testResources  [06] compiler:testCompile  [07] it:generate-test-metadata  [08] surefire:test  [09] jar:jar  [10] install:install   
0,0,0,0,0,0,0,//    Acceptable versions for continuous delivery     changelist   revision   sha1   
0,0,0,0,0,0,0,//  BASE64Encoder b64 = new BASE64Encoder(); 
0,0,1,0,0,0,0,//  We want to eliminate any relative path nonsense and lock down the path so we   need to fully resolve it before any sub-modules use the path. This can happen   when you are using a custom settings.xml that contains a relative path entry   for the local repository setting. 
0,0,0,0,0,0,0,//    We enter the session scope right after the MavenSession creation and before any of the   AbstractLifecycleParticipant lookups   so that @SessionScoped components can be @Injected into AbstractLifecycleParticipants.   
0,0,0,0,0,0,0,/*              * MNG-2277, the check below compensates for our bad plugin support where we ended up with aggregator             * plugins that require dependency resolution although they usually run in phases of the build where project             * artifacts haven't been assembled yet. The prime example of this is "mvn release:prepare".              */
0,0,0,0,0,0,0,//  exact matches win first 
0,0,0,0,0,0,0,//  -------------------------------------------------------------------------------------   Alright, here's the justification for all the regexp wizardry below...     Continuum and other server-like apps may need to locate the user-level and   global-level settings somewhere other than ${user.home} and ${maven.home},   respectively. Using a simple replacement of these patterns will allow them   to specify the absolute path to these files in a customized components.xml   file. Ideally, we'd do full pattern-evaluation against the sysprops, but this   is a first step. There are several replacements below, in order to normalize   the path character before we operate on the string as a regex input, and   in order to avoid surprises with the File construction...   ------------------------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  for the special case of a drive-relative Windows path, make sure it's absolute to save plugins from trouble 
0,0,0,0,0,0,0,//  Path Utils 
0,0,1,1,1,1,1,//  TODO figure out how to use the same PluginDescriptor when running mojos
0,0,0,0,0,0,0,//  ----------------------------------------------------------------------   Reactor Failure Mode   ---------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  populate the configuration section 
0,0,1,0,0,0,0,//  this should never happen since we checked all possible error sources before but better be sure 
0,0,0,0,0,0,0,//  Keep this class in sync with org.apache.maven.plugin.internal.DefaultPluginDependenciesResolver.GraphLogger 
0,0,0,0,0,0,0,//  -------< groupId:artifactId >------- 
0,0,0,0,0,0,0,/* MNG-3900 */
0,0,0,0,0,0,0,//  Contributor 
0,0,0,0,0,0,0,//  version but the restriction is identical 
0,0,0,0,0,0,0,//  ----------------------------------------------------------------------------------------------------------------       D E P R E C A T E D       ----------------------------------------------------------------------------------------------------------------     Everything below will be removed for Maven 4.0.0     ---------------------------------------------------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  likely Boolean -> boolean, Short -> int etc. conversions, it's not the problem case we try to avoid 
0,0,0,0,0,0,0,//  should have been AbstractToolchain... 
0,0,0,0,0,0,0,//  last ANSI escape code is reset: no next color 
0,0,0,0,0,0,0,//  guard against modification/removal of keys in the given properties (MNG-5670, MNG-6053, MNG-6105) 
0,0,1,0,0,0,0,//  We only check for groupId/artifactId/version/classifier cause if there is another   module with the same groupId/artifactId/version/classifier this will fail the build   earlier like "Project '...' is duplicated in the reactor.   So it is sufficient to check only groupId/artifactId/version/classifier and not the   packaging type. 
0,0,0,0,0,0,0,/*                      * Most existing extensions don't define exported packages, i.e. no classes are to be exposed to                     * plugins, yet the components provided by the extension (e.g. artifact handlers) must be                     * accessible, i.e. we still must import the extension realm into the project realm.                      */
0,0,0,0,0,0,0,//  ok 
0,0,0,0,0,0,0,// ------------------------------------------------------------------------------------------ 
0,0,0,0,0,0,0,//  version skew drop back to resolution from the repository 
0,0,0,0,0,0,0,//  aliases 
0,0,0,0,0,0,0,//  ----------------------------------------------------------------------   Goal specific configuration   ---------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  Used by m2eclipse 
0,0,0,0,0,0,0,//  Group id 
0,0,0,0,0,0,0,//  normal for non-http wagons 
0,0,0,0,0,0,0,//  phase 2 
0,0,0,0,0,0,0,/*      * @see junit.framework.TestCase#setUp()      */
0,0,0,0,0,0,0,//  2nd pass of initialization: resolve and build parent if necessary 
0,0,0,0,0,0,0,// =================================================================================================== 
0,0,0,0,0,0,0,//  no workspace resolver or workspace resolver returned null (i.e. model not in workspace) 
0,0,0,0,0,0,0,//  to be processed in the outer catch block 
0,0,0,0,0,0,0,//  hide constructor 
0,0,0,0,0,0,0,//  -----------------------------------------------------------------------   , String version, String artifactUri ) 
0,0,0,0,0,0,0,//  nothing to do. 
0,0,0,0,0,0,0,//  NB this is live injected collection 
0,0,0,0,0,0,0,//  The remaining are basically "for future expansion" 
0,0,0,0,0,0,0,//  optional flag is not managed
0,0,0,0,0,0,0,//  remove once createArtifacts() is removed 
0,0,0,0,0,0,0,//  CHECKSTYLE_OFF: MagicNumber 
0,0,0,0,0,0,0,/* MNG-1957 */
0,0,0,0,0,0,0,/*  MNG-4102 */
0,0,0,0,0,0,0,//  ignore. The parent artifact will handle metadata.   we must fail silently here to avoid problems with the artifact transformers.
0,0,0,0,0,0,0,/*                  * NOTE: This is to provide a migration path for implementors of the legacy API which did not know about                 * getLifecycles().                  */
0,0,0,0,0,0,0,//  lower than 2^63 
0,0,0,0,0,0,0,//  "pluginPrefix:goal" or "groupId:artifactId[:version]:goal" 
0,0,0,0,0,0,0,//                              
0,0,0,0,0,0,0,//  of cause 
0,0,0,0,0,0,0,//  add default toolchain 
0,0,0,0,0,0,0,//  switch dominant with recessive 
0,0,0,0,0,0,0,//  ----------------------------------------------------------------------   Dependencies   ---------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  ChildScmConnectionInheritAppendPath 
0,0,0,0,0,0,0,// */ 
0,0,0,0,0,0,0,//  this node 
0,0,0,0,0,0,0,//  ----------[ packaging ]---------- 
0,0,0,0,0,0,0,//  SnapshotRepository 
0,0,0,0,0,0,0,//  avoid concurrent modification if someone else sets/removes an unrelated system property 
0,0,0,0,0,0,0,//  3. the parent's <inherited/> flag is set to true 
0,0,0,0,0,0,0,//  resolve plugin artifacts 
0,0,0,0,0,0,0,//  Prefixes 
0,0,0,0,0,0,0,//    Public API   
0,0,0,0,0,0,0,//  Plugin management :: aggregate 
0,0,0,0,0,0,0,//  USED BY DEPENDENCY PLUGIN, ARCHETYPE DOWNLOADER 
0,0,0,0,0,0,0,//  DeveloperConnection 
0,0,0,0,0,0,0,//  v1-->v3 
0,0,0,0,0,0,0,//  Backward compat 
0,0,0,0,0,0,0,//  parent references child with directory name (which is not artifact id) 
0,0,0,0,0,0,0,//  It's a POM - we don't need to retrieve it first
0,0,0,0,0,0,0,/*  MNG-3567 */
0,0,0,1,1,1,1,//  TODO deep compare the lists
0,0,0,0,0,0,0,//  Dependencies 
0,0,0,0,0,0,0,//  Unsubscribe 
0,0,0,0,0,0,0,//  ensure canonical order of standard lifecycles 
0,0,0,0,0,0,0,//  This is being lazy instead of making interface 
0,0,0,0,0,0,0,//  System 
0,0,0,0,0,0,0,//  re-build pom with modified parent 
0,0,0,0,0,0,0,//  added to retain compile artifactScope. Remove if you want compile inherited as runtime 
0,0,0,0,0,0,0,/*  MNG-4008  */
0,0,0,0,0,0,0,//  if we haven't added this arg to the buffer, and we ARE building an argument   buffer, then append it with a preceding space...again, not sure what else to   do other than collapse whitespace. 
0,0,0,0,0,0,0,//  keep the checksum files from showing up on the download monitor... 
0,0,0,0,0,0,0,//  TargetPath 
0,0,0,0,0,0,0,//  only show msg if a change is actually taking place 
0,0,0,0,0,0,0,//  overlaps 
0,0,0,0,0,0,0,//  prime realm cache 
0,0,0,0,0,0,0,//  ModelVersion 
0,0,0,0,0,0,0,//  [groupId]:artifactId 
0,0,0,0,0,0,0,//  Id 
0,0,0,0,0,0,0,/*     * @see org.apache.maven.artifact.resolver.conflict.ConflictResolverFactory#getConflictResolver(java.lang.String)     */
0,0,0,0,0,0,0,//  inheritance assembly 
