oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
0,0,0,0,0,0,0,//  RequestPath methods.. 
0,0,0,0,0,0,0,//  No name specified - standard JTA is sufficient. 
0,0,0,0,0,0,0,//  Re-interrupt current thread, to allow other threads to react. 
0,0,0,0,0,0,0,//  SPR-12434 
0,0,0,0,0,0,0,//  Null new pattern: should ignore 
0,0,0,0,0,0,0,//  Find editor for superclass or interface. 
0,0,0,0,0,0,0,//  Count is now 2 
0,0,0,0,0,0,0,//  SPR-13468 
0,0,0,0,0,0,0,//  Keys in the Properties object are sorted. 
0,0,0,0,0,0,0,//  We should only attempt if the user explicitly set lazy-init to true   and we know the merged bean definition is for a factory bean. 
0,0,0,0,0,0,0,//  -----------------------------------------------------------------------------------------------   Parameters, annotations and non standard attributes   ----------------------------------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  Set same instance 
0,0,0,0,0,0,0,//  Just to check that this doesn't cause problems with introduction processing 
0,0,0,0,0,0,0,//  Determine response-encoded HTML escape setting from the "responseEncodedHtmlEscape" 
0,0,0,0,0,0,0,//  Assume bundle not found   -> do NOT throw the exception to allow for checking parent message source. 
0,0,0,0,0,0,0,//  Is the existing bean definition one that was created from a configuration class?   -> allow the current bean method to override, since both are at second-pass level.   However, if the bean method is an overloaded case on the same configuration class,
0,0,0,0,0,0,0,//  Proactively notify all active WebSocket sessions 
0,0,1,0,0,0,0,//  Only use method proxy for public methods not derived from java.lang.Object 
0,0,0,0,0,0,0,//  Immediate, before commit, after commit 
0,0,0,0,0,0,0,//  Must allow for introductions; can't just set interfaces to the target's interfaces only. 
0,0,0,0,0,0,0,//  7.5.3 
0,0,0,0,0,0,0,//  SPR-17030 
0,0,0,0,0,0,0,//  Create a ByteVector to hold an 'annotation' JVMS structure.   See https://docs.oracle.com/javase/specs/jvms/se9/html/jvms-4.html#jvms-4.7.16. 
0,0,0,0,0,0,0,// ---------------------------------------------------------------------   Copy methods for java.io.Reader / java.io.Writer  --------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  general execution 
0,0,0,0,0,0,0,//  Use toString method for rendering value. 
0,0,0,0,0,0,0,//  SPR-11101 
0,0,0,0,0,0,0,//  "normal" case 
0,0,0,0,0,0,0,//  Inject the BeanFactory before AutowiredAnnotationBeanPostProcessor's   postProcessProperties method attempts to autowire other configuration beans. 
0,0,0,0,0,0,0,//  Minimal SLF4J API without location awareness support 
0,0,0,0,0,0,0,// ---------------------------------------------------------------------   Writing  --------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  What's a reasonable expectation for _any_ server or developer machine load?   8 seconds?
0,0,0,0,0,0,0,//  -----------------------------------------------------------------------------------------------   Frame output methods, to generate StackMapFrame attributes   ----------------------------------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  SPR-16098 
0,0,0,0,0,0,0,//  look at a LOT of items 
0,0,0,0,0,0,0,//  SPR-12432 
0,0,0,0,0,0,0,//  We don't actually want to write (just save the body Flux) 
0,0,0,0,0,0,0,//  gh-21972 
0,0,0,0,0,0,0,//  If one of them is empty the result is the other. If both empty the result is "" 
0,0,0,0,0,0,0,//  Check fixed delay 
0,0,0,0,0,0,0,//  Modify nested maps 
0,0,0,0,0,0,0,//  since those are only meant to apply to beans defined in the original factory. 
0,0,0,0,0,0,0,//  Interfaces/Abstract class are filtered out automatically. 
0,0,0,0,0,0,0,//  removed. 
0,0,0,0,0,0,0,//  definition will not have inherited the merged outer bean's singleton status. 
0,0,0,0,0,0,0,//  Bad SQL state 
0,0,0,0,0,0,0,//  Create and/or resize the initializations array if necessary. 
0,0,0,0,0,0,0,//  double slot left operand - should get boxed, return true 
0,0,0,0,0,0,0,//  element type correctly Integer 
0,0,0,0,0,0,0,// ---------------------------------------------------------------------   Implementation of ConfigurableBeanFactory interface  --------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  SPR-15866 
0,0,0,0,0,0,0,//  Will be advised 
0,0,0,0,0,0,0,//  varargs byte 
0,0,0,0,0,0,0,//  Specific header accessors 
0,0,0,0,0,0,0,//  or if the event provides its precise type 
0,0,0,0,0,0,0,//  Eagerly fetch singleton target bean, and determine result type. 
0,0,0,0,0,0,0,//  reflective method accessor is the only one by default 
0,0,0,0,0,0,0,//  Days of month start with 1 (in Cron and Calendar) so add one 
0,0,0,0,0,0,0,//  Must use the ISO-8859-1 encoding because Properties.load(stream) expects it. 
0,0,0,0,0,0,0,//  Ignore: indicates a circular reference when autowiring constructors.   We want to find matches other than the currently created bean itself. 
0,0,0,0,0,0,0,//  Convenience factory methods 
0,0,0,0,0,0,0,//  /* + /hotel -> /hotel ; "/*.*" + "/*.html" -> /*.html   However /user + /user -> /usr/user ; /{foo} + /bar -> /{foo}/bar 
0,0,0,0,0,0,0,//  The actual expression from the bug report. It fails if the ENGLISH reference fails   to pop the type reference for Locale off the stack (if it isn't popped then   toLowerCase() will be called with a Locale parameter). In this situation the   code generation for ENGLISH should notice there is something on the stack that 
0,0,0,0,0,0,0,//  OK, so it's the other order... probably on Sun JDK 1.6 or IBM JDK 1.5 
0,0,0,0,0,0,0,//  Initialize event multicaster for this context. 
0,0,0,0,0,0,0,//  Re-broadcast 
0,0,0,0,0,0,0,//  If both getter and setter are null, then this does not need exposing. 
0,0,0,0,0,0,0,//  SPR-14669 
0,0,0,0,0,0,0,//  Indicate that a message has been received. 
0,0,0,0,0,0,0,//  and observe they now pass through unresolved 
0,0,0,0,0,0,0,//  having a value in value2 fields will enable compilation to succeed, then can switch it to null 
0,0,0,0,0,0,0,//  No "Accept" header 
0,0,0,0,0,0,0,//  SPR-10122, ReflectivePropertyAccessor JavaBean property names compliance tests - setters 
0,0,0,0,0,0,0,//  Nest the concrete post-processor bean in the surrounding component. 
0,0,0,0,0,0,0,//  using default port (which is 80), so do not need to append the port (-1 means ignore) 
0,0,0,0,0,0,0,//  Mapping name lookup 
0,0,0,0,0,0,0,//  PathExposingHandlerInterceptor at chain.getInterceptors()[1] 
0,0,0,0,0,0,0,//  Use Jackson factory in order to have JSR-310 and Joda-Time modules registered automatically 
0,0,0,0,0,0,0,//  Still bound to original thread, but at least completed. 
0,0,0,0,0,0,0,//  Should we override default for including synonyms for meta-data lookups 
0,0,0,0,0,0,0,//  Not initialized yet: assume no active threads. 
0,0,0,0,0,0,0,//  This is an around advice: Invoke the next interceptor in the chain.   This will normally result in a target object being invoked.   Need re-wrapping of ReactiveTransaction until we get hold of the exception   through usingWhen. 
0,0,0,0,0,0,0,//  no need to evaluate right operand 
0,0,0,0,0,0,0,//  should have been autowired 
0,0,0,0,0,0,0,//  Load reference definition file 
0,0,0,0,0,0,0,//  A pattern without a currency code... 
0,0,0,0,0,0,0,//  Use specific name if given, else fall back to bean name. 
0,0,0,0,0,0,0,//  SPR-14405 
0,0,0,0,0,0,0,//  Now we have the bean instance, which may be a normal bean or a FactoryBean.   If it's a FactoryBean, we use it to create a bean instance, unless the 
0,0,0,0,0,0,0,//  Get the interception chain for this method. 
0,0,0,0,0,0,0,//  It's a CallbackPreferringPlatformTransactionManager: pass a TransactionCallback in. 
0,0,0,0,0,0,0,//  Allow for defaults fallback or potentially overridden accessor... 
0,0,0,0,0,0,0,/* 	 * If the token starts meets Java identifier conventions, it's in.	  */
0,0,0,0,0,0,0,//  ensure send doesn't block 
0,0,0,0,0,0,0,//  OpGT   OpGE   false - null is not > or >= something 
0,0,0,0,0,0,0,//  Root entry path must end with slash to allow for proper matching.   The Sun JRE does not return a slash here, but BEA JRockit does. 
0,0,0,0,0,0,0,//  Register SimpleUrlHandlerMapping for view controllers 
0,0,0,0,0,0,0,//  varargs boolean 
0,0,0,0,0,0,0,//  SPR-15603 
0,0,0,0,0,0,0,//  moving it to the end of the processor chain (for picking up proxies etc). 
0,0,0,0,0,0,0,//  Now let the annotation config loader process the configuration. 
0,0,0,0,0,0,0,//  No superclass -> processing is complete 
0,0,0,0,0,0,0,//  Should usually be the case for traditional JAR files. 
0,0,0,0,0,0,0,//  Data flow algorithm: put this basic block in a list blocks to process (which are blocks   belonging to a subroutine starting with this label) and, while there are blocks to process,   remove one from the list, put it in a list of blocks that have been processed, add a return   edge to the successor of subroutineCaller if applicable, and add its successor basic blocks 
0,0,0,0,0,0,0,//  As of Spring 4.1.2, we're using a custom ConnectionHandle for lazy retrieval   of the underlying Connection (allowing for deferred internal transaction begin   within the EclipseLink EntityManager) 
0,0,0,0,0,0,0,//  We don't use an IntroductionAdvisor, we can just add an advice that implements IntroductionInfo 
0,0,0,0,0,0,0,//  Do not modify the Session: just set the participate flag. 
0,0,0,0,0,0,0,//  Process superclass, if any 
0,0,0,0,0,0,0,//  Not a String -> use PropertyEditor's setValue.   With standard PropertyEditors, this will return the very same object;   we just want to allow special PropertyEditors to override setValue   for type conversion from non-String values to the required type. 
0,0,0,0,0,0,0,//  Transacted session created by this template -> commit. 
0,0,0,0,0,0,0,//  rely on default setting of resourceRef=false, no auto addition of java:/comp/env prefix 
0,0,0,0,0,0,0,//  4 will make it throw a checked exception - this will be wrapped by spel on the 
0,0,0,0,0,0,0,//  Clear cache in externally provided MetadataReaderFactory; this is a no-op   for a shared cache since it'll be cleared by the ApplicationContext. 
0,0,0,0,0,0,0,//  supply the implicit upper bound if none are specified 
0,0,0,0,0,0,0,//  Use the SessionFactory's DataSource for exposing transactions to JDBC code. 
0,0,0,0,0,0,0,//  Copy the message 
0,0,0,0,0,0,0,//  Always accept such event when the type is unknown 
0,0,0,0,0,0,0,//  Ignore - simply no detailed message then. 
0,0,0,0,0,0,0,//  mixed operators 
0,0,0,0,0,0,0,//  Try quick bean name or alias match first... 
0,0,0,0,0,0,0,//  SPR-16804 
0,0,0,0,0,0,0,//  Use PropertyEditor's setAsText in case of a String value. 
0,0,0,0,0,0,0,//  should automatically receive applicationEventPublisher reference 
0,0,0,0,0,0,0,//  Nest the concrete beans in the surrounding component. 
0,0,0,0,0,0,0,//  Register bean as disposable. 
0,0,0,0,0,0,0,//  flush headers 
0,0,0,0,0,0,0,//  If the parent has the annotation and isn't abstract it's an error 
0,0,0,0,0,0,0,//  -----------------------------------------------------------------------------------------------   Utility methods: control flow analysis algorithm   ----------------------------------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  Fall back to system properties. 
0,0,0,0,0,0,0,//  If there is more data, it must start with the separator 
0,0,0,0,0,0,0,//  Check whether aspect is enabled to cope with cases where the AJ is pulled in automatically 
0,0,0,0,0,0,0,//  We're allowed to change the transaction settings of the JDBC Connection. 
0,0,0,0,0,0,0,//  Server-side only... 
0,0,0,0,0,0,0,//  trailing slash is optional 
0,0,0,0,0,0,0,//  Already an RMI object bound for the specified service name... 
0,0,0,0,0,0,0,//  SPR-13018 
0,0,0,0,0,0,0,//  Add property values based on autowire by type if applicable. 
0,0,0,0,0,0,0,//  one string then varargs string 
0,0,0,0,0,0,0,//  Request configuration not set in the context 
0,0,0,0,0,0,0,//  Keep processing error dispatch with regular request handle below 
0,0,0,0,0,0,0,//  Check socket factories for registry. 
0,0,0,0,0,0,0,//  If all factory methods have the same return type, return that type. 
0,0,0,0,0,0,0,//  At this point, it's a top-level override (probably XML), just having been parsed 
0,0,0,0,0,0,0,//  Annotation-based... 
0,0,0,0,0,0,0,//  SPR-17168 
0,0,0,0,0,0,0,// 	assertEquals("No objects active", 0, conf.getActive()); 
0,0,0,0,0,0,0,//  Convert array elements to Collection elements. 
0,0,0,0,0,0,0,//  Apply HTTP status code for error views, if specified.   Only apply it if we're processing a top-level request. 
0,0,0,0,0,0,0,//  no-arg ctor 
0,0,0,0,0,0,0,//  need to bind arguments by name as returned from the pointcut match 
0,0,0,0,0,0,0,//  This is used for Groovy. It's a bean reference to a customizer bean. 
0,0,0,0,0,0,0,//  SPR-11360 
0,0,0,0,0,0,0,//  A value is set but is 'null' 
0,0,0,0,0,0,0,//  If it's a per target aspect, emit the dummy instantiating aspect. 
0,0,0,0,0,0,0,//  Cannot find common ancestor 
0,0,0,0,0,0,0,//  SimpUserRegistry methods 
0,0,0,0,0,0,0,//  Check for decorated DataSource a la Spring's DelegatingDataSource 
0,0,0,0,0,0,0,//  No stack size delta. 
0,0,0,0,0,0,0,//  Check socket factories for exported object. 
0,0,0,0,0,0,0,//  Could be a primitive - likely. 
0,0,0,0,0,0,0,// ---------------------------------------------------------------------   Dependency resolution functionality  --------------------------------------------------------------------- 
0,0,0,0,0,0,0,//  If srcType and dstType are array types of equal dimension but different element types,   merge(srcType, dstType) = dim(srcType) - 1 | java/lang/Object. 
0,0,0,0,0,0,0,//  check that not broken by circular reference resolution mechanism 
0,0,0,0,0,0,0,//  For very general mappings (e.g. "/") we need to check 404 first 
0,0,0,0,0,0,0,//  Process individual @Bean methods 
0,0,0,0,0,0,0,//  WebSocket session ready, SockJS Session not yet 
0,0,0,0,0,0,0,//  An array type: compare the component type. 
0,0,0,0,0,0,0,//  Elvis 
0,0,0,0,0,0,0,//  Visit the label and the line number(s) for this bytecode offset, if any. 
0,0,0,0,0,0,0,//  static method 
0,0,0,0,0,0,0,//  Not initialized yet: assume initial pool size. 
0,0,0,0,0,0,0,//  anonymous port 
0,0,0,0,0,0,0,//  StompEncoder isn't involved 
0,0,0,0,0,0,0,//  optional string foo = 1; 
0,0,0,0,0,0,0,//  On Java 9, the message used to contain the module name: "java.base/java.lang.String cannot be cast..." 
0,0,0,0,0,0,0,//  Only apply encoding if content type is specified but does not contain charset clause already. 
0,0,0,0,0,0,0,//  Create view controller bean definition 
0,0,0,0,0,0,0,//  Try and keep the original accessor type 
0,0,0,0,0,0,0,//  one more attempt with the write lock 
0,0,0,0,0,0,0,//  So we match in number... 
0,0,0,0,0,0,0,//  A Class: We need to create an instance for every call. 
0,0,0,0,0,0,0,//  Simple replace 
0,0,0,0,0,0,0,//  set JPA 2.0 validation mode 
0,0,0,0,0,0,0,/*  * Builds on the {@link AbstractMBeanInfoAssembler} superclass to * add a basic algorithm for building metadata based on the * reflective metadata of the MBean class. * * <p>The logic for creating MBean metadata from the reflective metadata * is contained in this class, but this class makes no decisions as to * which methods and properties are to be exposed. Instead it gives * subclasses a chance to 'vote' on each property or method through * the {@code includeXXX} methods. * * <p>Subclasses are also given the opportunity to populate attribute * and operation metadata with additional descriptors once the metadata * is assembled through the {@code populateXXXDescriptor} methods. * * @author Rob Harrop * @author Juergen Hoeller * @author David Boden * @since 1.2 * @see #includeOperation * @see #includeReadAttribute * @see #includeWriteAttribute * @see #populateAttributeDescriptor * @see #populateOperationDescriptor  */
0,0,0,0,0,0,0,//  Throwing an exception if a CacheManager of the same name exists already... 
0,0,0,0,0,0,0,//  Lifecycle related methods 
0,0,0,0,0,0,0,//  use in any post-processing or initialization that occurs below prior to #refresh 
0,0,0,0,0,0,0,//  Create the JMX service URL. 
0,0,0,0,0,0,0,//  spouse for autowiring by name... 
0,0,0,0,0,0,0,//  Empty context path (root context) should not match to a URL with a context path 
0,0,0,0,0,0,0,//  SPR-15382 
0,0,0,0,0,0,0,//  @RequestMapping intentionally omitted 
0,0,0,0,0,0,0,//  Eagerly load the NestedExceptionUtils class to avoid classloader deadlock   issues on OSGi when calling getMessage(). Reported by Don Brown; SPR-5607. 
0,0,0,0,0,0,0,//  Always let TypeMismatchNamingException through -   we don't want to fall back to the defaultObject in this case. 
0,0,0,0,0,0,0,//  --- build 
0,0,0,0,0,0,0,//  SPR-6354 
0,0,0,0,0,0,0,//  Assumably failed to flush changes to database. 
0,0,0,0,0,0,0,//  for RequiredAnnotationBeanPostProcessor.SKIP_REQUIRED_CHECK_ATTRIBUTE 
0,0,0,0,0,0,0,//  This case should happen only once, for the visitLabel call in the constructor. Indeed, if   compute is equal to COMPUTE_INSERTED_FRAMES, currentBasicBlock stays unchanged. 
0,0,0,0,0,0,0,//  6:00 
0,0,0,0,0,0,0,//  Validate column count. 
0,0,0,0,0,0,0,//  and won't think it's equal to B's NopInterceptor 
0,0,0,0,0,0,0,// 		} 
0,0,0,0,0,0,0,/*  Cross-server session lookup (e.g. same user connected to multiple servers)  */
0,0,0,0,0,0,0,//  Change to a new static target 
0,0,0,0,0,0,0,//  in particular for Java 8 default methods... 
0,0,0,0,0,0,0,//  was /**/surprise 
0,0,0,0,0,0,0,//  It is {*....} 
0,0,0,0,0,0,0,//  6 header bytes and 2 bytes for local_variable_type_table_length. 
0,0,0,0,0,0,0,//  Reset static counters in case tests are run multiple times in a test suite --   for example, via JUnit's @Suite. 
0,0,0,0,0,0,0,//  same for BLOB 
0,0,0,0,0,0,0,//  SPR-15384 
0,0,0,0,0,0,0,//  will fail if not resolvable in the file system 
0,0,0,0,0,0,0,//  Initialize immutable resolver and transformer chains 
0,0,0,0,0,0,0,//  Look up single bean by type 
0,0,0,0,0,0,0,//  t3 and t4 are found here as of Spring 2.0, since they are pre-registered   singleton instances, while testFactory1 and testFactory are *not* found   because they are FactoryBean definitions that haven't been initialized yet. 
0,0,0,0,0,0,0,//  ConversionService's IntegerToEnumConverterFactory) for use as index 
0,0,0,0,0,0,0,//  Static builder methods 
0,0,0,0,0,0,0,//  Proceed in any case. 
0,0,0,0,0,0,0,/* 	 * Return the propagation behavior.	 * <p>Must return one of the {@code PROPAGATION_XXX} constants	 * defined on {@link TransactionDefinition this interface}.	 * <p>The default is {@link #PROPAGATION_REQUIRED}.	 * @return the propagation behavior	 * @see #PROPAGATION_REQUIRED	 * @see org.springframework.transaction.support.TransactionSynchronizationManager#isActualTransactionActive()	  */
0,0,0,0,0,0,0,//  Mirrors the score computation logic in PathPattern 
0,0,0,0,0,0,0,//  statements can add attribute names to the constant pool, thereby changing its size! 
0,0,0,0,0,0,0,//  Rethrow a provider configuration exception (possibly with a nested cause) directly 
0,0,0,0,0,0,0,//  The meta-annotation should have been loaded by the parent 
0,0,0,0,0,0,0,//  Triggers headers resolution 
0,0,0,0,0,0,0,//  Recursive invocation, parsing placeholders contained in the   previously resolved placeholder value. 
0,0,0,0,0,0,0,//  it's actually ConfigurationClassPostProcessor's Environment that gets the job done here. 
0,0,0,0,0,0,0,//  -9000 
0,0,0,0,0,0,0,//  shouldn't go through to remote service 
0,0,0,0,0,0,0,// 	assertTrue("Some free", conf.getFree() > 0); 
0,0,0,0,0,0,0,//  ask for the result to be made into an Integer knowing that it will not fit 
0,0,0,0,0,0,0,//  Initialize the Scheduler instance... 
0,0,0,0,0,0,0,//  Only "byType" and "byName" supported, but maybe other default inherited... 
0,0,0,0,0,0,0,//  Accept "*/*" 
0,0,0,0,0,0,0,// 		v = expression.getValue(ctx,holder);  	} 
0,0,0,0,0,0,0,//  OpPlus 
0,0,0,0,0,0,0,//  first rollback 
0,0,0,0,0,0,0,//  Same unwrapping exception handling as above in above catch block 
0,0,0,0,0,0,0,//  The context has not yet been refreshed -> provide services such as   setting the parent context, setting the application context id, etc 
0,0,0,0,0,0,0,//  1xx Informational 
0,0,0,0,0,0,0,//  Check all beans of type SQLErrorCodes. 
0,0,0,0,0,0,0,//  Find all ViewResolvers in the ApplicationContext, including ancestor contexts. 
0,0,0,0,0,0,0,//  Possibly an IE 10 style value: "Wed, 09 Apr 2014 09:57:42 GMT; length=13774" 
0,0,0,0,0,0,0,//  and annotation presence), use target class instead of interface-based proxy. 
0,0,0,0,0,0,0,//  trigger lazy resolution 
0,0,0,0,0,0,0,//  name attribute is not supported by <label/> 
0,0,0,0,0,0,0,//  Then, check annotation on factory method, if applicable 
0,0,0,0,0,0,0,//  length of W/ + " + 0 + 32bits md5 hash + " 
0,0,0,0,0,0,0,//  interfaces 
0,0,0,0,0,0,0,//  Purge empty entries on access since we don't have a clean-up thread or the like. 
0,0,0,0,0,0,0,//  not annotated 
0,0,0,0,0,0,0,//  method call 
0,0,0,0,0,0,0,//  Since the map is a LinkedMultiValueMap, we depend on the ordering of   elements in the map and reverse the order of the keys in order to traverse 
0,0,0,0,0,0,0,//  An EJB3 Session Bean... 
0,0,0,0,0,0,0,//  Opt in for ERROR dispatch 
0,0,0,0,0,0,0,//  implementing Expression 
0,0,0,0,0,0,0,//  assumes rpc.setPattern("java.lang.Object.hashCode"); 
0,0,0,0,0,0,0,//  accessible as property field   accessible as property through getter/setter   accessible as property through getter/setter 
0,0,0,0,0,0,0,//  should not match, because there's not .gif extension in there 
0,0,0,0,0,0,0,//  Create "empty" transaction: no actual transaction, but potentially synchronization. 
0,0,0,0,0,0,0,//  We're running with connection release mode "on_close": We're able to reset   the isolation level and/or read-only flag of the JDBC Connection here.   Else, we need to rely on the connection pool to perform proper cleanup. 
0,0,0,0,0,0,0,//  All values if none set 
0,0,0,0,0,0,0,//  and rename this class 
0,0,0,0,0,0,0,//  9.4.20.v20190813: ExtensionFactory (abstract class -> interface) 
0,0,0,0,0,0,0,//  T <= T 
0,0,0,0,0,0,0,//  children[0] is the type of the constructor, don't want to include that in argument processing 
0,0,0,0,0,0,0,//  non-inherited class-level annotation; note: @Order is not inherited 
0,0,0,0,0,0,0,//  Create the set of field types that may be annotated with @DateTimeFormat.   Note: the 3 ReadablePartial concrete types are registered explicitly since   addFormatterForFieldType rules exist for each of these types   (if we did not do this, the default byType rules for LocalDate, LocalTime,   and LocalDateTime would take precedence over the annotation rule, which   is not what we want) 
0,0,0,0,0,0,0,//  This will be set by DummyPersistenceProvider 
0,0,0,0,0,0,0,//  This will be cached anyway as the earlyPut has updated the cache before 
0,0,0,0,0,0,0,//  Use default valueOf methods for parsing text. 
0,0,0,0,0,0,0,//  Enforce namespace aware for XSD... 
0,0,0,0,0,0,0,//  container is stopped but should nevertheless invoke the runnable argument 
0,0,0,0,0,0,0,//  MESSAGE 
0,0,0,0,0,0,0,//  JiBX does not support SAX natively, so we write to a buffer first, and transform that to the handlers 
0,0,0,0,0,0,0,//  JSR-250 1.1 API (as included in Java EE 6) not available - simply skip. 
0,0,0,0,0,0,0,//  SPR-10515 
0,0,0,0,0,0,0,//  Verify the result 
0,0,0,0,0,0,0,//  Ordered, and the rest. 
0,0,0,0,0,0,0,//  getting request parameters will consume the request body 
0,0,0,0,0,0,0,//  Special case: there is one parameter left and it is an array and it matches the varargs   expected argument - that is a match, the caller has already built the array. Proceed with it. 
0,0,0,0,0,0,0,//  We need to create a method invocation... 
0,0,0,0,0,0,0,//  Bug in javac in JDK <9: annotation array excludes enclosing instance parameter   for inner classes, so access it with the actual parameter index lowered by 1 
0,0,0,0,0,0,0,//  Separate implicit return parameters from explicit parameters... 
0,0,0,0,0,0,0,//  Hits joinpoint 
0,0,0,0,0,0,0,//  log4j-to-slf4j bridge -> we'll rather go with the SLF4J SPI;   however, we still prefer Log4j over the plain SLF4J API since   the latter does not have location awareness support. 
0,0,0,0,0,0,0,//  2 invocations 
0,0,0,0,0,0,0,//  Ignore, no HandlerExceptionResolver is fine too. 
0,0,0,0,0,0,0,//  Result handler available -> let's clear the stored reference since 
0,0,0,0,0,0,0,//  SPR-15122 
0,0,0,0,0,0,0,//  --- SmartContextLoader - processContextConfiguration() ------------------ 
0,0,0,0,0,0,0,/* 	 * See SPR-6978	  */
0,0,0,0,0,0,0,//  10004: Reserved.   The specific meaning might be defined in the future. 
0,0,0,0,0,0,0,//  trailing slash 
0,0,0,0,0,0,0,//  DataSource if not explicitly specified. 
0,0,0,0,0,0,0,//  check PrintStackTrace 
0,0,0,0,0,0,0,//  Fall through if setAccessible fails with InaccessibleObjectException on JDK 9+   (on the module path and/or with a JVM bootstrapped with --illegal-access=deny) 
0,0,0,0,0,0,0,//  Hibernate 5.0/5.1 getFlushMode() with FlushMode return type 
0,0,0,0,0,0,0,//  SPR-16587 
0,0,0,0,0,0,0,//  both the upper and lower bounds of the right-hand side must be   completely enclosed in the upper and lower bounds of the left-   hand side. 
0,0,0,0,0,0,0,//  To handle the case of an inter-bean method reference, we must explicitly check the   container for already cached instances. 
0,0,0,0,0,0,0,//  Can't propagate error to client, so just log 
0,0,0,0,0,0,0,//  Cast is safe, as CallbackFilter filters are used selectively. 
0,0,0,0,0,0,0,//  Skip the 'fields' array field. 
0,0,0,0,0,0,0,//  methods are inherited 
0,0,0,0,0,0,0,//  Next, register the BeanPostProcessors that implement Ordered. 
0,0,0,0,0,0,0,//  Type-based argument resolution 
0,0,0,0,0,0,0,//  Trim the text value to avoid unwanted whitespace   caused by typical XML formatting. 
0,0,0,0,0,0,0,//  Encountered a new context hierarchy level?
0,0,0,0,0,0,0,//  Using distance will ensure a more accurate match is discovered,   more closely following the Java rules. 
0,0,0,0,0,0,0,// setValueExpectError("arrayContainer.longs[1]", new ArrayList<String>()); 
0,0,0,0,0,0,0,//  SPR-15123 
0,0,0,0,0,0,0,//  Probably a generic type mismatch between interface and impl as reported in SPR-12237 / HV-1011   Let's try to find the bridged method on the implementation class... 
0,0,0,0,0,0,0,//  Will be ExposeInvocationInterceptor, synthetic instantiation advisor, 2 method advisors 
0,0,0,0,0,0,0,//  SPR-7905 
0,0,0,0,0,0,0,//  Should trigger close method expected by EntityManagerFactory mock 
0,0,1,0,0,0,0,//  SPR-10785: set callbacks directly on the instance instead of in the   enhanced class (via the Enhancer) in order to avoid memory leaks. 
0,0,0,0,0,0,0,//  Eagerly load the ContextClosedEvent class to avoid weird classloader issues   on application shutdown in WebLogic 8.1. (Reported by Dustin Woods.) 
0,0,0,0,0,0,0,//  Here we do not extract the labels corresponding to the attribute content. This would   require a full parsing of the attribute, which would need to be repeated when parsing   the bytecode instructions (see below). Instead, the content of the attribute is read one   frame at a time (i.e. after a frame has been visited, the next frame is read), and the   labels it contains are also extracted one frame at a time. Thanks to the ordering of   frames, having only a "one frame lookahead" is not a problem, i.e. it is not possible to   see an offset smaller than the offset of the current instruction and for which no Label   exist. Except for UNINITIALIZED type offsets. We solve this by parsing the stack map   table without a full decoding (see below).
0,0,0,0,0,0,0,//  SPR-10779 
0,0,0,0,0,0,0,//  SPR-10513 
0,0,0,0,0,0,0,//  We have no fallback text to consider. 
0,0,0,0,0,0,0,//  SPR-16453 
0,0,0,0,0,0,0,//  It will complain if it can't get the proxy 
0,0,0,0,0,0,0,//  'the match' it starts with a separator 
0,0,0,0,0,0,0,//  Rethrow JMSException to indicate an infrastructure problem   that may have to trigger recovery... 
0,0,0,0,0,0,0,//  optional int32 blah = 1; 
0,0,0,0,0,0,0,//  Convert String array to a comma-separated String.   Only applies if no PropertyEditor converted the String array before.   The CSV String will be passed into a PropertyEditor's setAsText method, if any. 
0,0,0,0,0,0,0,//  10=November 
0,0,0,0,0,0,0,//  gh-22543 
0,0,0,0,0,0,0,//  boolean operators 
0,0,0,0,0,0,0,//  All tests are in superclass. 
0,0,0,0,0,0,0,//  stack height 
0,0,0,0,0,0,0,//  Detect package-protected NullBean instance through equals(null) check 
0,0,0,0,0,0,0,//  ignore RemoteAccessException as probably setup issue with JAX-WS provider vs JAXB 
0,0,0,0,0,0,0,//  Resolves to EntityManagerFactory or EntityManager. 
0,0,0,0,0,0,0,//  Allow for the collection of early ApplicationEvents, 
0,0,0,0,0,0,0,//  Suppression required due to bug in javac in Java 8: presence of default method in a Serializable interface 
0,0,0,0,0,0,0,//  Determine ResourceLoader to use. 
0,0,0,0,0,0,0,//  First, see if we have a cached value. 
0,0,0,0,0,0,0,//  Not serializable... Servlet containers usually automatically   unbind the attribute in this case. 
0,0,0,0,0,0,0,//  SPR-15125 
0,0,1,1,1,1,1,//  TODO same as old age to avoid ordering effect for now
0,0,0,0,0,0,0,//  requires type conversion of '1' to 1 
0,0,0,0,0,0,0,//  Then without 
0,0,0,0,0,0,0,//  Existing transaction that we participate in, controlled outside   of the scope of this Spring transaction manager -> try to register   an afterCompletion callback with the existing (JTA) transaction. 
0,0,0,0,0,0,0,//  Assert 
0,0,0,0,0,0,0,//  XhrTransport methods 
0,0,0,0,0,0,0,//  Ignored for the common pool. 
0,0,0,0,0,0,0,//  checkcast each argument against the target's argument types 
