oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
0,0,0,0,0,0,0,//  set clean time really high so doesn't kick in 
0,0,0,0,0,0,0,// Set it for nimbus only 
0,0,0,0,0,0,0,//  1s   no lag 
0,0,0,0,0,0,0,//  creates array[largestId+1] filled with nulls 
0,0,0,0,0,0,0,//         builder.setStateSpout("stateSpout", mock(IRichStateSpout.class), 0);      } 
0,0,0,0,0,0,0,//  close the input stream 
0,0,0,0,0,0,0,//  Dependency uploading only makes sense for distributed mode 
0,0,0,0,0,0,0,//  read 2nd line and ACK 
0,0,0,0,0,0,0,//  USED_CPU 
0,0,0,0,0,0,0,//  2) If no failed tuples to be retried, then send tuples from hdfs 
0,0,0,0,0,0,0,//  it happens when part is just '*' rather than denoting some directory 
0,0,0,0,0,0,0,// Next verify that the blob store is correct before we start it up. 
0,0,0,0,0,0,0,//  The connection is ready once the channel is active.   See:   - http://netty.io/wiki/new-and-noteworthy-in-4.0.html#wiki-h4-19 
0,0,0,0,0,0,0,//  test for keylist to download 
0,0,0,0,0,0,0,//  tuples should be available in store before they are added to window manager 
0,0,0,0,0,0,0,//  memory required by topo-t0   memory required by topo-t1 
0,0,0,0,0,0,0,//  This is a DSL (YAML, etc.) topology... 
0,0,0,0,0,0,0,//  check for required fields   check for sub-struct validity 
0,0,0,0,0,0,0,//  periodically calls refreshLoad in 1 sec to simulate worker load update timer 
0,0,0,0,0,0,0,//  [remoteTaskId] -> JCQueue. Some entries maybe null (if no emits to those tasksIds from this worker)
0,0,0,0,0,0,0,//  Encoders 
0,0,0,0,0,0,0,//  -- commit frequency - count 
0,0,0,0,0,0,0,// check if iterable 
0,0,0,0,0,0,0,//  set acl to below so that it can be shared by other users as well, but allows only read 
0,0,0,0,0,0,0,// Emit any remaining messages 
0,0,0,0,0,0,0,// If AutoHDFS is specified, do not attempt to login using keytabs, only kept for backward compatibility. 
0,0,0,0,0,0,0,//  ======== Ack ======= 
0,0,0,0,0,0,0,//  task ids should be pulled first 
0,0,0,0,0,0,0,//  referenced from a metric. 
0,0,0,0,0,0,0,//  PULSE 
0,0,0,0,0,0,0,//  add reference to one and then remove reference again so it has newer timestamp 
0,0,0,0,0,0,0,//  writes multiple metric values into the database as a batch operation.  The tree map keeps the keys sorted 
0,0,0,0,0,0,0,//  Get first and last block times for multiple runs and strategies 
0,0,0,0,0,0,0,// The worker is up and running check for profiling requests 
0,0,0,0,0,0,0,//  if the other config does not have it set. 
0,0,0,0,0,0,0,//  MEM_OFF_HEAP 
0,0,0,0,0,0,0,//  CAPACITY 
0,0,0,0,0,0,0,//  new line is at beginning of each line (instead of end) for better recovery from 
0,0,0,0,0,0,0,//  Exceptions are captured and thrown at the end of the batch by the executor 
0,0,0,0,0,0,0,//  This thread will send out messages destined for remote tasks (on other workers) 
0,0,0,0,0,0,0,// do another conversion (lets just make this all common) 
0,0,0,0,0,0,0,//  Store the time at which the query started executing. The SQL   standard says that functions such as CURRENT_TIMESTAMP return the   same value throughout the query. 
0,0,0,0,0,0,0,//  Maintain backward compatibility for 0.10 
0,0,0,0,0,0,0,//  checkpoint the state every 5 seconds 
0,0,0,0,0,0,0,// We cannot launch the container yet the resources may still be updating 
0,0,0,0,0,0,0,// Use a bootstrap tuple to wait for topology to be running 
0,0,0,0,0,0,0,//  AZE 
0,0,0,0,0,0,0,// Spout - 500 MB, 50% CPU, 0 GPU  bolt-1 - 500 MB, 50% CPU, 0 GPU  bolt-3 500 MB, 50% cpu, 2 GPU  Total 1500 MB, 150% CPU, 2 GPU -> this node has 0 MB, 0% CPU, 0 GPU left 
0,0,0,0,0,0,0,/*                         This case will arise in case of non-sequential offset being processed.                        So, if the topic doesn't contain offset = nextCommitOffset (possible                        if the topic is compacted or deleted), the consumer should jump to                        the next logical point in the topic. Next logical offset should be the                        first element after nextCommitOffset in the ascending ordered emitted set.                      */
0,0,0,0,0,0,0,// A topology can set resources in terms of CPU and Memory for each component 
0,0,0,0,0,0,0,//  add with past ts 
0,0,0,0,0,0,0,//  When moving to pacemaker workerbeats can be leaked too... 
0,0,0,0,0,0,0,//  5 seconds 
0,0,0,0,0,0,0,//  race condition with another thread, and we lost. try again 
0,0,0,0,0,0,0,// The producers are shut down first, so keep going until the queue is empty. 
0,0,0,0,0,0,0,//  we don't allow any cluster wide configuration 
0,0,0,0,0,0,0,//  evicted metadata needs to be stored immediately.  Metadata lookups count on it being in the cache 
0,0,0,0,0,0,0,//  will have the correct settings that cannot be overriden by the submitter. 
0,0,0,0,0,0,0,//  A map describing which topologies are using which slots on this node.  The format of the map is the following: 
0,0,0,0,0,0,0,//  track how many times each supervisor slot has been listed as bad 
0,0,0,0,0,0,0,//  when they are successfully processed. 
0,0,0,0,0,0,0,// all sent events are stored in pending 
0,0,0,0,0,0,0,//  topo2 has 4 large tasks 
0,0,0,0,0,0,0,// Ignore any exceptions we might be doing a test for authentication 
0,0,0,0,0,0,0,// First failure is the initial delay, so not interesting 
0,0,0,0,0,0,0,/*      * Bolt-specific configuration for windowed bolts to specify the window length in time duration.      */
0,0,0,0,0,0,0,//  RESOURCES_MAP 
0,0,0,0,0,0,0,//  contains one Tuple per Stream being joined   refs to fields that will be part of output fields 
0,0,0,0,0,0,0,// remote subject 
0,0,0,0,0,0,0,/*          *  By default parser uses [ ] for quoting identifiers. Switching to DQID (double quoted identifiers)         *  is needed for array and map access (m['x'] = 1 or arr[2] = 10 etc) to work.          */
0,0,0,0,0,0,0,// The second tuple should NOT be ack'd because the batch should be cleared and this will be
0,0,0,0,0,0,0,// We need to adjust the throughput accordingly (so that it stays the same in aggregate) 
0,0,0,0,0,0,0,/*      * test scheduling does not cause negative resources      */
0,0,0,0,0,0,0,//  Return now *WITHOUT* sending upstream here, since client   not authorized. 
0,0,0,0,0,0,0,//  reader 
0,0,0,0,0,0,0,//  Ranked first since rack-0 has the most balanced set of resources 
0,0,0,0,0,0,0,//  Configs 
0,0,0,0,0,0,0,// Waiting to be returned 
0,0,0,0,0,0,0,//  validate path defined 
0,0,0,0,0,0,0,//  Blostore launch command with topology blobstore map   Here we are giving it a local name so that we can read from the file   bin/storm jar examples/storm-starter/storm-starter-topologies-0.11.0-SNAPSHOT.jar   org.apache.storm.starter.BlobStoreAPIWordCountTopology bl -c 
0,0,0,0,0,0,0,//  for some odd reason they are leaked.
0,0,0,0,0,0,0,// get topology constraints 
0,0,0,0,0,0,0,// Ensure the second file has a later modified timestamp, as the spout should pick the first file first. 
0,0,0,0,0,0,0,//  launch heartbeat threads immediately so that slow-loading tasks don't cause the worker to timeout 
0,0,0,0,0,0,0,//  Tuple contains String Object in JSON format 
0,0,0,0,0,0,0,/*      * returns list of Tuple3 (key, val from table, val from row)      */
0,0,0,0,0,0,0,// bolt-3 - 500 MB, 50% CPU, 2 GPU  Total 500 MB, 50% CPU, 2 - GPU -> this node has 1000 MB, 100% cpu, 0 GPU left 
0,0,0,0,0,0,0,// The priority of a topology describes the importance of the topology in decreasing importance   starting from 0 (i.e. 0 is the highest priority and the priority importance decreases as the priority number increases).  Recommended range of 0-29 but no hard limit set.   If there are not enough resources in a cluster the priority in combination with how far over a guarantees 
0,0,0,0,0,0,0,// The second tuple is used to wait for the spout to rotate its pending map 
0,0,0,0,0,0,0,//  StatefulBoltExecutor does the actual ack when the state is saved. 
0,0,0,0,0,0,0,//  unknown version should be treated as "current version", which supports RPC heartbeat 
0,0,1,0,0,0,0,// There are a few possible files that we would want to clean up  baseDir + "/" + "_tmp_" + baseName  baseDir + "/" + "_tmp_" + baseName + ".current"  baseDir + "/" + baseName.<VERSION>  baseDir + "/" + baseName.current  baseDir + "/" + baseName.version  In general we always want to delete the _tmp_ files if they are there. 
0,0,0,0,0,0,0,// Check for : in case someone called their user "User Name"  This line contains the user name for the pid we're looking up  Example line: "User Name:    exampleDomain\exampleUser" 
0,0,0,0,0,0,0,//  need to reverse the order of elements in PQ to delete files from oldest to newest
0,0,0,0,0,0,0,// Ignored the file did not match
0,0,0,0,0,0,0,// cleanup internal assignments 
0,0,0,0,0,0,0,//  JMS options 
0,0,0,0,0,0,0,//  has been acked 
0,0,0,0,0,0,0,// check if exec satisfy spread 
0,0,0,0,0,0,0,// if no event sent, no checkpoint shall be created 
0,0,0,0,0,0,0,//  dynamic fields 
0,0,0,0,0,0,0,//  wait for more ACKs before proceeding 
0,0,0,0,0,0,0,// get query filter 
0,0,0,0,0,0,0,//  allocate another array to be switched 
0,0,0,0,0,0,0,// JUMP 
0,0,0,0,0,0,0,// verify that Offset 10 was last committed offset, since this is the offset the spout should resume at 
0,0,0,0,0,0,0,//   "modprinc -maxlife 3mins <principal>" in kadmin. 
0,0,0,0,0,0,0,//  acquire lock on file1 
0,0,0,0,0,0,0,//  now, selecting from the full set should cause the fourth task to be chosen. 
0,0,0,0,0,0,0,//  NODE 
0,0,0,0,0,0,0,//  PREV_STATUS 
0,0,0,0,0,0,0,//  configs 
0,0,0,0,0,0,0,// The new partition should be discovered and the message should be emitted
0,0,0,0,0,0,0,// error message returned is something went wrong
0,0,0,0,0,0,0,//  The failed executions should not cause rotations and any new files 
0,0,0,0,0,0,0,//  Producers 
0,0,0,0,0,0,0,//  only log/set when there's been a change to the assignment 
0,0,0,0,0,0,0,//  SingleRel 
0,0,0,0,0,0,0,//  only if some data has arrived on each input stream 
0,0,0,0,0,0,0,//  if an ack is for a message that failed once at least and was re-emitted then the record itself will be in   failedAndFetchedRecords. We use that to   determine if the FailedMessageRetryHandler needs to be told about it and then remove the record itself to 
0,0,0,0,0,0,0,//  metric name 
0,0,0,0,0,0,0,// bolt-1 - 500 MB, 50% CPU, 0 GPU  bolt-2 - 500 MB, 50% CPU, 1 GPU  bolt-2 - 500 MB, 50% CPU, 1 GPU  Total 1500 MB, 150% CPU, 2 GPU -> this node has 0 MB, 0% CPU, 0 GPU left 
0,0,0,0,0,0,0,//  COMPONENT_EXECUTORS 
0,0,0,0,0,0,0,//  The manually set STORM_WORKER_CGROUP_CPU_LIMIT config on supervisor will overwrite resources assigned by 
0,0,0,0,0,0,0,//  When this master is not leader and get heartbeats report from supervisor/node, just ignore it. 
0,0,0,0,0,0,0,//  try locking another file2 at the same time 
0,0,0,0,0,0,0,// Each time we try to schedule a new component simulate taking 1 second longer 
0,0,0,0,0,0,0,// Now we need to build the array 
0,0,0,0,0,0,0,// File 1 should be moved to archive
0,0,0,0,0,0,0,// 1) create a couple files to consume 
0,0,0,0,0,0,0,//  REQUESTED_REGULAR_OFF_HEAP_MEMORY 
0,0,0,0,0,0,0,//  Current state 
0,0,0,0,0,0,0,//  if # of workers requested is less than we took   then we know some workers we track died, since we have more workers than we are supposed to have 
0,0,0,0,0,0,0,// returns void if the event should continue, false if the event should not be done 
0,0,0,0,0,0,0,// user jerry submits another topology into a full cluster 
0,0,0,0,0,0,0,//  Doing nothing (probably due to an oom issue) and hoping Utils.handleUncaughtException will handle it 
0,0,0,0,0,0,0,//  should remain unchanged @ 2 
0,0,0,0,0,0,0,// Just to be sure 
0,0,0,0,0,0,0,//  LAUNCH_TIME_SECS 
0,0,0,0,0,0,0,//  there won't be a BatchInfo for the success stream 
0,0,0,0,0,0,0,//  Strategy to determine the fetch offset of the first realized by the spout upon activation 
0,0,0,0,0,0,0,// start accepting requests 
0,0,0,0,0,0,0,//  This could fail if a blob gets deleted by mistake.  Don't crash nimbus.
0,0,0,0,0,0,0,//  STATUS 
0,0,0,0,0,0,0,//  Create a default pipeline implementation. 
0,0,0,0,0,0,0,//  public Object execute(Context) 
0,0,0,0,0,0,0,// Scheduling changed after we killed all of the processes 
0,0,0,0,0,0,0,//  this finds all active topologies blob keys from all local topology blob keys 
0,0,0,0,0,0,0,// Sasl transport 
0,0,0,0,0,0,0,// For cgroups no limit is max long. 
0,0,0,0,0,0,0,// Not available 
0,0,0,0,0,0,0,//  scheduled 
0,0,0,0,0,0,0,//  config main.methods
0,0,0,0,0,0,0,// if any error/exception thrown, fetch it from zookeeper 
0,0,0,0,0,0,0,//  initial state 
0,0,0,0,0,0,0,//  error/exception thrown, just skip 
0,0,0,0,0,0,0,//  METRIC_NAME 
0,0,0,0,0,0,0,// Verify the signature... 
0,0,0,0,0,0,0,// Empty 
0,0,0,0,0,0,0,//  set really small so will do cleanup 
0,0,0,0,0,0,0,//  Look for deleted log timeouts 
0,0,0,0,0,0,0,//  [ authz, authn, password ] 
0,0,0,0,0,0,0,//  ASSIGNED_REGULAR_ON_HEAP_MEMORY 
0,0,0,0,0,0,0,//  But that is only if there is a bug in one of the password providers.
0,0,0,0,0,0,0,//  NUM_USED_WORKERS 
0,0,0,0,0,0,0,//  bolt3 should also receive from checkpoint streams of bolt1, bolt2 
0,0,0,0,0,0,0,// It already points where we want it to 
0,0,0,1,0,1,1,//  to really make this work well. 
0,0,0,0,0,0,0,// Mapping of key->upstreamBolt->count 
0,0,0,0,0,0,0,//  Equivalent create command on command line 
0,0,0,0,0,0,0,// topoConf.put(Config.TOPOLOGY_STATE_PROVIDER_CONFIG, "{\"keyClass\":\"String\"}"); 
0,0,0,0,0,0,0,//  1) If there are any abandoned files, pick oldest one 
0,0,0,0,0,0,0,// assigning internally 
0,0,0,0,0,0,0,// topology priority 
0,0,0,0,0,0,0,//  TOTAL_SHARED_OFF_HEAP 
0,0,0,0,0,0,0,//  retry till at least 1 element is drained 
0,0,0,0,0,0,0,//  schedule mid block (10% - 90%) 
0,0,0,0,0,0,0,//  key fields 
0,0,0,0,0,0,0,// NO OP 
0,0,0,0,0,0,0,// request from authorized hosts and group should be allowed. 
0,0,0,0,0,0,0,// Now we need to free up some resources... 
0,0,0,0,0,0,0,//  All internal state except for the current buckets are 
0,0,0,0,0,0,0,// update the isLeader field for each nimbus summary 
0,0,0,0,0,0,0,// has the streamid/outputFields of the node it's doing the partitioning on 
0,0,0,0,0,0,0,//  https://docs.oracle.com/javase/specs/jvms/se7/html/jvms-4.html#jvms-4.5 
0,0,0,0,0,0,0,//  let's checkpoint so that we can get the last checkpoint when restarting. 
0,0,0,0,0,0,0,// allow requesting slots number bigger than available slots 
0,0,0,0,0,0,0,//  activation expired list should contain even the ones expired due to EXPIRE_EVENTS_THRESHOLD 
0,0,1,0,0,0,0,//  Not sure what could cause this.
0,0,0,0,0,0,0,//  SPECIFIC 
0,0,0,0,0,0,0,//  flag indicating HiveWriter was closed 
0,0,0,0,0,0,0,//  a stream of (number, cube) pairs 
0,0,0,0,0,0,0,//  default 128 K 
0,0,0,0,0,0,0,//  run default scheduler on non-isolated topologies 
0,0,0,0,0,0,0,//  baseDir/supervisor/usercache/user1 
0,0,0,0,0,0,0,//  list all daemon logs 
0,0,0,0,0,0,0,//  we already checked this 
0,0,0,0,0,0,0,//  add any autocredential expiry metrics from the worker 
0,0,0,0,0,0,0,//  this ensures that list of values is always written the same way, regardless   of whether it's a java collection or one of clojure's persistent collections    (which have different serializers)   Doing this lets us deserialize as ArrayList and avoid writing the class here 
0,0,0,0,0,0,0,//  1) create couple of input files to read 
0,0,0,0,0,0,0,// We follow the model of service loaders (Even though it is not a service). 
0,0,0,0,0,0,0,//  should be at 6   double ack on same msg   should still be at 6 
0,0,0,0,0,0,0,//  do not process events beyond current ts 
0,0,0,0,0,0,0,// generate some supervisors that are depleted of one resource 
0,0,0,0,0,0,0,//  2) run spout 
0,0,0,0,0,0,0,//  Await all results 
0,0,0,0,0,0,0,//  worker slot which was never back to normal in tolerance period will be removed from cache 
0,0,0,0,0,0,0,//  ATTENTION: whb can be null
0,0,0,0,0,0,0,// Waiting for this also ensures that the first tuple gets failed if reset-timeout doesn't work 
