oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
1,0,1,1,1,1,1,// TODO: this method should really return some kind of meta ClassNode   representing the combination of all bounds. The code here, just picks   something out to be able to proceed and is not actually correct 
1,0,0,0,0,0,0,/*      * NOTE: as per the class javadoc, this class doesn't obey the normal equals/hashCode contract.     * The following field and method could assist some scenarios which required a similar sort of contract     * (but between equals and the custom canonicalHashCode). Currently commented out since we haven't     * found a real need. We will likely remove this commented out code if no usage is identified soon.      */
1,0,1,1,1,1,1,/*      * Represents GenericsType name     * TODO In order to distinguish GenericsType with same name(See GROOVY-8409), we should add a property to keep the declaring class.     *     * fixing GROOVY-8409 steps:     * 1) change the signature of constructor GenericsTypeName to `GenericsTypeName(String name, ClassNode declaringClass)`     * 2) try to fix all compilation errors(if `GenericsType` has declaringClass property, the step would be a bit easy to fix...)     * 3) run all tests to see whether the change breaks anything     * 4) if all tests pass, congratulations! but if some tests are broken, try to debug and find why...     *     * We should find a way to set declaring class for `GenericsType` first, it can be completed at the resolving phase.      */
1,0,1,0,1,1,1,// todo we should flag this when the path is created that this is a field not a prop...   try direct method... 
1,0,1,1,1,1,1,// TODO: maybe implement the case localDistance==distance 
1,1,1,1,1,1,1,//  major hack here...! 
1,0,1,1,1,1,1,//  getTarget(var) can be null in buggy xform code, e.g. Spock <= 1.1   TODO consider removing fixVar once Spock 1.2 is released - replace with informational exception? 
1,0,1,1,1,1,1,//  TODO: enforce stricter behavior?   given Map.Entry is an interface, we get a proxy which gives us lots   of flexibility but sometimes the error messages might be unexpected 
1,0,1,1,1,1,1,// TODO: maybe do something here? 
1,0,1,1,1,1,1,// TODO: more cases here 
1,0,1,1,1,1,1,//  TODO refactor to retain richer type information rather than converting to String 
1,0,1,1,1,1,1,//  FIXME: all labeled arguments should follow any unlabeled arguments 
1,0,1,1,1,1,1,// @todo - is this useful? 
1,0,1,1,1,1,1,//  @todo refactor this path 
1,0,1,1,1,1,1,//    FIXME: For now just save the first error, should really roll a new message with all of the details   
1,0,0,0,0,0,0,//  should we use a finer grained lock than this? 
1,0,0,0,0,0,0,//  it's better to cache class instances by the source code   GCL will load the unique class instance for the same source code   and avoid occupying Permanent Area/Metaspace repeatedly 
1,0,0,0,0,0,0,//  is method object correct type? 
1,0,1,1,0,1,1,//  A little bit of paranoid checking here? Most drivers will throw BatchUpdateException perhaps? 
1,0,0,1,1,1,1,// TODO After 1.1 we should introspect the meta property and set editable to false if the property is read only 
1,0,1,1,1,1,1,// TODO: replace with normal String, p not needed 
1,0,1,1,1,1,1,//  @todo should try with just a node as the child 
1,1,1,1,1,1,1,//  hack warning!   TODO handle , and ) when they occur within Strings 
1,0,1,1,1,1,1,//  TODO: this method is very similar to StaticTypesCheckingSupport#extractGenericsConnections,   but operates on ClassNodes instead of GenericsType 
1,0,1,0,1,1,1,// TODO: set correct type here   if setting type and a methodcall is the last expression in a method,   then the method will return null if the method itself is not void too!   (in bytecode after call: aconst_null, areturn) 
1,0,1,1,1,1,1,//  TODO handle the owner and delegate cases better for nested scenarios and potentially remove the need for the implicit this case 
1,0,0,0,0,0,0,// LOGME   do we ignore it, or fail? 
1,0,0,0,0,0,0,//         "The class 'DodgyClass' has an incorrect modifier synchronized."; 
1,0,0,0,0,0,0,//  we can't have a specialized version of call(Object...) because the dispatch logic in ClosureMetaClass   is too complex! 
1,0,1,1,1,1,1,// TODO: implement 
1,0,1,0,1,1,1,//  Don't do this in static initializer because we may never be needed.   TODO: Put this lineSeparator property somewhere everyone can use it. 
1,0,0,0,0,0,0,/*      * NOTE: as per the class javadoc, this class doesn't obey the normal equals/hashCode contract.     * The following field and method could assist some scenarios which required a similar sort of contract     * (but between fastEquals and the custom fastHashCode). Currently commented out since we haven't     * found a real need. We will likely remove this commented out code if no usage is identified soon.      */
1,0,0,0,0,0,0,//  this should always be the case, but adding a test is safer 
1,0,1,1,1,1,1,//  TODO: not sure why but groovy.ui.view.BasicContentPane#buildOutputArea classDoc is null 
1,0,1,1,1,1,1,//  todo: the check for isWildcard should be replaced with a more complete check 
1,0,1,1,1,1,1,//  TODO: is it safe to remove this? What was the original intention? 
1,0,1,1,1,1,1,//  TODO is this needed so we can click through on default values?      @Override 
1,0,1,1,1,1,1,//  TODO implement below if/when needed 
1,0,1,1,1,1,1,//  TODO expose this for stream based stripping? 
1,0,1,1,1,1,1,//  RFC 2045 says that I'm allowed to take the presence of   these characters as evidence of data corruption   So I will   TODO: change this exception type 
1,0,1,1,1,1,1,// todo: doesn't parse correctly...   assertEquals("class Foo<T super C> {T t}",pretty("class Foo<T super C> {T t}")); 
1,0,1,1,1,1,1,//  todo : confirm that TYPE_LOWER_BOUNDS does not have multiple children 
1,0,1,1,1,1,1,//  todo: handle vargs! 
1,0,1,1,1,1,1,//  TODO: can STCV be made smarter to avoid this check? 
1,0,1,1,1,1,1,// TODO: maybe use more specialized type here 
1,0,1,0,1,1,1,//  TODO make this a method to be called from TupleConstructor xform, add check for 'defaults'? 
1,0,0,0,0,0,0,//  normally we would do the following   handle = MethodHandles.dropArguments(handle,0,Class.class);   but because there is a bug in invokedynamic in all jdk7 versions    maybe use Unsafe.ensureClassInitialized 
1,0,1,1,1,1,1,//  TODO this really should find "best" match or find all matches and complain about ambiguity if more than one   TODO handle getAt with more than one parameter   TODO handle default getAt methods on Java 8 interfaces 
1,0,0,0,0,0,0,//  is method name correct? 
1,0,1,0,1,1,1,/*      * Compiler configuration.     * <p>     * Used to specify the debug output to print stacktraces in case something fails.     * TODO: Could probably be reused to specify the encoding of the files to load or other properties.      */
1,0,0,1,1,1,1,// TODO: the case of a NoClassDefFoundError needs a bit more research   a simple recompilation is not possible it seems. The current class   we are searching for is there, so we should mark that somehow.   Basically the missing class needs to be completely compiled before   we can again search for the current name. 
1,0,1,1,1,1,1,//  TODO below will be deleted once we fix type checker to understand   readonly Map otherwise seen as Map<String, Serializable> 
1,0,0,0,0,0,0,//  GROOVY-5814: Immutable is not compatible with @CompileStatic 
1,0,0,1,1,1,1,//  todo: remove after putAt(Splice) gets deleted 
1,0,0,1,1,1,1,// TODO in Groovy 2.0 use varargs? 
1,0,1,1,1,1,1,//  TODO expose this for other usage scenarios, e.g. stream based stripping? 
1,0,0,1,0,1,1,/*     A better set of more complete tests of everything below is on the way!     */
1,0,1,1,1,1,1,//  todo - the visitor doesn't always take PrintStreams as constructor params!  Could be a more reusable implementation than this... 
1,0,1,1,1,1,1,//  TODO: remove this visit 
1,0,1,1,1,1,1,//  TODO we might wanna only try to resolve the name if we are   on the left hand side of an expression or before a dot? 
1,0,1,1,1,1,1,//  TODO GroovyDoc doesn't parse this file as our java.g doesn't handle this JDK7 syntax 
1,1,1,1,1,1,1,//  Convenience hack: try convert single-char strings to ints 
1,0,0,0,0,0,0,//  not thread safe 
1,0,1,1,1,1,1,//  TODO refactor PIPE to be BITWISE_OR 
1,0,0,1,0,1,1,//  Implementation note - there are several ways for the Groovy compiler   to report an unexpected EOF. Perhaps this implementation misses some.   If you find another way, please add it. 
1,0,1,0,1,1,1,//  Keep the same default source encoding with the one used by #parseClass(InputStream, String)   TODO should we use org.codehaus.groovy.control.CompilerConfiguration.DEFAULT_SOURCE_ENCODING instead? 
1,0,1,1,1,1,1,//  TODO should we make ProxyGenerator singleton? 
1,0,1,1,1,1,1,// TODO: this Object[] can be constant 
1,0,1,0,0,0,0,/*  here is a different implementation that uses getProperties(). I have left         * it commented out because it returns a slightly different list of properties;         * i.e. it does not return privates. I don't know what dump() really should be doing,         * although IMO showing private fields is a no-no          */
1,0,1,0,1,1,1,//  TODO also check for phase after sourceUnit.getPhase()? but will be ignored anyway?   TODO we should only copy those annotations with FIELD_TARGET but haven't visited annotations   and gathered target info at this phase, so we can't do this:   return annotation.isTargetAllowed(AnnotationNode.FIELD_TARGET);   instead just don't copy ourselves for now 
1,0,0,1,1,1,1,// todo: these fail because regexp_literals are converted into string_literals on the antlr AST 
1,0,1,1,1,1,1,//  TODO remove this once we support declarations in the while condition 
1,0,1,1,1,1,1,//  TODO: have to think about how to optimize this! 
1,0,1,1,1,1,1,//  TODO cache these?? 
1,0,1,1,1,1,1,//  TODO find a way to inject any GroovyLexer/GroovyRecognizer 
1,0,0,0,1,1,1,/*      * TODO(jwagenleitner): remove or fix in future release     *     * According to the spec getContentEncoding() returns the Content-Encoding     * HTTP Header which typically carries values such as 'gzip' or 'deflate'     * and is not the character set encoding. For compatibility in 2.4.x,     * this behavior is retained but should be removed or fixed (parse     * charset from Content-Type header) in future releases.     *     * see GROOVY-8056 and https://github.com/apache/groovy/pull/500      */
1,0,1,0,1,1,1,//             //TODO: test if this is OK with new MOP, should be changed!              // we don't want the exception being unwrapped if it is a IllegalArgumentException              // but in the case it is for example a IllegalThreadStateException, we want the unwrapping              // from the runtime              //Note: the reason we want unwrapping sometimes and sometimes not is that the method              // invocation tries to invoke the method with and then reacts with type transformation              // if the invocation failed here. This is OK for IllegalArgumentException, but it is              // possible that a Reflector will be used to execute the call and then an Exception from inside              // the method is not wrapped in a InvocationTargetException and we will end here.              boolean setReason = e.getClass() != IllegalArgumentException.class || this instanceof org.codehaus.groovy.reflection.GeneratedMetaMethod;              return MetaClassHelper.createExceptionText("failed to invoke method: ", this, object, argumentArray, e, setReason);          } 
1,0,1,1,1,1,1,//  TODO @Deprecated 
1,0,0,0,0,0,0,//  should we throw invalid binding exception?  or fail quietly? 
1,0,0,1,1,1,1,//  todo: is there anything to do with the module ??? 
1,0,1,1,1,1,1,// TODO: we should consider calling this one directly for MetaClassImpl,        then we save the new method selection 
1,0,1,1,1,1,1,//  todo will 'super' be allowed in non-parentheses method call styles? 
1,0,0,0,1,1,1,// todo AntlrParserPlugin: Unexpected node type: '.' found when expecting type: an identifier   fails after parser 
1,0,1,1,1,1,1,//                     TODO: should be better check for case when only diff in modifiers can be SYNTHETIC flag                      && method.getModifiers() == aMethod.getModifiers() 
1,0,1,1,1,1,1,//  TODO: checking for isThisOrSuper is enough for AttributeExpression, but if this is moved into   visitAttributeOrProperty to handle attributes and properties equally, then the extended check should be done 
1,0,1,1,1,1,1,// TODO: These are the arguments for -p and -i.  Why are we searching using Groovy script extensions?   Where is this documented? 
1,0,1,1,1,1,1,//  TODO decide if we should support VOLATILE 
1,0,0,0,0,0,0,//  the groovy.compiler.strictNames system property is experimental and may change default value or be removed in a future version of Groovy 
1,0,1,1,1,1,1,//  TODO: delete this constant? 
1,0,1,1,1,1,1,//  TODO track Deprecated usage and give a warning? 
1,0,0,0,0,0,0,//  fail early with a direct message if possible') 
1,0,1,1,1,1,1,//  Java2Groovy produces a slightly different tree structure (TODO fix converter or java.g instead?) 
1,0,1,1,1,1,1,// TODO: maybe use a different bootstrap method since no arguments are needed here 
1,0,0,1,1,1,1,/*          * TODO : Enable auto ".groovy" extension replacing here!         * http://cvs.groovy.codehaus.org/viewrep/groovy/groovy/groovy-core/src/main/groovy/servlet/GroovyServlet.java?r=1.10#l259          */
1,0,1,1,1,1,1,//  TODO: spread safe should be handled inside 
1,0,1,1,1,1,1,//  TODO: do we need to lock down things like: $ownClass 
1,0,1,0,1,1,1,//  todo : are there other import types that can be specified? 
1,0,1,1,1,1,1,//  TODO consider creating an element for this 
1,0,0,1,0,1,1,//  try to get a better error message location based on the property 
1,0,1,1,1,1,1,//  TODO: add more tests in here (is there a way to share snippets with SourcePrinterTest?) 
1,0,1,1,1,1,1,// TODO: create a WriteOnlyException class? 
1,0,1,1,1,1,1,//  TODO: if our code can never access inspect in this way, it would be better 
1,0,1,0,1,1,1,//  TODO: investigate the trait exclusion a bit further, needed otherwise   CallMethodOfTraitInsideClosureAndClosureParamTypeInference fails saying   not static method can't be called from a static context 
1,0,1,1,1,1,1,// TODO: need errors for write-only too! 
1,0,0,1,1,1,1,// TODO: optimize: add guard based on type Closure 
1,0,1,1,1,1,1,//  TODO fix 
1,0,1,1,1,1,1,//  TODO remove? 
1,0,1,1,1,1,1,//  todo: should this be directly handled by getPlainNodeReference? 
1,0,1,1,1,1,1,// TODO: apply generics on parameter[0]?                                  storeType(pexp, setter.getParameters()[0].getType()); 
1,0,1,1,1,1,1,// TODO: more than one lower bound for wildcards? 
1,0,0,0,0,0,0,//  BUG! exception in phase 'conversion' in source unit 'Script1.groovy' null   fails after parser 
1,0,1,1,1,1,1,//  TODO: Add methods like addMetaConstructor, addMetaAttribute, addMetaAnnotation etc. 
1,0,1,1,1,1,1,//  todo: above is not quite the spacing I would expect, but good enough for now...   todo not yet implemented in parser: assertEquals("(new Outer()).super()", pretty("(new Outer()).super()")); 
1,0,1,0,0,0,0,//  GROOVY-7316 : it is an apparently legal thing to allow this. It's not type safe, 
1,0,1,1,1,1,1,//  TODO handle ACC_SYNTHETIC for enum method parameters? 
1,0,1,1,1,1,1,//  TODO: change this exception type 
1,0,1,1,1,1,1,//  by default use GrapeIvy  TODO META-INF/services resolver? 
1,0,1,0,0,0,0,//  this is a limitation that must be removed in a future version   we cannot check generic type arguments if there are default parameters! 
1,0,1,1,1,1,1,//  todo : type inference on maps and lists, if possible 
1,0,1,1,1,1,1,//  HACK: JavaStubGenerator could have snuck in a constructor we don't want 
1,0,1,1,1,1,1,// TODO: apply right generics here! 
1,0,1,1,1,1,1,// TODO: get the type's of the expressions to specify the   list type to List<X> if possible. 
1,0,1,1,1,1,1,//  TODO a better way to do this? 
1,0,1,1,1,1,1,//  TODO make @CS lookup smarter so that we don't need both these maps 
1,0,1,1,1,1,1,// TODO: that is just a quick prototype, not the real thing! 
1,0,0,1,1,1,1,//  TODO IllegalArgumentException for marginChar.length() > 1 ? Or support String as marker? 
1,0,1,1,1,1,1,// todo, the spacing here is... unusual 
1,0,0,0,0,0,0,//  should we check interfaces as well?  if so at what level? 
1,0,1,0,1,1,1,//  TODO add generics support so this can be used for @EAHC 
1,0,0,0,0,0,0,//  since the calling code will push the type again, we better remove it here 
1,0,0,1,1,1,1,//  cater for explicit href in e.g. @see, TODO: push this earlier? 
1,0,1,1,1,1,1,// TODO: if rhs is VariableSlotLoader already, then skip crating a new one 
1,0,1,1,1,1,1,//  todo: inner class nodes don't have a constructors field available 
1,0,1,1,1,1,1,//  FRICKIN' HACK!!!!! For some reason, deleting a string at offset 0   does not get done properly, so first replace and remove after parsing 
1,0,1,0,1,1,1,//  note: def not needed in parameter declarations, but it is valid  todo: is it ok to strip out 'def' from parameter declarations? 
1,0,1,1,1,1,1,// TODO: get the type's of the expressions to specify the   map type to Map<X> if possible. 
1,0,0,1,1,1,1,// todo spacing is odd, c.f. last space in class vs interface above 
1,0,0,1,1,1,1,//  todo - 17 July 2006 - test fine, however this parses but causes error in AntlrParserPlugin   fails after parser 
1,0,0,1,1,1,1,//  TODO expose this for stream based scenarios? 
1,0,1,1,1,1,1,//  TODO This is the only area where this MetaClass needs to do some interception because Groovy's current   MetaClass uses hard coded references to the java.lang.reflect.Constructor class so you can't simply   inject Constructor like you can do properties, methods and fields. When Groovy's MetaClassImpl is   refactored we can fix this 
1,0,1,1,1,1,1,//  TODO: is there a better way to do this? 
1,0,1,1,1,1,1,//  TODO FIX if empty, AssertionWriter fails because source text is null 
1,0,1,1,1,1,1,//  TODO this won't strictly be true when using list expansion in argument calls 
1,0,0,1,0,1,1,//  should always be the case, but safe guard is better 
1,0,1,1,1,1,1,// TODO: remove this method if possible by switchpoint usage 
1,0,0,0,0,0,0,//  are we a local variable?   it should not be an explicitly "this" qualified method call   and the current class should have a possible method 
1,0,1,1,1,1,1,//  TODO: move somewhere else 
1,0,1,1,1,1,1,//  TODO: Shouldn't these extensions be kept elsewhere?  What about CompilerConfiguration?   This method probably shouldn't be in GroovyMain either. 
1,0,0,0,0,0,0,/*  Should we make the following method private?  */
1,0,1,1,1,1,1,// FIXME the warning message will NPE with what I have :( 
1,0,1,1,1,1,1,//  TODO need returnType.qualifiedTypeName() here 
1,0,1,1,1,1,1,// FIXME: do we really want this() to create a new object regardless   the position.. for example not as first statement in a constructor   this=first statement in constructor is handled by specialConstructorCallExpression 
1,0,1,1,1,1,1,/*  *  todo: order methods alphabetically (implement compareTo enough?)  */
1,0,1,1,1,1,1,//  todo: performance would be better if we created a StringBuilder 
1,0,0,1,1,1,1,//  TODO remove dupe with SimpleGroovyType 
1,0,1,1,1,1,1,// TODO: more finals? 
1,1,1,1,1,1,1,//  ugly hack   type definition, i.e.   int[] x; 
1,0,0,1,1,1,1,//  GROOVY-8914: pre-compiled classes lose synthetic boolean - TODO fix earlier as per GROOVY-4346 then remove extra check here 
1,0,1,1,1,1,1,//  TODO: Should we have some unified function like PrintWriter.checkError()? 
1,0,1,1,1,1,1,// TODO: check if this part is actually used 
1,0,1,1,1,1,1,//  todo: above is not quite the spacing I would expect, but good enough for now... 
1,0,1,1,1,1,1,//  TODO consider moving next two statements "up a level", i.e. have just one more widely invoked 
1,0,1,1,1,1,1,//  TODO: this should go away once we have proper tags 
1,0,1,1,1,1,1,/*  @todo we should check if we have the property with the metaClass instead of try/catch   */
1,1,1,1,1,1,1,//  TODO shouldn't really be treating annotation fields as methods - remove this hack 
1,0,0,1,1,1,1,//  TODO intern types?   TODO configureAST(...) 
1,0,0,0,1,1,1,//  todo - inline open block is great, but it doesn't work as one would expect (yet). (c.f. with)   slist inside a method body (needed label to distinguish from a closure)   slist inside each case body... 
1,0,0,1,1,1,1,/*              * TODO treble equal?             return binaryExpression(Types.COMPARE_IDENTICAL, node);             case ???:             return binaryExpression(Types.LOGICAL_AND_EQUAL, node);             case ???:             return binaryExpression(Types.LOGICAL_OR_EQUAL, node);              */
1,0,1,1,1,1,1,//  FIXME:  What should we use as the base URI?   It is unlikely we get to this point with a relative URI since making a URL   from will make it absolute I think.  But lets handle the simple case of   using file paths and turning that into an absolute file URI.   So we will use the current working directory as the base. 
1,0,0,1,1,1,1,// todo the following is legal Java, but pretty strange...?   fails after parser 
1,0,1,1,1,1,1,//  TODO should this really be static???   cleared on build(), to be safe 
1,0,1,1,1,1,1,//  TODO validate args? 
1,0,1,1,1,1,1,// TODO Joche: replace with real implementation 
1,0,0,0,0,0,0,//  Shall we allow this ? Using Boolean ctors is usually not what user wants... 
1,0,0,0,0,0,0,//  GROOVY-8174: we'd like stricter checking here but many drivers currently in use just aren't consistent enough, so we log 
1,0,1,1,1,1,1,//  Create one script per socket connection.   This is purposefully not caching the Script   so that the script source file can be changed on the fly,   as each connection is made to the server.  FIXME: Groovy has other mechanisms specifically for watching to see if source code changes.   We should probably be using that here.   See also the comment about the fact we recompile a script that can't change. 
1,0,0,1,1,1,1,// todo test newlines inside strings somehow... 
1,0,1,1,1,1,1,// TODO: maybe use more special type StringBuffer here 
1,0,0,1,0,1,1,/*              * Other internal error. Perhaps syntax?!              */
1,0,0,0,0,0,0,/*               Currently leaving BigInteger and BigDecimal in list but see:              http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6348370              Also, Color is not final so while not normally used with child              classes, it isn't strictly immutable. Use at your own risk.              This list can by extended by providing "known immutable" classes              via Immutable.knownImmutableClasses              */
1,0,1,1,1,1,1,//  todo - incomplete, as body of do...while... should be executed at least once, which this doesn't provide. 
1,0,0,0,0,0,0,//  we found multiple matching methods   this is a problem, because we can use only one   if it is a getter, then use the most general return   type to decide which method to use. If it is a setter 
1,0,0,1,1,1,1,//  todo: replace with a real fast path unary expression helper when available 
1,0,1,0,1,1,1,// TODO: if we would know exactly which paths require the exceptions        and which paths not, we can sometimes save this guard  
1,0,1,1,1,1,1,// TODO (blackdrag): this if branch needs a rework. There should be no direct method calls be produced, the   handling of this/super could be much simplified (see visitAttributeExpression), the field accessibility check   could be moved directly into the search, which would also no longer require the GroovyBugError then   the outer class field access seems to be without any tests (if there are tests for that, then the code   here is dead code) 
1,0,0,1,1,1,1,//  TODO don't allow override? 
1,0,1,1,1,1,1,//  todo need process multi 
1,0,0,0,0,0,0,//  does this operator make any sense? 
1,0,1,1,1,1,1,/*  @todo we should use the real Josh Bloch algorithm here  */
1,0,0,0,0,0,0,//  we have a duplicate class!   One possibility for this is, that we declared a script and a   class in the same file and named the class like the file 
1,0,0,1,1,1,1,/*                      * todo there is no CompileUnit in scope so class name                     * checking won't work but that mostly affects the bytecode                     * generation rather than viewing the AST                      */
1,0,1,1,1,1,1,/*  @todo maybe a double dispatch thing to handle new large numbers?  */
1,0,1,1,1,1,1,// TODO: This logic mostly duplicates InvokerHelper.createScript.  They should probably be unified. 
1,0,1,0,1,1,1,/*      * Should be called when descending into a loop that defines     * also a scope. Calls pushVariableScope and prepares labels     * for a loop structure. Creates a element for the state stack     * so pop has to be called later, TODO: @Deprecate      */
1,0,1,1,1,1,1,//  TODO check that we reset everything here 
1,0,0,1,1,1,1,//  TODO Jochen: replace with new MetaMethod 
1,0,1,1,1,1,1,//  todo is ',' deprecated now?  assertEquals("assert b == true , 99", pretty("assert b==true,99")); 
1,0,1,1,1,1,1,//   TODO: I (ait) don't know why these strange tricks needed and comment following as it effects some Grails tests 
1,0,1,1,1,1,1,// TODO: implement int operations for this 
1,0,1,0,1,1,1,//  TODO: should be able to remove the klazz field once 2.5 becomes the mainline release   Gradle has a cleanup mechanism in place to reflectively access this klazz field.   The klazz field is being kept for compatibility so as to not break builds that depend   on versions of Groovy after the field was changed to a WeakReference (classRef).  It   appears that Gradle only performs the cleanup when it detects a groovy version of 2.4.x,   so the klazz field and placeholder Sentinel class can likely be safely removed once   the release version bumps to 2.5 (or beyond).   See:   https://github.com/gradle/gradle/blob/711f64/subprojects/core/src/main/java/org/gradle/api/internal/classloading/LeakyOnJava7GroovySystemLoader.java#L74 
1,0,1,1,1,1,1,//  todo suspicious spacing in the following assertion 
1,0,0,0,0,0,0,// more than one matching method found --> ambiguous! 
1,0,0,0,0,0,0,//         "The method 'java.lang.Object vo()' has an incorrect modifier volatile."; 
1,0,1,1,1,1,1,// todo should the colon be postfixed to the label? 
1,0,1,1,0,1,1,//  Bad enough to have side effects but worse if their behavior is wonky. 
1,0,1,1,1,1,1,//  TODO could be made more efficient by using a reverse index 
1,0,1,1,1,1,1,// TODO: Cater for comments? 
0,0,0,0,0,0,0,// lines.add(new StringBuilder()); // dummy row for position [0] in the List 
0,0,0,0,0,0,0,/*     * true if either \n or \r     */
0,0,0,0,0,0,0,//  ex : (Character) 'c' 
0,0,0,0,0,0,0,//  fallback to Map#get 
0,0,0,0,0,0,0,//  use a comparator of one item or two 
0,0,0,0,0,0,0,/*     The basic strategy is an optimistic-style scheme based on    the guarantee that the hash table and its lists are always    kept in a consistent enough state to be read without locking:    * Read operations first proceed without locking, by traversing the       apparently correct list of the apparently correct bin. If an       entry is found, but not invalidated (value field null), it is       returned. If not found, operations must recheck (after a memory       barrier) to make sure they are using both the right list and       the right table (which can change under re-sizes). If       invalidated, reads must acquire main update lock to wait out       the update, and then re-traverse.    * All list additions are at the front of each bin, making it easy       to check changes, and also fast to traverse.  Entry next       pointers are never assigned. Remove() builds new nodes when       necessary to preserve this.    * Remove() (also clear()) invalidates removed nodes to alert read       operations that they must wait out the full modifications.   */
0,0,0,0,0,0,0,//  path for JavaStubGenerator 
0,0,0,0,0,0,0,//  let's invoke the closure method 
0,0,0,0,0,0,0,//  Load the file name list 
0,0,0,0,0,0,0,//  structural match route 
0,0,0,0,0,0,0,//  add property setter dispatcher 
0,0,0,0,0,0,0,//  ClassLoader parentLoader = Thread.currentThread().getContextClassLoader(); 
0,0,0,0,0,0,0,//  noop 
0,0,0,0,0,0,0,//  adjust stack length 
0,0,0,0,0,0,0,//  NOTE: it's important to do no lookup against script files   here since the GroovyClassLoader would 0create a new CompilationUnit 
