oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
1,0,1,0,1,1,1,//  TODO: This should actually be a Routable message with a single handler,   but we need some way to correlate a given request with a specific response channel 
1,0,1,0,1,1,1,//  TODO - this is pretty nasty, look at avoiding using a time bomb stub here 
1,0,0,0,1,1,1,// TODO:rbo Change the parameter type to `Transformer<String, @Nullable String>` once we migrate to Java 8
1,0,1,1,1,1,1,// TODO - make this work on windows  originalIn.close();
1,0,1,1,1,1,1,//  TODO better exception type 
1,0,1,1,0,1,1,//  Note: This would be better housed in a scope that encapsulated the tree of Gradle objects. 
1,0,0,0,0,0,0,// is it sane enough? 
1,0,0,0,1,1,1,/*  * A {@link org.gradle.api.file.ConfigurableFileCollection} that can be used as a task input property. Caches the matching set of files during task execution, and discards the result after task execution. * * TODO - disallow further changes to this collection once task has started * TODO - keep the file entries to snapshot later, to avoid a stat on each file during snapshot  */
1,0,1,0,1,1,1,//  TODO This class, DefaultBuildOperationQueue and ExecutionPlan have many of the same   behavior and concerns - we should look for a way to generalize this pattern. 
1,0,0,0,0,0,0,// TODO:instant-execution: remove this 
1,0,0,0,0,0,0,//  Can only set once: should really be part of the constructor   Can only set once: should really be part of the constructor
1,0,0,0,0,0,0,//  This isn't quite right, as we may lose precision when converting to a double 
1,0,0,0,0,0,0,//  decimalFormat is not thread safe - synchronize access to the instance 
1,0,1,1,1,1,1,//  TODO - wire this stuff in properly 
1,0,0,0,1,1,1,//  TODO:ADAM - need to cleanup completion too, if not used 
1,0,1,1,1,1,1,//  TODO: Need to check for proper type/cast 
1,0,1,0,1,1,1,//  TODO - should use a resolver so that this method is consistent with Project.uri(string) 
1,0,1,0,1,1,1,//  TODO wolfs - schedule fingerprinting separately, it can be done without having the project lock 
1,0,1,0,0,0,0,//  Note: don't actually remove this in 6.0, the deprecation is here to encourage people to use ObjectFactory instead. Just remove the overload and the nag and leave the method here
1,0,1,1,1,1,1,//  todo: consider multithreading/multiprocess issues   Teamcity has the concept of a "wave" of messages   where each thread/process uses a unique wave id 
1,0,0,1,1,1,1,//  TODO - reduce duplication with Swift binary 
1,0,1,1,1,1,1,// TODO: move bootclasspath to platform 
1,0,1,1,1,1,1,//  TODO: This should be modeled as a source set 
1,0,1,1,1,1,1,//  TODO - the project model should be reachable from ProjectState without another lookup 
1,0,1,1,1,1,1,//  TODO: Locate this tool from a tool provider   hide main symbol 
1,0,1,1,1,1,1,//  TODO: This prefix shouldn't be hardcoded 
1,0,1,0,1,1,1,//  TODO:LPTR Remove projection for reference node   This shouldn't be needed, but if there's no actual value referenced, model report can only   show the type of the node if we do this for now. It should use the schema instead to find   the type of the property node instead. 
1,0,0,0,1,1,1,//  TODO:ADAM - switch the logging back on. Need to make sending messages from daemon to client async wrt log event generation                  LOGGER.debug("Ignoring failure to extract throwable stack trace.", ignored); 
1,0,1,0,1,1,1,//  TODO: Need failure handling, e.g., cannot clone repository 
1,0,1,1,1,1,1,//  TODO This should actually compare a SortedSet 
1,0,1,1,1,1,1,//  TODO - validate that it's a valid model path 
1,0,0,0,1,1,1,//  The visual C++ tools use the path to find other executables   TODO:ADAM - restrict this to the specific path for the target tool 
1,0,0,0,1,1,1,//  TODO:pm Move this to WARN level once we fixed maven-publish, see gradle/gradle#1662 
1,0,1,0,1,1,1,//  TODO:ADAM - This isn't quite right   MB: I think ^ refers to the first capable classloader loading the class. This could be different   from the loader which originally loaded it, which could pose equality and lifecycle issues. 
1,0,1,0,1,1,1,//  TODO:Cedric This is an approximation: when a component wants to compile against the assembly of   a library (not the jar), then we should give it the *stubbed classes* instead of the raw classes. However:   - there's no such thing as a "stubbed classes assembly"   - for performance reasons only the classes that belong to the API are stubbed, so we would miss the classes that do not belong to the API   So this makes the UsageKind.API misleading (should this be COMPILE?).
1,0,0,1,1,1,1,/*  * An _immutable_ view of the variant of a component. * * TODO - this should replace or merge into VariantResolveMetadata, OutgoingVariant, ConfigurationMetadata  */
1,0,0,0,0,0,0,//  because it's a capability conflict resolution, there is only one candidate per module identifier   so we can be lenient wrt the version number used in the descriptor, which helps whenever the user   used the convenience "notation" method 
1,0,1,1,1,1,1,//  TODO improve lookup by reusing AvailableJavaHomes testfixture   for now we play it safe and just return false; 
1,0,1,1,1,1,1,//  TODO - should decorate 
1,0,0,0,1,1,1,//  TODO removing this stuff from the store should be handled through some sort of decoration 
1,0,1,0,1,1,1,//  TODO: fix the way we work out which exception is important: TaskExecutionException is not always the most helpful
1,0,1,0,1,1,1,//  TODO: do we need any factories here? 
1,0,1,0,1,1,1,//  TODO:HH This should be moved back into languageNative project 
1,0,1,1,1,1,1,//  TODO make this work with pending elements
1,0,1,1,1,1,1,//  TODO: Ultimately, this should be some kind of 3rd party dependency that's visible to dependency management.
1,0,1,1,1,1,1,//  TODO: These should come from somewhere else, probably 
1,0,0,1,1,1,1,//  TODO: This should become smarter and move into the compiler infrastructure instead     of the task, similar to how the other native languages are done.     For now, this does a rudimentary incremental build analysis by looking at     which files changed . 
1,0,1,0,1,1,1,/*  * A minimal resolver, which does not use any native services. Used during bootstrap only. You should generally use {@link FileResolver} instead. * * TODO - share more stuff with AbstractFileResolver.  */
1,0,0,0,0,0,0,// a list instance is needed here, as org.gradle.internal.snapshot.ValueSnapshotter.processValue() does not support  serializing Iterators directly 
1,0,0,0,1,1,1,//  TODO:lptr this should be added only if the scan plugin is applied, but SnapshotTaskInputsOperationIntegrationTest   TODO:lptr expects it to be added also when the build cache is enabled (but not the scan plugin) 
1,0,1,0,1,1,1,//  TODO: We should set this for macOS, but this currently breaks XCTest support for Swift   when Swift depends on C++ libraries built by Gradle. 
1,0,0,0,1,1,1,//  TODO:lptr When we drop Java 8 support we can switch to using ClassLoader.getName() instead of storing our own
1,0,0,1,1,1,1,//  TODO: Provide an abstraction for accessing resources within the same module (maven-metadata, directory listing, etc)   That way we can avoid passing `ivyPatterns` and `artifactPatterns` around everywhere 
1,0,0,0,0,0,0,//  TODO:instant-execution - remove kotlin predicate after updating the wrapper
1,0,1,0,1,1,1,/*      * Closes the tooling API, releasing all resources. Blocks until completed.     *     * <p>May attempt to expire some or all daemons started by this tooling API client. The exact behaviour here is implementation-specific and not guaranteed.     * The expiration is best effort only. This method may return before the daemons have stopped.</p>     *     * <p>Note: this is not yet part of the public tooling API yet.</p>     *     * TODO - need to model this as a long running operation, and allow stdout, stderr and progress listener to be supplied.     * TODO - need to define exceptions.     * TODO - no further operations are allowed after this has been called     * TODO - cancel current operations or block until complete     * TODO - introduce a 'tooling API client' interface and move this method there      */
1,0,1,0,1,1,1,//  TODO LD use something more stable than a cast here 
1,0,1,1,1,1,1,//  TODO: Make this more intelligent by matching the attributes of the runtime usage on the variant identities 
1,0,1,0,0,0,0,//  Workaround for backwards compatibility. Previously, this case would unintentionally cause the method to be invoked on the owner   continue below 
1,0,0,1,1,1,1,//  TODO - capitalise the target name in the task name   TODO - don't create a launch target for a library 
1,0,1,0,1,1,1,/*      * Create binaries for test suites. TODO: This should really be a @ComponentBinaries rule, but at this point we have no clue what the concrete binary type is, so everything has to be duplicated in     * specific plugins. See usages for example.      */
1,0,0,0,0,0,0,//  Did we already consider it as an output after the previous execution? 
1,0,1,0,1,1,1,//  TODO: To get rid of this, we need a `FunctionalSourceSet` instance here, and that's surprisingly difficult to get. 
1,0,1,1,1,1,1,//  TODO generic model related super exception? 
1,0,1,1,1,1,1,//  TODO - this should work for any build, rather than just an included build 
1,0,1,0,0,0,0,//  Workaround for https://issues.gradle.org/browse/GRADLE-2625 
1,0,1,1,1,1,1,//  TODO: We basically don't support copying custom Javadoc options
1,0,1,0,1,1,1,//  TODO: This exists because we detect all available native tool chains on a system (clang, gcc, swiftc, msvc).     Many of our old tests assume that available tool chains can compile many/most languages, so they do not try to   restrict the required set of tool chains.     The swiftc tool chain can build _only_ Swift, so tests that expect to use the swiftc tool chain properly annotate   their requirements with ToolChainRequirement.SWIFTC (or a version-specific requirement).     Our multi-test runner is smart enough to disable tests that do not meet the test's requirements, but since many   of the old tests do not have requirements, we assume the tests require a "C" like tool chain (GCC, Clang, MSVC).     In the future... we want to go back to old tests and annotate them with tool chains requirements.
1,0,1,0,0,0,0,// we don't handle Variables at the moment because users didn't request it yet  and it would probably push us to add support in the tooling api to retrieve the variable mappings.
1,0,1,1,1,1,1,//  TODO: VersionSelector should be more descriptive, so it can be directly translated 
1,0,0,0,1,1,1,//  TODO:LPTR Should be a content-less @InputDirectory 
1,0,1,1,1,1,1,//  TODO Need a smarter way to map usage to artifact classifier 
1,0,1,0,1,1,1,/*      * TODO once source compatibility is raised to 1.7, this should be rewritten using the java.nio.FileSystem API,     * which can deal with jars and folders the same way instead of duplicating code.      */
1,0,1,1,1,1,1,//  TODO - better exception 
1,0,1,1,1,1,1,// TODO SF this method accepts Closure instance as parameter but does not work correctly for it 
1,0,1,1,1,1,1,//  TODO find a better way to present this information in the error message   Attempt to mimic Gradle nested exception output 
1,0,1,1,1,1,1,//  TODO: we should really find a better solution for this...   maybe we could use a FilterReader instead of a FilterInputStream? 
1,0,0,0,0,0,0,//  not fully accurate but a sensible fallback   see http://stackoverflow.com/questions/1288102/how-do-i-detect-whether-the-file-system-is-case-sensitive 
1,0,1,0,1,1,1,//  TODO not sure if we can clean up the generics here and do less unchecked casting 
1,0,1,0,1,1,1,//  TODO - deal with more than one header dir, e.g. generated public headers 
1,0,0,1,1,1,1,//  TODO: projectDependency should be transformed based on defaultProject (and other context) elsewhere. 
1,0,0,0,1,1,1,//  TODO: This will have to be changed when we support setting credentials directly on the authentication 
1,0,1,0,1,1,1,//  TODO: this is an approximation as we know swift currently supports only 64-bit runtimes - eventually, we'll want to query for this 
1,0,1,0,1,1,1,// TODO the async work tracker should wait for children of an operation to finish first.  It should not be necessary to call it here. 
1,0,0,1,1,1,1,//  TODO - reduce duplication with C++ binary 
1,0,1,0,1,1,1,//  TODO: This should be more specific to just the tasks that create the class files? 
1,0,1,1,1,1,1,//  TODO: we aren't considering the filter 
1,0,1,1,1,1,1,//  TODO - exception when type cannot be created 
1,0,1,1,1,1,1,//  TODO bind with the sourceCompatibility property   TODO link to runtime configuration ? 
1,0,0,1,1,1,1,//  We track this as an input since the Scala compiler output may depend on it.   TODO: This should be replaced by a property in the Scala toolchain as soon as we model these. 
1,0,0,0,1,1,1,//  TODO:LPTR Instead of the first view property, we should figure out these parameters from the actual property 
1,0,1,1,1,1,1,//  TODO - DSL documentation? 
1,0,1,0,1,1,1,//  TODO We can probably now support more versions with `strictly` but we'll need more test coverage 
1,0,1,1,1,1,1,//  TODO: move this to ObjectFactory 
1,0,0,0,0,0,0,// there are some exceptions attached to the suite. Let's make sure they are reported to the user.  this may happen for example when suite initialisation fails and no tests are executed 
1,0,1,1,1,1,1,//  TODO: Does a static library have runtime elements? 
1,0,0,0,1,1,1,//  TODO:LPTR This ignores changes to Project.buildDir after model node has been created
1,0,1,0,1,1,1,//  TODO:LPTR Remove projection for reference node   This shouldn't be needed, but if there's no actual value referenced, model report can only   show the type of the node if we do this for now. It should use the schema instead to find 
1,0,1,1,1,1,1,//  TODO: what if this errors? 
1,0,0,0,0,0,0,//  TODO:instant-execution - remove this 
1,0,1,1,1,1,1,//  TODO: remove this special case 
1,0,0,0,0,0,0,//  Need to move those implicit JVM args that contain a space to the Gradle command-line (if possible)   Note that this isn't strictly correct as some system properties can only be set on JVM start up.   Should change the implementation to deal with these properly
1,0,1,1,0,1,1,//  Doesn't really make sense 
1,0,0,0,0,0,0,// "type-only model reference of type '%s'%s is ambiguous as multiple model elements are available for this type:%n  %s (created by %s)%n  %s (created by %s)",
1,0,1,0,1,1,1,//  TODO - exceptions thrown here should point to some extensive documentation on the concept of class rule sources 
1,0,0,1,1,1,1,//  TODO - move this to a base plugin   Setup the dependency on the main binary   This should all be replaced by a single dependency that points at some "testable" variants of the main binary 
1,0,1,1,1,1,1,//  TODO - should we support this?   Adds a void $propName(Object value) method that simply delegates to the converting setter method 
1,0,1,1,1,1,1,//  TODO: Send a message to workers to change their log level rather than stopping 
1,0,1,0,1,1,1,//  TODO - this should also be using the decorating instantiator but cannot for backwards compatibility 
1,0,1,1,1,1,1,//  TODO - visit the contents of this collection instead.   This is just a super simple implementation for now 
1,0,1,0,1,1,1,//  TODO We should get rid of this reflection (will need to reimplement the parser to act on the metadata directly) 
1,0,1,1,1,1,1,//  TODO: do we want to keep using SourceDirectorySet in the new API?   would feel more natural if dirs could be added directly to LanguageSourceSet   could also think about extending SourceDirectorySet 
1,0,1,0,1,1,1,//  TODO:LPTR This should be removed once BinaryContainer is a ModelMap   We need to also implement all the interfaces of the delegate type because otherwise   BinaryContainer won't recognize managed binaries as BinarySpecInternal
1,0,1,1,1,1,1,//  todo - stream serialised value to file   todo - handle hash collisions (properly, this time)   todo - don't store null links to child blocks in leaf index blocks   todo - align block boundaries   todo - thread safety control   todo - merge small values into a single data block   todo - discard when file corrupt   todo - include data directly in index entry when serializer can guarantee small fixed sized data   todo - free list leaks disk space   todo - merge adjacent free blocks   todo - use more efficient lookup for free block with nearest size 
1,0,0,1,1,1,1,//  TODO - binaries aren't an input to this rule, they're an input to the action 
1,0,0,0,0,0,0,/*  * Specifies how to build and where to place a native executable file. * * <p>TODO:HH resolve naming conflict with existing NativeExecutableSpec</p>  */
1,0,0,0,0,0,0,//  This should be replaced by some stronger modelling and made open rather than hardcoding a set of source languages here 
1,0,1,1,0,1,1,//  We moved the API back into internal, so this isn't really correct. 
1,0,1,1,1,1,1,//  TODO - refactor this action out so it can be unit tested 
1,0,1,1,1,1,1,//  TODO - error if there are unknowns? 
1,0,0,0,1,1,1,//  TODO:ADAM - using a UUID means we create a ClassLoader hierarchy for each daemon process we talk to. Instead, use the spec to decide whether to reuse a ClassLoader 
1,0,1,1,1,1,1,//  TODO - should supply and check for the same parameters as passed to reserveNewClient() 
1,0,0,1,1,1,1,//  TODO - should use the _install_ task for an executable 
1,0,0,0,0,0,0,//  Implement this if you need to specify individual toolchains via "org.gradle.integtest.versions" 
1,0,1,1,1,1,1,//  todo annotate as required 
1,0,1,0,1,1,1,//  TODO: CC cannot enable this assertion because moduleSource is not serialized, so doesn't appear in the deserialized form  assert metadata.equals(forceRead);
1,0,1,1,1,1,1,//  todo An ExcludeRule is a value object but we don't enforce immutability for DefaultExcludeRule as strong as we   should (we expose the Map). We should provide a better API for ExcludeRule (I don't want to use unmodifiable Map).   As soon as DefaultExcludeRule is truly immutable, we don't need to create a new instance of DefaultExcludeRule.
1,0,0,0,0,0,0,//  production code should handle these exceptions more gracefully 
1,0,1,1,1,1,1,//  TODO - this isn't quite right 
1,0,0,0,0,0,0,//  The isEmpty check is not required, might look innocent, but Guava's performance bad for an empty immutable list   because it still creates an inner class for an iterator, which delegates to an Array iterator, which does... nothing.   so just adding this check has a significant impact because most components do not declare any capability 
1,0,1,0,1,1,1,// TODO SF add quotes to both formats (there will be *lots* of tests failing so I'm not sure if it is worth it). 
1,0,1,1,1,1,1,//  TODO(ew): Consider whether this belongs in BuildProgressArea or here 
1,0,1,1,1,1,1,//  TODO It would be better if these were added via a separate managed view, rather than hard coded. 
1,0,0,1,0,1,1,//  Shouldn't really be here. Currently this goal is used by {@link #bindAllReferences} which also expects the subject to be bound 
1,0,0,0,0,0,0,//  This doesn't work.   It used to because at the bottom of the hierarchy chain the object implemented methodMissing().   However, our normal “decorated” classes do not do this so it is not realistic. 
1,0,1,0,1,1,1,//  TODO: This returns the wrong public type for domain objects   created with the eager APIs or added directly to the container.   This can leak internal types.   We do not currently keep track of the type used when creating   a domain object (via create) or the type of the container when   a domain object is added directly (via add). 
1,0,1,0,1,1,1,//  TODO:LPTR What happens when the property has multiple accessors in the same role but with different type? 
1,0,1,0,1,1,1,//  TODO: Should not be ignoring DEPENDENCY_ATTRIBUTE modifications after resolve
1,0,1,1,1,1,1,// TODO this should be a container of platforms 
1,1,1,1,1,1,1,/*      * TODO - hack to avoid classloading issues. We should use org.gradle.util.TextUtil     *     * Currently we can't use it reliably because it causes CNF issues with cross version integration tests running against tooling api < 1.3.      */
1,0,1,1,1,1,1,//  TODO: else, verify that the build definition is the same 
1,0,1,1,1,1,1,//  TODO - make this lazy 
1,0,1,1,1,1,1,//  TODO should this take Object? 
1,0,0,0,1,1,1,//  Used by the Kotlin-dsl base plugin   TODO - remove this 
1,0,0,1,1,1,1,//  TODO - sources is not actual an input to binaries, it's an input to each binary
1,0,0,1,1,1,1,//  TODO - mix in Groovy support using bytecode decoration instead   TODO - validate closure parameters to check they are within bounds
1,0,1,1,1,1,1,// TODO this class attempts to mimic the behavior of the output of mvn help:effective-pom  instead of this class we should walk the maven project object model (instead of parsing the xml!)
1,0,0,0,0,0,0,/*      * we have a name foo.bar and an import foo.foo. This means foo.bar is possibly     * foo.foo.bar rather than foo.bar. This means to cut at the dot in foo.bar and     * foo for import      */
1,0,1,0,1,1,1,//  TODO - remove this once the above is removed 
1,0,1,1,1,1,1,/*  * TODO only here because Kotlin DSL uses this. Please remove once that is fixed.  */
1,0,0,0,0,0,0,//  Hold the lock while creating the connection. Not generally good form.   In this instance, blocks other threads from creating the connection at the same time 
1,0,1,0,0,0,0,//  Currently retains strong references to types that are not loaded using a VisitableURLClassLoader   This is fine for JVM types, but a problem when a custom ClassLoader is used (which should probably be deprecated instead of supported) 
1,0,0,0,0,0,0,// We might fail hard here on the assumption that something weird happened to the daemon.  However, since we haven't yet started running the build, we can recover by just trying again... 
1,0,0,1,1,1,1,//  todo: improve configuration of reports 
1,0,0,1,1,1,1,//  TODO: turn into Set? 
1,0,0,0,0,0,0,/*             There's a potential problem here in that DisconnectableInputStream reads from input in the background.            This won't automatically stop when the process is over. Therefore, if input is not closed then this thread            will run forever. It would be better to ensure that this thread stops when the process does.          */
1,0,1,0,1,1,1,//  TODO - need to do a better job of routing messages when there are multiple endpoints. This is just going to forward all queued messages to the first   waiting endpoint, even if there are multiple waiting to do work 
1,0,0,1,1,1,1,//  Create test suite component   TODO - Reuse logic from Swift*Plugin   TODO - component name and extension name aren't the same   TODO - should use `src/xctest/swift` as the convention?   Add the test suite and extension 
1,0,0,0,0,0,0,//  Do not use this. It's here because some of the services this type needs are not easily accessed in certain cases and will be removed ay some point. Use one of the other methods instead 
1,0,0,0,0,0,0,//  Workaround for when the task is given an input file that doesn't exist
1,0,1,1,1,1,1,//  TODO: Figure out how to get rid of origin scope id in snapshot outputs step 
1,0,0,0,0,0,0,//  get rid of the ivy [] token, as [ ] are not valid URI characters 
1,0,1,0,1,1,1,//  todo remove this property once configuration can handle normal file system dependencies 
1,0,0,0,0,0,0,//  This piece of ugliness copies the JAXP (ie XML API) provider, if any, from the system ClassLoader. Here's why:     1. When looking for a provider, JAXP looks for a service resource in the context ClassLoader, which is our isolated ClassLoader. If our classpath above does not contain a      provider, this returns null. If it does contain a provider, JAXP extracts the classname from the service resource.   2. If not found, JAXP looks for a service resource in the system ClassLoader. This happens to include all the application classes specified on the classpath. If the application      classpath does not contain a provider, this returns null. If it does contain a provider, JAXP extracts the implementation classname from the service resource.   3. If not found, JAXP uses a default classname   4. JAXP attempts to load the provider using the context ClassLoader. which is our isolated ClassLoader. This is fine if the classname came from step 1 or 3. It blows up if the      classname came from step 2.     So, as a workaround, locate and make visible XML parser classes from the system classloader in our isolated ClassLoader.     Note that in practise, this is only triggered when running in our tests 
1,0,1,1,1,1,1,//  TODO Will be implemented without hard-coded access to `$GRADLE_USER_HOME/gradle.properties` for 5.1 in #6084 
1,0,1,1,1,1,1,//  TODO: This hard-codes the assumption of a 'compile' configuration on the external module   Instead, we should be creating an API configuration for each resolved module 
1,0,0,0,0,0,0,//  This is a legacy quirk.   Scans use this to determine that progress logging is indicating start/finish of tasks.   This can be removed in Gradle 5.0 (along with the concept of a “logging category” of an operation) 
1,0,1,1,0,1,1,//  See the comment in #taskCompleted, above, for why this is here and why this is a problem 
1,0,1,1,1,1,1,//  TODO: CC the special casing of virtual platform should go away if we can implement   disambiguation of variants for a _single_ component 
1,0,1,0,1,1,1,//  TODO This should actually extend from the api dependencies, but since Swift currently   requires all dependencies to be treated like api dependencies (with transitivity) we just   use the implementation dependencies here.  See https://bugs.swift.org/browse/SR-1393. 
1,0,0,0,1,1,1,//  TODO: Replace this with `JvmAssembly` once that type is public 
1,0,0,1,0,1,1,// this is not very nice might be good enough until we get rid of ResolvedConfiguration and friends  avoid traversing the graph causing the full ResolvedDependency graph to be loaded for the most typical scenario 
1,0,1,0,0,0,0,//  Not implemented - not yet required. Please implement if required 
1,0,1,1,1,1,1,//  TODO: Extract the non-filesystem parts of the FileSystemChangeWaiter into a separate interface   This isn't really tied to file system watching, we just need another type of waiter. 
1,0,1,0,1,1,1,/*  * TODO: This class sources Gradle metadata files, but there's no corresponding ModuleComponentResolveMetadata for this metadata yet. * Because of this, we will generate an empty instance (either a Ivy or Maven) based on the repository type.  */
1,0,1,1,1,1,1,//  TODO - this isn't correct, assumes that a side effect is to add the element 
1,0,1,0,1,1,1,//  TODO: `classes` should be a little more tied to the classesDirs for a SourceSet so every plugin   doesn't need to do this. 
1,0,0,0,0,0,0,//  This is really not cool, but we cannot rely on `readAttributes` because it will   THROW AN EXCEPTION if the file is missing, which is really incredibly slow just   to determine if a file exists or not. 
1,0,0,1,1,1,1,// TODO: use Twirl library instead? 
1,0,0,0,0,0,0,//  DO NOT USE THIS CONSTRUCTOR DIRECTLY   It's only there for backwards compatibility with the Nebula plugin 
1,0,1,0,0,0,0,//  Groovy does something very strange here.   For some reason (probably because the class is Java), it won't employ any dynamism.   Even implementing invokeMethod at the Java level has no effect. 
1,0,0,0,1,1,1,//  TODO Change to Set? 
1,0,1,1,1,1,1,//  TODO(daniel): Should support in a better way multi file invocation.   Override this method to have multi file invocation 
1,0,1,1,1,1,1,//  @Todo: refactor this task configuration to extend a copy task and use replace tokens 
1,0,1,0,1,1,1,//  TODO:REUSE Refactor after removing reuse   This is horrendously bad.   We need to set the platform, _before_ the @Defaults rules of NativeBinaryRules assign the toolchain.   We can't just assign the toolchain here because the initializer would be closing over the toolchain which is not reusable, and this breaks model reuse.   So here we are just closing over the safely reusable things and then using proper dependencies for the tool chain registry.   Unfortunately, we can't do it in the create action because that would fire _after_ @Defaults rules.   We have to use a @Defaults rule to assign the tool chain because it needs to be there in user @Mutate rules   Or at least, the file locations do so that they can be tweaked.   LD - 5/6/14 
1,0,1,0,0,0,0,//  Check enum equality without checking loading ClassLoader.   There is a slight risk that two versions of the same enum class are compared,   (that's why classloaders are used in equality checks), but checking both name   and ordinal should make this very unlikely. 
1,0,1,1,1,1,1,// TODO version - could be different from main artifact's version 
1,0,0,0,0,0,0,//  Should really be a parameter to the 'withContent' methods or baked into the accessor 
1,0,1,1,1,1,1,//  TODO - error messages   TODO - display names for this container and the Provider implementations 
1,0,0,0,0,0,0,//  Not subtypes as we don't know whether they are immutable or not 
1,0,1,1,1,1,1,//  TODO: This check should really be done in the compiler process 
1,0,0,1,0,1,1,//  Forced dependencies are only supported for enforced platforms, so it is currently hardcoded.   Should we want to add this as a first class concept to Gradle metadata, then it should be available on the component variant   metadata as well. 
1,0,1,0,1,1,1,//  TODO Remove this attempt to guess packaging from artifacts. Packaging should come from component, or be explicitly set.
1,0,0,0,0,0,0,//  Was it created during execution? 
1,0,1,1,1,1,1,//  TODO: Deprecate and eventually prevent these mutations when already resolved
1,0,1,1,1,1,1,//  TODO: this doesn't quite guarantee immutability, because the source may be holding closures that are doing god knows what 
1,0,1,1,1,1,1,//  TODO: Get rid of destinationDirectory entirely and replace it with a   collection of link outputs 
1,0,1,0,1,1,1,//  TODO: Migrate this to the worker API once the FileSystem and FileOperations services can be injected
1,0,0,1,1,1,1,//  TODO:LPTR Have the paths of the projects serve as @Input maybe? 
1,0,1,0,0,0,0,//  This could be handled, just not implemented yet 
1,0,1,1,1,1,1,//  TODO: Wrong, using the full classpath of the application
1,0,1,0,0,0,0,//  this is not very beautiful but at some point we will   get rid of ArchiveOutputStreamFactory in favor of the writable Resource 
1,0,0,0,0,0,0,// this if is a bit cheesy but 1-letter classname surely means a generic type and the warning will be useless 
1,0,0,0,0,0,0,/*      * Creates an instance of the given task type without invoking its constructors. This is used to recreate a task instance from the instant execution cache.     *     * TODO:instant-execution - review this      */
