@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'arrays strings are special case xmlbeanwriter method processproperty array strings turned into list stringwrapper objects the xml presumably that when reading them back have class that can call setters thus when reading back array strings actually read array stringwrappers which gives type mismatch the following arraycopy therefore need convert the data that currently the stringwrapper objects into actual strings ',positive
'tell caller that the underlying data was not updated this always true could the data updated with warning ',positive
'empty string seems represented null some drivers not sure this the best thing here but fixes issue where sql returns set default when already null ',positive
'facade methods for imessagehandler dont want allow code directly access internal imessagehandler now that the imessagehandler interface requires exceptionformatter injected for methods that accept exceptions ',positive
'jason mow that multiple object trees exist storing the edit where objectinfo within session wont work needs objectinfo within something else private final map editwherecolssheets new hashmap ',positive
'delete worked correctly now delete from table important the user and the creator both work through the sortabletablemodel not the actual model thus the row indexes delete are given the sortabletablemodel row numbers must work through that model model actually the delete ',positive
'remember which column the rowid any can prevent editing ',positive
'not implemented ',positive
'move any files that are located the core downloads dir the downloads dir the spring application context will not load properly for some unknown reason when there are jars the classpath workaround simply ensure that they are where they should anyway previously were not careful about this possible that jars were copied into the core downloads directory ',positive
'not yet ready tab new return new tab ',positive
'future may want create tablepopupmenu allow cutcopypaste operations ',positive
'flag for whether have already loaded the properties not ',negative
'history file not found for user first time user ran pgm ',negative
'default point define font relative that ',negative
'getting javasqldriver run shutdown command ',negative
'session colors for this alias ',negative
'remove trailing ',negative
'version this optional you dont want give out this info please enter ',negative
'expanders trigger and index expanders are added inside the table expander new schemaexpander ',negative
'the code bellow only for embedded derby driver ',negative
'register custom datatypecomponent factory for derby clob type ',negative
'handle null which shown the special string null ',negative
'retrieving default column values ',negative
'new new sequencedetailstab ',negative
'default nullable use null ',negative
'there was error the conversion ',negative
'about delete last thing field replace with null ',negative
'not found will created ',negative
'make the shortcut visible the popup ',negative
'exists you want replace ',negative
'ibm specific code read procedure definitions ',negative
'handy have the cannonical path name show user error messages since getting that name might involve ioexception need put inside try statement however since the file does exist there good reason for getting ioexception this point but get one there something seriously wrong and want abort therefore make sense get that name here and save for later use ',negative
'load plugin preferences ',negative
'currently milestone axion doesnt support schemas like other databases set the schema emtpy string detect axion session ',negative
'the dataobject returns string put into the popup which can later converted the appropriate object type ',negative
'have the datatype object fill the appropriate kind value into the appropriate variable position the prepared stmt ',negative
'bad export not proceed with command the exportdata method has already put message the user saying the export failed ',negative
'datatypes may limit the initial data read from the minimize the time needed for the initial load the table edit the contents cell require that the entire contents the data element present the cell before editing therefore ask the datatype need reread the data contents without limiting and that read needed there problem during the read cannot identify exactly one row the matching the current row the table then the cell not editable the reverse not true succeed reading the data there may still other reasons why cannot edit need check for being editable after the read ',negative
'database session statistics ',negative
'the parse did not find xml was malformed ',negative
'test make many paths ',negative
'its error have and octal number ',negative
'table doesnt exist source ',negative
'case already exists ',negative
'gwg xml format check code ',negative
'the indexes are ascending order but want delete descending order see previous comment run through the list backwards ',negative
'drivers ',negative
'cannot blank ',negative
'private string getfilenamefile dir string name return getfilenamenew filedir name ',negative
'users ',negative
'private final static ilogger slog ',negative
'end bracket params might follow ',negative
'these files contain images etc try filter out these props ',negative
'reregistering driver necessary for embedded derby ',negative
'problem during updatenno count inserted rows was returnedndatabase may corrupted ',negative
'typename ',negative
'nonjavadoc see ',negative
'method tests ',negative
'resultset null biginttypetable new string table ',negative
'this might because table alias used maybe with before ',negative
'empty method ',negative
'ignore any sqlexceptions this would only could not get column info from the sql database meta data ',negative
'open file output stream ',negative
'set the read from the file just created ',negative
'see there was problem during parsing ',negative
'increases component width pixels ',negative
'increases component width pixels ',negative
'allow the user set for the fetch size indicate that this should not called jdbcodbc bridge driver fails execute sql once you have set the fetch size any value ',negative
'impossible ',negative
'not too many old files ',negative
'first time through skip the double spacing ',negative
'destination database doesnt support copying tables into objectsn please select schema paste into ',negative
'columns defined return generic class avoid anything throwing exception ',negative
'sort the indexes into ascending order because that the only function easilly available from the arrays class ',negative
'read the entire row since some drivers complain columns are read out sequence ',negative
'the second time that catalogs are asked for return two ',negative
'file ',negative
'now selectreorder columns ',negative
'done before actually reading the data from the resultset done after reading the data from the resultset oracle throws when processing resultsetmetadata methods for the resultset returned for ',negative
'the jcc driver code obfuscated not check the full class name but resort checking prefix and suffix instead version the full class name ',negative
'prefix for the jcc sqlexception class name ',negative
'class name for the jcc sqlexception class ',negative
'setup the applications look and feel ',negative
'set the return type ',negative
'adding milliseconds from the orgtime file ',negative
'cannot pass byte array classforname ',negative
'supports session main window only ',negative
'here the max line length original line size doesnt get trimmed white space ',negative
'inoraclenosqlno sql selected for execution ',negative
'settings gap sizes ',negative
'qname lqn new qname sessiondata ',negative
'empty body ',negative
'trigger source ',negative
'filling columns ',negative
'user has cancelled the query execution ',negative
'appending labels with optional components ',negative
'adding titles ',negative
'the user chooses neither fixed value nor autoincrement then clear the fixed value field has value ',negative
'procedure source ',negative
'removed for duplicate line ',negative
'developers should write english props ',negative
'the jtextcomponent that being used for editing ',negative
'the first time that schemas are asked for return just one ',negative
'the connection technology used could odbc jdbc ado this optional you dont want give out this info please enter ',negative
'output ',negative
'check sure get only one schema ',negative
'use the session key you got from the opensession call here ',negative
'sequence details ',negative
'set the target server and name space ',negative
'choose source directory ',negative
'execute the sql command the sql tab and then display the sql tab ',negative
'save the pointer needed enable editing data ondemand ',negative
'doesnt exist prompt create ',negative
'check see hit the end the file without processing the current record ',negative
'copy the header data from the column array the header string array ',negative
'logger for this class ',negative
'since the letter wasnt special letter this will the first letter our current column ',negative
'only check once per session ',negative
'setting color ',negative
'need return clone and cant use clone because valueslength might greater than columnscount ',negative
'this will text qualified column need set make enter the seperate branch handle text qualified columns ',negative
'the jtable used for displaying all resultset info ',negative
'test make long path ',negative
'since user now using popup stop editing using the incell editor any ',negative
'rob removed replacement via regexp because needed several regexp escapes val ',negative
'there was problem with the read would nice report this the user but try get trouble some cases where the data continually reread after the dialog goes away because the cell being repainted cell not editable ',negative
'these are all more less global loop variables keep from needing pass them all into various methods during parsing ',negative
'first have the methods for incell and texttable operations ',negative
'delete the row from the table ',negative
'for convenience cast the value object its type ',negative
'have the whole contents the clob ',negative
'the suffix tmp then send the array ',negative
'warning ',negative
'the following pointer needed allow the make editable button tell the application set editable display panel ',negative
'not uri assume string filename ',negative
'these objects not depend catalogs schemas enough load them once ',negative
'oracle plan table doesnt exist the current schema you want create ',negative
'have seen the reference the outer class being null when this method called have seen only with the runtime jars and linux could not reproduce ide ',negative
'completion will work better you use the syntax plugin get from squirrelsqlorg its free ',negative
'cut table image and draw the page ',negative
'column not model ',negative
'result checking for jaybird driver with major version ',negative
'delete the old file ',negative
'dataholder res getexecutionplan argv databaseretobject ',negative
'objects ',negative
'data string need convert real object ',negative
'noin ',negative
'private int lastsessionidx ',negative
'make sure there instance ',negative
'line should look like this line with spanembedded keyspan ',negative
'double headerwidth tableheadergetwidth scale ',negative
'might also catalog schema name ',negative
'tab button ',negative
'ignore the user input ',negative
'just case table editable call creator set cell editors ',negative
'some actions dont have accelerators ',negative
'ocured during task execution ',negative
'the field binary and not the format expected the datatype default hex ',negative
'creating filter that catches tst files ',negative
'process the listeners last first notifying those that are interested this event ',negative
'inserts are not properly separated give ',negative
'call the underlying model get the whole data possible ',negative
'better safe than sorry ',negative
'tables that have least one child table and have least one parent table ',negative
'add controls for file handling but only datatype can file operations ',negative
'want delete rows from the end the table towards the beginning the table delete from the front the back that throws off the indexes the rows after each delete and would have compensate for that example want delete rows and and that order then after deleteing row the row that used row now actually row would have subtract from the index get the row delete the other hand delete row first then the indexes all rows prior that one have not been affected can then delete row without any complications ',negative
'private void pbuffer string psprivilege ',negative
'get the default values from the for the table columns ',negative
'make the button looks the same for all lafs ',negative
'childs ',negative
'case the connection wont able tell its auto commit state this the best default have ',negative
'get the values from the not use list ',negative
'check for informix has very special qualified names ',negative
'shift the image for pressed buttons ',negative
'the list rows may empty which case just return ',negative
'end mouse listener ',negative
'translations ',negative
'making nice rollover effect use the same listener for all buttons ',negative
'add panel containing binary data editing options needed ',negative
'the conversion into the object safe manner ',negative
'create new object hold the different value but use the same internal clob pointer the original ',negative
'for convenience cast the existing object ',negative
'deactivate indexes during restore restore without creating shadows not reserve space for record versions restores one table time not restore database validity conditions replace database from backup file override old page size new page size restore ',negative
'the line comment per the rfc ',negative
'unknown types are treated strings internally squirrel ',negative
'events ',negative
'malformed uri ',negative
'getroot doesnt appear return the deepest window but the first one you have dialog owned window you get the dialog not the window ',negative
'the uri not valid file uri ',negative
'existing clob reuse ',negative
'tests ',negative
'now check sure get both catalogs ',negative
'the original object not null then contains clob object that need reuse since that the dbs reference the clob data area otherwise set the original clob null and the write method needs know set the field null ',negative
'subclass foo with the same values the original ',negative
'different only type same name ',negative
'create empty set for the not use list ',negative
'failure tests ',negative
'internal class for handling key events during editing both jtextfield and jtextarea ',negative
'now the functions for the popuprelated operations ',negative
'expectations that are specific this test ',negative
'private tablecolumnsdataset iut null ',negative
'check reference equality sure that isnt the exact same object ',negative
'the following can cause and exception the text not formatted correctly ',negative
'handle special case delete with null contents ',negative
'add buttons button panel ',negative
'this acceptable ',negative
'common mock objects ',negative
'test constants ',negative
'the target dbms could mimer sql engine oracle this optional you dont want give out this info please enter ',negative
'labels ',negative
'expect getfile for updated files that were downloaded ',negative
'expected fileoperationinfos for files that will installed ',negative
'check see new data same old data which case not update the underlying data this not optimization though does speed things need this avoid error when check for rows being changed the the new value and old value are the same when look see any rows already exist with the new value will find the existing row and claim that the update will make one row identical the changed row that there will two identical rows the which not true avoid the problem not updating the the data has not been changed this can happen user changes the cell contents then changes them back before exiting the cell ',negative
'artifactxmlbean ',negative
'visible gui ',negative
'row ',negative
'save various information which needed update cancel ',negative
'call the function the app code that saves the data the persistant storage database the success failure that function indicated the absance presence result errporwarning message determines the result this call since the table supposed editable should have object set our super class ',negative
'user checks ',negative
'create empty set for the use list ',negative
'nondelete when null clear field and add text ',negative
'there was problem with converting then just fall through and continue there was default given the otherwise use the converted object ',negative
'try use the default value ',negative
'mmmysql driver doesnt support null for column name ',negative
'user enters something when field null ',negative
'finished ',negative
'get the values from the use list ',negative
'now create array large enough hold the original and the new ',negative
'just send the text the output file ',negative
'get the values from the not use list and convert sorted set ',negative
'inininfoinfo ',negative
'check that the text valid representation ',negative
'helper methods ',negative
'field not nullable create reasonable default value ',negative
'setup dest mock file ',negative
'handle null ',negative
'cannot think any reason for doing anything all here ',negative
'downloads directory ',negative
'check for user deletes last thing field ',negative
'use factory get the appropriate editor ',negative
'inject mocks ',negative
'the data not binary then there need for conversion the data hex with ascii not shown chars then conversion needed ',negative
'return the expected format for this data ',negative
'case return ',negative
'setup source mock file ',negative
'reach here could not calculate place add the new table frame now will automatically added ',negative
'tell the user that they wont able show the explain plan ',negative
'public int getpixelwidth int pixelbycm int cmbyinch return intformatgetwidth pixelbycm public int getpixelheight int pixelbycm int cmbyinch return intformatgetheight pixelbycm ',negative
'cannot mock urls they are final and they cannot subclassed ',negative
'xml ',negative
'convert number conversion issue into issue for consistancy ',negative
'double zoom ',negative
'gfillovalintzoomfpx rad intzoomfpy rad rad rad ',negative
'clob cannot used where clause ',negative
'the old view preserved eventually preserve folding points ',negative
'need for conversion ',negative
'databaserelated functions ',negative
'pktablename pkcolumnname fkcolumnname fkname ',negative
'delete when null original value ',negative
'for convenience cast the object clobdescriptor ',negative
'test that the string valid converting into object this data type ',negative
'file related functions ',negative
'default hex unknown base passed ',negative
'setting the starting position ugly just picked point ',negative
'tell user that there was problem ',negative
'problems indicate successful update the underlying data case are editing sql result that contains the edited colum more than once need tell the caller update all columns otherwise generation where clauses for further editing will fail ',negative
'regression for harmony ',negative
'ininsourcedirsource directory ',negative
'downloadsplugin directory ',negative
'convert files without nativeascii output dir ',negative
'overriding superclass behavior ',negative
'mysql disallows quoted column identifiers when adding primary key ',negative
'cleanup resources used ',negative
'either the values null and the other not then the data has changed and fallthrough the change process otherwise check the object contents ',negative
'downloadscore directory ',negative
'adding rows ',negative
'there are many these tables that postgresql throws sqlexceptions for whenever tablelike operation attempted ',negative
'reach this point the value has been changed fall through next section ',negative
'failnot yet implemented ',negative
'update done underlying data ',negative
'excel xls file ',negative
'show all tooltips for ten seconds before hiding ',negative
'tell the underlying data model make itself editable which includes telling the gui rebuild itself ',negative
'scripts ',negative
'postgresql least returns false for even though does support them ',negative
'does not support column comments ',negative
'nonempty set rows delete make sure user wants delete ',negative
'end combined export and execute operations ',negative
'templates ',negative
'this was originaly done every time and the count instantiated objects was amazing ',negative
'look forward ',negative
'procedure source ',negative
'export file already exisits would you like replace ',negative
'menues that are also shown the main window session menu might this popup dont remove them the session wont garbage collected ',negative
'look for illegal chars ',negative
'must provide export file name ',negative
'our separator the regular expression special char then quote before formatting ',negative
'first attempt add data underlying table model ',negative
'file complete ',negative
'pick tableinfo remove and replace ',negative
'mysql disallows quoted constraint names ',negative
'working directory specified ',negative
'return the text from the file since does represent valid data value ',negative
'mock objects ',negative
'this isnt instanceof will thrown ',negative
'hand file input stream datatype object for import also handle file errors here that datatype objects not have ',negative
'command returned nonstandard value ask user before proceeding ',negative
'iobjecttreeapi api ',negative
'tell creator delete from ',negative
'setup expectations ',negative
'columns ',negative
'bookmarks only available with the bookmarks pluginnget the plugin from wwwsquirrelsqlorg its free ',negative
'and already handled ',negative
'select viewtext from informixsystables informixsysviews where tabname aview and ttabid ttabid ',negative
'dont yet have the need discriminate version ',negative
'csv excel ',negative
'check for possibly bad return from child ',negative
'deletes the last ',negative
'columns for the selected procedure ',negative
'create the imput stream that datatype objects dont have ',negative
'code completion has been done within code completion now just replace what all candidates have common ',negative
'see ',negative
'mocksqlconnection ',negative
'nchanges cannot applied ',negative
'mockthreadpool ',negative
'ininnofilesopenedno file foundnsee message panel for details ',negative
'need this buffer because this method may called asynchronously the event dispatch thread what could happen that currentaliasinfos ist changed ',negative
'unfortunately cannot simply call since serial type which the same javasqltypesinteger would get back integer column not serial column piece together ourselves alter table modify myid integer ',negative
'make few calls ',negative
'example for this code completion should from inner join fetch kpositionen posses where possesartnr sdfsdf ',negative
'cant work with isessionaction because result window top the session isessionaction null ',negative
'should least bind the tablename bind var the sql ',negative
'doesnt support cascade set default set null for constraint update action ',negative
'doesnt support set default for constraint delete action ',negative
'mockconnection ',negative
'select remarks from syscatsequences where seqname and seqschema schema ',negative
'private static final string perfkeyobjtabdivloc ',negative
'the session timezone view with local timezone data types ',negative
'mocksqldriver ',negative
'cancel any current cell editing operations ',negative
'light blue colors ',negative
'jason messages height should stored with this ',negative
'editor ',negative
'user hibernate ',negative
'replace with typesnclob when java the minimum supported version ',negative
'now check length strings splitpieces again ',negative
'this should override the default tokenizer ',negative
'import the data back from the same file ',negative
'replace with typesnchar when java the minimum supported version ',negative
'simulate the user switching the statement separator for the session ',negative
'spec says max but the driver throws exception ',negative
'change body overridden methods use file settings file templates ',negative
'wait for command complete ',negative
'inoraclerowsrows ',negative
'some cols are not used ',negative
'the problem with this data longvarbinary and there are mckoi sql functions convert character string which executing the sql produced this method supposed return return select data from sysinfosusrview where name viewname ',negative
'directory not directory ',negative
'dropindexstatement drop index indexname tablename ',negative
'dont stub return because want verify that the object filter was actually used ',negative
'table which are part needed for creating popup dialog ',negative
'all cols are the use side delete from editwherecols ',negative
'create all the gui objects now ',negative
'determine the position place the new internal frame ensure that the right end the internal frame doesnt exend past the right end the parent frame use fudge factor the dimwidth doesnt appear get the final width the internal frame where ptx dimwidth parentboundswidth the new internal frame still extends past the right end the parent frame ',negative
'the registrations below are made support for new types introduced java ',negative
'not try fancy and insert the data where the user looking just stuff into the actual model and repaint the table when the table changed event fired ',negative
'false ',negative
'contents ',negative
'gets ',negative
'user with overwriting file not need anything special overwrite opposed appending since the outputstring starts the beginning the file default ',negative
'mock objects ',negative
'blues bold ',negative
'mysql and below mysql and above ',negative
'export object osxfile execute program import back ',negative
'mockapplication ',negative
'export data file ',negative
'new and replaced properties ',negative
'ensure that the proper type object selected the object tree ',negative
'load sql history from persistant storage ',negative
'cannot execute null command ',negative
'can done follows sqlserver insert into mytableidname select pizza union select donuts union select milk ',negative
'only oracle supports materialized views directly ',negative
'since the above did not throw exception now have good new data object change the text area reflect that new object ',negative
'export object osxfile ',negative
'see that the replacement was already done before can count this replaced ',negative
'user did anything other than default then save their options ',negative
'add the data the existing tables ',negative
'errors detected ',negative
'procedure source ',negative
'write sql queries persistant storage ',negative
'the treetablenode interface ',negative
'alter table test alter column nullvc varchar ',negative
'load resources ',negative
'expanders trigger and index expanders are added inside the table expander ',negative
'some people put new line characters their sql have nice debug output remove these new line characters too ',negative
'since depend upon the informixspecific ifmxconnection class need keep reference the isession are associated with however this session could closed which time want give our reference that can garbage collected ',negative
'qname lqn new qname validatorresult ',negative
'executing ',negative
'new ',negative
'could tell user here that export was canceled but dont think its necessary and that avoids forcing user yet another annoying mouse click ',negative
'new ',negative
'nonnull return tells caller there was problem ',negative
'default null types return only cached types ',negative
'keys that can embedded templates for replacement later ',negative
'tried for the max length varchar and ingres gives exception cannot assign value type long varchar varchar field limit this field for now the ingres product documentation indicated that was acceptable ive tested and seems work fine ',negative
'create view viewname selectstatement with checkoptiontype checkoption ',negative
'first time user has run pgm ',negative
'axion doesnt allow column alterations the nullable attribute fortunately doesnt require this add primary key ',negative
'the next top level ket the counterpart bra ',negative
'mock objects ',negative
'leftdataaddrow rightdataaddrow ',negative
'whether nulls are allowed not ',negative
'adding labels and separators ',negative
'columns ',negative
'rows ',negative
'drop index indexname ',negative
'needed resize completion panle appropriately see initializationof ',negative
'main window ',negative
'create unique storageoption index indexname tablename columnname separator ',negative
'setters and getters for each field ',negative
'create view viewname selectstatement withcheckoption ',negative
'schema dependent data are changed only this class ',negative
'flaten would turn statement parts comment ',negative
'without this the completion panels size will weird ',negative
'name ',negative
'null the case when there are schemas specified will then ',negative
'this what the spec says create sequence increment value start with value maxvalue value nomaxvalue minvalue value nominvalue cylce nocylce ',negative
'plantables ',negative
'folder contain extra lafs supplied the user ',negative
'special handling operations while editing this data type ',negative
'initial load prefs ',negative
'abort the export ',negative
'add default value alter table tablename alter columnname set default defaultvalue ',negative
'the sql statement validated against the standard ',negative
'setup preferences make jgoodies laf look better booleantrue booleantrue ',negative
'add combo box for command execute ',negative
'alter table tablename alter column columnname set nullable ',negative
'initialize all the laf controllers ',negative
'directory containing the standard laf jar files ',negative
'load info about the standard lafs that come with this plugin ',negative
'prefs ',negative
'set object tree color panel ',negative
'successfully exported file ',negative
'add each the panels created the datatype objects for editing their own properties ',negative
'plantable store the result ',negative
'cannot use sequence for the default value column however could always reference the ssequence trigger ',negative
'oracle action implied when the delete clause omitted ',negative
'inlafjarsl jars ',negative
'force the laf set even tonic the current one this allows changes take affect ',negative
'folder store user settings ',negative
'this should default tokenizer which uses statement sep ',negative
'alter table tablename alter column columnname set default alter sequence owned tablenamecolumnname ',negative
'select lastvalue maxvalue minvalue cachevalue incrementby iscycled from sequencename ',negative
'folder that stores themepacks for this laf ',negative
'test ensure that allow sessions that are ending gcd ',negative
'qualifier prefs this ',negative
'toolbar background color for all components ',negative
'put all available look and feel objects into collections keyed laf name and the class name ',negative
'alter table oldtablename rename newtablename ',negative
'postgresql reports length sometimes why ',negative
'mockfontinfo ',negative
'get each tables info ',negative
'column list ',negative
'clause ',negative
'this datatype does not limit the data read during the initial load the table there need reread the complete data later ',negative
'the user name anonymous this can anything but has supplied anyway ',negative
'open file nerror was ',negative
'first have the methods for incell and texttable operations ',negative
'mysql disallows quoted column identifiers when dropping column ',negative
'mysql disallows quoted column identifiers ',negative
'file exists normal and writable see user wants overwrite contents file ',negative
'cache file path message panel ',negative
'handle mouse events for doubleclick creation popup dialog this happens only the jtextfield not the jtextarea can make this inner class within this method rather than separate inner class done with the keytexthandler class ',negative
'oracle matchfull modifier not supported ',negative
'remove all instances the offending char ',negative
'the following used both cell and popup operations ',negative
'return jtextarea usable the cellpopupdialog and fill the value ',negative
'cannot remove all the fields from the use columns list ',negative
'now the functions for the popuprelated operations ',negative
'user wants field true ',negative
'dist ',negative
'property panels for squirrel ',negative
'user wants field false ',negative
'weve already seen the parameter dont create another instance this will force the user enter the same value twice add the previous instance itemsinsql though that the parameters value gets propagated the right spots the sql statement ',negative
'let user enter for true and for false ',negative
'user has not entered anything has reset defaults make sure there entry for this column the saved info ',negative
'create trigger sql for column that autoincremented ',negative
'sqlexecutertask task new sql new jmh run jmhtaskrun set the the statement identifier ',negative
'varcharl ',negative
'see file exists ',negative
'rename view has that same syntax that tables ',negative
'postgresql need add sequence support autoincrement name tablenamecolnameseq ',negative
'create force view not exists newviewname columnname select create view viewname selectstatement with checkoptiontype checkoption ',negative
'select viewdefinition from where tableschema and tablename ',negative
